step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,1255,33.43,0.27,8.94,0.13,7.97,0.02,1.10,0.009,0.249,412023.8,335073.1,1,111,3.26,1.11,1.11,20.2379,1033.34,20644.9,0.0570,35.0652,5462,29.4827,2300,10.3005,41731.5,165.42,2.0421,0.0,0.0000,1.000,0.7635
10000,1,1128,33.98,0.48,8.91,0.10,8.04,0.04,1.18,0.015,0.226,392066.4,320134.5,1,159,3.30,1.19,1.14,19.2328,688.84,23727.4,0.0520,33.1328,5461,29.4773,1979,9.4893,38528.7,81.35,14.9537,0.0,0.0000,1.000,0.2025
10000,2,878,33.70,0.19,9.20,0.01,8.02,0.01,1.06,0.003,0.175,323542.4,258008.2,1,127,3.32,1.06,1.06,14.6666,442.34,27485.0,0.0447,27.2518,5461,29.4773,1618,6.1692,23265.4,53.21,31.0683,0.0,0.0000,1.000,0.0207
20000,0,1176,36.21,0.05,10.41,0.00,7.60,0.00,1.01,0.000,0.244,238648.4,231721.1,2,148,3.43,1.00,1.01,8.3773,1219.40,20242.3,0.0000,22.4077,5462,12.5996,1956,4.9091,14900.4,165.42,0.9460,0.0,0.0000,1.000,0.7635
20000,1,874,37.31,0.00,10.73,0.00,7.93,0.00,1.00,0.000,0.185,126512.1,114750.4,1,183,3.52,1.00,1.00,3.6692,642.44,24349.6,0.0000,12.1138,5461,12.5973,2010,2.2033,6049.2,81.35,4.4225,0.0,0.0000,1.000,0.2025
20000,2,629,37.80,0.00,12.06,0.00,6.84,0.00,1.00,0.000,0.137,82505.5,71133.8,1,174,3.56,1.00,1.00,2.0314,470.00,30995.2,0.0000,8.0568,5461,12.5973,1790,1.3790,3399.4,53.21,8.3295,0.0,0.0000,1.000,0.0207
30000,0,1493,28.01,0.05,6.25,0.00,7.66,0.00,1.02,0.000,0.239,437226.9,320638.8,5,213,2.53,1.02,1.02,13.0379,283.50,12775.9,0.1040,39.8859,5462,34.4018,1885,12.0099,47891.2,165.42,2.3426,0.0,0.0000,1.000,0.7635
30000,1,1170,28.45,0.03,6.56,0.00,7.60,0.00,1.01,0.001,0.190,414133.4,290726.0,5,175,2.72,1.02,1.02,11.5355,224.37,18065.0,0.5791,37.6553,5461,34.3955,1701,11.0797,44256.1,81.35,16.8021,0.0,0.0000,1.000,0.2025
30000,2,932,29.08,0.01,6.63,0.00,7.89,0.00,1.00,0.001,0.155,324157.8,211447.2,4,225,2.77,1.00,1.00,7.9721,174.08,24898.7,0.0373,29.8885,5461,34.3955,1531,7.6503,28087.4,53.21,34.6429,0.0,0.0000,1.000,0.0207
40000,0,1294,30.40,0.02,6.26,0.00,8.90,0.00,1.01,0.001,0.225,261287.6,67675.2,8,110,3.12,1.01,1.01,5.2662,273.25,10079.3,0.1112,24.6841,5462,14.5977,1508,3.4545,13172.8,165.42,0.9907,0.0,0.0000,1.000,0.7635
40000,1,1042,31.99,0.06,6.49,0.00,9.39,0.01,1.02,0.006,0.190,137241.0,33060.9,7,221,3.07,1.03,1.01,2.8364,208.42,18863.5,0.0000,13.0419,5461,14.5950,1473,1.6279,5298.6,81.35,4.5572,0.0,0.0000,1.000,0.2025
40000,2,691,32.27,0.03,6.84,0.00,9.24,0.00,1.01,0.001,0.127,88804.0,21619.2,6,209,3.13,1.02,1.00,2.1006,165.22,29242.9,0.0000,8.6165,5461,14.5950,1479,0.9711,2784.7,53.21,8.5587,0.0,0.0000,1.000,0.0207
50000,0,1470,29.01,0.07,5.78,0.00,8.59,0.00,1.03,0.002,0.242,428892.6,124964.4,15,204,3.13,1.03,1.03,13.4595,639.10,8354.6,7.8323,40.6690,5462,34.1723,1411,4.2447,24084.3,165.42,2.2667,0.0,0.0000,1.000,0.7635
50000,1,1258,29.16,0.08,5.65,0.00,8.77,0.00,1.03,0.002,0.209,413835.8,116293.1,15,210,3.05,1.04,1.03,11.9418,631.89,13475.4,5.3101,39.1438,5461,34.1661,1329,4.2810,23784.4,81.35,16.0966,0.0,0.0000,1.000,0.2025
50000,2,939,29.57,0.00,6.08,0.00,8.69,0.00,1.00,0.000,0.159,337045.8,95809.9,12,191,3.07,1.00,1.00,9.6309,316.27,19656.5,0.7956,32.0013,5461,34.1661,1111,3.3136,16653.7,53.21,33.7924,0.0,0.0000,1.000,0.0207
60000,0,1195,31.83,0.09,6.24,0.00,9.51,0.01,1.03,0.007,0.216,260146.9,68177.8,14,101,3.18,1.04,1.03,7.8144,315.18,8762.3,0.2129,25.2541,5462,14.2844,1424,2.1544,8915.8,165.42,0.9841,0.0,0.0000,1.000,0.7635
60000,1,988,31.65,0.11,6.14,0.00,9.47,0.00,1.04,0.001,0.179,135828.1,35811.4,14,231,3.18,1.04,1.04,4.4935,178.71,16995.4,0.0000,13.3791,5461,14.2818,1493,1.1146,3730.3,81.35,4.5471,0.0,0.0000,1.000,0.2025
60000,2,761,31.95,0.04,6.22,0.00,9.66,0.00,1.02,0.001,0.138,87852.5,22173.8,13,211,3.19,1.03,1.02,2.9771,209.03,27514.6,0.0000,8.7646,5461,14.2818,1342,0.7435,2060.6,53.21,8.5244,0.0,0.0000,1.000,0.0207
70000,0,1447,30.57,0.06,5.53,0.00,9.64,0.00,1.02,0.001,0.253,415858.3,121243.0,21,202,3.18,1.02,1.02,14.7120,686.07,7444.7,10.0301,39.6430,5462,32.5657,1311,3.3124,19486.3,165.42,2.2803,0.0,0.0000,1.000,0.7635
70000,1,1217,30.55,0.06,5.66,0.00,9.49,0.00,1.03,0.002,0.211,403862.8,114361.5,20,195,3.18,1.03,1.02,13.5128,485.61,12882.7,7.3516,38.4229,5461,32.5597,1229,3.2372,18633.3,81.35,15.9745,0.0,0.0000,1.000,0.2025
