step,measure,value,count
50000,hamming,0,211
50000,hamming,1,508
50000,hamming,2,769
50000,hamming,3,953
50000,hamming,4,1015
50000,hamming,5,1159
50000,hamming,6,1165
50000,hamming,7,1208
50000,hamming,8,1178
50000,hamming,9,1284
50000,hamming,10,1267
50000,hamming,11,1223
50000,hamming,12,1295
50000,hamming,13,1264
50000,hamming,14,1323
50000,hamming,15,1249
50000,hamming,16,1275
50000,hamming,17,1297
50000,hamming,18,1356
50000,hamming,19,1310
50000,hamming,20,1306
50000,hamming,21,1318
50000,hamming,22,1330
50000,hamming,23,1385
50000,hamming,24,1345
50000,hamming,25,1344
50000,hamming,26,1330
50000,hamming,27,1383
50000,hamming,28,1369
50000,hamming,29,1319
50000,hamming,30,1330
50000,hamming,31,1319
50000,hamming,32,1325
50000,hamming,33,1314
50000,hamming,34,1254
50000,hamming,35,1282
50000,hamming,36,1329
50000,hamming,37,1328
50000,hamming,38,1327
50000,hamming,39,1444
50000,hamming,40,1355
50000,hamming,41,1417
50000,hamming,42,1402
50000,hamming,43,1360
50000,hamming,44,1411
50000,hamming,45,1383
50000,hamming,46,1332
50000,hamming,47,1385
50000,hamming,48,1255
50000,hamming,49,1240
50000,hamming,50,1271
50000,hamming,51,1216
50000,hamming,52,1161
50000,hamming,53,1125
50000,hamming,54,1084
50000,hamming,55,1057
50000,hamming,56,1057
50000,hamming,57,1003
50000,hamming,58,952
50000,hamming,59,991
50000,hamming,60,892
50000,hamming,61,983
50000,hamming,62,1012
50000,hamming,63,1131
50000,hamming,64,1207
50000,hamming,65,1262
50000,hamming,66,1373
50000,hamming,67,1406
50000,hamming,68,1444
50000,hamming,69,1490
50000,hamming,70,1510
50000,hamming,71,1609
50000,hamming,72,1655
50000,hamming,73,1594
50000,hamming,74,1699
50000,hamming,75,1736
50000,hamming,76,1742
50000,hamming,77,1844
50000,hamming,78,1830
50000,hamming,79,1941
50000,hamming,80,2189
50000,hamming,81,2249
50000,hamming,82,2289
50000,hamming,83,2386
50000,hamming,84,2561
50000,hamming,85,2596
50000,hamming,86,2651
50000,hamming,87,2572
50000,hamming,88,2598
50000,hamming,89,2423
50000,hamming,90,2311
50000,hamming,91,2391
50000,hamming,92,2289
50000,hamming,93,2299
50000,hamming,94,2421
50000,hamming,95,2348
50000,hamming,96,2541
50000,hamming,97,2525
50000,hamming,98,2505
50000,hamming,99,2530
50000,hamming,100,2615
50000,hamming,101,2680
50000,hamming,102,2881
50000,hamming,103,2986
50000,hamming,104,3053
50000,hamming,105,3076
50000,hamming,106,3274
50000,hamming,107,3361
50000,hamming,108,3436
50000,hamming,109,3688
