step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned
10000,3164,1.862,2.782,20.82,111062,78942,0,29545,852,2099184,1142232.2,1041489.5,0.109,0.702,0.152,0.038,79,35.47,23.98,0.13,1.28,10.75,9.88,0.93,2.99,6.86,7.04,0.01,0.19,0.280,0.154,2336,0.014,0.025,0.947,0.001,0.028,231771,175843,5,0.302,0.652,0.238,6971983,0.149,3.449,0.330,101.29,100834,272,0.496,0.149,0.437,12369462,1.04,3.66,0.253,0.684,0.007,8.0,32.0,67.0,263.1,59026,0.225,0.00,0.0053,0.089,858,0.583,0.001,0.598,0.531,3.41,4.48,4.55,0.03,0.010,1.04,1.03,1.04,0.617,0.00344,86.64,57.9054,2623.10,67709.8,140215.1,0.143,42.8302,226.818,0.000,1.000,0.000,66.5,87.612,105.497,6558,40475.6,22.37,103.432,6.17,22.381,1306.1,8.732,0.136,1.99,5.9192,18728.4,0.5658,0.3678,18.66,1.951,0.211,1.5299,0.0000,0.723,0.169,0.890,0.0000,5.42,0.90,5,17,36,132,78.1922,0.0022,0.3417,0.0000,0.0000,40.2067,100.00,56.3413,269.1689,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0029,0.0012,0.000004,2,0.2520,0.0070,0.0173,59,218,583,0.0000,0.0000,0.0186,0.051,5.2872,0.0213,2.1035,0.0398,0.3048,0.0818,0.0000,0.00037,0.994,0.0700,0.001,0.000,0.72,0.238,0.000,0.000,0.0000,0.000,0.000,0.0000,1.1730,0.0000,2.1554,0.00000,0.04714,0.8356,0.8340
20000,2537,1.676,2.719,29.67,51859,39361,0,13027,96,843824,460263.6,405821.4,0.027,0.817,0.111,0.045,79,38.47,25.43,0.04,0.71,9.48,8.25,3.74,5.18,7.80,9.03,0.00,0.00,0.239,0.130,1791,0.024,0.048,0.914,0.004,0.034,71470,46633,4,0.559,0.295,0.585,4811628,0.179,3.445,0.317,43.66,43830,301,0.481,0.186,0.366,5202173,1.02,2.68,0.341,0.596,0.000,12.0,32.0,64.0,242.0,53439,0.204,0.00,0.0023,0.092,640,0.428,0.000,0.422,0.311,3.54,4.63,4.70,0.01,0.004,1.02,1.02,1.02,0.455,0.00290,11.68,13.8114,1437.86,66846.6,140215.1,0.473,14.8629,97.190,0.000,1.000,0.002,61.0,37.957,41.210,6482,40378.4,32.95,37.230,5.11,9.243,1448.7,2.426,0.136,2.00,8.8894,22552.3,0.6444,0.4127,21.06,2.000,0.001,0.4701,0.0000,0.888,0.095,0.989,0.0000,5.33,1.22,6,16,36,121,32.3721,0.0011,0.4013,0.0000,0.0000,11.9583,100.00,78.4748,206.0370,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0029,0.0012,0.000005,2,0.1010,0.0264,0.0142,53,199,648,0.0000,0.0000,0.0036,0.010,1.7645,0.0036,0.7336,0.0169,0.4264,0.0778,0.0000,-0.00013,0.820,0.0532,0.001,0.000,2.98,0.585,0.000,0.000,0.0000,0.000,0.000,0.0000,1.2840,0.0000,2.0002,0.00000,0.05683,0.8438,0.8423
30000,2888,1.507,2.307,33.62,90153,73935,0,15581,216,1042520,1063960.0,594480.2,0.030,0.826,0.088,0.056,61,45.47,22.96,0.30,1.94,8.88,7.54,1.74,3.76,12.40,9.55,0.03,0.28,0.197,0.129,1881,0.023,0.058,0.933,0.001,0.008,140202,96479,2,0.821,0.163,0.377,14733320,0.238,3.268,0.269,97.15,91487,314,0.570,0.212,0.133,17623986,1.08,1.09,0.508,0.464,0.012,22.0,46.0,72.0,227.9,67328,0.257,0.00,0.0030,0.074,800,0.658,0.000,0.394,0.380,3.91,4.91,4.91,0.09,0.035,1.12,1.07,1.08,0.672,0.00260,74.58,28.8800,774.22,57909.1,140215.1,1.694,35.6431,219.063,0.000,1.000,0.000,79.1,94.613,103.809,5719,34536.9,16.53,89.771,5.06,34.002,1347.9,11.508,0.135,2.00,12.9698,37456.9,0.7366,0.4230,23.31,2.000,0.007,1.5299,0.0000,0.636,0.159,0.819,0.0000,5.18,1.01,12,24,36,121,88.7372,0.0025,0.4976,0.0000,0.0000,43.2370,100.00,43.5342,287.1608,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0025,0.0010,0.000003,70,1.1770,0.1174,0.0307,68,264,801,0.0000,0.0000,0.0024,0.006,1.9698,0.1935,0.8843,0.0298,0.2770,0.0670,0.0000,-0.00077,0.527,0.0187,0.004,0.000,1.42,0.377,0.000,0.000,0.0000,0.000,0.000,0.0000,1.1269,0.0000,2.4134,0.00000,0.03182,0.8206,0.8195
40000,2447,1.476,2.310,34.02,26998,25203,0,2037,43,234165,446520.6,139486.7,0.061,0.736,0.102,0.100,95,45.48,22.21,0.45,2.32,8.68,6.64,2.00,3.70,12.15,8.53,0.05,0.33,0.191,0.114,1495,0.091,0.065,0.923,0.001,0.011,31435,21118,8,0.783,0.069,0.463,4403111,0.306,3.273,0.265,42.63,23072,309,0.596,0.278,0.138,4922896,1.12,1.16,0.528,0.446,0.027,22.0,46.0,70.0,213.0,56978,0.217,0.00,0.0015,0.086,573,0.567,0.000,0.275,0.239,3.89,4.91,4.90,0.15,0.059,1.17,1.10,1.12,0.575,0.00144,11.62,8.9559,539.94,63528.4,140215.1,0.926,11.6943,89.414,0.000,1.000,0.001,69.9,41.260,41.527,5646,34551.2,12.19,36.215,5.38,9.768,1376.0,2.402,0.132,2.02,13.4567,32928.6,0.7391,0.3981,23.28,2.000,0.001,0.4701,0.0000,0.634,0.164,0.830,0.0000,5.19,1.00,12,25,36,152,38.7075,0.0021,0.4843,0.0000,0.0000,12.0775,100.00,74.0684,236.6828,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0023,0.0010,0.000001,156,1.2248,0.0838,0.0639,96,298,1110,0.0000,0.0000,0.0016,0.004,0.4142,0.2720,0.3004,0.0204,0.3572,0.0305,0.0000,-0.00000,0.609,0.0193,0.000,0.000,1.77,0.463,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9194,0.0000,1.8477,0.00000,0.05021,0.7838,0.7830
50000,3107,1.356,1.896,34.32,73533,65571,0,6812,115,634734,1096999.9,409391.6,0.042,0.761,0.120,0.077,71,43.21,18.81,0.11,1.02,8.62,5.95,0.49,2.38,12.51,8.16,0.02,0.22,0.199,0.108,1845,0.034,0.064,0.926,0.001,0.009,105705,73261,11,0.425,0.269,0.111,7568527,0.287,3.029,0.215,101.79,72616,275,0.645,0.244,0.079,16419034,1.03,0.95,0.524,0.449,0.007,22.0,48.0,52.0,242.0,67549,0.258,0.00,0.0028,0.063,837,0.676,0.000,0.310,0.340,3.72,4.77,4.77,0.05,0.019,1.05,1.03,1.03,0.685,0.00197,77.15,26.7144,1058.15,56487.3,140215.1,3.162,25.0856,224.690,0.000,1.000,0.000,85.9,101.733,111.377,4835,27879.8,25.87,91.133,5.05,25.729,873.4,11.032,0.135,1.99,14.7030,45682.3,0.8942,0.3907,21.74,2.000,0.001,1.5299,0.0000,0.745,0.170,0.914,0.0000,5.01,0.88,11,24,26,121,97.2427,0.0048,0.4963,0.0000,0.0000,42.8296,100.00,42.1542,296.6011,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0022,0.0009,0.000002,375,2.9360,0.1934,0.0526,91,290,980,0.0000,0.0000,0.0018,0.006,0.9457,0.5992,0.7440,0.0499,0.2717,0.0449,0.0000,-0.00018,0.831,0.0323,0.003,0.001,0.39,0.111,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8835,0.0000,1.8028,0.00000,0.03591,0.7989,0.7981
60000,2639,1.562,1.841,34.75,24863,23625,0,1311,58,160537,461398.8,115146.7,0.089,0.614,0.144,0.153,101,47.93,22.97,0.16,1.06,8.83,6.46,1.38,4.14,14.13,9.50,0.03,0.24,0.184,0.107,1594,0.031,0.075,0.915,0.001,0.009,26484,18420,12,0.176,0.210,0.300,2244975,0.338,2.963,0.208,44.13,20298,305,0.717,0.307,0.080,4067739,1.04,0.84,0.540,0.389,0.016,24.0,48.0,72.0,286.0,64658,0.247,0.00,0.0012,0.059,736,0.543,0.000,0.190,0.197,4.04,5.01,5.04,0.08,0.032,1.06,1.01,1.04,0.550,0.00120,11.93,10.0396,652.63,60944.9,140215.1,1.266,10.3892,90.961,0.000,1.000,0.011,72.1,41.842,43.426,4840,27316.0,25.78,36.823,5.24,7.652,832.4,2.095,0.136,2.01,16.0600,42382.3,0.8474,0.3915,24.50,2.000,0.001,0.4701,0.0000,0.630,0.211,0.689,0.0000,5.23,1.04,13,25,36,159,39.6493,0.0062,0.4680,0.0000,0.0000,12.0374,100.00,74.2760,243.6481,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0020,0.0009,0.000001,337,1.8298,0.1152,0.0880,100,301,1429,0.0000,0.0000,0.0023,0.007,0.2210,0.4194,0.3209,0.0273,0.3775,0.0257,0.0000,-0.00005,0.898,0.0500,0.003,0.000,1.03,0.300,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8795,0.0000,1.6653,0.00000,0.06113,0.7878,0.7871
70000,3190,1.027,1.261,36.04,45932,41597,0,2256,162,260067,1089245.2,322656.3,0.041,0.637,0.209,0.113,86,41.17,16.81,0.03,0.47,7.37,4.48,0.20,1.40,13.06,6.93,0.00,0.07,0.179,0.090,1978,0.028,0.063,0.933,0.000,0.005,61402,43413,9,0.322,0.284,0.070,4153208,0.329,2.472,0.133,103.92,43368,334,1.241,0.244,0.029,11878843,1.01,0.90,0.466,0.479,0.002,20.0,46.0,50.0,242.0,65895,0.251,0.00,0.0026,0.066,890,0.612,0.000,0.236,0.300,3.67,4.69,4.68,0.01,0.005,1.01,1.00,1.01,0.616,0.00195,72.04,37.3066,1739.75,34830.2,140215.1,19.923,21.2112,217.954,0.000,1.000,0.000,86.5,92.548,130.048,3482,17128.8,27.97,87.563,5.02,12.454,295.1,6.421,0.134,2.01,24.6806,78731.0,1.5284,0.3951,20.66,2.000,0.000,1.5299,0.0000,0.677,0.218,0.793,0.0000,4.91,0.63,10,23,25,121,88.5513,0.0165,0.5229,0.0000,0.0000,42.3281,100.00,24.5077,268.9820,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0014,0.0006,0.000001,1366,6.8778,0.3687,0.1124,100,294,1968,0.0000,0.0000,0.0019,0.004,0.3572,1.6570,1.0396,0.1160,0.3236,0.0434,0.0000,0.00004,0.977,0.0636,0.000,0.000,0.17,0.070,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8615,0.0000,1.3695,0.00000,0.05010,0.7948,0.7942
80000,2508,1.449,1.449,35.60,18543,17676,0,524,62,85670,475202.6,133242.1,0.059,0.556,0.252,0.133,114,47.04,20.85,0.12,1.59,8.59,5.93,0.75,2.62,14.32,7.73,0.02,0.32,0.182,0.093,1504,0.039,0.092,0.897,0.001,0.010,18890,13078,10,0.322,0.105,0.235,1784594,0.294,2.627,0.158,46.56,14736,403,1.555,0.244,0.044,3400310,1.03,0.69,0.455,0.408,0.006,26.0,48.0,68.0,277.9,59632,0.227,0.00,0.0013,0.082,607,0.465,0.000,0.186,0.176,3.98,5.00,4.99,0.04,0.011,1.04,1.02,1.03,0.469,0.00132,13.27,18.4282,810.26,54058.6,140215.1,1.393,11.1319,95.564,0.000,1.000,0.001,61.5,41.285,45.175,4040,20987.3,16.30,36.386,5.09,3.937,444.4,1.318,0.133,2.01,22.4729,56361.9,1.1851,0.3911,23.78,2.000,0.000,0.4701,0.0000,0.718,0.200,0.888,0.0000,5.17,0.84,13,24,34,149,39.2060,0.0097,0.4330,0.0000,0.0000,11.8572,100.00,70.8207,237.6563,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0014,0.0007,0.000001,963,3.9454,0.2037,0.1721,101,314,4040,0.0000,0.0000,0.0026,0.007,0.1041,1.0233,0.5912,0.0514,0.4467,0.0289,0.0000,-0.00000,0.979,0.0695,0.001,0.000,0.61,0.235,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8355,0.0000,1.2503,0.00000,0.06231,0.7947,0.7942
90000,3275,1.013,1.096,35.97,38015,33839,0,1381,147,187617,1078237.9,331575.4,0.034,0.663,0.256,0.047,101,40.96,14.93,0.03,0.48,7.20,4.04,0.27,1.21,13.09,6.02,0.00,0.12,0.176,0.087,2006,0.045,0.059,0.935,0.001,0.005,49664,33893,18,0.493,0.032,0.118,4836313,0.259,2.276,0.111,104.43,34451,327,1.767,0.255,0.037,11629122,1.01,0.93,0.420,0.481,0.002,20.0,46.0,50.0,162.0,67422,0.257,0.00,0.0025,0.071,914,0.577,0.000,0.257,0.284,3.67,4.70,4.70,0.01,0.005,1.01,1.00,1.01,0.580,0.00210,67.46,44.5518,1679.85,31783.9,140215.1,28.764,21.0577,216.072,0.000,1.000,0.000,88.5,88.770,139.335,3142,14562.1,25.85,85.306,4.99,7.623,181.4,4.457,0.136,1.99,25.7638,84376.6,1.6236,0.3525,20.59,2.000,0.000,1.5299,0.0000,0.776,0.168,0.955,0.0000,4.93,0.51,10,24,25,81,84.4558,0.0185,0.5209,0.0000,0.0000,42.3902,100.00,19.5073,254.8055,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0012,0.0005,0.000001,1881,8.9409,0.3954,0.1538,94,280,4068,0.0000,0.0000,0.0019,0.004,0.2523,2.2022,1.3002,0.1099,0.3526,0.0473,0.0000,0.00008,0.995,0.0743,0.000,0.000,0.25,0.118,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8240,0.0000,0.9931,0.00000,0.04797,0.7947,0.7943
100000,2535,1.350,1.311,35.62,18171,17373,0,362,83,69195,482636.6,132769.7,0.075,0.586,0.274,0.065,127,45.30,16.35,0.11,1.14,7.45,4.48,0.92,2.58,14.53,7.10,0.01,0.16,0.166,0.087,1406,0.030,0.082,0.908,0.000,0.009,17911,12483,6,0.662,0.050,0.370,2711141,0.247,2.498,0.141,47.42,13932,412,1.919,0.312,0.036,3502294,1.03,0.58,0.479,0.389,0.004,26.0,48.0,58.0,168.0,58319,0.222,0.00,0.0013,0.080,597,0.442,0.000,0.201,0.156,3.92,4.93,4.93,0.04,0.015,1.04,1.02,1.03,0.445,0.00136,13.18,19.7146,664.85,51961.6,140215.1,1.354,11.0453,96.944,0.000,1.000,0.000,63.4,41.608,45.819,3745,18904.2,20.60,36.718,5.02,3.212,352.3,1.153,0.138,2.00,24.0575,60985.7,1.2640,0.3588,23.01,2.000,0.000,0.4701,0.0000,0.818,0.151,0.969,0.0000,5.07,0.69,14,24,29,81,39.4472,0.0090,0.4604,0.0000,0.0000,11.8482,100.00,71.4614,237.6261,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0013,0.0006,0.000001,1093,4.3249,0.2071,0.1875,94,296,4185,0.0000,0.0000,0.0034,0.008,0.0782,1.1148,0.6356,0.0501,0.4683,0.0311,0.0000,-0.00006,0.988,0.0773,0.000,0.000,0.79,0.370,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8064,0.0000,1.0674,0.00000,0.05363,0.7984,0.7979
