step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,6.44,25,0,2,0,2,0,1.00,10,0.311,2673,0.00,65.64,46.87,1670,0,0,0,1.00,1.00,1.00,3,2,3,25.5,11.346,4,1.609,0.617,5,1.000,1,3.69,1.75,0,0.0276,0.000,0.0000,2245,0.8400
100000,33.96,34,0,5,0,14,0,1.00,2,0.147,2609,0.00,120.66,47.00,1660,2,2,0,1.00,1.00,1.00,4,5,6,52.7,25.654,19,1.787,0.564,6,1.000,1,22.99,15.75,0,0.0597,0.000,0.0000,2191,0.8400
100000,28.02,36,6,7,0,1,2,3.50,4,0.250,2519,0.00,86.35,125.59,1486,0,0,2,3.00,1.67,5.25,4,4,6,17.1,12.498,14,1.401,0.765,6,1.000,1,4.67,4.50,0,0.0512,0.083,0.0000,2115,0.8400
100000,22.42,36,4,7,0,1,2,2.78,6,0.312,2460,0.00,59.50,97.81,1486,0,0,2,2.60,1.40,3.75,3,4,5,15.9,2.925,12,1.401,0.765,6,1.000,3,1.60,1.00,0,0.0512,0.083,0.0000,2066,0.8400
100000,10.72,34,0,0,0,6,0,1.00,12,0.000,2458,0.00,98.48,53.77,1660,2,0,0,1.00,1.00,1.00,2,2,4,49.0,3.116,6,1.787,0.564,6,1.000,1,55.73,-12.75,0,0.0597,0.000,0.0000,2064,0.8400
100000,16.81,36,6,0,0,0,0,5.14,10,0.000,2454,0.00,79.06,44.42,1486,0,0,0,3.00,3.00,18.00,2,1,6,17.4,0.055,6,1.401,0.765,6,1.000,1,1.46,-1.25,0,0.0512,0.083,0.0000,2061,0.8400
100000,22.38,25,0,4,0,10,0,1.00,4,0.179,2377,0.00,140.08,14.60,1660,2,1,0,1.00,1.00,1.00,3,4,4,52.7,52.077,14,1.598,0.475,5,1.000,0,19.05,6.25,0,0.0552,0.000,0.0000,1996,0.8400
100000,3.49,34,0,0,0,2,0,1.00,18,0.000,2281,1.54,97.63,20.62,1660,2,2,0,1.00,1.00,1.00,2,1,2,50.5,5.973,2,1.746,0.619,6,1.000,2,17.73,16.50,0,0.0557,0.000,0.0000,1916,0.8400
100000,7.40,25,0,2,0,2,0,1.00,12,0.270,2248,-0.00,57.41,43.04,1660,1,0,0,1.00,1.00,1.00,2,2,2,26.5,8.694,4,1.850,0.755,5,1.000,0,10.11,-6.50,0,0.0000,0.000,0.0000,1888,0.8400
100000,10.70,35,0,2,0,4,0,1.00,14,0.187,2206,0.53,85.87,18.63,1660,1,0,0,1.00,1.00,1.00,1,3,2,27.6,14.108,6,1.783,0.652,6,1.000,0,11.66,6.00,0,0.0563,0.000,0.0000,1853,0.8400
100000,34.91,34,0,8,0,12,0,1.00,2,0.229,2200,1.44,105.03,70.65,1660,2,2,0,1.00,1.00,1.00,4,6,5,45.3,58.985,20,1.746,0.619,6,1.000,4,18.92,2.50,0,0.0557,0.000,0.0000,1847,0.8400
100000,16.79,16,0,4,0,5,0,1.00,2,0.238,2005,2.54,61.21,113.83,1660,0,0,0,1.00,1.00,1.00,2,3,4,23.0,45.510,9,1.866,0.808,4,1.000,0,52.26,52.25,0,0.0708,0.000,0.0000,1684,0.8400
100000,46.24,36,6,8,0,13,2,3.00,0,0.173,1971,0.40,88.80,31.82,1486,0,0,2,3.00,1.33,3.83,5,6,6,15.8,21.056,27,1.401,0.765,6,1.000,0,6.52,5.50,0,0.0512,0.083,0.0000,1655,0.8400
100000,14.94,26,0,0,0,11,0,1.00,14,0.000,1969,0.00,68.20,3.25,1676,0,0,0,1.00,1.00,1.00,4,4,3,19.2,1.046,11,1.358,0.677,7,1.000,0,20.06,20.00,0,0.0322,0.000,0.0000,1653,0.8400
100000,30.83,36,6,4,0,6,2,3.36,2,0.130,1965,0.00,48.54,41.51,1486,0,0,2,3.00,2.00,4.40,4,5,6,23.2,18.606,16,1.401,0.765,6,1.000,0,16.91,-15.50,0,0.0512,0.083,0.0000,1650,0.8400
100000,7.18,34,0,2,0,2,0,1.00,12,0.279,1895,0.00,103.50,43.54,1660,0,0,0,1.00,1.00,1.00,2,4,2,20.4,1.138,4,1.795,0.548,6,1.000,2,32.42,14.50,0,0.0626,0.000,0.0000,1591,0.8400
100000,7.32,36,0,0,0,4,0,1.00,14,0.000,1844,0.00,93.16,52.44,1660,0,0,0,1.00,1.00,1.00,1,4,1,6.5,10.235,4,1.829,0.556,6,1.000,0,14.06,14.00,0,0.0655,0.000,0.0000,1548,0.8400
100000,15.71,34,0,4,0,5,0,1.00,10,0.255,1817,-0.00,81.39,115.00,1660,1,2,0,1.00,1.00,1.00,4,5,2,27.3,31.404,9,1.746,0.619,6,1.000,0,55.48,-55.25,0,0.0557,0.000,0.0000,1526,0.8400
100000,6.73,36,0,1,0,3,0,1.00,14,0.148,1795,0.00,59.48,21.30,1660,1,1,0,1.00,1.00,1.00,2,4,1,36.2,3.609,4,1.684,0.583,6,1.000,0,12.91,-11.00,0,0.0514,0.000,0.0000,1507,0.8400
100000,4.23,36,0,1,0,2,0,1.00,16,0.237,1766,-0.00,72.03,7.22,1676,0,0,0,1.00,1.00,1.00,1,3,1,18.5,7.544,3,1.409,0.735,6,1.000,0,16.13,5.25,0,0.0158,0.000,0.0000,1483,0.8400
