step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,1384,28.02,1.58,5.93,0.10,9.88,0.50,1.40,0.175,0.276,436866.9,395446.2,4,145,3.17,1.53,1.20,21.6787,523.12,22863.2,0.0505,37.2226,5462,31.2821,1874,10.2529,41073.4,165.42,2.1488,0.0,0.0000,1.000,0.7635
10000,1,1113,29.17,1.89,6.67,0.14,9.45,0.55,1.45,0.189,0.231,412872.9,359923.8,3,157,3.39,1.57,1.27,19.5677,317.48,25421.6,0.0453,35.1462,5461,31.2763,1900,9.2154,37258.1,81.35,15.3029,0.0,0.0000,1.000,0.2025
10000,2,778,30.63,2.26,7.14,0.03,9.47,0.54,1.50,0.192,0.169,336326.2,277758.2,2,154,3.46,1.66,1.28,14.3906,212.79,28969.6,0.0402,28.4324,5461,31.2763,1637,6.1442,23320.9,53.21,32.1595,0.0,0.0000,1.000,0.0207
20000,0,1377,28.08,0.71,7.21,0.25,9.07,0.13,1.23,0.049,0.272,251899.3,162484.3,4,138,3.26,1.23,1.23,6.0119,590.86,22477.0,0.0000,23.9510,5462,14.5046,1465,2.8946,11148.4,165.42,0.9565,0.0,0.0000,1.000,0.7635
20000,1,922,31.79,0.97,8.11,0.30,12.18,0.36,1.21,0.119,0.228,134196.2,77279.9,4,150,3.73,1.30,1.14,2.7528,368.51,29169.5,0.0000,12.6225,5461,14.5020,1348,1.3460,4670.0,81.35,4.3413,0.0,0.0000,1.000,0.2025
20000,2,672,29.72,1.05,8.15,0.20,9.44,0.34,1.26,0.109,0.144,89564.0,49727.5,4,171,3.48,1.32,1.18,1.6263,259.67,37346.1,0.0000,8.4386,5461,14.5020,1267,0.7993,2522.7,53.21,8.1610,0.0,0.0000,1.000,0.0207
30000,0,1205,31.83,1.96,7.34,0.33,12.20,0.77,1.60,0.280,0.300,427094.3,352955.0,4,115,3.85,1.75,1.24,16.0335,448.43,25427.4,0.0012,39.8881,5462,33.3882,1238,6.6241,32909.1,165.42,2.1599,0.0,0.0000,1.000,0.7635
30000,1,1094,32.59,2.00,7.76,0.16,12.19,0.78,1.71,0.286,0.277,401498.7,307616.1,5,141,3.91,1.82,1.26,13.8838,262.11,29163.1,0.0007,37.3998,5461,33.3821,1157,6.4351,31089.8,81.35,15.3521,0.0,0.0000,1.000,0.2025
30000,2,697,34.72,1.86,7.89,0.24,12.73,0.73,1.63,0.255,0.182,317603.0,219150.8,4,134,4.04,1.75,1.25,9.0678,142.84,33571.5,0.0000,30.0439,5461,33.3821,1010,3.9516,17860.6,53.21,31.9299,0.0,0.0000,1.000,0.0207
40000,0,1152,33.03,3.11,8.71,0.54,12.19,1.03,1.99,0.327,0.322,248942.8,170320.8,3,124,4.20,2.09,1.44,6.2163,671.48,23811.9,0.0000,24.2113,5462,14.2873,1323,1.9696,8435.1,165.42,0.9212,0.0,0.0000,1.000,0.7635
40000,1,906,33.54,2.66,9.35,0.66,12.22,0.99,1.86,0.289,0.260,132546.7,79245.7,3,116,4.24,1.97,1.34,2.7615,426.75,30624.3,0.0000,13.0025,5461,14.2847,1195,0.9004,3477.7,81.35,4.3580,0.0,0.0000,1.000,0.2025
40000,2,579,33.82,2.83,9.90,0.36,11.74,1.22,1.90,0.347,0.164,87277.8,47907.5,3,114,4.17,2.13,1.30,1.5603,207.39,38542.2,0.0000,8.6709,5461,14.2847,1122,0.4694,1702.0,53.21,8.1130,0.0,0.0000,1.000,0.0207
50000,0,1213,30.91,3.28,7.61,0.29,11.05,1.21,2.10,0.420,0.309,418653.8,351661.9,5,132,3.94,2.27,1.39,15.8090,499.96,25524.0,0.0000,39.5632,5462,32.1282,1473,6.1137,29603.0,165.42,2.0978,0.0,0.0000,1.000,0.7635
50000,1,946,31.13,3.28,7.97,0.23,11.70,1.41,2.12,0.458,0.250,394487.0,333080.6,5,118,4.04,2.29,1.34,14.7002,388.96,28738.3,0.0000,37.2715,5461,32.1223,1424,5.8219,27753.5,81.35,15.1124,0.0,0.0000,1.000,0.2025
50000,2,648,31.40,3.38,9.13,0.27,10.98,1.51,2.13,0.474,0.176,313126.0,261212.9,3,111,4.02,2.30,1.28,10.3168,185.42,33325.1,0.0000,30.0570,5461,32.1223,1285,3.6957,16691.6,53.21,31.8312,0.0,0.0000,1.000,0.0207
60000,0,997,31.47,3.93,9.24,0.43,11.77,1.64,2.29,0.516,0.290,248953.7,175993.7,4,116,4.31,2.50,1.37,6.3918,546.82,24319.8,0.0000,23.9934,5462,14.1648,1392,2.3544,9822.6,165.42,0.9330,0.0,0.0000,1.000,0.7635
60000,1,883,30.72,3.48,9.19,0.52,11.67,1.55,2.17,0.475,0.250,133070.9,87264.8,7,145,4.22,2.33,1.37,2.9800,371.81,31050.6,0.0000,12.7949,5461,14.1622,1208,1.0272,3930.2,81.35,4.3588,0.0,0.0000,1.000,0.2025
60000,2,705,30.54,3.66,9.42,0.35,10.85,1.70,2.24,0.519,0.197,88475.7,55768.1,6,153,4.09,2.39,1.34,1.7709,350.02,39032.1,0.0000,8.5282,5461,14.1622,1042,0.6007,2165.5,53.21,8.1471,0.0,0.0000,1.000,0.0207
70000,0,1154,32.30,3.58,9.23,0.10,12.10,1.46,2.17,0.460,0.332,414758.0,367035.4,2,140,4.23,2.36,1.38,16.6336,540.08,27467.7,0.0000,39.2530,5462,31.6367,1394,5.0099,26160.8,165.42,2.0452,0.0,0.0000,1.000,0.7635
70000,1,926,32.85,3.24,9.33,0.27,12.86,1.40,2.04,0.434,0.271,391502.4,342475.4,2,124,4.35,2.24,1.34,15.2706,376.04,30104.0,0.0000,37.0022,5461,31.6309,1139,4.8365,24789.1,81.35,14.6374,0.0,0.0000,1.000,0.2025
70000,2,718,31.50,3.20,9.46,0.21,12.18,1.45,2.05,0.458,0.206,311943.1,266786.9,2,112,4.31,2.24,1.30,10.6314,249.16,34299.1,0.0000,29.8512,5461,31.6309,984,3.1241,15174.2,53.21,31.0962,0.0,0.0000,1.000,0.0207
80000,0,1020,33.01,2.93,9.47,0.17,14.35,1.25,1.92,0.402,0.313,246703.6,174092.5,2,121,4.44,2.05,1.29,6.3589,407.71,24184.7,0.0000,23.8543,5462,13.9730,1292,2.1079,8818.7,165.42,0.9172,0.0,0.0000,1.000,0.7635
80000,1,847,31.87,3.35,9.73,0.17,12.40,1.54,2.08,0.479,0.250,130312.8,80208.0,3,132,4.40,2.24,1.27,2.7454,340.37,31042.6,0.0000,12.7392,5461,13.9704,1148,0.8160,3251.9,81.35,4.2502,0.0,0.0000,1.000,0.2025
80000,2,605,33.25,3.20,9.99,0.36,12.86,1.43,2.07,0.446,0.182,86794.4,50648.1,3,123,4.50,2.23,1.30,1.6355,159.77,38962.5,0.0000,8.5803,5461,13.9704,1054,0.4898,1755.8,53.21,8.0681,0.0,0.0000,1.000,0.0207
90000,0,1139,30.47,3.31,9.14,0.22,10.90,1.44,2.13,0.437,0.307,416342.6,372789.7,6,144,4.08,2.29,1.38,17.0435,526.44,27922.2,0.0000,39.3617,5462,31.4208,1273,5.1191,26261.1,165.42,2.0261,0.0,0.0000,1.000,0.7635
90000,1,974,30.11,3.18,9.12,0.14,10.62,1.44,2.09,0.441,0.256,391267.5,358409.6,6,130,3.97,2.24,1.34,15.9131,406.95,31145.2,0.0000,36.9784,5461,31.4150,1127,4.7589,24158.9,81.35,14.6794,0.0,0.0000,1.000,0.2025
90000,2,749,32.39,3.06,9.87,0.15,11.82,1.36,2.01,0.411,0.214,311648.6,272630.8,6,136,4.30,2.16,1.31,10.8088,316.62,34822.9,0.0000,29.8232,5461,31.4150,944,2.9826,14331.9,53.21,30.9855,0.0,0.0000,1.000,0.0207
100000,0,986,31.89,3.95,9.24,0.10,11.82,1.71,2.24,0.552,0.282,246230.0,195373.8,6,119,4.23,2.53,1.37,6.8186,475.38,23820.7,0.0000,24.0445,5462,13.8127,1521,2.1459,8943.1,165.42,0.9434,0.0,0.0000,1.000,0.7635
100000,1,827,32.06,3.24,9.10,0.20,12.31,1.39,2.06,0.452,0.237,129442.6,84787.0,6,135,4.27,2.25,1.33,2.8441,301.07,30189.8,0.0000,12.7824,5461,13.8102,1317,0.9959,3758.5,81.35,4.2844,0.0,0.0000,1.000,0.2025
100000,2,595,31.02,3.11,9.74,0.18,11.19,1.37,2.07,0.432,0.165,84427.1,52120.9,5,134,4.16,2.19,1.31,1.6348,166.24,37779.8,0.0000,8.5529,5461,13.8102,1304,0.5605,1914.3,53.21,8.0721,0.0,0.0000,1.000,0.0207
