step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,4375,0.00,125.83,29.99,692,0,0,0,1.00,1.00,1.00,1,1,1,5.3,0.862,1,2.000,0.933,4,1.000,12,6.27,2.50,0,0.0000,0.992,0.0000,3674,0.8400
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4370,0.00,106.98,41.40,692,0,1,0,1.00,1.00,1.00,1,1,1,13.8,0.018,1,2.000,0.925,4,1.000,13,23.05,5.00,0,0.0000,0.991,0.0000,3670,0.8400
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4322,0.00,117.74,69.71,889,0,0,0,1.00,1.00,1.00,1,1,1,11.7,4.334,1,2.000,0.643,4,1.000,12,7.79,5.75,0,0.0180,0.997,0.0000,3630,0.8400
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4321,0.00,127.04,31.50,768,1,0,0,1.00,1.00,1.00,1,1,1,28.8,2.124,1,2.000,0.567,4,1.000,13,23.09,-22.00,0,0.0172,0.997,0.0000,3629,0.8400
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,4306,0.00,225.68,36.42,827,1,0,0,1.00,1.00,1.00,1,1,1,25.4,5.001,1,2.000,0.778,4,1.000,13,11.07,-11.00,0,0.0187,0.995,0.0000,3617,0.8400
100000,6.00,16,0,2,0,1,0,1.00,6,0.333,4293,0.00,91.50,42.48,418,0,0,0,1.00,1.00,1.00,2,2,3,4.8,3.168,3,2.000,0.880,4,1.000,12,6.25,-6.00,0,0.0000,0.992,0.0000,3606,0.8400
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4292,0.00,111.27,82.88,772,0,0,0,1.00,1.00,1.00,1,1,1,13.7,1.248,1,2.000,0.894,4,1.000,12,15.10,-13.25,0,0.0000,0.980,0.0000,3605,0.8400
100000,4.00,16,0,2,0,0,0,1.00,8,0.500,4285,0.00,124.36,27.44,883,0,0,0,1.00,1.00,1.00,2,2,2,2.2,5.278,2,2.000,0.814,4,1.000,13,5.01,-0.25,0,0.0190,0.993,0.0000,3599,0.8400
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4266,0.00,128.40,29.28,862,0,0,0,1.00,1.00,1.00,1,1,1,19.8,2.875,1,2.000,0.574,4,1.000,13,4.81,4.75,0,0.0471,0.997,0.0000,3583,0.8400
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,4219,0.00,148.52,47.41,732,2,1,0,1.00,1.00,1.00,1,1,1,52.9,6.609,1,2.000,0.770,4,1.000,11,11.32,-1.25,0,0.0000,0.987,0.0000,3543,0.8400
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4199,0.00,147.72,24.80,692,0,1,0,1.00,1.00,1.00,1,1,1,13.5,5.713,1,2.000,0.933,4,1.000,12,11.00,10.25,0,0.0000,0.991,0.0000,3527,0.8400
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,4171,0.06,145.24,24.38,732,0,0,0,1.00,1.00,1.00,1,1,2,22.0,13.388,2,2.000,0.776,4,1.000,12,9.51,0.50,0,0.0000,0.988,0.0000,3503,0.8400
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4163,0.00,128.75,39.48,713,0,0,0,1.00,1.00,1.00,1,1,1,5.3,9.821,1,2.000,0.900,4,1.000,12,3.72,1.25,0,0.0011,0.997,0.0000,3496,0.8400
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4159,0.00,144.14,37.11,865,2,0,0,1.00,1.00,1.00,1,1,1,58.8,6.711,1,2.000,0.784,4,1.000,12,21.25,0.00,0,0.0109,0.994,0.0000,3493,0.8400
100000,8.00,16,0,0,0,4,0,1.00,4,0.000,4156,0.00,125.36,22.85,772,0,0,0,1.00,1.00,1.00,2,4,2,14.7,10.377,4,2.000,0.860,4,1.000,10,6.02,-0.50,0,0.0000,0.980,0.0000,3491,0.8400
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4156,-0.00,150.96,36.47,767,0,0,0,1.00,1.00,1.00,1,1,1,14.6,7.155,1,2.000,0.567,4,1.000,13,11.72,-6.50,0,0.0244,0.997,0.0000,3491,0.8400
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,4149,0.00,135.17,22.26,732,0,0,0,1.00,1.00,1.00,2,2,1,16.5,7.710,2,2.000,0.737,4,1.000,11,7.60,6.75,0,0.0248,0.982,0.0000,3485,0.8400
100000,4.00,16,0,2,0,0,0,1.00,10,0.500,4140,0.00,109.01,51.40,892,1,0,0,1.00,1.00,1.00,2,1,2,26.6,5.618,2,2.000,0.871,4,1.000,14,10.00,10.00,0,0.0002,0.993,0.0000,3477,0.8400
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,4129,0.00,124.13,34.44,880,0,0,0,1.00,1.00,1.00,1,1,1,17.9,3.978,1,2.000,0.895,4,1.000,13,10.68,-5.75,0,0.0130,0.991,0.0000,3468,0.8400
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,4126,-0.00,140.83,36.80,772,1,0,0,1.00,1.00,1.00,1,1,2,25.6,10.307,2,2.000,0.859,4,1.000,13,17.90,14.50,0,0.0083,0.982,0.0000,3465,0.8400
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,4123,0.00,142.95,36.13,732,1,0,0,1.00,1.00,1.00,1,1,1,28.2,5.030,1,2.000,0.746,4,1.000,13,28.55,22.75,0,0.0049,0.983,0.0000,3463,0.8400
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,4120,0.00,139.69,21.86,732,1,0,0,1.00,1.00,1.00,1,1,1,31.6,0.643,1,2.000,0.609,4,1.000,13,27.78,24.00,0,0.0191,0.973,0.0000,3460,0.8400
100000,4.00,16,0,1,0,1,0,1.00,8,0.250,4100,0.00,125.22,67.21,834,0,0,0,1.00,1.00,1.00,2,2,2,11.7,19.931,2,2.000,0.463,4,1.000,12,12.03,-8.75,0,0.0000,0.993,0.0000,3443,0.8400
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4097,0.00,127.65,23.25,732,0,0,0,1.00,1.00,1.00,1,1,1,22.6,6.296,1,2.000,0.748,4,1.000,10,21.74,20.75,0,0.0348,0.981,0.0000,3441,0.8400
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,4062,0.00,133.07,39.78,837,0,0,0,1.00,1.00,1.00,1,1,1,21.1,2.806,1,2.000,0.579,4,1.000,13,11.34,7.50,0,0.0249,0.997,0.0000,3412,0.8400
