step,event,lineage,other,size
5000,birth,1,0,1176
5000,birth,3,0,237
5000,birth,7,0,27
5000,birth,8,0,25
5000,birth,10,0,171
6000,split,15,1,16
7000,extinct,7,0,27
7000,extinct,8,0,19
8000,extinct,3,0,14
8000,extinct,15,0,58
9000,split,47,1,122
9000,split,66,1,25
10000,split,74,1,919
11000,extinct,10,0,16
12000,extinct,1,0,49
13000,split,152,111,664
13000,extinct,47,0,6
14000,split,182,47,7
14000,extinct,66,0,74
15000,extinct,74,0,21
16000,split,205,152,12
16000,extinct,182,0,7
18000,split,243,152,30
20000,split,253,152,1312
20000,split,254,152,23
20000,extinct,243,0,11
21000,extinct,205,0,8
21000,extinct,254,0,23
23000,split,274,152,3004
26000,extinct,253,0,5
31000,split,560,274,13
32000,split,572,274,40
34000,extinct,152,0,13
34000,extinct,560,0,6
35000,split,668,274,30
35000,split,669,274,11
37000,split,708,668,12
37000,extinct,668,0,30
38000,split,720,274,143
38000,split,722,274,10
39000,split,526,274,31
39000,split,726,274,46
41000,extinct,669,0,16
42000,split,728,708,8
42000,extinct,708,0,6
44000,extinct,722,0,13
45000,split,791,274,140
46000,split,784,526,27
46000,split,813,572,8
46000,split,833,274,66
46000,extinct,720,0,8
46000,extinct,728,0,8
47000,split,839,274,5
47000,split,840,274,10
48000,split,875,274,13
48000,split,890,274,50
48000,split,897,274,76
48000,extinct,784,0,11
49000,split,920,726,39
50000,split,941,274,105
50000,extinct,572,0,18
50000,merge,839,274,12
50000,extinct,840,0,10
51000,split,969,274,12
52000,split,997,274,70
52000,extinct,875,0,7
52000,extinct,890,0,6
53000,split,1024,274,39
53000,split,1025,726,40
53000,split,1026,274,17
53000,split,1027,274,14
53000,extinct,969,0,12
54000,split,1047,274,34
54000,split,1048,274,18
55000,split,1072,274,5
55000,extinct,833,0,11
55000,extinct,897,0,18
57000,merge,1025,726,59
57000,extinct,1072,0,5
58000,extinct,526,0,13
58000,extinct,1024,0,7
58000,extinct,1027,0,14
59000,split,1084,274,18
60000,split,1110,920,175
60000,split,1114,274,225
60000,extinct,1026,0,5
61000,extinct,1048,0,5
61000,extinct,1084,0,18
62000,split,1070,274,39
62000,split,1113,274,28
62000,split,1124,920,6
62000,split,1125,726,15
62000,split,1126,726,12
62000,split,1138,941,21
64000,split,1148,813,150
64000,extinct,1070,0,8
65000,extinct,941,0,11
65000,extinct,1114,0,5
65000,extinct,1138,0,11
66000,split,1170,274,50
66000,extinct,791,0,10
66000,extinct,1047,0,7
66000,extinct,1126,0,9
68000,extinct,726,0,8
68000,extinct,1124,0,6
70000,split,1202,920,982
70000,extinct,1113,0,6
71000,split,1171,920,6
71000,split,1212,997,7
71000,extinct,813,0,7
72000,split,1218,1203,27
73000,extinct,1170,0,5
74000,split,1227,920,115
74000,extinct,274,0,6
74000,extinct,1110,0,5
74000,extinct,1125,0,6
74000,extinct,1212,0,5
75000,split,1236,920,11
75000,extinct,1171,0,6
77000,split,1244,1236,13
78000,split,1247,1202,64
78000,split,1248,920,12
78000,extinct,997,0,11
79000,extinct,1218,0,14
80000,split,1254,1238,111
80000,split,1255,1236,9
81000,extinct,1255,0,9
82000,split,1238,1236,30
82000,split,1250,1236,78
82000,split,1257,1202,75
84000,split,1267,1202,10
86000,split,1283,1202,17
89000,split,1287,1202,20
89000,split,1288,1202,32
90000,split,1291,920,11
90000,split,1293,1202,20
91000,split,1299,1202,9
91000,split,1300,1202,14
91000,merge,1238,1254,20
93000,extinct,1244,0,5
93000,extinct,1257,0,9
93000,extinct,1267,0,5
94000,split,1314,1202,5
94000,extinct,1236,0,6
94000,extinct,1287,0,9
94000,extinct,1288,0,7
95000,extinct,1247,0,12
95000,extinct,1291,0,7
95000,extinct,1293,0,10
95000,extinct,1299,0,6
95000,extinct,1300,0,9
96000,extinct,1148,0,6
96000,extinct,1248,0,17
96000,extinct,1254,0,18
97000,split,1324,1202,29
97000,extinct,1314,0,7
99000,extinct,1283,0,5
100000,split,1321,1287,23
