step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,4.28,25,0,0,0,3,0,1.00,12,0.000,3480,0.00,148.18,35.24,774,2,0,0,1.00,1.00,1.00,2,2,2,42.7,12.911,3,1.428,0.558,5,1.000,3,32.90,-19.50,0,0.0000,0.064,0.0000,2923,0.8400
100000,8.12,36,0,0,0,5,0,1.00,12,0.000,3409,0.86,210.49,40.66,741,2,0,0,1.00,1.00,1.00,3,3,3,52.8,21.145,5,1.624,0.473,6,1.000,5,23.38,15.50,0,0.0000,0.602,0.0000,2863,0.8400
100000,19.28,36,0,7,0,8,0,1.00,4,0.363,2167,0.00,88.78,23.15,741,2,2,0,1.00,1.00,1.00,5,6,4,47.3,28.308,15,1.286,0.574,6,1.000,0,18.39,-12.75,0,0.0000,0.474,0.0000,1820,0.8400
100000,13.55,36,2,1,0,4,0,2.17,12,0.074,2132,0.77,91.52,22.85,774,1,1,0,2.67,2.67,1.67,3,3,3,36.4,25.700,7,1.505,0.558,6,1.000,0,12.15,-9.75,0,0.0000,0.000,0.0000,1790,0.8400
100000,19.65,36,6,1,0,6,0,2.67,6,0.051,1889,0.00,60.28,47.07,527,1,0,0,3.17,1.33,3.50,3,3,6,36.9,25.700,13,1.034,0.629,6,1.000,0,30.41,30.00,0,0.0000,0.298,0.0000,1586,0.8400
100000,6.22,36,3,0,0,0,0,4.50,16,0.000,1784,0.00,69.31,41.52,527,1,0,0,3.00,3.00,9.00,2,1,3,31.6,2.497,3,1.037,0.649,6,1.000,2,50.27,-12.25,0,0.0000,0.336,0.0000,1498,0.8400
100000,6.19,36,0,2,0,3,0,1.00,10,0.323,1775,0.00,77.19,12.71,771,0,2,0,1.00,1.00,1.00,3,3,4,22.8,11.564,5,1.239,0.583,6,1.000,1,32.27,1.00,0,0.0000,0.192,0.0000,1490,0.8400
100000,3.86,36,0,0,0,3,0,1.00,16,0.000,1772,0.00,66.96,8.89,741,0,0,0,1.00,1.00,1.00,1,3,1,22.8,13.348,3,1.286,0.574,6,1.000,0,5.52,5.50,0,0.0000,0.474,0.0000,1488,0.8400
100000,36.86,36,0,11,0,13,0,1.00,0,0.298,1768,0.00,112.27,11.06,741,1,1,0,1.00,1.00,1.00,6,6,6,30.0,51.171,24,1.536,0.679,6,1.000,2,28.09,27.00,0,0.0000,0.618,0.0000,1485,0.8400
100000,12.09,36,0,8,0,0,0,1.00,12,0.662,1681,0.00,60.13,38.98,741,1,1,0,1.00,1.00,1.00,3,3,3,29.5,3.011,8,1.511,0.543,6,1.000,0,6.00,0.00,0,0.0000,0.510,0.0000,1412,0.8400
100000,5.11,36,1,0,0,3,0,1.60,14,0.000,1672,0.00,58.74,8.66,527,0,0,0,1.67,1.00,2.00,1,2,3,23.0,15.782,4,1.022,0.677,6,1.000,0,19.76,-18.75,0,0.0000,0.374,0.0000,1404,0.8400
100000,22.30,36,0,4,0,14,0,1.00,6,0.179,1576,0.00,94.38,1.97,771,1,2,0,1.00,1.00,1.00,4,3,6,30.5,23.066,18,1.239,0.583,6,1.000,0,15.69,8.00,0,0.0000,0.192,0.0000,1323,0.8400
100000,4.96,36,0,1,0,3,0,1.00,16,0.202,1519,-0.00,68.52,4.96,771,1,2,0,1.00,1.00,1.00,2,2,2,33.7,6.003,4,1.239,0.583,6,1.000,0,8.93,2.75,0,0.0000,0.192,0.0000,1275,0.8400
100000,23.83,36,0,2,0,15,0,1.00,6,0.084,1488,1.57,72.77,7.03,741,0,0,0,1.00,1.00,1.00,4,5,4,20.8,11.686,17,1.402,0.541,6,1.000,0,8.39,-8.25,0,0.0000,0.417,0.0000,1249,0.8400
100000,32.59,36,5,14,0,8,3,1.96,0,0.430,1480,2.74,61.00,49.27,527,0,0,3,2.67,1.00,2.08,4,6,6,22.4,28.369,27,1.018,0.653,6,1.000,0,11.80,9.50,0,0.0000,0.325,0.0000,1243,0.8400
100000,18.54,49,5,6,0,2,3,3.11,10,0.324,1475,0.00,31.27,86.70,527,2,1,3,5.00,2.67,2.75,2,6,3,46.4,10.032,13,1.030,0.600,7,1.000,0,60.58,22.50,0,0.0000,0.241,0.0000,1238,0.8400
