step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,3,2344,49.3,0.8,15.5,0.8,14.9,0.1,1.22,3.8,1835,307,15.07,18.78,915,781,648,0.2,1.25,1.13,1.24,4.78,5.91,6.07,30.6,1.513,0.590,6.94
5000,1,213,31.4,1.4,7.2,0.3,21.7,0.1,1.31,3.3,185,321,23.18,7.19,85,85,43,0.2,1.32,1.32,1.29,4.98,5.95,5.74,26.2,1.008,0.603,6.68
5000,6,31,30.9,0.3,11.1,0.5,14.4,0.0,1.00,6.4,31,476,32.97,9.08,19,4,8,0.0,1.00,1.00,1.01,4.10,5.81,5.26,23.2,1.184,0.479,7.13
6000,3,2561,47.7,1.0,14.2,0.7,13.2,0.1,1.27,4.0,2024,279,13.66,16.97,915,903,743,0.2,1.30,1.19,1.30,4.48,5.61,5.82,30.9,1.597,0.631,6.71
6000,1,148,16.5,0.2,4.2,0.0,17.7,0.0,1.04,10.9,95,131,11.62,4.72,0,48,100,0.1,1.00,1.06,1.05,3.47,4.44,6.36,40.0,0.739,0.478,8.11
7000,3,1651,36.8,0.3,12.4,1.7,7.4,0.0,1.09,3.3,1276,202,7.91,14.56,480,591,580,0.2,1.06,1.11,1.10,3.80,4.80,5.02,32.3,1.738,0.764,5.73
7000,1,65,14.9,0.0,3.5,0.0,16.8,0.0,1.00,12.8,53,152,11.27,3.33,16,35,14,0.0,1.00,1.00,1.00,3.34,4.00,6.15,31.0,0.735,0.478,8.28
8000,3,1954,45.6,0.3,12.2,1.2,11.9,0.0,1.08,2.9,1574,284,12.69,15.19,668,687,599,0.2,1.04,1.12,1.09,4.09,5.18,5.35,31.3,1.800,0.779,5.99
8000,1,75,19.6,0.5,4.6,0.1,20.6,0.0,1.09,10.6,51,164,11.68,4.20,18,25,32,0.0,1.02,1.17,1.09,4.11,4.39,6.93,34.2,0.749,0.486,8.31
9000,3,427,53.1,0.2,13.5,0.4,14.8,0.0,1.06,4.8,384,375,19.74,19.57,174,153,100,0.1,1.03,1.11,1.07,4.18,5.52,5.78,28.8,1.836,0.811,6.86
