step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,11,76,61.2,9.4,7.9,0.0,20.8,1.0,2.71,5.7,72,936,75.97,17.06,66,10,0,1.1,2.88,2.34,2.83,5.88,6.66,6.79,21.0,1.283,0.555,8.16
5000,8,64,17.0,1.5,3.1,0.1,7.4,0.1,1.47,28.2,58,434,15.22,7.07,29,20,15,0.1,1.72,1.37,1.43,3.08,4.53,4.14,29.7,1.315,0.298,11.38
5000,3,47,25.0,0.7,5.5,0.1,14.1,0.0,1.13,2.4,44,328,17.48,4.42,17,30,0,0.3,1.08,1.14,1.14,4.28,5.11,5.36,27.1,1.174,0.654,5.83
6000,22,1336,25.9,0.3,7.8,1.1,5.4,0.0,1.10,2.0,898,171,5.31,9.92,272,578,486,0.1,1.13,1.09,1.10,2.96,3.87,4.04,34.7,1.818,0.725,4.45
6000,3,55,16.2,1.7,1.3,0.3,10.1,0.0,1.67,7.7,52,141,9.90,2.42,3,49,3,0.0,1.60,1.66,1.73,3.02,4.35,3.84,30.6,1.053,0.615,6.02
6000,8,23,19.0,1.3,2.7,0.0,12.5,0.0,1.46,17.1,14,190,11.20,2.19,1,22,0,0.0,1.47,1.39,1.49,3.61,4.61,6.65,30.3,1.061,0.308,9.91
6000,11,22,56.9,11.7,7.6,0.0,12.5,1.5,4.04,7.1,22,1089,82.72,25.52,21,1,0,1.8,4.40,3.60,4.15,5.36,6.09,6.55,18.9,1.311,0.576,8.09
7000,22,416,22.9,0.2,5.2,0.6,6.6,0.0,1.08,2.4,309,313,8.99,10.78,83,211,122,0.0,1.07,1.07,1.09,2.76,3.65,3.70,33.8,1.868,0.762,4.28
7000,3,21,18.9,1.8,1.8,0.0,13.0,0.0,1.60,6.6,19,105,7.96,4.88,0,13,8,0.2,1.33,1.93,1.60,3.00,4.48,4.24,38.8,1.022,0.551,6.00
7000,8,13,18.6,0.0,1.7,3.8,14.2,0.0,1.00,18.6,8,109,7.11,1.46,0,0,13,0.0,1.00,1.00,1.00,3.77,4.31,6.38,45.7,1.054,0.301,10.00
7000,11,8,40.2,13.4,0.5,0.0,5.2,0.2,6.24,11.2,8,1071,67.35,21.41,8,0,0,0.5,5.95,5.85,6.74,3.62,4.88,5.50,17.0,1.243,0.543,8.00
8000,22,165,25.8,0.0,7.5,0.1,5.5,0.0,1.00,1.7,96,142,4.34,6.91,58,71,36,0.0,1.00,1.00,1.00,2.68,3.67,3.71,32.1,1.976,0.552,4.10
9000,22,739,22.6,0.0,5.8,0.7,5.2,0.0,1.01,2.1,508,215,6.02,9.24,222,389,128,0.0,1.01,1.01,1.01,2.58,3.50,3.61,30.3,1.989,0.597,4.07
10000,112,148,51.6,6.9,10.5,0.0,19.8,2.0,2.90,1.5,123,256,16.87,10.83,39,70,39,2.4,3.37,1.43,3.73,5.50,6.36,6.59,31.6,1.181,0.643,6.84
10000,22,104,21.4,0.0,5.7,0.0,5.0,0.0,1.01,2.3,82,200,4.94,9.27,85,13,6,0.0,1.00,1.00,1.01,2.36,3.37,3.58,16.3,1.993,0.754,4.05
10000,79,55,25.8,0.1,4.4,0.0,15.0,0.0,1.01,2.8,50,168,11.31,4.16,50,5,0,0.0,1.02,1.02,1.01,3.58,4.75,4.58,21.4,1.327,0.435,5.36
10000,70,6,31.8,0.0,0.5,0.3,15.3,0.0,1.00,7.0,6,575,24.03,13.49,5,1,0,0.0,1.00,1.00,1.00,2.67,3.50,4.33,11.9,1.984,0.775,5.67
11000,112,390,50.8,6.7,10.5,0.0,18.9,1.9,2.67,1.4,335,270,17.72,10.20,137,102,151,2.3,3.25,1.43,3.04,5.39,6.35,6.46,32.5,1.203,0.644,6.76
11000,79,34,30.4,0.0,7.6,0.0,15.5,0.0,1.00,1.4,22,197,13.09,2.03,12,21,1,0.0,1.00,1.00,1.00,3.88,4.91,5.15,29.4,1.316,0.440,5.38
12000,112,615,47.7,5.5,10.3,0.0,18.0,1.8,2.42,1.9,528,310,19.36,10.07,300,158,157,2.1,2.88,1.27,2.88,5.11,6.12,6.24,28.2,1.221,0.654,6.65
12000,79,45,30.6,0.2,8.2,0.0,13.4,0.0,1.05,1.4,40,327,17.89,4.25,32,13,0,0.1,1.08,1.02,1.04,3.96,5.04,5.02,23.8,1.369,0.438,5.38
12000,243,34,40.4,2.5,5.6,0.2,25.6,0.2,1.64,0.7,26,109,10.99,0.50,0,20,14,0.3,1.85,1.38,1.67,4.97,5.91,5.97,37.9,1.109,0.695,6.12
12000,194,16,29.2,0.4,4.4,0.0,9.4,0.0,1.04,2.2,15,241,12.07,3.39,16,0,0,0.1,1.00,1.10,1.03,2.88,4.00,3.88,17.1,1.996,0.965,4.50
13000,112,565,45.6,4.6,11.2,0.0,16.9,1.6,2.23,1.8,503,427,24.36,12.39,283,174,108,1.9,2.57,1.28,2.63,5.09,6.16,6.28,27.3,1.231,0.663,6.67
13000,267,179,22.3,0.0,6.6,0.6,4.2,0.0,1.00,1.8,128,495,10.71,15.56,106,51,22,0.0,1.00,1.00,1.00,2.36,3.49,3.66,21.8,2.000,0.634,4.03
13000,79,41,24.5,1.5,4.0,3.1,14.7,0.1,1.29,1.5,31,76,8.15,2.28,41,0,0,0.1,1.64,1.15,1.19,4.00,5.15,5.24,10.2,1.085,0.435,5.56
13000,243,12,29.5,0.0,6.6,0.0,19.7,0.0,1.00,2.3,12,474,30.34,2.33,1,8,3,0.0,1.00,1.00,1.00,4.50,5.50,5.33,36.3,1.123,0.721,6.00
13000,194,11,30.5,0.0,2.3,0.0,13.0,0.0,1.00,0.4,9,197,9.83,1.67,11,0,0,0.0,1.00,1.00,1.00,2.45,4.00,4.00,19.6,1.998,0.901,4.09
14000,112,487,48.9,4.9,12.1,0.0,18.0,1.7,2.26,1.7,428,434,26.58,11.56,316,113,58,2.1,2.65,1.24,2.64,5.40,6.30,6.38,21.9,1.238,0.655,6.76
14000,267,48,21.5,0.0,6.5,0.3,4.1,0.0,1.00,2.2,42,727,18.01,17.12,29,13,6,0.0,1.00,1.00,1.00,2.15,3.38,3.56,20.9,2.000,0.562,4.02
14000,350,24,22.0,0.1,3.7,0.5,7.2,0.0,1.05,1.8,23,719,27.43,4.59,17,4,3,0.0,1.06,1.00,1.07,2.83,3.58,3.62,21.4,1.952,0.808,4.04
14000,318,18,30.2,0.0,8.0,0.0,20.7,0.0,1.00,3.6,18,256,19.93,3.15,17,1,0,0.0,1.00,1.00,1.00,4.67,5.94,5.83,15.6,1.049,0.475,6.78
14000,194,16,27.2,0.0,4.7,0.0,8.9,0.0,1.00,0.8,11,472,17.77,3.22,16,0,0,0.0,1.00,1.00,1.00,2.31,3.81,3.81,20.2,1.999,0.950,4.00
14000,243,10,20.6,0.1,4.3,0.0,14.2,0.0,1.02,4.6,10,742,46.81,1.89,2,4,4,0.0,1.03,1.00,1.03,4.20,5.30,4.40,33.2,1.091,0.721,6.00
15000,112,293,51.3,4.8,10.0,0.1,22.3,1.5,2.21,1.2,243,518,31.88,10.86,208,59,26,1.9,2.60,1.34,2.47,5.58,6.40,6.41,20.9,1.238,0.657,6.71
15000,350,52,34.2,0.6,5.5,0.5,10.9,0.1,1.18,0.5,41,460,20.28,2.75,47,4,1,0.2,1.25,1.21,1.14,3.44,4.31,4.31,13.6,1.932,0.760,4.44
15000,267,21,30.2,0.0,11.6,0.2,3.4,0.0,1.00,0.4,11,692,15.14,20.24,17,3,1,0.0,1.00,1.00,1.00,2.52,3.95,4.05,17.8,2.000,0.371,4.10
15000,318,7,29.7,0.0,8.1,0.0,20.3,0.0,1.00,4.3,7,537,40.77,5.36,7,0,0,0.0,1.00,1.00,1.00,5.00,6.57,5.29,11.6,1.051,0.467,7.00
16000,112,206,51.1,5.0,11.0,0.0,20.7,1.5,2.32,1.0,176,561,35.03,13.38,148,45,13,1.8,2.72,1.30,2.71,5.33,6.42,6.48,20.6,1.234,0.645,6.69
16000,350,84,28.0,0.4,4.8,0.1,8.8,0.1,1.07,1.5,57,496,21.34,4.55,78,6,0,0.1,1.12,1.02,1.07,3.07,4.04,4.02,10.8,1.929,0.756,4.40
16000,194,12,28.5,0.0,5.5,0.0,8.8,0.0,1.00,0.7,7,573,21.73,5.63,12,0,0,0.0,1.00,1.00,1.00,2.67,3.83,4.00,18.3,1.998,0.912,4.08
17000,112,292,52.3,6.1,11.7,0.0,18.9,1.9,2.61,1.2,245,445,28.87,12.38,174,94,24,2.3,3.05,1.32,3.14,5.50,6.46,6.53,24.7,1.232,0.651,6.80
17000,350,141,33.1,0.3,5.4,0.5,10.9,0.0,1.08,1.4,111,664,29.29,5.66,135,4,2,0.1,1.11,1.09,1.07,3.45,4.35,4.20,11.4,1.940,0.770,4.62
17000,413,78,31.7,0.2,8.0,0.1,14.9,0.0,1.03,1.2,59,408,23.22,3.12,46,32,0,0.0,1.02,1.06,1.03,4.12,5.03,4.99,23.9,1.383,0.826,5.31
17000,267,18,28.3,0.0,6.2,0.3,7.8,0.0,1.00,0.8,14,490,16.18,7.51,11,4,3,0.0,1.00,1.00,1.00,2.83,3.83,4.00,23.8,2.000,0.555,4.11
17000,409,14,35.8,0.0,7.8,0.0,20.1,0.0,1.00,0.4,13,521,28.15,2.22,14,0,0,0.0,1.00,1.00,1.00,4.71,5.50,5.43,17.9,1.287,0.477,5.57
17000,194,10,30.0,0.4,6.8,0.0,7.4,0.0,1.03,1.6,9,747,25.63,9.21,10,0,0,0.0,1.04,1.00,1.04,2.30,4.00,4.00,20.1,1.997,0.928,4.40
18000,112,491,52.8,6.0,12.2,0.0,19.0,2.0,2.58,1.4,422,420,27.27,11.30,228,156,107,2.5,2.99,1.30,3.10,5.33,6.38,6.60,28.6,1.230,0.655,6.85
18000,350,194,34.0,0.3,5.2,0.4,11.6,0.1,1.06,1.3,159,698,33.36,5.62,169,19,6,0.1,1.10,1.03,1.05,3.61,4.44,4.36,15.6,1.936,0.760,4.73
18000,413,138,31.8,0.9,6.2,0.3,14.7,0.1,1.22,1.1,98,409,21.22,4.86,66,42,30,0.2,1.25,1.22,1.21,3.79,4.95,4.93,29.6,1.410,0.833,5.22
18000,419,89,34.2,0.2,5.4,3.3,17.6,0.0,1.03,1.4,74,546,32.72,3.26,28,20,41,0.1,1.00,1.06,1.03,4.73,5.30,5.39,33.0,1.364,0.710,5.71
18000,267,71,27.8,0.0,5.6,0.3,8.2,0.0,1.00,0.6,46,427,15.29,8.28,39,12,20,0.0,1.00,1.00,1.00,2.62,3.90,3.89,24.2,2.000,0.586,4.06
18000,417,69,31.5,0.1,8.7,0.3,11.9,0.0,1.01,1.4,50,406,22.56,4.17,42,24,3,0.0,1.00,1.02,1.01,3.65,4.83,4.70,24.7,1.506,0.433,5.10
18000,409,13,30.9,0.0,3.8,0.5,20.7,0.0,1.00,0.0,12,398,22.49,0.70,12,1,0,0.0,1.00,1.00,1.00,4.08,5.23,5.23,20.2,1.248,0.415,5.23
19000,112,979,50.9,6.0,11.7,0.0,18.4,1.9,2.57,1.6,860,356,21.96,12.25,401,318,260,2.4,3.04,1.33,3.07,5.41,6.36,6.54,29.4,1.216,0.653,6.86
19000,350,170,32.8,0.2,5.2,0.5,11.2,0.0,1.04,2.5,153,760,36.76,7.79,131,24,15,0.1,1.08,1.02,1.04,3.49,4.43,4.28,17.6,1.933,0.765,4.97
19000,413,149,31.3,0.4,5.8,0.2,15.5,0.0,1.09,1.5,112,420,20.28,5.37,70,48,31,0.1,1.08,1.08,1.10,3.77,4.97,4.89,29.7,1.415,0.833,5.32
19000,267,106,25.0,0.0,5.3,0.1,7.1,0.0,1.00,1.5,81,520,15.17,10.17,46,31,29,0.0,1.00,1.00,1.00,2.59,3.61,3.85,25.9,2.000,0.606,4.11
19000,419,92,34.5,0.4,7.1,3.5,16.1,0.0,1.12,1.8,83,480,30.49,4.05,9,20,63,0.0,1.11,1.12,1.12,4.78,5.49,5.50,42.4,1.338,0.703,5.95
19000,417,48,29.9,0.0,10.5,0.0,8.5,0.0,1.00,1.6,38,403,17.93,5.90,26,22,0,0.0,1.00,1.00,1.01,3.50,4.62,4.62,25.1,1.566,0.465,5.02
19000,409,5,34.5,0.0,10.2,0.0,18.4,0.0,1.00,0.8,3,156,13.89,0.12,4,1,0,0.0,1.00,1.00,1.00,6.00,5.60,6.00,23.8,1.209,0.305,6.00
20000,112,1190,48.4,6.0,11.3,0.1,16.7,1.8,2.62,2.2,1077,367,21.21,13.21,470,456,264,2.4,3.05,1.41,3.17,5.18,6.20,6.32,29.5,1.218,0.645,6.81
20000,413,167,31.8,0.4,7.6,0.2,14.0,0.0,1.10,1.3,136,288,16.60,4.31,101,51,15,0.2,1.13,1.09,1.10,4.08,5.01,5.04,25.5,1.415,0.838,5.36
20000,267,134,23.4,0.0,5.7,0.1,6.0,0.0,1.00,1.8,101,494,12.49,13.04,79,22,33,0.0,1.00,1.00,1.00,2.52,3.57,3.68,23.0,1.999,0.585,4.07
20000,419,116,35.8,0.1,6.6,4.2,18.8,0.0,1.03,1.8,82,342,23.34,2.58,0,40,76,0.0,1.02,1.04,1.02,5.10,5.59,5.68,40.9,1.300,0.688,6.09
20000,350,86,31.8,0.3,4.9,0.5,11.1,0.0,1.08,1.1,68,362,17.57,3.32,68,18,0,0.0,1.15,1.08,1.05,3.36,4.28,4.26,20.5,1.887,0.718,4.53
20000,417,63,28.6,0.2,7.5,0.1,11.0,0.0,1.01,2.0,50,401,18.72,4.60,35,27,1,0.0,1.02,1.01,1.01,3.48,4.56,4.52,24.5,1.528,0.437,5.05
20000,426,38,38.9,0.4,7.8,0.0,17.7,0.1,1.10,1.2,33,313,21.71,6.05,5,31,2,0.2,1.18,1.05,1.09,4.58,5.29,5.45,31.3,1.488,0.608,5.66
20000,370,28,26.2,0.0,3.6,0.0,9.5,0.0,1.00,1.0,25,436,19.44,2.73,9,18,1,0.0,1.00,1.00,1.00,2.82,3.61,3.89,29.0,1.999,0.941,4.00
21000,112,1279,45.7,5.5,10.6,0.0,15.8,1.8,2.54,2.1,1135,375,20.64,13.58,509,444,326,2.3,2.95,1.34,3.06,5.06,5.99,6.21,29.6,1.237,0.653,6.62
21000,413,242,33.4,0.7,5.6,0.1,16.0,0.2,1.21,1.5,204,362,18.01,5.30,108,53,81,0.3,1.26,1.16,1.23,4.06,5.01,4.95,30.7,1.463,0.779,5.36
21000,419,197,34.4,0.6,7.5,3.4,16.6,0.0,1.17,2.1,171,388,24.92,4.77,2,49,146,0.1,1.26,1.08,1.20,4.87,5.65,5.57,43.1,1.277,0.669,6.13
21000,267,163,23.6,0.0,6.3,0.2,5.4,0.0,1.00,1.6,119,336,8.25,11.19,109,36,18,0.0,1.00,1.00,1.00,2.53,3.55,3.75,21.3,1.999,0.620,4.06
21000,417,120,31.5,0.2,6.3,0.4,14.9,0.0,1.10,1.2,90,329,17.28,3.83,88,32,0,0.1,1.12,1.12,1.08,3.88,4.93,4.92,22.9,1.453,0.454,5.22
21000,428,97,36.3,0.3,6.7,0.0,19.1,0.0,1.08,2.5,83,367,22.33,5.69,6,41,50,0.2,1.13,1.05,1.08,4.48,5.49,5.59,40.4,1.375,0.599,6.16
21000,370,83,28.0,0.0,3.3,0.0,10.7,0.0,1.00,0.7,57,354,15.33,3.68,35,48,0,0.0,1.00,1.00,1.00,3.33,3.84,3.90,25.2,1.998,0.930,4.05
