step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,6.00,25,0,0,0,3,0,1.00,10,0.000,4634,0.00,169.05,64.78,872,2,0,0,1.00,1.00,1.00,2,2,3,38.2,21.203,3,2.000,0.550,5,1.000,18,28.86,-7.00,0,0.0976,0.000,0.0000,3638,1.0000
100000,6.00,25,0,1,0,2,0,1.00,12,0.167,4576,0.00,128.65,41.72,939,0,0,0,1.00,1.00,1.00,1,2,2,16.0,0.245,3,2.000,0.496,5,1.000,18,5.27,0.50,0,0.0751,0.781,0.0000,3670,1.0000
100000,4.00,24,0,1,0,1,0,1.00,12,0.250,4547,0.00,163.60,58.83,764,0,0,0,1.00,1.00,1.00,1,2,2,10.6,13.679,2,2.000,0.457,5,1.000,18,17.56,-16.50,0,0.0938,0.950,0.0000,3695,1.0000
100000,8.00,25,0,2,0,2,0,1.00,12,0.250,4528,0.00,187.30,75.69,861,1,0,0,1.00,1.00,1.00,1,2,2,25.9,21.116,4,2.000,0.198,5,1.000,18,41.82,19.00,0,0.0943,0.535,0.0000,3546,1.0000
100000,4.00,24,0,0,0,2,0,1.00,12,0.000,4502,0.03,186.80,69.54,764,0,0,0,1.00,1.00,1.00,1,2,2,12.1,10.965,2,2.000,0.459,5,1.000,20,4.92,-4.50,0,0.0937,0.953,0.0000,3647,1.0000
100000,4.00,25,0,1,0,1,0,1.00,12,0.250,4492,0.00,158.41,54.52,955,0,0,0,1.00,1.00,1.00,2,2,2,20.5,12.614,2,2.000,0.448,5,1.000,19,8.05,-3.50,0,0.0942,0.964,0.0000,3652,1.0000
100000,2.00,23,0,0,0,1,0,1.00,16,0.000,4459,0.00,190.98,34.58,764,0,0,0,1.00,1.00,1.00,1,1,1,21.3,7.892,1,2.000,0.495,5,1.000,16,4.26,-4.25,0,0.0941,0.952,0.0000,3629,1.0000
100000,2.00,24,0,1,0,0,0,1.00,16,0.500,4384,0.00,197.07,80.41,764,1,0,0,1.00,1.00,1.00,1,1,1,28.7,8.651,1,2.000,0.448,5,1.000,20,10.25,-10.00,0,0.0941,0.954,0.0000,3501,1.0000
100000,6.00,24,0,0,0,3,0,1.00,12,0.000,4342,0.89,184.65,48.60,764,0,0,0,1.00,1.00,1.00,2,3,1,17.3,24.995,3,2.000,0.448,5,1.000,17,11.05,-1.00,0,0.0941,0.954,0.0000,3517,1.0000
100000,6.00,25,0,2,0,1,0,1.00,12,0.333,4318,0.00,180.49,24.31,955,0,0,0,1.00,1.00,1.00,2,1,3,20.0,7.137,3,2.000,0.416,5,1.000,16,7.16,3.50,0,0.0942,0.938,0.0000,3365,1.0000
100000,6.00,25,0,2,0,1,0,1.00,12,0.333,4298,0.00,162.54,73.96,861,0,0,0,1.00,1.00,1.00,2,2,2,8.1,17.604,3,2.000,0.173,5,1.000,17,19.17,-14.75,0,0.0931,0.527,0.0000,3354,1.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4198,0.00,175.17,31.56,313,0,0,0,1.00,1.00,1.00,1,1,1,22.4,9.350,1,2.000,0.456,4,1.000,14,2.80,-2.50,0,0.0879,0.769,0.0000,3653,1.0000
100000,6.00,24,0,0,0,3,0,1.00,12,0.000,4189,0.00,163.01,27.26,764,0,0,0,1.00,1.00,1.00,2,2,2,18.4,5.963,3,2.000,0.481,5,1.000,14,23.95,-7.50,0,0.0948,0.960,0.0000,3256,1.0000
100000,4.00,21,0,2,0,0,0,1.00,12,0.500,4183,0.34,143.11,63.43,764,0,0,0,1.00,1.00,1.00,2,2,2,11.8,13.406,2,2.000,0.471,5,1.000,16,7.96,5.50,0,0.0954,0.954,0.0000,3428,1.0000
100000,2.00,24,0,0,0,1,0,1.00,16,0.000,4175,0.00,177.05,58.42,764,0,0,0,1.00,1.00,1.00,1,1,1,19.5,8.119,1,2.000,0.443,5,1.000,17,50.21,9.75,0,0.0933,0.946,0.0000,3350,1.0000
100000,24.00,25,0,7,0,5,0,1.00,0,0.292,4168,1.78,202.05,23.20,955,2,0,0,1.00,1.00,1.00,4,5,5,42.6,59.120,12,2.000,0.416,5,1.000,13,20.25,-19.00,0,0.0942,0.938,0.0000,3199,0.9036
100000,2.00,21,0,0,0,1,0,1.00,16,0.000,4126,0.00,130.95,24.16,764,0,0,0,1.00,1.00,1.00,1,1,1,0.5,3.672,1,2.000,0.471,5,1.000,13,12.73,12.00,0,0.0954,0.954,0.0000,3446,1.0000
100000,10.00,21,0,4,0,1,0,1.00,6,0.400,4094,0.00,174.90,36.14,764,1,0,0,1.00,1.00,1.00,3,2,5,31.3,25.752,5,2.000,0.471,5,1.000,11,11.24,9.50,0,0.0953,0.954,0.0000,3387,1.0000
100000,8.00,24,0,0,0,4,0,1.00,10,0.000,4088,0.50,158.29,44.67,764,0,0,0,1.00,1.00,1.00,1,3,2,16.9,14.045,4,2.000,0.443,5,1.000,16,14.27,14.25,0,0.0933,0.946,0.0000,3261,1.0000
100000,16.00,24,0,0,0,8,0,1.00,4,0.000,4072,3.56,167.94,25.15,764,1,0,0,1.00,1.00,1.00,3,3,5,33.8,27.239,8,2.000,0.510,5,1.000,13,27.54,4.00,0,0.0945,0.966,0.0000,3153,1.0000
100000,6.00,24,0,0,0,3,0,1.00,10,0.000,4040,0.00,195.49,71.72,764,1,0,0,1.00,1.00,1.00,1,3,2,28.5,21.963,3,2.000,0.448,5,1.000,15,6.75,0.00,0,0.0941,0.954,0.0000,3235,1.0000
100000,20.00,21,0,3,0,7,0,1.00,2,0.150,4023,0.00,149.43,57.50,764,1,0,0,1.00,1.00,1.00,2,5,4,32.6,49.505,10,2.000,0.471,5,1.000,10,19.22,-18.00,0,0.0955,0.954,0.0000,3214,0.9457
100000,6.00,20,0,1,0,2,0,1.00,12,0.167,4019,0.35,169.92,43.19,764,2,0,0,1.00,1.00,1.00,2,1,3,38.1,24.880,3,2.000,0.471,5,1.000,12,39.70,20.50,0,0.0953,0.954,0.0000,3314,1.0000
100000,6.00,24,0,0,0,3,0,1.00,10,0.000,4011,0.05,166.21,59.61,764,1,0,0,1.00,1.00,1.00,2,3,2,34.7,14.085,3,2.000,0.443,5,1.000,15,28.95,-8.25,0,0.0933,0.946,0.0000,3148,1.0000
100000,8.00,21,0,1,0,3,0,1.00,12,0.125,3998,0.00,205.60,48.00,972,0,0,0,1.00,1.00,1.00,1,2,2,16.9,38.673,4,2.000,0.625,5,1.000,9,9.52,2.25,0,0.0920,0.753,0.0000,3330,1.0000
100000,6.00,16,0,1,0,2,0,1.00,8,0.167,3994,0.00,144.89,24.27,313,2,0,0,1.00,1.00,1.00,3,2,2,39.1,9.596,3,2.000,0.503,4,1.000,11,18.03,-13.00,0,0.0893,0.786,0.0000,3508,1.0000
100000,2.00,23,0,0,0,1,0,1.00,16,0.000,3987,0.00,147.10,84.09,942,0,0,0,1.00,1.00,1.00,1,1,1,19.7,5.536,1,2.000,0.489,5,1.000,15,17.41,14.75,0,0.0945,0.958,0.0000,3188,1.0000
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,3980,0.00,141.91,26.93,926,0,0,0,1.00,1.00,1.00,1,1,1,16.6,4.534,1,2.000,0.482,4,1.000,11,4.01,-0.25,0,0.0855,0.683,0.0000,3531,1.0000
100000,8.00,23,0,3,0,1,0,1.00,8,0.375,3977,0.00,177.69,55.21,822,0,0,0,1.00,1.00,1.00,2,3,3,5.6,22.527,4,2.000,0.943,5,1.000,15,16.27,-16.25,0,0.0919,0.993,0.0000,3186,1.0000
100000,6.00,16,0,0,0,3,0,1.00,6,0.000,3968,0.00,176.46,34.03,908,2,0,0,1.00,1.00,1.00,2,2,3,37.6,20.164,3,2.000,0.358,4,1.000,13,20.74,-5.50,0,0.0937,0.961,0.0000,3490,1.0000
100000,4.00,24,0,2,0,0,0,1.00,14,0.500,3959,0.00,139.49,57.71,764,0,0,0,1.00,1.00,1.00,1,1,2,15.7,4.090,2,2.000,0.558,5,1.000,15,4.98,4.75,0,0.0940,0.966,0.0000,3150,1.0000
100000,24.00,24,0,5,0,7,0,1.00,2,0.208,3944,1.84,192.66,66.66,822,2,0,0,1.00,1.00,1.00,4,5,4,43.9,77.703,12,2.000,0.915,5,1.000,12,23.41,-11.75,0,0.0909,0.991,0.0000,3049,0.9036
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,3942,0.20,126.17,52.83,313,2,0,0,1.00,1.00,1.00,1,1,2,40.6,12.075,2,2.000,0.488,4,1.000,13,17.52,-17.50,0,0.0886,0.772,0.0000,3481,1.0000
100000,6.00,24,0,3,0,0,0,1.00,10,0.500,3917,0.00,178.82,35.80,822,1,0,0,1.00,1.00,1.00,1,2,3,33.3,9.892,3,2.000,0.915,5,1.000,13,15.32,-7.25,0,0.0909,0.991,0.0000,3126,1.0000
100000,22.00,25,0,3,0,8,0,1.00,0,0.136,3885,2.00,166.27,55.77,805,2,0,0,1.00,1.00,1.00,3,5,5,38.7,40.846,11,2.000,0.799,5,1.000,13,28.88,8.00,0,0.0814,0.710,0.0000,2994,0.9235
100000,14.00,24,0,2,0,5,0,1.00,4,0.143,3865,0.00,172.22,40.89,962,1,0,0,1.00,1.00,1.00,3,5,3,32.7,30.369,7,2.000,0.469,5,1.000,13,11.43,11.25,0,0.0945,0.956,0.0000,3010,1.0000
100000,6.00,16,0,1,0,2,0,1.00,8,0.167,3852,0.00,147.07,43.99,972,1,0,0,1.00,1.00,1.00,2,2,2,27.3,23.434,3,2.000,0.558,4,1.000,11,15.78,-10.25,0,0.0936,0.717,0.0000,3355,1.0000
100000,16.00,24,0,2,0,6,0,1.00,4,0.125,3833,0.01,140.88,48.56,764,0,0,0,1.00,1.00,1.00,3,3,5,4.9,21.810,8,2.000,0.457,5,1.000,16,9.58,-2.50,0,0.0938,0.950,0.0000,3000,1.0000
100000,24.00,24,0,4,0,8,0,1.00,0,0.167,3829,2.32,157.38,27.12,822,1,0,0,1.00,1.00,1.00,3,5,5,32.6,37.289,12,2.000,0.915,5,1.000,12,13.09,9.00,0,0.0909,0.991,0.0000,2981,0.9036
100000,2.00,19,0,0,0,1,0,1.00,16,0.000,3811,0.00,128.47,35.67,764,0,0,0,1.00,1.00,1.00,1,1,1,6.9,2.658,1,2.000,0.486,5,1.000,9,12.90,10.50,0,0.0952,0.957,0.0000,3179,1.0000
