step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,920,43.74,3.49,11.04,0.54,11.03,1.04,2.06,0.277,0.275,423137.3,321997.6,5,85,4.32,2.19,1.33,19.2862,568.46,24896.5,0.0409,36.1323,5462,31.7174,1873,9.2337,35638.7,147.65,3.0424,0.0,0.0000,1.000,0.6946
10000,1,855,47.29,4.28,10.29,0.96,14.45,1.15,2.28,0.354,0.293,424200.8,309430.3,6,101,4.88,2.45,1.43,18.9901,460.70,24259.0,0.0419,35.9946,5461,31.7116,1708,9.5612,38040.5,90.55,10.7808,0.0,0.0000,1.000,0.3296
10000,2,682,45.32,3.83,9.76,0.80,16.26,1.12,2.03,0.327,0.239,355045.6,245512.8,5,81,4.93,2.26,1.34,14.7148,359.48,28238.4,0.0433,29.9440,5461,31.7116,1599,7.0333,26079.6,61.79,26.8688,0.0,0.0000,1.000,0.1150
20000,0,790,43.05,5.30,9.90,0.16,12.34,1.68,2.64,0.487,0.251,230082.2,156944.5,3,91,4.57,2.91,1.52,5.6594,355.41,16402.0,1.1444,22.0379,5462,13.9108,1812,3.6133,11360.7,147.65,1.4848,0.0,0.0000,1.000,0.6946
20000,1,819,43.84,4.88,10.36,0.17,13.60,1.60,2.43,0.442,0.271,132054.4,83597.1,3,95,4.62,2.72,1.41,2.8505,437.32,30592.2,0.0000,12.6639,5461,13.9083,1582,1.5946,4905.7,90.55,3.1220,0.0,0.0000,1.000,0.3296
20000,2,609,44.69,4.72,10.91,0.12,13.80,1.73,2.38,0.465,0.207,96632.7,54417.9,3,123,4.78,2.60,1.39,1.7097,276.87,38476.0,0.0000,9.2945,5461,13.9083,1432,1.0954,3126.8,61.79,7.0070,0.0,0.0000,1.000,0.1150
30000,0,922,40.90,4.78,8.63,0.08,10.73,1.46,2.52,0.473,0.257,404639.3,327766.0,6,108,4.18,2.75,1.48,14.0576,437.64,23367.7,0.0256,37.8061,5462,32.5759,1950,8.2366,34006.0,147.65,3.1388,0.0,0.0000,1.000,0.6946
30000,1,929,41.81,5.30,9.28,0.12,11.43,1.74,2.66,0.517,0.277,403011.3,319499.9,6,86,4.27,2.95,1.49,14.3635,406.39,25163.5,0.0000,37.3529,5461,32.5699,1743,9.3153,38416.9,90.55,11.0417,0.0,0.0000,1.000,0.3296
30000,2,756,44.58,5.76,9.74,0.13,12.31,1.85,2.79,0.554,0.241,330520.4,247410.8,4,129,4.52,3.07,1.57,10.2450,279.57,30202.4,0.0000,30.9540,5461,32.5699,1489,6.7214,25890.1,61.79,27.3263,0.0,0.0000,1.000,0.1150
40000,0,896,41.53,5.62,8.40,0.15,12.63,1.66,2.77,0.549,0.275,229507.0,150083.1,4,79,4.43,3.02,1.69,5.2067,355.63,15352.3,1.2945,21.8296,5462,13.8694,1776,3.7032,11515.0,147.65,1.4878,0.0,0.0000,1.000,0.6946
