step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,1682,24.87,0.58,5.63,0.30,6.33,0.09,1.19,0.042,0.246,432203.8,344387.3,4,143,2.82,1.23,1.10,19.3266,731.99,20510.0,0.0387,36.7413,5462,31.8338,1965,9.0349,35797.6,148.26,2.2194,0.0,0.0000,1.000,0.7810
10000,1,1369,25.38,0.64,6.03,0.39,6.53,0.13,1.20,0.055,0.214,431344.6,352391.7,4,157,2.85,1.25,1.10,19.7161,617.71,21598.2,0.0465,36.6693,5461,31.8279,2043,9.1917,37304.9,93.87,10.8638,0.0,0.0000,1.000,0.3216
10000,2,1017,25.30,0.71,6.01,0.36,5.90,0.10,1.24,0.045,0.151,350736.7,268508.1,2,171,2.82,1.27,1.16,14.2369,351.54,29432.9,0.0432,29.6436,5461,31.8279,1789,6.5531,24095.6,57.87,28.5119,0.0,0.0000,1.000,0.0291
20000,0,992,38.70,2.98,8.73,0.17,14.07,0.89,1.81,0.334,0.293,248291.9,135117.1,8,72,4.37,2.04,1.20,5.1674,305.63,14413.7,0.3259,23.4636,5462,15.0037,1458,3.4136,12071.2,148.26,1.0810,0.0,0.0000,1.000,0.7810
20000,1,837,42.15,3.53,8.69,0.63,15.95,1.00,1.95,0.389,0.277,144346.2,76571.7,8,97,4.64,2.20,1.30,2.7473,302.47,30904.4,0.0000,13.4556,5461,15.0010,1406,1.8710,5791.5,93.87,3.2398,0.0,0.0000,1.000,0.3216
20000,2,578,42.09,3.04,9.30,0.71,16.48,0.93,1.82,0.346,0.196,96396.1,46851.7,7,89,4.69,2.03,1.23,1.5516,151.65,41627.7,0.0000,8.9615,5461,15.0010,1224,1.0338,3098.6,57.87,7.4656,0.0,0.0000,1.000,0.0291
30000,0,1054,37.19,3.83,8.55,0.15,12.18,1.33,2.19,0.509,0.296,414028.2,254873.8,14,112,4.23,2.45,1.28,12.3263,368.43,21586.8,0.0169,38.8003,5462,34.1605,1546,6.7728,33027.2,148.26,2.2371,0.0,0.0000,1.000,0.7810
30000,1,895,38.60,3.78,9.66,0.21,12.47,1.31,2.15,0.456,0.268,408356.4,257741.7,14,96,4.37,2.39,1.31,12.6794,352.54,26583.2,0.0000,38.2407,5461,34.1542,1580,7.0238,34304.5,93.87,10.8401,0.0,0.0000,1.000,0.3216
30000,2,723,42.16,3.63,8.90,0.38,13.45,1.16,2.03,0.437,0.219,329579.9,179138.2,10,98,4.49,2.33,1.30,8.3036,265.30,34443.0,0.0000,31.1731,5461,34.1542,1213,4.8270,21530.9,57.87,28.7218,0.0,0.0000,1.000,0.0291
40000,0,1061,39.48,3.42,8.39,0.47,12.57,0.90,1.92,0.322,0.299,247040.2,133928.6,10,79,4.09,2.16,1.22,4.9714,516.93,13389.9,0.3652,23.8438,5462,14.7263,1547,2.7245,10214.3,148.26,1.0804,0.0,0.0000,1.000,0.7810
40000,1,921,40.33,4.02,8.83,0.43,12.41,1.03,2.08,0.367,0.271,141277.4,68964.3,11,98,4.23,2.34,1.26,2.4949,580.62,29661.2,0.0000,13.6495,5461,14.7236,1527,1.4980,4865.7,93.87,3.2173,0.0,0.0000,1.000,0.3216
40000,2,657,40.98,3.74,8.99,0.53,13.44,1.03,2.00,0.377,0.203,92312.6,40094.7,13,137,4.28,2.26,1.24,1.4324,185.16,40354.4,0.0000,9.0692,5461,14.7236,1289,0.9234,2623.8,57.87,7.4694,0.0,0.0000,1.000,0.0291
50000,0,1188,33.59,3.38,7.03,0.21,10.33,0.96,2.04,0.383,0.285,414100.4,285272.4,7,97,3.85,2.26,1.33,12.6798,381.55,20491.6,0.0133,38.8222,5462,33.7443,1578,6.6469,31463.6,148.26,2.2340,0.0,0.0000,1.000,0.7810
50000,1,949,39.07,4.60,8.39,0.09,12.17,1.35,2.43,0.548,0.274,412258.9,291804.2,9,92,4.30,2.73,1.39,13.3424,329.07,26110.6,0.0000,38.5814,5461,33.7381,1493,6.5037,31664.2,93.87,10.8204,0.0,0.0000,1.000,0.3216
50000,2,771,38.69,3.81,7.62,0.12,12.04,1.06,2.14,0.425,0.209,329187.1,213276.4,9,112,4.04,2.42,1.26,8.8736,151.93,33714.8,0.0000,31.3093,5461,33.7381,1448,4.6720,20505.7,57.87,28.6553,0.0,0.0000,1.000,0.0291
60000,0,1020,38.78,3.53,7.94,0.16,12.25,1.05,2.04,0.428,0.279,244982.4,116983.8,5,86,4.22,2.24,1.32,4.3570,313.93,13385.9,0.3909,23.4980,5462,14.8162,1500,3.0404,10773.6,148.26,1.0804,0.0,0.0000,1.000,0.7810
60000,1,863,40.85,3.54,8.87,0.20,13.37,1.11,1.98,0.443,0.256,139974.1,61550.5,6,112,4.27,2.22,1.30,2.2253,275.53,29288.7,0.0000,13.6245,5461,14.8135,1513,1.4943,4708.6,93.87,3.2468,0.0,0.0000,1.000,0.3216
60000,2,570,42.69,3.32,9.24,0.37,14.54,0.98,1.89,0.389,0.180,93164.6,38862.1,5,111,4.59,2.13,1.21,1.3577,121.44,40734.1,0.0000,9.0225,5461,14.8135,1305,0.8871,2542.7,57.87,7.4417,0.0,0.0000,1.000,0.0291
70000,0,1039,40.73,4.75,8.31,0.11,12.72,1.45,2.51,0.600,0.307,406209.3,230720.2,12,89,4.37,2.79,1.47,10.8734,416.77,20844.4,0.0394,38.1766,5462,33.9644,1661,6.8206,31669.0,148.26,2.2163,0.0,0.0000,1.000,0.7810
70000,1,888,42.58,5.09,8.99,0.18,12.33,1.54,2.60,0.624,0.272,404440.6,236807.3,16,93,4.55,2.90,1.47,11.1663,240.63,25350.2,0.0000,37.7924,5461,33.9582,1555,6.8462,32346.2,93.87,10.8036,0.0,0.0000,1.000,0.3216
70000,2,744,40.47,4.67,8.59,0.06,11.67,1.51,2.45,0.626,0.212,325462.7,175513.3,12,112,4.27,2.74,1.42,7.4530,171.43,33466.8,0.0000,30.8279,5461,33.9582,1357,4.9162,20922.6,57.87,28.5283,0.0,0.0000,1.000,0.0291
