step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1803,0.2185,13794.4,120,834,651,318,35,45,48,21498,22620,25452,0,0,0,1.000,1.000,1.000,663,134,21,0.6292,0.0601,0.7028,0.0404
2000,2120,0.4646,21249.1,259,778,754,588,93,113,87,24373,26169,29171,0,0,0,1.000,1.000,1.000,612,206,14,0.4561,0.0990,0.6034,0.0487
3000,2742,0.3873,22148.8,230,919,1004,819,95,153,132,23004,24331,27254,0,0,0,1.000,1.000,1.000,723,236,15,0.4609,0.1038,0.6201,0.0530
4000,3107,0.4522,25771.0,263,1135,1109,863,106,117,143,20716,22272,25118,0,0,0,1.000,1.000,1.000,871,236,24,0.4739,0.0975,0.5914,0.0492
5000,3297,0.4516,27497.1,281,1099,1154,1044,126,128,151,20773,22185,25446,0,0,0,1.000,1.000,1.000,846,249,20,0.4429,0.1121,0.5687,0.0512
6000,3830,0.4115,25820.6,234,1443,1266,1121,158,166,147,20654,21201,24355,0,0,0,1.000,1.000,1.000,1090,289,19,0.4871,0.0994,0.6180,0.0454
7000,4018,0.4266,24950.8,255,1497,1403,1118,183,147,141,20426,20660,23254,0,0,0,1.000,1.000,1.000,1142,328,38,0.5264,0.0818,0.6288,0.0373
8000,4309,0.4245,24482.5,261,1778,1449,1082,166,180,187,20842,21377,23967,0,0,0,1.000,1.000,1.000,1378,382,32,0.5229,0.0924,0.6464,0.0373
9000,4264,0.4519,23556.7,256,1613,1482,1169,165,174,154,22816,24387,27347,0,0,0,1.000,1.000,1.000,1258,345,24,0.4714,0.0959,0.6209,0.0424
10000,3275,0.4302,19887.6,286,1384,1113,778,145,157,154,22863,25422,28970,0,0,0,1.000,1.000,1.000,1085,265,15,0.5185,0.0876,0.6804,0.0394
11000,2431,0.4698,17443.7,342,1047,836,548,99,154,146,26628,30775,34132,0,0,0,1.000,1.000,1.000,807,192,11,0.3979,0.1070,0.6708,0.0523
12000,1812,0.4994,14268.9,391,896,503,413,93,116,141,28445,34135,38018,0,0,0,1.000,1.000,1.000,711,133,6,0.3504,0.1319,0.6880,0.0625
13000,1108,0.5108,10397.2,484,634,301,173,59,89,71,30578,37860,41884,0,0,0,1.000,1.000,1.000,515,67,10,0.2602,0.1762,0.7402,0.0764
14000,739,0.4885,7659.0,532,488,171,80,33,79,58,31304,40515,44828,0,0,0,1.000,1.000,1.000,401,32,0,0.1382,0.2665,0.7146,0.0925
15000,561,0.4938,6383.7,514,443,93,25,22,64,21,31241,42202,47201,0,0,0,1.000,1.000,1.000,351,18,0,0.1115,0.3012,0.6376,0.1104
16000,612,0.5212,6163.8,463,485,110,17,14,77,14,31088,42687,48437,0,0,0,1.000,1.000,1.000,422,21,1,0.0922,0.3027,0.7084,0.1279
17000,794,0.3942,8076.6,385,537,171,86,23,101,65,28034,39707,46561,0,0,0,1.000,1.000,1.000,450,38,2,0.2217,0.1884,0.7927,0.0851
18000,1438,0.4395,12149.3,351,830,347,261,72,126,107,26327,36590,44374,0,0,0,1.000,1.000,1.000,667,81,7,0.2831,0.1492,0.7401,0.0774
19000,2146,0.4045,15721.8,306,1120,584,442,104,115,145,22946,31047,39387,0,0,0,1.000,1.000,1.000,867,151,17,0.4304,0.0982,0.7003,0.0527
20000,2971,0.4046,18920.0,281,1377,922,672,138,150,171,22477,29169,37346,0,0,0,1.000,1.000,1.000,1108,276,37,0.3984,0.1053,0.6595,0.0544
21000,3647,0.3932,23337.4,278,1481,1222,944,137,172,200,21722,26761,34991,0,0,0,1.000,1.000,1.000,1162,315,27,0.3647,0.1267,0.5988,0.0574
22000,4191,0.4052,26328.4,284,1726,1390,1075,153,178,186,19425,23550,31556,0,0,0,1.000,1.000,1.000,1374,341,43,0.3994,0.1282,0.5930,0.0494
23000,4400,0.4230,26934.9,280,1624,1550,1226,137,208,192,18097,21293,28724,0,0,0,1.000,1.000,1.000,1268,372,37,0.4666,0.1055,0.6180,0.0449
24000,4647,0.4579,31515.9,309,1672,1668,1307,161,148,171,18209,21496,27026,0,0,0,1.000,1.000,1.000,1272,395,37,0.4191,0.1204,0.5641,0.0463
25000,4366,0.4787,32770.0,360,1492,1572,1302,141,148,167,18761,21773,26876,0,0,0,1.000,1.000,1.000,1159,390,48,0.3997,0.1231,0.5480,0.0491
