step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1016,0.2234,6587.2,172,273,497,246,7,9,8,19869,20831,24244,0,0,0,1.000,1.000,1.000,222,280,7,0.7925,0.0362,0.8495,0.0248
2000,2538,0.4968,26861.7,276,907,894,737,53,49,43,27119,25196,29420,0,0,0,1.000,1.000,1.000,722,315,27,0.3127,0.1438,0.4749,0.0623
3000,2710,0.4827,30692.8,396,865,1042,803,70,74,68,24889,22799,27595,0,0,0,1.000,1.000,1.000,712,380,21,0.3472,0.1492,0.5182,0.0558
4000,3224,0.4336,32850.8,360,1080,1138,1006,86,76,98,22449,19604,25020,0,0,0,1.000,1.000,1.000,859,415,41,0.4088,0.1118,0.5600,0.0530
5000,3521,0.4081,30386.2,339,1250,1204,1067,108,105,150,21797,19600,23686,0,0,0,1.000,1.000,1.000,978,454,37,0.4423,0.1191,0.6024,0.0556
6000,3700,0.3959,28292.6,284,1251,1297,1152,115,126,149,20171,18956,23109,0,0,0,1.000,1.000,1.000,1031,457,53,0.4786,0.1100,0.6371,0.0499
7000,3918,0.3504,23871.6,222,1296,1482,1140,129,157,153,20093,19616,22463,0,0,0,1.000,1.000,1.000,1025,562,63,0.5377,0.0858,0.6834,0.0445
8000,3854,0.3345,22358.8,213,1294,1478,1082,152,154,221,19161,20074,22382,0,0,0,1.000,1.000,1.000,1010,490,48,0.5805,0.0743,0.7192,0.0399
9000,3402,0.3430,19854.6,214,1354,1201,847,121,151,172,20524,19882,22378,0,0,0,1.000,1.000,1.000,1101,406,52,0.6356,0.0685,0.7513,0.0337
10000,3164,0.3417,18728.4,210,1272,1034,858,127,156,166,21111,21578,25020,0,0,0,1.000,1.000,1.000,1035,364,49,0.6123,0.0735,0.7541,0.0360
11000,2537,0.3772,16206.9,245,997,941,599,104,153,142,22594,26505,29011,0,0,0,1.000,1.000,1.000,804,433,32,0.5683,0.0795,0.7516,0.0385
12000,2055,0.4623,12502.1,278,843,673,539,87,125,99,24654,30434,34109,0,0,0,1.000,1.000,1.000,688,225,20,0.5323,0.0830,0.7796,0.0410
