step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned
10000,4068,1.226,2.423,26.92,134369,100876,0,29941,925,1898059,1156733.4,953097.8,0.086,0.705,0.158,0.051,76,25.15,15.81,0.63,2.31,5.86,4.84,0.34,1.35,6.29,7.05,0.10,0.52,0.242,0.152,2678,0.021,0.026,0.937,0.003,0.033,247804,186476,4,0.037,0.915,0.107,7642560,0.183,3.324,0.283,103.05,115558,263,0.502,0.178,0.397,14943749,1.21,2.71,0.213,0.698,0.047,8.0,24.0,45.3,119.8,53389,0.204,0.00,0.0045,0.074,1017,0.604,0.000,0.538,0.470,2.83,3.72,3.85,0.19,0.084,1.25,1.12,1.25,0.634,0.00219,81.11,53.2797,1701.24,71541.1,140215.1,0.128,39.4984,239.827,0.000,1.000,0.000,80.6,95.490,107.290,5797,35660.5,17.60,105.313,5.98,24.780,1213.3,9.720,0.135,1.99,5.3745,21863.4,0.6704,0.3605,13.12,1.937,0.198,1.5299,0.0000,0.797,0.155,0.933,0.0000,4.46,0.82,4,12,24,81,87.9934,0.0010,0.4302,0.0000,0.0000,41.5951,100.00,58.5989,268.6239,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0032,0.0013,0.000003,2,0.2279,0.0064,0.0139,59,215,562,0.0000,0.0000,0.0180,0.065,5.8937,0.0199,2.3514,0.0403,0.2913,0.0703,0.0000,0.00019,0.925,0.0528,0.116,0.021,0.32,0.107,0.000,0.000,0.0000,0.000,0.000,0.0000,1.1232,0.0000,2.0544,0.00000,0.04374,0.8400,0.8383
20000,2407,1.432,1.547,16.83,41051,36958,0,5636,111,494309,492060.2,258341.2,0.053,0.787,0.132,0.027,120,40.71,20.66,3.19,5.26,8.85,6.79,0.46,1.99,15.30,9.86,0.94,1.39,0.219,0.134,2022,0.008,0.049,0.941,0.001,0.009,51586,35979,9,0.505,0.211,0.094,1421963,0.161,2.755,0.170,45.88,28679,390,0.523,0.177,0.207,5649223,1.86,1.99,0.248,0.704,0.356,15.8,38.2,66.6,163.8,66910,0.255,0.00,0.0013,0.070,578,0.509,0.000,0.502,0.268,4.54,5.50,5.56,1.26,0.367,2.09,1.24,2.13,0.524,0.00209,12.70,9.4663,759.75,86945.8,140215.1,0.326,8.7340,103.323,0.000,1.000,0.137,77.2,45.006,41.783,4088,22481.2,15.94,37.507,5.60,6.318,615.6,2.096,0.134,2.00,9.3194,22431.8,0.5136,0.4205,27.80,1.413,0.292,0.4701,0.0000,0.679,0.119,0.934,0.0000,6.03,1.15,10,25,49,81,41.3488,0.0013,0.4782,0.0000,0.0000,11.7864,100.00,88.6199,231.8310,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0028,0.0012,0.000003,7,0.1823,0.0403,0.0234,74,247,783,0.0000,0.0000,0.0152,0.023,1.2550,0.0172,0.5516,0.0303,0.3793,0.0588,0.0000,-0.00012,0.906,0.0299,0.686,0.115,0.38,0.094,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8167,0.0000,1.2325,0.00000,0.05767,0.8400,0.8388
30000,2672,1.423,1.679,16.67,88308,77634,0,10218,182,1304667,1131551.4,687976.1,0.040,0.749,0.190,0.021,92,39.01,18.49,3.76,4.94,9.02,6.66,0.23,2.13,12.62,8.36,1.28,1.53,0.233,0.143,2389,0.004,0.037,0.948,0.002,0.012,149682,108352,18,0.280,0.561,0.070,2533922,0.165,2.871,0.189,108.21,74349,412,0.527,0.134,0.232,15849684,2.13,2.06,0.220,0.748,0.472,15.7,38.6,61.9,161.9,68479,0.261,0.00,0.0034,0.078,723,0.655,0.000,0.585,0.431,4.35,5.31,5.44,1.63,0.484,2.40,1.30,2.51,0.672,0.00269,82.01,33.3093,986.27,82613.0,140215.1,0.017,23.9353,240.148,0.000,1.000,0.004,84.5,102.469,113.064,4339,24422.7,23.99,94.229,5.71,18.624,701.0,8.886,0.134,2.00,9.0299,24127.9,0.5269,0.3860,25.63,1.414,0.327,1.5299,0.0000,0.663,0.114,0.936,0.0000,5.89,0.90,9,25,42,81,96.7617,0.0024,0.4951,0.0000,0.0000,41.7990,100.00,64.2134,303.2540,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0026,0.0011,0.000003,9,0.3439,0.0348,0.0295,87,280,843,0.0000,0.0000,0.0051,0.008,3.7877,0.0297,1.4264,0.0356,0.2742,0.0687,0.0000,0.00016,0.939,0.0359,0.654,0.106,0.16,0.070,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8503,0.0000,1.3427,0.00000,0.03959,0.8400,0.8389
40000,2639,1.554,1.700,18.89,33249,29729,0,3510,37,475743,483257.5,242788.7,0.042,0.757,0.181,0.020,130,40.15,22.60,3.71,5.91,8.69,7.20,0.47,1.57,12.73,10.09,0.98,1.46,0.220,0.133,2183,0.018,0.044,0.939,0.002,0.016,42848,30426,13,0.397,0.221,0.178,1936666,0.176,2.900,0.191,46.56,21964,473,0.510,0.133,0.281,4848606,1.99,2.43,0.241,0.730,0.352,12.0,37.0,69.3,155.0,67561,0.258,0.00,0.0014,0.067,657,0.514,0.000,0.506,0.288,4.18,5.16,5.31,1.35,0.368,2.25,1.24,2.33,0.529,0.00186,13.17,8.8987,1282.71,83405.4,140215.1,0.365,7.6140,100.902,0.000,1.000,0.111,76.7,44.174,42.860,4363,24479.1,32.12,36.695,5.83,5.146,671.3,1.770,0.133,2.01,8.5885,22665.1,0.5586,0.4140,25.60,1.566,0.370,0.4701,0.0000,0.637,0.109,0.916,0.0000,5.84,1.32,7,22,49,94,40.5613,0.0009,0.4505,0.0000,0.0000,11.7671,100.00,89.6113,244.6955,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0026,0.0012,0.000002,6,0.2192,0.0296,0.0370,85,266,921,0.0000,0.0000,0.0041,0.009,1.1005,0.0261,0.4332,0.0307,0.3796,0.0426,0.0000,-0.00023,0.847,0.0331,0.469,0.053,0.43,0.178,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7883,0.0000,1.0735,0.00000,0.06362,0.8400,0.8389
50000,2908,1.355,1.746,18.70,97853,81406,0,15816,358,1447207,1132483.6,784552.1,0.026,0.768,0.186,0.020,88,36.73,19.15,3.89,5.25,7.63,5.91,0.15,1.14,11.38,8.76,1.11,1.35,0.208,0.132,2377,0.012,0.042,0.947,0.001,0.009,160754,115192,13,0.479,0.363,0.046,2524602,0.159,2.921,0.197,108.71,82658,376,0.542,0.168,0.237,16664597,2.19,2.01,0.240,0.720,0.448,12.0,33.0,59.6,134.6,67036,0.256,0.00,0.0034,0.065,771,0.637,0.000,0.606,0.411,4.05,4.96,5.13,1.57,0.458,2.46,1.33,2.58,0.654,0.00275,82.41,34.8958,862.55,80317.0,140215.1,0.013,25.0061,243.682,0.000,1.000,0.000,87.4,101.221,113.418,4519,25705.4,22.11,94.745,5.52,17.823,709.9,8.363,0.136,2.00,8.6383,25120.3,0.5881,0.4143,23.05,1.510,0.371,1.5299,0.0000,0.621,0.146,0.828,0.0000,5.55,1.14,7,21,39,81,94.7541,0.0021,0.4959,0.0000,0.0000,41.7097,100.00,62.2788,302.4952,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0026,0.0011,0.000003,4,0.3029,0.0385,0.0245,78,267,806,0.0000,0.0000,0.0036,0.007,3.8084,0.0223,1.4454,0.0344,0.2896,0.0710,0.0000,-0.00026,0.759,0.0251,0.539,0.089,0.12,0.046,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9216,0.0000,1.4183,0.00000,0.03850,0.8400,0.8388
60000,2453,1.459,1.650,18.64,32882,30477,0,2810,44,422661,480820.6,217207.5,0.047,0.767,0.167,0.019,130,40.42,21.27,3.49,5.20,8.57,6.71,0.23,1.43,13.18,9.22,1.06,1.34,0.211,0.119,2028,0.013,0.048,0.940,0.001,0.011,40177,28739,6,0.358,0.411,0.066,824112,0.144,2.831,0.184,46.14,20728,517,0.514,0.135,0.200,4846599,1.99,1.89,0.232,0.731,0.424,15.5,37.1,66.9,181.3,62435,0.238,0.00,0.0015,0.081,570,0.507,0.000,0.520,0.257,4.33,5.28,5.35,1.54,0.441,2.21,1.29,2.29,0.521,0.00193,13.29,7.9399,710.90,83408.6,140215.1,0.391,7.4328,99.932,0.000,1.000,0.113,73.6,44.443,42.609,4318,24183.9,16.88,36.496,5.85,5.422,650.7,1.802,0.134,2.01,9.8369,24130.0,0.6021,0.4170,25.45,1.535,0.337,0.4701,0.0000,0.678,0.120,0.932,0.0000,5.79,1.28,8,24,46,100,40.9756,0.0002,0.4664,0.0000,0.0000,11.7689,100.00,89.0368,242.3560,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0026,0.0012,0.000002,6,0.2255,0.0448,0.0384,86,265,936,0.0000,0.0000,0.0031,0.009,1.1323,0.0237,0.4166,0.0400,0.3892,0.0453,0.0000,0.00035,0.855,0.0264,0.503,0.072,0.18,0.066,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7887,0.0000,1.0491,0.00000,0.05946,0.8400,0.8389
70000,2671,1.302,1.744,15.04,81549,73271,0,7972,78,1181761,1119586.8,639988.6,0.017,0.775,0.194,0.013,101,41.27,17.81,4.84,4.89,8.61,5.68,0.12,1.05,12.30,8.72,1.49,1.31,0.212,0.120,2315,0.021,0.045,0.948,0.000,0.007,133903,101638,19,0.722,0.168,0.030,1075530,0.160,2.902,0.195,106.80,63393,434,0.542,0.132,0.198,15979341,2.52,1.64,0.209,0.747,0.615,19.1,41.0,61.2,155.2,69110,0.264,0.00,0.0034,0.068,744,0.659,0.000,0.590,0.413,4.40,5.40,5.55,2.14,0.639,2.81,1.46,3.05,0.673,0.00268,83.70,29.4927,828.82,79661.4,140215.1,0.039,23.1243,236.958,0.000,1.000,0.000,89.2,101.881,111.677,4573,25635.5,17.69,92.850,5.73,18.583,737.7,8.494,0.134,2.00,9.8101,26202.7,0.5364,0.4071,25.87,1.403,0.256,1.5299,0.0000,0.664,0.134,0.928,0.0000,5.89,0.82,11,26,36,81,96.2679,0.0017,0.5133,0.0000,0.0000,41.5483,100.00,61.8361,300.6519,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0026,0.0011,0.000003,10,0.3871,0.0434,0.0337,93,290,886,0.0000,0.0000,0.0030,0.006,2.9008,0.0317,1.1685,0.0341,0.2756,0.0637,0.0000,-0.00008,0.924,0.0303,0.726,0.100,0.10,0.030,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8935,0.0000,1.2430,0.00000,0.03925,0.8400,0.8389
80000,2575,1.448,1.358,15.25,30187,28449,0,1810,11,394136,483888.6,205702.8,0.041,0.704,0.235,0.021,136,41.11,18.33,2.93,3.98,8.78,5.97,0.18,0.92,14.02,9.54,0.99,1.22,0.215,0.123,2116,0.026,0.050,0.937,0.001,0.011,37943,28039,9,0.390,0.063,0.053,317384,0.213,2.567,0.147,46.06,17745,532,0.522,0.140,0.241,4329773,1.95,2.02,0.217,0.723,0.438,16.9,41.4,63.8,117.6,66740,0.255,0.00,0.0013,0.071,640,0.510,0.000,0.473,0.275,4.51,5.39,5.54,1.32,0.445,2.07,1.25,2.43,0.523,0.00176,14.01,8.1015,919.02,86757.3,140215.1,0.338,7.1441,99.527,0.000,1.000,0.140,77.0,44.576,42.438,3683,19432.3,20.72,36.660,5.99,4.947,395.4,1.674,0.135,2.00,9.8169,25278.5,0.5527,0.4151,25.92,1.477,0.229,0.4701,0.0000,0.715,0.117,0.969,0.0000,5.97,0.95,10,26,39,81,41.2249,0.0034,0.4637,0.0000,0.0000,11.6613,100.00,88.9048,241.1093,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0025,0.0011,0.000002,13,0.2707,0.0482,0.0434,92,278,993,0.0000,0.0000,0.0042,0.011,1.0073,0.0420,0.4019,0.0540,0.3858,0.0385,0.0000,0.00022,0.907,0.0317,0.545,0.066,0.18,0.053,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7454,0.0000,0.9452,0.00000,0.07032,0.8400,0.8390
90000,2747,1.299,1.521,13.23,74800,68816,0,5798,12,1173051,1118955.9,650895.1,0.019,0.746,0.216,0.020,112,40.59,17.41,4.07,4.56,8.40,5.67,0.03,0.68,12.27,7.55,1.23,1.27,0.210,0.121,2338,0.021,0.038,0.951,0.001,0.009,128322,98632,10,0.471,0.139,0.004,215583,0.197,2.718,0.169,107.57,55434,469,0.555,0.120,0.237,15164215,2.32,1.89,0.204,0.764,0.547,18.0,39.8,60.8,137.8,68049,0.260,0.00,0.0033,0.067,805,0.655,0.000,0.615,0.436,4.35,5.29,5.51,1.73,0.567,2.53,1.38,2.88,0.670,0.00266,86.83,29.8859,973.76,82742.5,140215.1,0.023,20.8710,237.448,0.000,1.000,0.006,88.6,101.716,112.311,4063,22016.6,18.10,92.255,5.79,15.420,495.1,7.589,0.135,2.00,9.7045,26658.3,0.5348,0.4161,24.77,1.430,0.167,1.5299,0.0000,0.729,0.075,0.988,0.0000,5.88,0.62,10,25,36,64,95.9986,0.0000,0.5126,0.0000,0.0000,40.8238,100.00,62.5533,301.4357,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0024,0.0010,0.000002,2,0.4242,0.0506,0.0382,101,305,972,0.0000,0.0000,0.0038,0.007,3.0664,0.0418,1.2583,0.0393,0.2774,0.0606,0.0000,0.00008,0.980,0.0390,0.689,0.080,0.02,0.004,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8413,0.0000,1.1276,0.00000,0.04272,0.8400,0.8390
100000,2690,1.390,1.828,14.49,33665,30128,0,3566,23,490330,480372.6,261771.8,0.030,0.776,0.159,0.035,141,35.07,19.55,2.74,4.79,8.21,5.98,0.03,0.56,9.19,8.11,0.73,1.22,0.242,0.141,2148,0.021,0.049,0.931,0.001,0.018,43065,30482,5,0.613,0.071,0.007,74762,0.170,2.964,0.204,46.82,19438,459,0.534,0.134,0.378,4824975,1.92,2.81,0.216,0.755,0.295,10.7,32.7,57.8,234.2,54262,0.207,0.00,0.0019,0.089,677,0.473,0.000,0.517,0.276,3.71,4.62,4.85,1.08,0.309,2.05,1.31,2.27,0.489,0.00211,14.08,8.8509,1131.56,84798.4,140215.1,0.271,6.7979,102.087,0.000,1.000,0.119,69.4,44.441,42.296,4618,26536.7,15.58,35.362,5.67,4.209,761.6,1.563,0.137,2.00,7.3481,19766.3,0.5741,0.4401,20.17,1.643,0.304,0.4701,0.0000,0.737,0.134,0.939,0.0000,5.44,0.90,6,19,36,121,40.2755,0.0000,0.4446,0.0000,0.0000,11.6358,100.00,90.3319,240.4031,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3773,0.0000,0.0000,0.0025,0.0011,0.000002,5,0.2701,0.0208,0.0434,85,273,987,0.0000,0.0000,0.0082,0.015,1.2961,0.0346,0.5251,0.0364,0.4088,0.0503,0.0000,0.00006,0.938,0.0472,0.274,0.031,0.02,0.007,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7546,0.0000,0.9322,0.00000,0.07043,0.8400,0.8389
