step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,2483,237.3550,166.06,48.44,-0.77,28,2.77,0.220,14.647,0.2968,56.351,0.00,0.0000
1000,-60,1,2578,505.3096,300.33,1008.12,4.44,135,2.08,0.045,14.237,0.4569,74.096,0.00,0.0000
1000,-60,2,2673,556.5423,286.82,4994.61,0.89,153,0.93,0.000,14.138,0.5898,37.684,0.00,0.0000
1000,-50,0,4561,571.4677,277.58,77.16,16.83,132,12.23,2.262,9.937,0.2553,78.031,0.00,0.0000
1000,-50,1,2301,592.2796,277.35,998.71,13.35,176,11.62,1.075,8.573,0.3947,113.036,0.00,0.0000
1000,-50,2,1836,494.7897,194.29,4237.70,12.04,308,9.91,0.019,6.252,0.4712,65.612,0.00,0.0000
1000,-40,0,4878,907.6805,464.82,77.21,27.12,200,21.34,6.305,6.727,0.2566,129.909,0.00,0.0000
1000,-40,1,1586,410.7563,136.70,582.98,23.97,146,21.00,4.562,5.237,0.3622,191.174,0.00,0.0000
1000,-40,2,1617,420.5396,111.60,4030.33,23.25,308,18.93,0.365,1.500,0.4221,126.156,0.00,0.0000
1000,-30,0,2494,729.1924,477.78,43.68,43.65,83,28.06,10.194,4.984,0.2997,245.522,0.00,0.0000
1000,-30,1,2089,864.2208,439.24,831.56,31.12,131,28.15,8.184,3.218,0.3695,301.600,0.00,0.0000
1000,-30,2,3594,1059.1175,378.99,12135.32,24.47,748,26.80,1.470,0.206,0.4850,256.876,0.00,0.0000
1000,-20,0,1121,407.7782,594.58,16.91,67.28,7,33.70,13.909,3.853,0.2150,263.055,0.00,0.0000
1000,-20,1,1324,755.1992,667.77,620.03,38.92,31,32.92,10.868,2.135,0.3435,391.825,0.00,0.0000
1000,-20,2,5774,1847.2278,550.03,24861.96,30.95,1213,31.48,3.601,0.085,0.5818,417.277,0.00,0.0000
1000,-10,0,1599,547.3399,935.21,30.68,68.37,9,37.09,16.222,3.226,0.2213,360.271,0.00,0.0000
1000,-10,1,933,577.9109,906.69,417.47,41.77,3,36.00,12.985,1.638,0.2875,447.561,0.00,0.0000
1000,-10,2,5692,1714.8841,391.53,26440.73,34.03,923,34.39,5.609,0.068,0.6029,542.279,0.00,0.0000
1000,0,0,1641,450.3942,868.84,25.98,74.68,4,38.97,17.475,2.864,0.1455,294.124,0.00,0.0000
1000,0,1,964,539.9195,944.19,447.20,51.14,2,37.84,14.108,1.337,0.2541,464.367,0.00,0.0000
1000,0,2,5762,1794.6085,593.82,26730.40,37.01,905,35.26,6.452,0.081,0.5917,569.497,0.00,0.0000
1000,10,0,2810,959.4329,1557.57,42.49,77.82,9,37.76,16.676,3.124,0.1687,306.673,0.00,0.0000
1000,10,1,1361,709.6556,906.46,613.38,51.91,21,36.99,13.583,1.528,0.2654,454.721,0.00,0.0000
1000,10,2,5274,1481.8007,335.56,20620.13,26.91,880,33.45,5.465,0.117,0.5268,479.991,0.00,0.0000
1000,20,0,3261,660.7607,941.06,43.19,70.20,10,33.12,13.817,4.268,0.1328,158.186,0.00,0.0000
1000,20,1,1589,649.4680,579.68,735.93,41.97,47,31.51,10.359,2.753,0.3054,356.071,0.00,0.0000
1000,20,2,3595,1025.6707,261.41,11719.76,22.82,641,30.55,3.933,0.234,0.4759,357.198,0.00,0.0000
1000,30,0,4682,730.5895,520.90,75.50,47.20,22,26.26,9.722,6.060,0.1728,139.251,0.00,0.0000
1000,30,1,2097,747.3887,358.80,856.01,21.91,74,27.21,7.921,3.724,0.3666,298.165,0.00,0.0000
1000,30,2,2495,811.8111,343.11,7134.71,39.72,389,27.66,2.551,0.425,0.4712,254.857,0.00,0.0000
1000,40,0,4967,451.3835,290.06,61.61,30.01,43,18.81,5.677,8.255,0.1630,71.813,0.00,0.0000
1000,40,1,1509,446.4195,188.03,637.71,23.21,87,23.14,5.285,4.378,0.4081,202.046,0.00,0.0000
1000,40,2,1694,473.5057,181.06,4212.96,48.93,192,21.76,0.772,1.160,0.4843,125.423,0.00,0.0000
1000,50,0,4772,268.5833,262.72,27.47,18.87,2,10.65,2.132,11.201,0.1427,22.644,0.00,0.0000
1000,50,1,286,90.4775,50.93,109.95,20.09,20,18.21,2.857,5.584,0.5088,120.853,0.00,0.0000
1000,50,2,658,192.4955,132.72,1316.71,52.71,28,15.92,0.092,2.886,0.5923,73.907,0.00,0.0000
1000,60,0,3822,55.7166,55.16,12.23,11.87,0,2.30,0.227,15.081,0.1062,5.866,0.00,0.0000
1000,60,1,29,14.0964,13.24,9.82,17.36,0,7.30,0.209,10.397,0.8271,43.517,0.00,0.0000
1000,60,2,4,0.8380,0.85,6.21,16.64,0,8.71,0.000,7.093,0.7893,48.845,0.00,0.0000
1000,70,0,4651,3.8639,4.85,7.78,8.41,0,-5.44,0.000,20.732,0.0790,1.560,0.00,0.0000
1000,70,1,5,0.4084,0.49,0.92,18.95,0,-1.27,0.000,16.572,0.8832,15.293,0.00,0.0000
1000,80,0,3564,0.0268,0.42,2.94,4.84,0,-11.91,0.000,26.914,0.0678,0.697,0.00,0.0000
2000,-60,0,2504,20.3650,106.95,49.43,-12.33,2,-8.47,0.000,23.534,0.3701,9.693,0.00,0.0000
2000,-60,1,2585,23.2533,168.66,1011.13,-18.68,3,-9.53,0.000,24.547,0.6344,12.112,0.00,0.0000
2000,-60,2,2645,15.4872,164.21,4852.78,-18.95,1,-10.39,0.000,25.390,0.8337,8.586,0.00,0.0000
2000,-50,0,4570,166.5157,253.78,76.84,-7.08,25,1.52,0.136,15.499,0.3249,20.698,0.00,0.0000
2000,-50,1,2307,134.8749,220.57,1001.00,-12.93,24,0.64,0.022,15.351,0.5470,31.831,0.00,0.0000
