step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,place_k,probed,cells_held,land_bare
1000,11304,7796,167047,721865,688932,541029,13789,69385,826,0,237371,5974262,153259.611,75497.297,0.9845,60891.930,0.218,0.313,0.252,0.218,0.646,0.311,1041,0.0425,0.7283,0.092,6.8,38.2,82.4,36.68,3.40,4.86,2.16,26.26,7.54,1.096,0.135,0.042,0.042,15.594,0.690,0.0027,87,408,1639,12450,125,0,0.000,5562,2928,3160,5216,378,1756,9170,0.00,1.31,17930,25.9420,156884,10167,478226,1658.1,-0.0,404707,51.793,2601587.666,3.90e-14,0.00022,30.00,213389,122.826,3.516,118.133,1.176,122.831,8650,601,2053,0,0.3134,0.873,1.073,1.352,1.087,0.943,1.180,0.000,37108.665,12346.057,141720.677,37583.674,34847.191,0.000,8270.190,3534.920,2800.256,0.000,0.706,0.551,0.545,0.000,0.804,0.693,0.624,0.000,7103,80219,0.5773,0.4334,0.4593,0.0000,0.9994,0.0468,0.0587,0.0000,0.6183,0.7206,0.8116,0.0000,0.1063,0.0978,0.0291,0.0000,0.0000,0.7520,0.9674,0.0920,0.6942,0.9585,0.00306,17068,0.9999,0.7387,0.7674,0.0000,0.9984,0.0468,0.0588,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0700,5.2605,5.0832,0.0000,0.1008,0.1802,0.1600,0.313,0.375,0.338,0.362,4631,0.0777,0.0095,0.0116,0.0000,0.00147,0.00166,0.00151,0.00000,26.52,27.07,27.73,0.00,114.1413,0.0250,71.8223,30.7613,21.0314,1056038,1533290,1.0648,0.0324,4210.8,114.1413,21.62,0,0,0,0,0,0,7590,14605.366,13070.776,0.9767,7034.7838,1717.3199,9806.8762,19299.2508,18085.5031,1045.5448,18105,1935662.8,3.18e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.87,0,0.1648,0.6995
2000,8743,2537,66348,127167,115651,59339,1480,30730,313,0,201581,2601050,31780.808,23756.286,0.9697,11539.525,0.157,0.572,0.134,0.137,0.531,0.335,1023,0.0964,0.7084,0.086,13.0,37.3,71.1,32.87,2.13,7.87,1.11,21.77,7.17,1.184,0.207,0.072,0.073,8.393,0.378,0.0040,92,634,768,15073,42,0,0.000,4315,615,2073,6055,337,537,7869,0.00,6.55,18129,14.6316,156777,13028,452146,2612.5,-0.0,444866,18.187,2601587.666,4.60e-14,0.00029,25.34,42289,37.833,3.515,33.787,0.530,37.838,2446,1531,4766,0,0.2249,0.942,1.146,1.573,1.237,0.940,1.235,0.000,12851.695,12974.780,9168.495,12800.980,21350.858,0.000,5158.964,2577.270,4480.527,0.000,0.502,0.512,0.562,0.000,0.441,0.460,0.495,0.000,14539,23064,0.3912,0.3715,0.3385,0.0000,0.9996,0.0325,0.0514,0.0000,0.6076,0.8429,0.9205,0.0000,0.1225,0.0530,0.0260,0.0000,0.0000,0.4790,0.9461,0.0424,0.6688,0.9775,0.00350,6135,0.9994,0.7660,0.7816,0.0000,0.9987,0.0325,0.0514,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0449,5.2600,5.1921,0.0000,0.0526,0.1164,0.1031,0.136,0.227,0.235,0.199,1146,0.0687,0.0045,0.0025,0.0000,0.00148,0.00068,0.00066,0.00000,26.62,27.04,27.15,0.00,495.5221,0.0583,34.4900,10.0254,8.1613,1065252,1530242,3.5616,0.0878,7177.7,495.5221,26.00,0,0,0,0,0,0,7521,12216.761,10816.971,0.9665,1681.8463,316.2428,2103.5486,5029.8631,5373.8388,584.7904,5139,956903.0,2.96e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.85,0,0.1186,0.8965
3000,11830,2303,74005,144434,130498,69026,1403,25811,321,0,246146,2867541,35128.937,28893.059,1.0566,12638.527,0.108,0.708,0.091,0.093,0.528,0.338,557,0.0760,0.6904,0.076,9.0,33.7,68.6,28.76,2.24,7.66,0.82,18.04,6.98,1.225,0.226,0.155,0.162,6.129,0.309,0.0037,74,322,628,13856,70,0,0.000,5929,24,2201,9605,233,1649,9948,2.00,9.00,18938,15.5903,156405,15096,430868,2829.2,0.0,472316,11.817,2601587.666,3.04e-14,0.00634,14.43,48328,36.462,3.537,32.158,0.767,36.467,3730,2682,5418,0,0.2677,0.951,1.169,1.648,1.299,0.952,1.310,0.000,12090.526,15048.102,11286.245,12010.002,24471.218,0.000,6964.751,2075.664,7214.117,0.000,0.543,0.523,0.521,0.000,0.389,0.481,0.521,0.000,20457,30220,0.4453,0.1582,0.2263,0.0000,0.9996,0.0329,0.0582,0.0000,0.6268,1.0022,0.9704,0.0000,0.1573,0.0312,0.0237,0.0000,0.0000,0.0011,0.9144,0.0182,0.6624,0.9903,0.00360,6152,0.9988,0.8242,0.8073,0.0000,0.9987,0.0331,0.0583,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9959,5.4264,5.1727,0.0000,0.0431,0.0935,0.0827,0.151,0.158,0.154,0.169,637,0.0367,0.0041,0.0029,0.0000,0.00168,0.00065,0.00080,0.00000,26.92,26.81,27.59,0.00,2831.0974,0.0762,36.9228,4.3968,7.4199,1066536,1528444,2.8894,0.1229,7531.9,2831.0974,22.38,0,0,0,0,0,0,7777,16254.532,14483.864,0.9502,1677.4545,205.8948,2057.6379,3068.3912,4205.3387,584.3209,8252,923451.4,3.69e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.87,0,0.1344,0.8618
4000,11190,2537,64532,117513,106124,51919,1062,23932,223,0,215685,3023144,32372.122,24715.974,1.1066,9798.020,0.080,0.776,0.058,0.086,0.545,0.338,352,0.0701,0.6763,0.072,15.8,40.5,72.4,30.95,2.92,7.97,0.56,19.49,6.70,1.290,0.198,0.245,0.254,6.829,0.273,0.0036,78,342,527,11477,75,0,0.000,5822,95,2310,8785,301,1696,9193,2.75,9.36,20469,16.0045,156054,18789,417984,2500.7,-0.0,493138,10.995,2601587.666,2.70e-14,0.00217,37.93,41451,34.102,3.519,29.786,0.796,34.106,3995,2484,4711,0,0.2498,0.950,1.249,1.742,1.358,0.945,1.414,0.000,9047.279,15123.855,11177.929,8984.755,22007.458,0.000,8053.390,1522.713,5341.852,0.000,0.550,0.528,0.550,0.000,0.376,0.417,0.490,0.000,27731,30508,0.4197,0.1582,0.2606,0.0000,0.9996,0.0334,0.0597,0.0000,0.6182,0.8840,0.9241,0.0000,0.1785,0.0418,0.0342,0.0000,0.0000,0.8542,0.9677,0.0475,0.6754,0.9932,0.00364,3485,0.9991,0.7541,0.8120,0.0000,0.9990,0.0334,0.0597,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9762,5.1884,5.1397,0.0000,0.0401,0.0782,0.0669,0.085,0.113,0.064,0.139,632,0.0512,0.0051,0.0021,0.0000,0.00151,0.00046,0.00090,0.00000,27.57,26.37,27.44,0.00,3655.9624,0.0846,31.4453,4.8155,6.1793,1067845,1526699,2.9380,0.1241,7174.9,3655.9624,25.42,0,0,0,0,0,0,6392,14917.955,13272.581,0.9536,1759.2561,183.1197,1878.0656,2315.8616,3159.9841,521.7076,7520,943937.0,2.81e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.94,0,0.1376,0.8517
5000,10426,2654,76530,142429,127668,64597,1302,29287,193,1,255001,3672179,36546.481,30444.682,1.1156,12664.181,0.092,0.804,0.048,0.056,0.535,0.356,298,0.0854,0.6769,0.063,15.7,39.1,72.0,30.17,2.79,8.61,0.39,18.38,6.66,1.302,0.210,0.250,0.260,6.809,0.316,0.0038,75,346,651,10128,63,13,0.242,5755,138,1988,8300,451,2025,7950,4.25,10.92,20608,16.2981,155693,20161,405824,2415.8,-0.0,514491,13.280,2601587.666,3.45e-14,0.00036,12.68,50911,39.653,3.494,35.374,0.784,39.658,4304,1929,4193,0,0.2215,0.961,1.228,1.768,1.365,0.956,1.396,0.000,9941.178,16785.190,13493.620,9895.886,25821.157,0.000,9417.247,1798.883,6564.373,0.000,0.527,0.545,0.536,0.000,0.354,0.435,0.518,0.000,34461,36636,0.3852,0.1219,0.2063,0.0000,0.9994,0.0379,0.0628,0.0000,0.6558,0.9157,0.9568,0.0000,0.1599,0.0422,0.0301,0.0000,0.0000,0.0000,0.7881,0.0897,0.6668,0.9672,0.00360,3480,0.9987,0.7380,0.7656,0.0000,0.9985,0.0380,0.0628,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9127,5.1819,5.0493,0.0000,0.0408,0.0632,0.0527,0.062,0.076,0.065,0.083,919,0.0510,0.0043,0.0037,0.0000,0.00172,0.00045,0.00083,0.00000,27.89,26.73,27.27,0.00,3982.5612,0.1027,36.2377,5.7205,7.5595,1069727,1525442,3.0580,0.1341,6632.5,3982.5612,23.03,0,0,0,0,0,0,6778,17780.502,15816.238,0.9520,2058.8847,280.1329,2195.2382,2702.4166,3559.9246,608.2691,8442,776689.5,2.96e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.82,0,0.1352,0.8417
6000,9427,2829,80094,152767,138169,71248,1425,26831,164,0,240547,3300794,39293.903,30053.782,1.1457,12829.243,0.063,0.777,0.081,0.079,0.523,0.364,252,0.0893,0.6632,0.056,16.8,43.9,76.3,30.80,4.09,8.97,0.45,17.30,6.50,1.376,0.209,0.315,0.327,7.027,0.333,0.0036,65,321,615,11508,96,15,0.141,5562,260,1675,7492,1177,1706,6544,4.00,10.35,16644,15.2080,155510,20016,389342,2226.1,-0.0,542331,12.429,2601587.666,3.04e-14,0.00014,23.20,58184,42.177,3.538,37.872,0.768,42.181,5022,1277,3128,0,0.1879,0.972,1.363,1.797,1.388,0.961,1.528,0.000,10151.104,15083.709,19509.614,10063.642,22549.891,0.000,10377.263,1319.605,5527.670,0.000,0.524,0.532,0.517,0.000,0.435,0.439,0.515,0.000,40333,42543,0.3500,0.1050,0.2176,0.0000,0.9999,0.0339,0.0630,0.0000,0.5980,1.0188,0.9790,0.0000,0.1933,0.0490,0.0305,0.0000,0.0000,0.5811,0.9486,0.0635,0.6523,0.9522,0.00368,4751,0.9995,0.8832,0.7710,0.0000,0.9991,0.0340,0.0630,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9174,5.1666,5.0717,0.0000,0.0378,0.0671,0.0571,0.040,0.100,0.057,0.104,458,0.0232,0.0033,0.0033,0.0000,0.00164,0.00065,0.00085,0.00000,26.35,25.93,26.86,0.00,3878.1958,0.1081,33.1302,6.0415,6.3871,1070557,1525048,2.9598,0.1039,6200.4,3878.1958,19.40,0,0,0,0,0,0,6346,17224.538,15355.600,0.9460,2327.5731,426.8798,2369.4920,2365.4892,3293.0287,521.7086,8029,713721.6,2.74e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.00,0,0.1284,0.8150
7000,11670,3022,67923,130538,116211,61727,888,25142,147,0,230350,3154020,36081.422,26708.529,1.1455,10217.329,0.065,0.801,0.056,0.078,0.516,0.365,173,0.0730,0.6563,0.075,16.2,41.9,72.4,31.18,2.63,8.24,0.61,19.70,6.50,1.362,0.190,0.234,0.241,7.016,0.264,0.0036,74,379,625,8042,74,17,0.171,6148,660,1382,9628,944,1632,9094,4.75,12.17,15536,14.8191,155419,21124,370267,3178.4,-0.0,567764,11.661,2601587.666,1.47e-14,0.00036,24.47,49868,38.863,3.494,34.194,1.175,38.868,4597,2155,4918,0,0.2327,0.948,1.337,1.834,1.402,0.944,1.508,0.000,7719.690,16882.790,15377.587,7657.085,23264.080,0.000,9579.205,1104.573,5807.422,0.000,0.492,0.534,0.534,0.000,0.385,0.415,0.548,0.000,43915,31604,0.3563,0.1410,0.1960,0.0000,0.9998,0.0335,0.0709,0.0000,0.6393,0.7898,0.9117,0.0000,0.1655,0.0249,0.0208,0.0000,0.0000,0.5497,0.9373,0.1675,0.6865,0.9502,0.00350,2197,0.9992,0.6888,0.7924,0.0000,0.9985,0.0335,0.0709,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9653,4.6297,5.1228,0.0000,0.0393,0.0893,0.0770,0.168,0.074,0.110,0.125,617,0.0252,0.0047,0.0049,0.0000,0.00156,0.00037,0.00060,0.00000,27.18,27.83,27.59,0.00,3619.2586,0.1154,31.5565,6.1681,5.4926,1072166,1521822,2.7165,0.0862,6036.7,3619.2586,21.78,0,0,0,0,0,0,5973,16491.200,14687.279,0.9541,2200.5574,447.7552,1876.4453,1979.3965,2685.4544,481.8298,7270,814306.6,2.23e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.81,0,0.1434,0.8311
8000,9920,2499,83188,170381,154817,85695,1498,25005,351,0,262225,3500953,44552.573,32916.222,1.1159,14627.444,0.054,0.795,0.062,0.090,0.530,0.355,228,0.0895,0.6648,0.052,16.0,39.9,75.4,29.89,2.98,8.43,0.73,17.75,6.47,1.385,0.207,0.259,0.267,6.628,0.302,0.0033,66,324,602,11847,57,19,0.092,5489,237,1141,8542,791,1183,7946,3.75,11.81,16549,14.7999,154981,19134,347474,3021.5,-0.0,587848,11.585,2601587.666,3.69e-14,0.00061,7.77,66263,47.595,3.613,43.086,0.896,47.600,3530,1838,4552,0,0.2456,0.950,1.337,1.894,1.366,0.946,1.578,0.000,10664.091,24315.367,13301.144,10577.578,35301.295,0.000,8564.277,1586.857,8137.644,0.000,0.482,0.525,0.567,0.000,0.373,0.463,0.565,0.000,38963,47819,0.3942,0.1222,0.1642,0.0000,0.9995,0.0360,0.0527,0.0000,0.5761,0.8208,0.9240,0.0000,0.1943,0.0348,0.0291,0.0000,0.0000,0.0000,0.8997,0.0888,0.6534,0.9427,0.00346,2048,0.9994,0.7599,0.7989,0.0000,0.9984,0.0360,0.0527,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9778,5.4320,5.2987,0.0000,0.0381,0.1044,0.0951,0.181,0.091,0.092,0.155,814,0.0415,0.0033,0.0029,0.0000,0.00162,0.00055,0.00084,0.00000,25.99,26.95,27.80,0.00,3624.7133,0.1012,46.6235,5.5771,6.0081,1074615,1520897,3.0117,0.1616,5951.2,3624.7133,16.84,0,0,0,0,0,0,8901,18288.778,16062.840,0.9459,1963.3383,323.6443,2336.8341,2009.1094,3083.3647,503.8926,6554,687529.2,2.81e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.92,0,0.1218,0.8653
9000,9040,2125,69204,142210,130166,72183,823,20304,115,0,196489,2595866,38409.532,26451.546,1.1502,12327.053,0.065,0.749,0.088,0.098,0.508,0.376,220,0.0765,0.6532,0.046,16.0,39.4,71.7,29.76,2.83,8.48,0.75,17.70,6.36,1.334,0.223,0.293,0.302,6.620,0.287,0.0032,67,330,492,7022,40,24,0.110,5076,39,1297,7704,278,1381,7381,4.75,11.80,19951,16.7907,154522,18263,330864,2409.6,-0.0,599658,9.812,2601587.666,3.99e-14,0.00155,30.68,55438,36.952,3.496,32.772,0.685,36.956,3538,1531,3971,0,0.2686,0.942,1.245,1.882,1.317,0.967,1.490,0.000,9514.758,21010.342,11049.662,9471.708,30215.215,0.000,7577.200,1038.726,5508.567,0.000,0.475,0.536,0.525,0.000,0.315,0.518,0.569,0.000,35374,39095,0.4078,0.1397,0.1868,0.0000,0.9998,0.0282,0.0586,0.0000,0.5974,0.8691,0.8964,0.0000,0.1797,0.0261,0.0289,0.0000,0.0000,0.7798,0.9581,0.0810,0.7192,0.9562,0.00338,4821,0.9992,0.7455,0.8206,0.0000,0.9986,0.0283,0.0587,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9682,4.7784,5.3399,0.0000,0.0408,0.1064,0.0951,0.189,0.098,0.173,0.132,667,0.0474,0.0022,0.0031,0.0000,0.00170,0.00076,0.00108,0.00000,27.06,27.19,28.24,0.00,3605.4761,0.0844,40.3146,4.5163,5.2954,1076361,1519699,3.1180,0.2403,5922.7,3605.4761,18.95,0,0,0,0,0,0,5082,14124.493,12592.849,0.9466,1667.1291,208.5527,2287.7791,1835.3738,3101.4914,417.2475,6902,707196.6,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.89,0,0.1116,0.8725
10000,8647,1945,69468,129493,115755,59268,757,23784,132,0,230090,2863297,36417.670,26594.876,1.1332,10298.966,0.060,0.792,0.083,0.065,0.510,0.367,231,0.0945,0.6758,0.043,16.6,40.1,67.9,28.90,3.25,9.12,0.40,16.12,6.20,1.353,0.228,0.316,0.321,5.936,0.273,0.0036,71,324,484,8799,51,22,0.104,4950,49,1486,7112,248,1428,6971,7.25,13.59,23353,18.6671,154055,18777,320885,1891.2,-0.0,608319,10.282,2601587.666,1.81e-14,0.00180,11.37,50926,36.668,3.509,32.489,0.670,36.672,3572,1571,3504,0,0.2922,0.894,1.252,1.912,1.327,0.954,1.558,0.000,9276.643,18781.607,11197.874,9223.909,26294.854,0.000,8794.503,1554.172,5947.234,0.000,0.474,0.554,0.519,0.000,0.287,0.412,0.548,0.000,35266,34206,0.3750,0.1317,0.1862,0.0000,0.9996,0.0297,0.0581,0.0000,0.6020,0.8473,0.9293,0.0000,0.1908,0.0518,0.0396,0.0000,0.0000,0.0826,0.8029,0.1292,0.6784,0.9455,0.00330,4925,0.9988,0.7299,0.7980,0.0000,0.9981,0.0297,0.0582,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9952,4.9230,5.5188,0.0000,0.0354,0.0881,0.0740,0.080,0.079,0.106,0.058,752,0.0496,0.0020,0.0023,0.0000,0.00195,0.00058,0.00098,0.00000,27.00,27.10,27.65,0.00,3960.3449,0.1025,36.0181,4.5506,5.7316,1077785,1518915,3.1971,0.2419,5610.2,3960.3449,19.36,0,0,0,0,0,0,6062,16295.910,14502.157,0.9458,1788.9719,177.3640,2338.4076,2097.1737,3236.2539,507.4523,7380,612024.7,3.97e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.81,0,0.1075,0.8706
