step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,2483,262.1466,240.98,48.46,-0.77,33,2.77,0.220,14.647,0.3018,56.594,0.00,0.0000
1000,-60,1,2583,532.0803,378.27,1013.23,4.43,137,2.08,0.045,14.235,0.4576,81.643,0.00,0.0000
1000,-60,2,2668,569.8255,350.17,4986.16,0.89,231,0.93,0.000,14.140,0.5545,37.068,0.00,0.0000
1000,-50,0,4561,647.0450,427.53,77.08,16.82,172,12.22,2.262,9.937,0.2546,76.206,0.00,0.0000
1000,-50,1,2300,638.4228,376.27,997.19,13.35,260,11.63,1.076,8.572,0.3838,110.908,0.00,0.0000
1000,-50,2,1837,542.8526,253.31,4237.41,12.04,433,9.91,0.018,6.253,0.4595,62.304,0.00,0.0000
1000,-40,0,4876,935.3021,532.96,76.96,27.13,286,21.34,6.305,6.727,0.2540,127.805,0.00,0.0000
1000,-40,1,1587,452.2022,190.98,581.88,23.96,215,21.00,4.564,5.241,0.3511,183.446,0.00,0.0000
1000,-40,2,1618,507.6723,226.91,4032.74,23.26,394,18.93,0.366,1.496,0.4225,123.690,0.00,0.0000
1000,-30,0,2493,704.4355,356.17,43.58,43.64,169,28.06,10.194,4.984,0.3009,249.854,0.00,0.0000
1000,-30,1,2088,943.5583,440.41,829.80,31.12,253,28.15,8.188,3.220,0.3703,298.962,0.00,0.0000
1000,-30,2,3596,998.2458,295.79,12133.31,24.48,1214,26.80,1.472,0.206,0.4814,253.805,0.00,0.0000
1000,-20,0,1121,411.9482,576.63,16.91,67.28,11,33.70,13.909,3.853,0.2161,264.140,0.00,0.0000
1000,-20,1,1321,844.0123,929.29,617.36,38.94,20,32.92,10.872,2.139,0.3474,385.003,0.00,0.0000
1000,-20,2,5777,1922.8947,659.61,24859.93,30.95,2682,31.48,3.603,0.085,0.5801,413.300,0.00,0.0000
1000,-10,0,1599,543.5359,927.97,30.69,68.37,42,37.09,16.222,3.226,0.2213,358.917,0.00,0.0000
1000,-10,1,933,594.7971,962.85,417.55,41.77,3,36.00,12.985,1.638,0.2882,444.085,0.00,0.0000
1000,-10,2,5692,1857.5230,479.07,26432.08,34.03,2126,34.39,5.609,0.068,0.5990,538.988,0.00,0.0000
1000,0,0,1641,456.4170,877.22,25.95,74.68,11,38.97,17.475,2.864,0.1458,295.801,0.00,0.0000
1000,0,1,966,536.8249,937.92,449.09,51.16,0,37.84,14.103,1.335,0.2540,466.174,0.00,0.0000
1000,0,2,5760,1886.3932,506.71,26712.38,37.00,2157,35.26,6.451,0.081,0.5879,568.131,0.00,0.0000
1000,10,0,2810,942.5989,1531.49,42.50,77.81,16,37.76,16.676,3.124,0.1698,310.458,0.00,0.0000
1000,10,1,1361,705.1418,846.47,613.28,51.92,26,36.99,13.583,1.528,0.2635,456.159,0.00,0.0000
1000,10,2,5274,1614.1698,379.04,20617.71,26.91,1607,33.45,5.465,0.117,0.5286,479.376,0.00,0.0000
