step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,place_k,probed,cells_held,land_bare
1000,11059,6060,184379,753321,710451,555883,13059,76611,1366,1,341597,6069405,154250.874,81790.656,1.0081,60266.875,0.207,0.305,0.198,0.290,0.636,0.315,943,0.0485,0.7459,0.096,7.0,34.1,73.8,33.98,3.37,5.90,2.57,22.15,7.70,1.084,0.183,0.075,0.075,12.629,0.587,0.0029,78,400,1635,14241,134,0,0.000,5796,2392,3324,5343,346,1695,9018,0.00,1.34,16949,25.7589,156905,9947,477639,2280.9,-0.0,408222,51.828,2601422.873,1.99e-14,0.00052,30.00,226886,130.274,3.443,125.774,1.057,130.279,8110,978,1971,0,0.3226,0.861,1.083,1.295,1.091,0.907,1.143,0.000,37269.597,11942.512,143953.290,37911.946,32652.513,0.000,16557.457,2452.120,2514.204,0.000,0.685,0.566,0.546,0.000,0.786,0.693,0.605,0.000,7365,85070,0.5385,0.5878,0.4917,0.0000,0.9994,0.0531,0.0527,0.0000,0.6380,0.8739,0.8949,0.0000,0.1220,0.0508,0.0275,0.0000,0.0000,0.7526,0.9670,0.0506,0.6891,0.9587,0.00319,14789,0.9999,0.7849,0.7757,0.0000,0.9989,0.0532,0.0527,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9724,5.1313,5.0882,0.0000,0.0862,0.2073,0.1816,0.384,0.470,0.403,0.455,6006,0.0791,0.0101,0.0116,0.0000,0.00150,0.00161,0.00150,0.00000,26.78,27.53,27.60,0.00,206.3701,0.0483,69.7087,29.3383,22.4895,1058155,1533252,1.3033,0.0258,4117.1,206.3701,21.62,0,0,0,0,0,0,13608,21523.780,19005.992,0.9632,7130.2974,1723.0408,9646.3476,19874.1161,18378.8405,1273.5891,20658,1785377.2,7.70e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.95,0,0.1560,0.7335
2000,11864,2468,79400,147517,132522,66474,1643,34140,373,1,274403,2803327,34432.992,27372.180,0.9364,11313.072,0.080,0.607,0.153,0.160,0.511,0.343,757,0.0849,0.7200,0.088,9.6,34.1,62.1,30.85,2.16,6.36,1.13,21.21,7.16,1.138,0.198,0.142,0.146,6.606,0.360,0.0042,80,397,646,16765,96,0,0.000,5616,1146,3229,7489,371,469,11024,0.00,8.42,17901,14.6452,156817,10416,448008,2560.7,0.0,447943,16.705,2601422.873,4.87e-14,0.00055,25.34,51300,42.651,3.427,38.286,0.938,42.656,3256,2750,5858,0,0.2671,0.915,1.127,1.376,1.221,0.920,1.194,0.000,14946.132,12901.601,9585.746,14894.791,21265.528,0.000,8396.414,2755.172,4907.522,0.000,0.495,0.492,0.536,0.000,0.344,0.501,0.478,0.000,12264,28262,0.4170,0.3526,0.3300,0.0000,0.9993,0.0422,0.0451,0.0000,0.6275,0.7817,0.9661,0.0000,0.1801,0.0351,0.0244,0.0000,0.0000,0.4783,0.9462,0.0538,0.6630,0.9778,0.00355,5357,0.9983,0.5875,0.7694,0.0000,0.9989,0.0424,0.0452,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8594,4.9995,5.0699,0.0000,0.0482,0.1261,0.1018,0.128,0.271,0.160,0.196,1029,0.0546,0.0033,0.0031,0.0000,0.00159,0.00097,0.00084,0.00000,28.00,27.09,26.60,0.00,1482.8662,0.0761,36.3655,8.1598,8.5449,1065354,1529249,3.5435,0.0857,6210.9,1482.8662,26.00,0,0,0,0,0,0,9433,16059.108,14224.718,0.9616,1740.7404,272.0368,2448.1428,5239.8514,6414.4309,834.1376,7759,1146379.9,5.77e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.93,0,0.1411,0.8900
3000,12338,2709,80794,145981,129694,63746,1441,29505,559,0,260387,3338236,36654.568,27774.193,0.9897,11668.408,0.057,0.727,0.112,0.105,0.536,0.332,417,0.0819,0.7035,0.062,13.6,33.8,62.7,28.62,2.82,8.03,0.77,16.99,6.92,1.187,0.226,0.277,0.288,6.448,0.311,0.0038,72,314,568,18404,102,0,0.000,6706,33,2187,10118,327,2248,9763,2.25,9.58,18339,15.9042,156438,13278,425387,3159.3,-0.0,473198,13.009,2601422.873,2.88e-14,0.00136,14.43,51738,41.147,3.412,36.600,1.135,41.152,5285,2313,4740,0,0.2232,0.962,1.162,1.452,1.240,0.943,1.248,0.000,12091.931,14895.670,13159.145,12028.826,23135.006,0.000,8239.033,2923.568,4943.183,0.000,0.568,0.485,0.539,0.000,0.386,0.401,0.499,0.000,14665,36551,0.4432,0.2824,0.2311,0.0000,0.9995,0.0336,0.0568,0.0000,0.6562,0.9402,0.9793,0.0000,0.1913,0.0392,0.0290,0.0000,0.0000,0.0008,0.9143,0.0235,0.6604,0.9908,0.00352,4842,0.9991,0.8157,0.8080,0.0000,0.9975,0.0337,0.0569,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8920,5.1675,5.2395,0.0000,0.0447,0.0875,0.0712,0.173,0.099,0.122,0.130,806,0.0369,0.0041,0.0024,0.0000,0.00162,0.00091,0.00090,0.00000,26.59,26.81,27.21,0.00,3545.4257,0.0854,35.5195,4.6312,8.3782,1065889,1528461,2.7857,0.1156,6153.7,3545.4257,22.38,0,0,0,0,0,0,8057,16105.785,14248.858,0.9486,1742.7177,235.8830,2379.0249,3581.8739,5033.6413,694.8676,8943,1031089.4,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.92,0,0.1482,0.8425
4000,10956,2209,91026,172355,154143,79557,1772,33251,554,1,306618,3702514,39589.446,34241.941,1.0271,14558.385,0.043,0.764,0.062,0.131,0.515,0.354,416,0.1038,0.7134,0.060,14.0,33.1,63.7,28.70,2.83,8.20,0.61,17.05,6.72,1.205,0.236,0.299,0.307,6.235,0.293,0.0039,68,318,607,20077,116,0,0.000,5886,100,2182,8674,320,2165,8471,5.00,11.95,18841,15.4676,155996,13006,406084,2331.7,-0.0,497148,13.557,2601422.873,8.95e-15,0.00221,37.93,61232,43.814,3.406,39.515,0.892,43.818,4809,2080,4067,0,0.2526,0.955,1.185,1.498,1.254,0.960,1.274,0.000,14469.316,15376.959,13832.007,14385.489,25930.335,0.000,11399.027,2632.647,5651.881,0.000,0.516,0.499,0.524,0.000,0.333,0.478,0.536,0.000,16433,44913,0.4412,0.2387,0.2410,0.0000,0.9995,0.0328,0.0628,0.0000,0.6440,0.9687,0.9801,0.0000,0.2001,0.0237,0.0329,0.0000,0.0000,0.8537,0.9676,0.0401,0.6713,0.9934,0.00350,2948,0.9992,0.8764,0.8456,0.0000,0.9970,0.0329,0.0630,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0121,5.1515,5.3338,0.0000,0.0427,0.1043,0.0665,0.109,0.093,0.104,0.064,931,0.0432,0.0042,0.0032,0.0000,0.00173,0.00073,0.00096,0.00000,27.59,26.67,27.30,0.00,4191.6758,0.1101,40.7837,6.0261,7.5314,1068257,1526992,3.2316,0.1226,5646.2,4191.6758,25.42,0,0,0,0,0,0,9810,19683.556,17354.266,0.9474,2086.4905,210.8706,2536.2210,3170.8244,4539.3234,828.9274,11381,910059.9,1.55e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.75,0,0.1338,0.8541
5000,11099,1927,87676,160286,142180,70988,1622,32378,490,0,321572,3403411,37088.070,31845.590,0.9842,12065.544,0.062,0.806,0.051,0.081,0.475,0.379,419,0.1121,0.7213,0.052,14.8,33.7,61.9,29.44,2.50,7.03,0.73,19.18,6.68,1.216,0.211,0.264,0.273,5.987,0.256,0.0040,69,302,540,19356,102,12,0.085,5646,149,2258,8692,528,2156,8415,7.00,14.72,18781,15.2921,155643,13990,390738,3051.0,-0.0,520219,12.509,2601422.873,2.97e-14,0.00074,12.68,56477,41.735,3.467,37.283,0.985,41.739,4560,2505,4034,0,0.2777,0.924,1.131,1.613,1.297,0.938,1.298,0.000,13144.608,14275.073,13470.964,13011.262,22671.388,0.000,10661.773,3260.774,5857.498,0.000,0.432,0.510,0.511,0.000,0.281,0.489,0.527,0.000,21581,40231,0.4195,0.2179,0.2210,0.0000,0.9993,0.0338,0.0686,0.0000,0.6857,0.8565,0.9101,0.0000,0.1853,0.0329,0.0305,0.0000,0.0000,0.0000,0.7904,0.0869,0.6584,0.9680,0.00359,1878,0.9991,0.7567,0.7900,0.0000,0.9976,0.0339,0.0686,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0287,5.3935,5.5011,0.0000,0.0390,0.1013,0.0656,0.109,0.118,0.113,0.100,834,0.0431,0.0033,0.0040,0.0000,0.00203,0.00082,0.00103,0.00000,27.62,27.66,27.26,0.00,3802.6868,0.1206,36.2517,5.6370,6.8720,1070306,1524862,3.1758,0.1274,5555.1,3802.6868,23.03,0,0,0,0,0,0,11722,19780.046,17315.015,0.9523,1885.6060,259.3343,2594.3737,2973.2725,4699.6270,845.3567,10697,822955.7,1.45e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.59,0,0.1266,0.8656
6000,13952,2205,103194,194759,173218,89567,1998,34903,516,0,385600,3734110,43600.260,38611.229,0.9645,15365.673,0.055,0.807,0.063,0.076,0.467,0.390,394,0.0960,0.7148,0.059,14.9,33.0,64.0,28.99,2.38,7.05,0.64,18.92,6.65,1.259,0.215,0.257,0.268,5.543,0.272,0.0039,67,280,566,23915,55,16,0.119,7435,338,1963,11651,1404,2335,10213,6.25,13.85,15034,15.1555,155491,13534,368775,3926.1,-0.0,548219,13.257,2601422.873,3.20e-14,0.00000,23.20,73825,48.667,3.400,43.506,1.761,48.671,6166,2521,5265,0,0.2356,0.937,1.198,1.686,1.335,0.932,1.328,0.000,13543.221,15939.134,19709.485,13404.002,25852.447,0.000,13283.378,3016.321,6945.857,0.000,0.430,0.500,0.503,0.000,0.339,0.478,0.557,0.000,22772,44387,0.3531,0.2149,0.2182,0.0000,0.9994,0.0388,0.0614,0.0000,0.6901,0.8581,0.8831,0.0000,0.1651,0.0234,0.0288,0.0000,0.0000,0.5781,0.9492,0.0534,0.6442,0.9532,0.00347,3013,0.9992,0.8269,0.7897,0.0000,0.9984,0.0389,0.0614,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1612,5.0768,5.2064,0.0000,0.0351,0.0930,0.0626,0.111,0.110,0.118,0.089,807,0.0335,0.0033,0.0033,0.0000,0.00179,0.00086,0.00096,0.00000,26.14,27.63,27.73,0.00,3687.1478,0.1402,39.8209,6.1689,7.0882,1071464,1522596,2.6262,0.1029,5499.2,3687.1478,19.40,0,0,0,0,0,0,16715,23245.556,20036.315,0.9486,2146.9666,510.7101,2773.0078,2864.0927,4964.5563,859.3351,11576,927333.0,6.11e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.54,0,0.1628,0.8152
7000,10815,1723,86794,147192,127509,59034,1364,32482,293,0,330873,3249200,33276.183,32211.140,0.9948,11638.877,0.054,0.831,0.045,0.070,0.443,0.407,422,0.1191,0.7146,0.048,16.6,32.6,60.6,25.25,2.76,8.10,0.43,13.95,6.20,1.369,0.243,0.328,0.343,5.025,0.279,0.0041,72,302,480,20125,67,14,0.166,5987,989,1161,8665,1221,1584,8010,9.25,16.23,14803,14.3932,155399,14993,348694,2178.6,-0.0,574737,12.224,2601422.873,7.70e-15,0.00019,24.47,57565,45.692,3.536,41.029,1.128,45.698,5178,1564,4073,0,0.1929,0.983,1.332,1.855,1.396,0.969,1.488,0.000,9297.480,12817.098,15548.154,9172.581,20194.325,0.000,12476.814,1960.488,6134.961,0.000,0.402,0.517,0.465,0.000,0.293,0.457,0.469,0.000,26320,41072,0.3789,0.2027,0.2069,0.0000,0.9994,0.0389,0.0699,0.0000,0.6673,0.9770,0.9618,0.0000,0.1843,0.0223,0.0463,0.0000,0.0000,0.5458,0.9366,0.1526,0.6813,0.9512,0.00330,2130,0.9987,0.9023,0.8783,0.0000,0.9979,0.0389,0.0700,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2382,5.1221,5.4422,0.0000,0.0322,0.0757,0.0632,0.104,0.092,0.114,0.071,885,0.0332,0.0036,0.0035,0.0000,0.00172,0.00084,0.00115,0.00000,26.61,26.95,27.85,0.00,3873.2967,0.1456,29.9910,6.1047,6.1190,1073510,1522637,2.4803,0.0981,5235.8,3873.2967,21.78,0,0,0,0,0,0,13069,20572.263,17779.142,0.9420,2032.5291,434.9878,2518.8194,2493.6747,3905.0906,768.0932,10195,649377.6,6.57e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.35,0,0.1256,0.8447
8000,9925,1576,81821,143808,125098,60673,1314,27913,166,0,316048,3109391,30817.467,29658.395,0.9860,10182.650,0.060,0.853,0.029,0.059,0.448,0.404,254,0.1204,0.7272,0.062,15.8,31.1,54.8,23.70,2.44,7.18,0.27,13.80,6.05,1.380,0.224,0.321,0.334,5.145,0.249,0.0038,67,290,417,19550,61,17,0.138,5374,219,1162,8544,858,1339,7728,8.75,15.49,16968,15.1393,154998,17888,334958,1972.7,-0.0,593852,10.479,2601422.873,3.37e-14,0.00085,7.77,56505,37.816,3.395,33.461,0.960,37.820,4017,1542,4366,0,0.1921,0.968,1.354,1.908,1.393,0.956,1.519,0.000,7474.848,14115.843,12611.413,7384.333,21004.372,0.000,10202.333,1511.960,7761.453,0.000,0.392,0.552,0.469,0.000,0.260,0.471,0.496,0.000,30955,38416,0.4224,0.1552,0.1980,0.0000,0.9996,0.0416,0.0622,0.0000,0.6562,1.0242,0.9570,0.0000,0.1983,0.0236,0.0403,0.0000,0.0000,0.0000,0.8972,0.0781,0.6412,0.9439,0.00330,941,0.9986,0.7584,0.8280,0.0000,0.9983,0.0417,0.0623,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1807,5.5243,5.6311,0.0000,0.0330,0.0493,0.0428,0.054,0.071,0.085,0.043,1055,0.0483,0.0043,0.0037,0.0000,0.00177,0.00048,0.00105,0.00000,25.98,26.48,27.84,0.00,3990.2747,0.1237,28.8923,5.3580,5.1214,1075525,1520951,2.6644,0.1716,4938.7,3990.2747,16.84,0,0,0,0,0,0,14220,19475.745,16660.343,0.9424,1683.0189,324.1389,1855.4971,2123.6934,3284.5427,736.1637,9132,577446.2,7.91e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.12,0,0.1064,0.8831
9000,8980,1460,77038,143954,126469,65927,989,25403,154,0,276057,2737519,32568.764,27286.936,0.9864,10268.001,0.066,0.816,0.033,0.085,0.448,0.401,228,0.1196,0.7187,0.063,16.4,31.7,60.7,25.24,2.24,6.73,0.45,15.82,6.17,1.402,0.210,0.328,0.339,5.246,0.254,0.0038,67,280,384,18962,34,19,0.145,4796,56,1404,7520,312,1412,7256,8.50,15.84,21408,17.7791,154543,17761,323616,2261.3,0.0,605536,9.768,2601422.873,3.62e-14,0.00465,30.68,57563,37.058,3.424,32.823,0.812,37.063,3471,1357,4152,0,0.1830,0.964,1.358,1.958,1.418,0.955,1.534,0.000,8989.819,16305.135,10038.600,8905.212,23892.954,0.000,8272.279,1739.780,7006.877,0.000,0.393,0.517,0.476,0.000,0.253,0.461,0.543,0.000,33829,36517,0.4468,0.1331,0.2261,0.0000,0.9994,0.0396,0.0528,0.0000,0.6702,0.8643,0.8766,0.0000,0.1933,0.0248,0.0317,0.0000,0.0000,0.7763,0.9571,0.0581,0.7105,0.9548,0.00328,2567,0.9995,0.8194,0.8333,0.0000,0.9978,0.0396,0.0529,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2159,5.3443,5.5203,0.0000,0.0340,0.0753,0.0648,0.078,0.110,0.142,0.060,923,0.0549,0.0027,0.0031,0.0000,0.00171,0.00068,0.00124,0.00000,26.84,26.39,28.14,0.00,3603.2163,0.1067,33.2738,4.5055,5.2623,1077140,1519677,2.8181,0.2354,5130.0,3603.2163,18.95,0,0,0,0,0,0,12419,17018.935,14591.760,0.9471,1361.8091,211.5728,1952.1510,2107.0034,3634.9134,696.9910,8302,606450.5,9.83e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.30,0,0.0973,0.9001
10000,8577,1526,74442,135890,119767,60357,1091,25214,128,0,235188,2658614,31528.125,26085.382,1.0093,11250.065,0.051,0.794,0.051,0.104,0.451,0.404,238,0.1161,0.7180,0.061,17.6,32.4,62.2,26.91,2.41,7.44,0.42,16.64,6.60,1.328,0.226,0.366,0.378,5.294,0.263,0.0038,71,289,425,19940,31,24,0.216,4926,94,1507,6976,296,1624,6657,8.25,15.52,25199,20.2135,154047,17260,315894,1945.2,-0.0,612277,10.101,2601422.873,2.51e-14,0.00264,11.37,53141,37.532,3.495,33.226,0.810,37.536,3924,1129,3524,0,0.1772,0.983,1.295,1.957,1.346,0.954,1.428,0.000,9350.301,14023.847,11152.317,9306.469,22319.402,0.000,8384.516,1639.789,4811.012,0.000,0.385,0.528,0.486,0.000,0.269,0.452,0.537,0.000,35563,35713,0.4370,0.1870,0.2604,0.0000,0.9996,0.0293,0.0565,0.0000,0.6894,0.9257,0.8874,0.0000,0.1783,0.0153,0.0358,0.0000,0.0000,0.0675,0.7981,0.1160,0.6716,0.9452,0.00322,3071,0.9988,0.8584,0.8197,0.0000,0.9973,0.0293,0.0566,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2260,5.1321,5.5662,0.0000,0.0324,0.0611,0.0527,0.084,0.079,0.107,0.058,752,0.0484,0.0020,0.0023,0.0000,0.00183,0.00076,0.00129,0.00000,26.84,26.80,28.20,0.00,3591.9891,0.1030,32.0152,4.3452,5.7561,1078116,1518900,2.6999,0.2401,5305.2,3591.9891,19.36,0,0,0,0,0,0,9967,14835.317,12765.348,0.9442,1416.5631,178.6645,2136.7514,2187.1717,3798.4105,644.8539,8388,673982.5,9.89e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.47,0,0.1018,0.8879
