step,event,lineage,other,size
5000,birth,1,0,293
5000,birth,5,0,494
5000,birth,6,0,85
5000,birth,9,0,45
5000,birth,10,0,98
5000,birth,11,0,14
5000,birth,23,0,32
5000,birth,27,0,11
5000,birth,31,0,19
5000,birth,33,0,18
5000,birth,36,0,8
5000,birth,38,0,12
5000,birth,47,0,52
5000,birth,51,0,60
5000,birth,52,0,5
5000,birth,53,0,33
5000,birth,56,0,44
5000,birth,65,0,5
5000,birth,72,0,9
5000,birth,80,0,12
5000,birth,88,0,15
5000,birth,89,0,40
5000,birth,90,0,14
5000,birth,92,0,19
5000,birth,95,0,31
6000,split,124,1,26
7000,split,129,1,42
7000,extinct,36,0,7
7000,extinct,65,0,5
8000,birth,130,0,84
8000,split,131,1,27
8000,birth,132,0,177
8000,split,133,23,35
8000,birth,135,0,56
8000,birth,136,0,134
8000,extinct,27,0,11
8000,extinct,33,0,11
8000,extinct,72,0,9
9000,birth,13,0,13
9000,split,142,10,33
9000,split,143,1,77
9000,split,147,1,10
9000,split,150,11,7
10000,split,153,136,12
10000,split,154,6,10
10000,extinct,38,0,5
10000,extinct,95,0,12
10000,extinct,150,0,7
11000,split,159,131,8
11000,split,162,10,58
11000,extinct,80,0,6
11000,extinct,92,0,5
11000,extinct,147,0,10
12000,split,166,5,210
12000,split,167,1,45
12000,split,168,10,6
12000,split,169,130,19
12000,split,170,141,36
12000,extinct,88,0,11
12000,extinct,124,0,10
12000,extinct,129,0,5
12000,extinct,131,0,5
12000,extinct,135,0,23
13000,extinct,23,0,9
13000,extinct,31,0,5
13000,extinct,47,0,8
13000,extinct,51,0,11
14000,split,181,5,15
14000,split,182,143,10
14000,extinct,13,0,5
14000,extinct,56,0,6
14000,extinct,90,0,10
14000,extinct,153,0,12
14000,extinct,154,0,10
14000,extinct,159,0,8
14000,extinct,168,0,6
14000,extinct,169,0,5
14000,extinct,170,0,36
15000,extinct,9,0,5
15000,extinct,10,0,7
15000,extinct,11,0,9
15000,extinct,53,0,7
15000,extinct,89,0,11
16000,split,193,142,47
16000,split,197,5,7
16000,extinct,133,0,6
16000,extinct,143,0,5
17000,extinct,5,0,7
17000,extinct,6,0,8
17000,extinct,181,0,15
17000,extinct,182,0,10
18000,extinct,52,0,7
18000,extinct,130,0,7
18000,extinct,166,0,8
18000,extinct,167,0,11
19000,split,213,162,38
19000,extinct,162,0,5
20000,split,202,166,22
21000,split,220,136,267
21000,extinct,132,0,7
23000,split,224,142,23
23000,split,225,142,9
23000,extinct,197,0,7
23000,extinct,202,0,8
24000,split,226,193,35
24000,split,227,142,52
24000,split,229,224,6
24000,extinct,193,0,13
26000,split,235,142,1066
26000,split,236,136,175
26000,split,239,142,70
26000,extinct,220,0,267
26000,extinct,224,0,10
26000,extinct,225,0,8
26000,extinct,229,0,6
27000,split,246,142,10
27000,split,250,142,15
27000,extinct,226,0,35
28000,split,252,235,20
28000,split,253,236,96
29000,split,260,136,43
29000,split,261,136,18
29000,split,263,235,125
29000,split,265,235,5
29000,extinct,1,0,30
30000,split,271,235,13
30000,extinct,227,0,22
31000,extinct,213,0,5
31000,extinct,250,0,15
31000,extinct,252,0,16
31000,extinct,261,0,18
31000,extinct,265,0,5
31000,extinct,271,0,13
32000,split,289,235,776
32000,split,290,235,31
32000,split,296,235,15
32000,split,298,261,40
32000,extinct,253,0,8
