step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,532,36.7,3.0,0.7,2.6,27.7,0.0,1.83,7.3,167,1036,84.04,30.50,180,282,70,0.1,1.74,2.02,1.81,5.12,6.00,6.54,28.8,0.991,0.459,8.08
5000,8,293,17.6,2.2,0.0,0.9,14.9,0.0,1.63,13.6,123,697,36.54,9.83,180,101,12,0.0,1.62,1.61,1.66,3.39,4.26,4.80,24.0,0.912,0.397,7.92
5000,24,249,27.8,2.2,0.1,5.0,24.3,0.0,1.59,2.9,92,1207,43.09,11.19,40,99,110,0.0,1.34,1.76,1.65,4.82,5.83,6.28,37.0,0.877,0.317,6.79
5000,9,169,32.9,1.4,0.2,2.9,22.2,0.0,1.21,11.4,76,896,53.73,28.53,96,29,44,0.0,1.23,1.16,1.21,4.89,7.79,5.41,23.1,1.250,0.629,9.43
5000,7,147,48.7,1.1,3.3,22.5,23.1,0.0,1.29,0.4,75,787,40.94,7.64,9,27,111,0.0,1.33,1.30,1.26,6.03,7.12,7.16,42.0,1.231,0.439,7.22
5000,23,39,51.1,0.0,0.0,4.3,40.3,0.0,1.00,0.0,11,554,62.65,22.99,0,4,35,0.0,1.00,1.00,1.00,6.26,6.67,6.67,41.8,1.216,0.470,6.67
5000,100,37,14.9,0.2,5.4,0.0,8.2,0.0,1.06,12.3,21,886,47.38,11.45,34,3,0,0.2,1.10,1.10,1.03,2.76,5.73,3.00,20.8,1.072,0.471,7.41
5000,53,35,38.2,0.0,0.4,0.0,39.2,0.0,1.00,0.3,7,1361,89.87,35.87,14,6,15,0.0,1.00,1.00,1.00,4.66,6.49,6.34,36.1,0.951,0.600,6.49
5000,47,33,16.2,0.9,1.9,2.5,14.5,0.0,1.02,10.0,21,1037,125.02,42.89,33,0,0,0.0,1.04,1.00,1.02,3.45,4.33,4.30,13.6,0.830,0.325,6.82
5000,27,33,52.4,0.0,17.0,0.0,30.9,0.0,1.00,0.7,21,1640,127.26,22.02,2,11,20,0.0,1.00,1.00,1.00,5.64,7.97,7.82,41.7,1.090,0.571,8.06
5000,14,33,15.7,0.0,0.0,3.8,16.1,0.0,1.00,10.5,14,880,73.21,39.15,33,0,0,0.0,1.00,1.00,1.00,3.61,4.97,4.79,20.1,0.874,0.376,7.52
5000,5,29,13.8,0.0,0.0,9.3,11.1,0.0,1.00,10.2,10,1031,36.65,21.63,29,0,0,0.0,1.00,1.00,1.00,4.34,5.59,5.38,20.9,0.862,0.475,8.03
5000,22,28,15.5,0.2,0.0,0.0,16.2,0.0,1.06,12.1,10,1040,86.28,50.47,28,0,0,0.0,1.00,1.09,1.08,3.61,4.07,5.14,16.3,0.962,0.483,7.64
5000,3,28,25.0,0.4,0.0,12.4,23.6,0.0,1.04,1.3,14,1023,130.85,62.58,0,23,5,0.0,1.00,1.17,1.00,4.79,6.21,6.00,35.2,0.816,0.367,6.43
5000,28,27,30.2,0.0,0.0,3.7,33.1,0.0,1.00,0.1,6,798,84.18,27.57,8,17,2,0.0,1.00,1.00,1.00,5.37,6.07,6.11,28.7,0.863,0.719,6.11
5000,2,27,38.4,0.0,0.0,8.4,25.2,0.0,1.00,0.0,8,1389,46.45,21.89,15,12,0,0.0,1.00,1.00,1.00,4.89,5.78,5.78,26.6,1.293,0.424,5.78
5000,58,26,50.5,0.0,2.5,0.1,42.7,0.0,1.00,0.0,11,1082,144.10,74.97,26,0,0,0.0,1.00,1.00,1.00,5.77,6.77,6.77,11.3,1.119,0.537,6.77
5000,34,23,80.2,17.5,1.4,0.0,61.7,0.2,4.37,0.0,9,1743,91.51,25.70,0,22,1,0.3,1.40,5.93,5.09,8.74,9.00,9.00,34.0,0.817,0.549,9.00
5000,45,18,74.1,18.6,0.6,0.0,25.3,0.1,5.36,0.0,12,1367,168.33,56.56,18,0,0,0.1,5.73,5.33,5.19,5.61,6.67,6.67,18.2,1.174,0.389,6.67
5000,67,18,27.0,0.0,0.5,1.6,22.8,0.0,1.00,9.7,10,1072,56.96,8.04,0,10,8,0.0,1.00,1.00,1.00,4.89,5.72,9.44,38.1,1.108,0.529,10.00
5000,16,17,18.0,0.0,0.0,9.0,18.4,0.0,1.00,11.9,10,1898,38.34,11.47,0,3,14,0.0,1.00,1.00,1.00,5.06,4.53,7.76,40.8,0.787,0.325,9.12
5000,18,16,36.3,5.8,10.8,0.0,16.8,1.0,1.90,2.2,15,1805,40.82,14.96,0,12,4,1.0,3.12,1.00,1.74,4.88,6.38,6.12,36.7,0.891,0.500,6.81
5000,31,16,19.3,0.0,0.6,0.4,17.1,0.0,1.00,9.2,8,1378,77.37,51.11,0,16,0,0.0,1.00,1.00,1.00,4.00,4.94,6.06,33.7,1.044,0.384,7.81
5000,46,16,42.8,0.0,1.4,0.0,45.1,0.0,1.00,0.5,9,1842,193.82,88.29,9,3,4,0.0,1.00,1.00,1.00,6.50,7.12,6.88,26.5,0.920,0.596,7.12
5000,114,14,70.3,26.6,2.9,0.0,21.6,0.0,6.41,0.0,12,1623,72.92,4.52,1,7,6,1.3,2.62,11.01,6.01,4.93,7.36,7.36,35.5,0.910,0.575,7.36
5000,90,13,58.0,1.7,0.5,11.2,45.4,0.1,1.24,0.3,7,1415,162.61,58.93,13,0,0,0.1,1.05,1.45,1.23,5.69,8.00,8.15,16.0,1.065,0.494,8.15
