step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side
100000,3.23,17,0,0,0,3,0,1.00,20,0.000,2997,0.25,108.04,11.70,136,2,2,0,1.00,1.00,1.00,1,1,3,62.8,16.170,3,1.078,0.585,7
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2991,0.00,207.35,108.95,878,0,0,0,1.00,1.00,1.00,2,4,4,0.1,159.896,16,2.000,0.792,4
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2942,-0.00,94.57,95.45,962,0,0,0,1.00,1.00,1.00,1,4,4,14.8,53.232,16,2.000,0.748,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2904,0.00,55.36,106.87,962,1,0,0,1.00,1.00,1.00,1,4,4,26.7,0.000,16,2.000,0.776,4
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2890,2.50,62.37,239.86,1044,0,0,0,1.00,1.00,1.00,2,4,4,25.2,37.837,16,2.000,0.723,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2884,0.00,92.30,41.13,1032,0,0,0,1.00,1.00,1.00,1,4,4,20.7,33.476,16,2.000,0.828,4
100000,28.00,16,0,12,0,2,0,1.00,0,0.429,2833,0.00,68.44,216.84,398,0,0,0,1.00,1.00,1.00,1,4,4,10.0,79.573,14,2.000,0.623,4
100000,1.03,12,0,0,0,1,0,1.00,24,0.000,2831,-0.00,97.73,1.25,136,2,0,0,1.00,1.00,1.00,1,1,1,40.8,3.674,1,1.027,0.526,7
100000,7.34,14,0,0,0,7,0,1.00,16,0.000,2810,0.30,128.05,10.21,136,1,0,0,1.00,1.00,1.00,2,2,4,36.1,36.694,7,1.048,0.546,7
100000,1.03,8,0,0,0,1,0,1.00,24,0.000,2804,0.00,117.95,6.76,136,2,2,0,1.00,1.00,1.00,1,1,1,39.8,1.094,1,1.028,0.523,7
100000,1.03,12,0,0,0,1,0,1.00,24,0.000,2797,0.00,110.80,4.40,136,2,1,0,1.00,1.00,1.00,1,1,1,55.4,3.506,1,1.027,0.526,7
100000,3.08,12,0,0,0,3,0,1.00,20,0.000,2786,2.07,135.25,12.60,136,1,1,0,1.00,1.00,1.00,1,1,3,28.6,15.398,3,1.027,0.526,7
100000,12.72,10,0,0,0,10,0,1.00,8,0.000,2776,-0.00,131.35,3.52,1042,0,2,0,1.00,1.00,1.00,3,2,6,17.3,56.746,10,1.272,0.585,6
100000,6.23,9,0,0,0,6,0,1.00,14,0.000,2760,0.10,94.66,4.16,136,2,1,0,1.00,1.00,1.00,2,2,5,40.6,31.157,6,1.039,0.511,7
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2731,0.00,131.26,88.35,878,0,0,0,1.00,1.00,1.00,2,4,4,14.8,54.949,16,2.000,0.792,4
100000,9.08,11,0,0,0,8,0,1.00,12,0.000,2721,0.95,130.91,10.82,950,1,2,0,1.00,1.00,1.00,2,2,6,35.5,45.400,8,1.135,0.500,7
