step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,2995,0.63,135.39,83.83,1024,1,0,0,1.00,1.00,1.00,2,4,4,34.2,97.266,14,2.000,0.829,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2990,0.00,82.65,143.05,809,0,0,0,1.00,1.00,1.00,4,4,4,14.5,12.395,16,2.000,0.812,4
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,2981,0.00,89.04,51.02,993,1,2,0,1.00,1.00,1.00,4,4,4,36.8,38.402,14,2.000,0.674,4
100000,30.00,15,0,10,0,5,0,1.00,0,0.333,2975,0.00,66.70,83.84,624,2,1,0,1.00,1.00,1.00,4,4,4,38.5,8.834,15,2.000,0.995,4
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2974,0.00,111.97,79.32,955,1,2,0,1.00,1.00,1.00,1,4,4,29.5,58.147,16,2.000,0.864,4
100000,2.84,10,0,0,0,3,0,1.00,16,0.000,2971,0.00,74.42,0.85,214,1,0,0,1.00,1.00,1.00,1,1,3,33.0,0.002,3,0.946,0.255,6
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,2954,3.78,86.95,207.13,809,0,1,0,1.00,1.00,1.00,2,4,4,11.8,35.963,14,2.000,0.812,4
100000,30.00,16,0,10,0,5,0,1.00,0,0.333,2934,0.00,143.05,62.24,624,1,2,0,1.00,1.00,1.00,1,4,4,33.6,111.837,15,2.000,0.985,4
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,2909,0.00,21.16,54.43,809,2,1,0,1.00,1.00,1.00,2,4,4,59.7,0.001,14,2.000,0.960,4
100000,24.00,13,0,8,0,4,0,1.00,0,0.333,2901,4.30,141.27,82.55,624,1,1,0,1.00,1.00,1.00,2,4,4,33.8,120.000,12,2.000,0.991,4
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2899,0.00,42.40,145.44,993,1,2,0,1.00,1.00,1.00,2,4,4,34.0,0.003,16,2.000,0.674,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2898,0.03,74.66,82.01,955,0,2,0,1.00,1.00,1.00,1,4,4,25.2,29.147,16,2.000,0.838,4
100000,30.00,16,0,10,0,5,0,1.00,0,0.333,2894,0.00,131.94,145.80,955,1,2,0,1.00,1.00,1.00,3,4,4,36.1,104.316,15,2.000,0.838,4
100000,28.00,16,0,9,0,5,0,1.00,0,0.321,2873,0.00,122.32,81.92,955,0,0,0,1.00,1.00,1.00,2,4,4,20.5,108.228,14,2.000,0.838,4
100000,32.00,16,0,6,0,10,0,1.00,0,0.188,2870,0.00,151.63,109.21,809,1,0,0,1.00,1.00,1.00,2,4,4,36.2,73.746,16,2.000,0.822,4
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2863,2.85,137.99,75.90,955,0,1,0,1.00,1.00,1.00,2,4,4,24.2,110.705,16,2.000,0.838,4
100000,32.00,16,0,12,0,4,0,1.00,0,0.375,2851,5.01,109.60,98.50,1003,1,0,0,1.00,1.00,1.00,2,4,4,30.0,120.876,16,2.000,0.940,4
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2809,5.14,133.44,133.80,809,0,1,0,1.00,1.00,1.00,2,4,4,25.1,73.442,16,2.000,0.510,4
100000,26.00,13,0,9,0,4,0,1.00,0,0.346,2806,0.00,60.97,51.99,624,0,0,0,1.00,1.00,1.00,4,4,4,23.3,12.426,13,2.000,0.991,4
100000,6.00,16,0,2,0,1,0,1.00,8,0.333,2787,0.00,39.77,35.78,955,0,2,0,1.00,1.00,1.00,1,2,2,25.2,0.714,3,2.000,0.570,4
100000,30.00,15,0,8,0,7,0,1.00,0,0.267,2783,0.00,35.10,146.09,624,0,2,0,1.00,1.00,1.00,1,4,4,5.9,0.000,15,2.000,0.995,4
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2779,4.24,125.92,137.21,809,0,1,0,1.00,1.00,1.00,2,4,4,21.9,111.036,16,2.000,0.510,4
100000,24.00,13,0,8,0,4,0,1.00,0,0.333,2749,0.00,32.19,66.99,624,0,0,0,1.00,1.00,1.00,2,4,4,21.7,0.000,12,2.000,0.991,4
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2738,0.00,67.25,169.51,809,0,1,0,1.00,1.00,1.00,4,4,4,19.6,6.218,16,2.000,0.510,4
100000,30.00,16,0,10,0,5,0,1.00,0,0.333,2730,0.00,90.67,79.87,955,0,0,0,1.00,1.00,1.00,1,4,4,22.9,16.553,15,2.000,0.893,4
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2719,0.00,54.57,55.24,980,1,1,0,1.00,1.00,1.00,4,4,4,36.3,0.005,16,2.000,0.843,4
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2717,0.00,33.03,189.19,1003,0,2,0,1.00,1.00,1.00,2,4,4,19.0,0.000,15,2.000,0.947,4
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,2717,0.00,103.54,30.54,809,2,1,0,1.00,1.00,1.00,2,4,4,51.6,71.708,14,2.000,0.958,4
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,2713,0.55,63.22,197.35,809,1,1,0,1.00,1.00,1.00,4,4,4,32.5,31.253,14,2.000,0.812,4
100000,0.96,8,0,0,0,1,0,1.00,20,0.000,2712,0.00,62.97,3.97,214,0,1,0,1.00,1.00,1.00,1,1,1,24.3,4.812,1,0.962,0.268,6
