step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,481,26.73,0.04,7.82,0.19,8.62,0.00,1.01,0.000,0.091,226705.2,183963.5,2,51,3.14,1.00,1.01,11.1345,311.80,38198.8,0.0492,17.9784,5462,17.0212,1416,3.9502,15310.5,156.68,41.8199,0.0,0.0000,0.946,0.3471
10000,1,352,26.16,0.37,6.89,0.71,13.01,0.00,1.07,0.000,0.085,215139.4,181064.8,2,42,3.65,1.02,1.15,11.4904,308.30,36816.5,0.0370,16.5981,5461,17.0181,1195,3.7961,15632.3,81.11,58.0359,0.0,0.0000,0.899,0.2686
10000,2,371,28.39,1.02,8.39,1.34,13.82,0.00,1.19,0.000,0.105,201394.5,159401.7,2,58,4.08,1.02,1.36,11.0444,206.64,32357.0,0.0305,15.2378,5461,17.0181,1064,3.0734,14185.8,62.20,59.7142,0.0,0.0000,0.880,0.2734
20000,0,361,39.70,0.02,11.25,0.00,8.56,0.00,1.01,0.000,0.081,102839.6,76288.0,1,60,3.55,1.01,1.01,3.2210,267.98,29104.6,0.0000,10.1502,5462,5.5173,1904,2.5245,5330.0,158.83,20.5436,0.0,0.0000,0.971,0.4264
20000,1,289,36.92,0.00,10.99,0.00,7.47,0.00,1.00,0.000,0.061,50261.1,34424.9,1,63,3.37,1.00,1.00,1.4299,286.01,34132.4,0.0000,5.2805,5461,5.5163,1846,0.8735,2298.8,86.63,14.3381,0.0,0.0000,0.941,0.2679
20000,2,281,38.95,0.23,10.16,0.00,8.85,0.04,1.07,0.021,0.062,41149.0,26476.2,1,70,3.40,1.09,1.06,1.2208,243.61,30706.6,0.0000,4.4727,5461,5.5163,1796,0.7530,1929.9,54.52,13.9177,0.0,0.0000,0.928,0.2144
