step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,7,342,33.6,0.3,10.8,0.0,7.0,0.0,1.10,3.6,254,150,5.41,15.48,151,126,65,0.1,1.05,1.10,1.13,3.42,4.23,4.67,27.7,1.821,0.874,5.35
6000,7,352,35.2,0.0,9.5,0.0,8.9,0.0,1.01,3.1,260,167,6.54,15.84,33,85,234,0.0,1.00,1.02,1.02,3.36,4.35,4.45,39.9,1.891,0.946,5.17
7000,7,44,24.7,0.0,5.2,0.0,7.4,0.0,1.00,5.6,40,212,8.46,15.22,34,8,2,0.0,1.00,1.00,1.00,2.61,3.55,3.64,22.8,1.963,0.971,5.00
8000,17,380,25.7,0.0,7.2,0.0,5.6,0.0,1.00,1.7,203,111,4.45,7.54,164,197,19,0.0,1.00,1.01,1.00,2.46,3.61,3.79,27.3,1.996,0.499,4.14
8000,19,155,25.2,0.4,7.8,0.2,25.1,0.0,1.08,1.9,108,172,14.98,4.83,46,55,54,0.2,1.08,1.13,1.06,5.43,6.52,6.39,33.9,0.741,0.455,6.94
9000,19,477,20.2,0.2,7.5,0.5,19.0,0.0,1.04,3.7,375,143,12.78,3.53,67,117,293,0.0,1.02,1.07,1.04,4.56,5.66,5.65,41.2,0.739,0.443,6.58
9000,17,255,25.7,0.1,6.9,0.0,5.9,0.0,1.01,1.9,136,169,5.02,9.60,120,67,68,0.0,1.01,1.01,1.02,2.67,3.63,3.71,26.7,1.998,0.549,4.15
10000,19,179,19.3,0.8,5.2,0.2,17.5,0.0,1.15,3.4,146,106,10.04,2.23,62,59,58,0.1,1.04,1.36,1.10,4.32,5.45,5.22,31.3,0.781,0.423,6.20
10000,17,35,27.6,0.0,7.3,0.0,6.5,0.0,1.00,0.8,20,285,8.80,13.09,2,8,25,0.0,1.00,1.00,1.00,2.54,3.66,3.94,37.6,1.999,0.696,4.00
11000,19,31,22.8,0.0,9.3,3.4,13.8,0.0,1.00,3.7,28,178,14.29,2.87,0,11,20,0.0,1.00,1.00,1.00,4.03,5.71,5.26,39.6,0.897,0.481,6.42
12000,19,84,22.0,0.0,7.9,1.4,13.8,0.0,1.00,4.2,70,156,13.50,2.11,38,26,20,0.0,1.00,1.00,1.00,3.87,5.29,4.96,27.7,0.977,0.498,6.17
13000,19,204,26.6,0.1,5.4,1.3,19.3,0.0,1.01,2.7,155,155,14.88,2.27,144,30,30,0.0,1.00,1.02,1.01,4.50,5.80,5.52,22.6,1.036,0.423,6.32
13000,74,38,22.6,0.0,6.7,0.0,4.6,0.0,1.00,2.4,29,250,4.58,17.20,28,6,4,0.0,1.00,1.00,1.00,2.68,3.50,3.37,23.6,2.000,0.056,4.03
14000,19,85,27.8,0.0,7.2,3.3,19.7,0.0,1.00,3.7,76,298,24.18,3.02,61,19,5,0.0,1.00,1.00,1.00,4.56,5.84,5.56,22.0,0.963,0.449,6.64
15000,19,45,41.8,0.3,5.8,2.7,26.6,0.0,1.09,0.5,32,170,16.39,1.69,39,4,2,0.1,1.11,1.13,1.06,5.80,6.22,6.20,19.9,1.215,0.402,6.33
16000,103,280,42.9,0.0,9.6,0.0,11.9,0.0,1.00,2.3,206,170,13.97,8.30,237,36,7,0.0,1.00,1.00,1.00,3.71,4.74,4.77,13.6,2.000,0.110,5.34
17000,103,149,52.1,0.1,12.8,0.0,13.1,0.0,1.01,1.2,87,263,20.47,10.46,115,19,15,0.0,1.00,1.04,1.01,4.10,5.16,5.12,22.6,2.000,0.085,5.43
18000,103,254,51.4,0.0,12.3,0.0,13.4,0.0,1.00,2.4,189,298,20.25,15.50,133,95,26,0.0,1.00,1.00,1.00,4.09,5.21,5.24,26.2,2.000,0.071,5.83
19000,103,313,43.8,0.0,11.3,0.0,10.6,0.0,1.00,2.4,231,244,15.89,10.72,79,95,139,0.0,1.00,1.00,1.00,3.72,4.86,4.81,34.9,2.000,0.078,5.42
20000,103,71,41.3,0.0,12.6,0.0,8.1,0.0,1.00,1.8,41,114,5.89,11.67,5,28,38,0.0,1.00,1.00,1.00,3.55,4.58,4.76,37.4,2.000,0.031,5.13
