step,cause,age,size,n,worn
10000,hunger,0,0,4,0
10000,hunger,0,4,6,0
10000,hunger,0,8,7,0
10000,hunger,0,12,14,0
10000,hunger,0,16,23,0
10000,hunger,0,20,8,0
10000,hunger,0,24,75,0
10000,hunger,0,28,31,0
10000,hunger,0,32,76,0
10000,hunger,0,36,793,2
10000,hunger,0,40,29,0
10000,hunger,0,44,52,0
10000,hunger,0,48,596,2
10000,hunger,0,52,7,0
10000,hunger,0,56,4,0
10000,hunger,0,60,11,0
10000,hunger,0,64,154,0
10000,hunger,0,68,2,0
10000,hunger,0,76,1,0
10000,hunger,0,80,40,0
10000,hunger,0,88,2,0
10000,hunger,0,92,4,0
10000,hunger,0,100,34,2
10000,hunger,0,120,12,0
10000,hunger,0,128,1,0
10000,hunger,0,144,1,0
10000,hunger,0,168,3,0
10000,hunger,50,0,140,0
10000,hunger,50,4,117,0
10000,hunger,50,8,125,0
10000,hunger,50,12,108,2
10000,hunger,50,16,99,0
10000,hunger,50,20,113,0
10000,hunger,50,24,255,0
10000,hunger,50,28,155,0
10000,hunger,50,32,296,2
10000,hunger,50,36,2340,8
10000,hunger,50,40,85,0
10000,hunger,50,44,136,1
10000,hunger,50,48,1493,5
10000,hunger,50,52,24,0
10000,hunger,50,56,31,1
10000,hunger,50,60,38,0
10000,hunger,50,64,442,3
10000,hunger,50,68,11,0
10000,hunger,50,72,5,0
10000,hunger,50,76,11,0
10000,hunger,50,80,128,4
10000,hunger,50,84,1,0
10000,hunger,50,96,2,0
10000,hunger,50,100,17,1
10000,hunger,50,120,2,0
10000,hunger,50,136,1,0
10000,hunger,100,0,80,0
10000,hunger,100,4,99,0
10000,hunger,100,8,93,0
10000,hunger,100,12,60,0
10000,hunger,100,16,86,0
10000,hunger,100,20,83,1
10000,hunger,100,24,231,2
10000,hunger,100,28,141,0
10000,hunger,100,32,285,1
10000,hunger,100,36,2003,11
10000,hunger,100,40,62,2
10000,hunger,100,44,117,1
10000,hunger,100,48,1185,10
10000,hunger,100,52,5,0
10000,hunger,100,56,7,0
10000,hunger,100,60,28,0
10000,hunger,100,64,237,5
10000,hunger,100,68,3,0
10000,hunger,100,72,2,0
10000,hunger,100,76,3,0
10000,hunger,100,80,37,1
10000,hunger,100,96,2,0
10000,hunger,100,100,21,0
10000,hunger,100,120,1,0
10000,hunger,150,0,29,0
10000,hunger,150,4,142,0
10000,hunger,150,8,128,0
10000,hunger,150,12,105,0
10000,hunger,150,16,98,0
10000,hunger,150,20,117,1
10000,hunger,150,24,224,0
10000,hunger,150,28,147,1
10000,hunger,150,32,305,3
10000,hunger,150,36,2041,19
10000,hunger,150,40,62,0
10000,hunger,150,44,135,0
10000,hunger,150,48,1231,16
10000,hunger,150,52,5,0
10000,hunger,150,56,13,1
10000,hunger,150,60,27,0
10000,hunger,150,64,274,4
10000,hunger,150,68,3,0
10000,hunger,150,72,8,0
10000,hunger,150,76,1,0
10000,hunger,150,80,44,0
10000,hunger,150,84,2,0
10000,hunger,150,88,1,1
10000,hunger,150,96,2,0
10000,hunger,150,100,22,0
10000,hunger,200,0,33,0
10000,hunger,200,4,118,2
10000,hunger,200,8,150,1
10000,hunger,200,12,126,3
10000,hunger,200,16,104,1
10000,hunger,200,20,130,1
10000,hunger,200,24,228,3
10000,hunger,200,28,137,3
10000,hunger,200,32,244,3
10000,hunger,200,36,1836,18
10000,hunger,200,40,60,1
10000,hunger,200,44,129,1
10000,hunger,200,48,1087,15
10000,hunger,200,52,7,1
10000,hunger,200,56,27,1
10000,hunger,200,60,40,1
10000,hunger,200,64,273,5
10000,hunger,200,68,2,0
10000,hunger,200,72,7,0
10000,hunger,200,76,7,1
10000,hunger,200,80,42,4
10000,hunger,200,88,1,0
10000,hunger,200,100,30,1
10000,hunger,200,112,1,0
10000,hunger,250,0,17,0
10000,hunger,250,4,84,0
10000,hunger,250,8,125,0
10000,hunger,250,12,105,0
10000,hunger,250,16,98,0
10000,hunger,250,20,100,2
10000,hunger,250,24,199,1
10000,hunger,250,28,142,2
10000,hunger,250,32,216,6
10000,hunger,250,36,1414,24
10000,hunger,250,40,74,1
10000,hunger,250,44,111,4
10000,hunger,250,48,979,20
10000,hunger,250,52,10,0
10000,hunger,250,56,18,0
10000,hunger,250,60,50,1
10000,hunger,250,64,276,9
10000,hunger,250,68,7,0
10000,hunger,250,72,7,0
10000,hunger,250,76,9,0
10000,hunger,250,80,53,3
10000,hunger,250,92,1,0
10000,hunger,250,100,15,1
10000,hunger,250,120,2,0
10000,hunger,300,0,18,0
10000,hunger,300,4,49,0
10000,hunger,300,8,85,1
10000,hunger,300,12,77,0
10000,hunger,300,16,82,2
10000,hunger,300,20,72,2
10000,hunger,300,24,134,2
10000,hunger,300,28,105,0
10000,hunger,300,32,152,2
10000,hunger,300,36,1045,22
10000,hunger,300,40,43,1
10000,hunger,300,44,93,1
10000,hunger,300,48,692,22
10000,hunger,300,52,16,0
10000,hunger,300,56,27,2
10000,hunger,300,60,40,2
10000,hunger,300,64,230,8
10000,hunger,300,68,8,0
10000,hunger,300,72,13,0
10000,hunger,300,76,5,0
10000,hunger,300,80,50,0
10000,hunger,300,88,1,0
10000,hunger,300,92,1,0
10000,hunger,300,100,16,1
10000,hunger,300,108,1,0
10000,hunger,300,120,6,1
10000,hunger,300,144,1,0
10000,hunger,350,0,4,0
10000,hunger,350,4,33,0
10000,hunger,350,8,50,0
10000,hunger,350,12,45,1
10000,hunger,350,16,62,1
10000,hunger,350,20,65,0
10000,hunger,350,24,97,1
10000,hunger,350,28,79,1
10000,hunger,350,32,133,9
10000,hunger,350,36,815,20
10000,hunger,350,40,32,2
10000,hunger,350,44,52,1
10000,hunger,350,48,555,18
10000,hunger,350,52,14,0
10000,hunger,350,56,23,2
10000,hunger,350,60,25,1
10000,hunger,350,64,187,10
10000,hunger,350,68,1,0
10000,hunger,350,72,5,1
10000,hunger,350,76,5,1
10000,hunger,350,80,55,6
10000,hunger,350,84,1,0
10000,hunger,350,92,1,0
10000,hunger,350,100,10,1
10000,hunger,350,116,1,0
10000,hunger,350,120,3,0
10000,hunger,400,4,9,0
10000,hunger,400,8,33,0
10000,hunger,400,12,32,0
10000,hunger,400,16,32,0
10000,hunger,400,20,39,1
10000,hunger,400,24,74,4
10000,hunger,400,28,39,3
10000,hunger,400,32,88,3
10000,hunger,400,36,595,16
10000,hunger,400,40,28,1
10000,hunger,400,44,44,3
10000,hunger,400,48,391,19
10000,hunger,400,52,9,1
10000,hunger,400,56,14,0
10000,hunger,400,60,29,1
10000,hunger,400,64,122,6
10000,hunger,400,68,2,0
10000,hunger,400,72,3,0
10000,hunger,400,76,3,1
10000,hunger,400,80,59,4
10000,hunger,400,84,1,0
10000,hunger,400,92,1,0
10000,hunger,400,100,14,1
10000,hunger,400,120,2,0
10000,hunger,400,144,1,0
10000,hunger,450,0,2,0
10000,hunger,450,4,9,0
10000,hunger,450,8,18,0
10000,hunger,450,12,17,1
10000,hunger,450,16,29,0
10000,hunger,450,20,37,2
10000,hunger,450,24,44,1
10000,hunger,450,28,38,1
10000,hunger,450,32,67,3
10000,hunger,450,36,440,19
10000,hunger,450,40,17,1
10000,hunger,450,44,30,1
10000,hunger,450,48,330,21
10000,hunger,450,52,5,2
10000,hunger,450,56,8,0
10000,hunger,450,60,6,0
10000,hunger,450,64,95,10
10000,hunger,450,68,3,0
10000,hunger,450,72,1,0
10000,hunger,450,76,2,0
10000,hunger,450,80,23,2
10000,hunger,450,100,5,1
10000,hunger,500,4,4,0
10000,hunger,500,8,9,1
10000,hunger,500,12,12,0
10000,hunger,500,16,18,1
10000,hunger,500,20,24,0
10000,hunger,500,24,48,0
10000,hunger,500,28,30,2
10000,hunger,500,32,46,2
10000,hunger,500,36,318,16
10000,hunger,500,40,20,1
10000,hunger,500,44,33,0
10000,hunger,500,48,191,12
10000,hunger,500,52,5,1
10000,hunger,500,56,2,0
10000,hunger,500,60,4,0
10000,hunger,500,64,64,5
10000,hunger,500,68,3,0
10000,hunger,500,72,3,0
10000,hunger,500,80,11,3
10000,hunger,500,100,4,0
10000,hunger,500,108,1,1
10000,hunger,500,116,1,0
10000,hunger,500,120,1,0
10000,hunger,550,4,2,0
10000,hunger,550,8,3,0
10000,hunger,550,12,9,0
10000,hunger,550,16,13,0
10000,hunger,550,20,15,0
10000,hunger,550,24,29,1
10000,hunger,550,28,26,0
10000,hunger,550,32,43,6
10000,hunger,550,36,272,12
10000,hunger,550,40,2,0
10000,hunger,550,44,20,1
10000,hunger,550,48,203,10
10000,hunger,550,52,2,0
10000,hunger,550,56,1,0
10000,hunger,550,60,3,0
10000,hunger,550,64,40,3
10000,hunger,550,80,6,0
10000,hunger,550,100,2,0
10000,hunger,600,4,1,0
10000,hunger,600,8,1,0
10000,hunger,600,12,8,0
10000,hunger,600,16,7,1
10000,hunger,600,20,14,0
10000,hunger,600,24,22,2
10000,hunger,600,28,15,2
10000,hunger,600,32,27,0
10000,hunger,600,36,210,9
10000,hunger,600,40,3,1
10000,hunger,600,44,16,2
10000,hunger,600,48,130,6
10000,hunger,600,60,5,0
10000,hunger,600,64,29,6
10000,hunger,600,72,1,0
10000,hunger,600,76,1,1
10000,hunger,600,80,6,0
10000,hunger,600,120,1,1
10000,hunger,650,4,4,0
10000,hunger,650,12,2,0
10000,hunger,650,16,3,0
10000,hunger,650,20,11,0
10000,hunger,650,24,16,2
10000,hunger,650,28,8,0
10000,hunger,650,32,22,1
10000,hunger,650,36,146,9
10000,hunger,650,40,5,2
10000,hunger,650,44,9,1
10000,hunger,650,48,113,7
10000,hunger,650,60,1,0
10000,hunger,650,64,27,2
10000,hunger,650,76,1,0
10000,hunger,650,80,5,1
10000,hunger,650,100,3,1
10000,hunger,700,4,1,0
10000,hunger,700,8,2,0
10000,hunger,700,12,1,0
10000,hunger,700,16,4,0
10000,hunger,700,20,9,0
10000,hunger,700,24,14,3
10000,hunger,700,28,6,1
10000,hunger,700,32,13,0
10000,hunger,700,36,121,9
10000,hunger,700,40,4,0
10000,hunger,700,44,9,0
10000,hunger,700,48,71,8
10000,hunger,700,60,2,1
10000,hunger,700,64,14,1
10000,hunger,700,76,1,1
10000,hunger,750,0,1,0
10000,hunger,750,4,1,0
10000,hunger,750,8,2,0
10000,hunger,750,16,3,0
10000,hunger,750,20,8,0
10000,hunger,750,24,15,1
10000,hunger,750,28,4,0
10000,hunger,750,32,19,1
10000,hunger,750,36,100,7
10000,hunger,750,40,1,0
10000,hunger,750,44,11,0
10000,hunger,750,48,65,6
10000,hunger,750,60,1,0
10000,hunger,750,64,21,1
10000,hunger,750,80,5,0
10000,hunger,800,4,1,0
10000,hunger,800,12,2,0
