step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west
10000,2206,1.204,1.216,10.22,102107,80031,0,20726,565,2461197,1249729.8,1115501.1,0.109,0.725,0.091,0.075,111,37.43,20.23,2.57,5.04,8.85,7.27,0.18,1.30,18.87,13.92,0.39,1.01,0.242,0.169,1749,0.022,0.030,0.961,0.001,0.008,219692,172085,3,0.654,0.115,0.035,2678728,0.174,2.482,0.131,108.40,77959,247,0.453,0.156,0.272,13091961,1.43,3.12,0.237,0.719,0.149,12.0,36.9,64.5,161.2,67218,0.256,0.00,0.0030,0.105,492,0.608,0.001,0.567,0.548,4.74,5.86,5.77,0.68,0.254,1.49,1.28,1.47,0.644,0.00599,69.31,59.2495,780.77,96876.1,140122.1,0.110,40.0819,254.163,0.000,1.000,0.034,102.3,100.909,116.639,3212,17343.9,13.14,110.659,6.71,22.906,417.4,9.344,0.134,2.00,8.5727,18911.3,0.4381,0.3267,30.47,1.245,0.536,1.5345,0.0000,0.480,0.163,0.623,0.0000,6.59,0.78,9,31,49,81,89.6047,0.0012,0.5086,0.0000,0.0000,50.6797,100.00,65.9161,271.0541,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0030,0.0012,0.000006,0,0.2204,0.0281,0.0199,57,194,512,0.0000,0.0000,0.0099,0.029,8.5065,0.0109,2.6800,0.0286,0.2804,0.1185,0.0000,0.00042
20000,2542,1.513,1.771,15.01,37828,33743,0,3735,8,593438,481587.3,261567.8,0.052,0.787,0.073,0.089,167,33.49,17.26,0.80,2.88,9.42,7.18,0.11,1.02,10.27,9.32,0.15,0.68,0.280,0.158,1806,0.039,0.060,0.923,0.004,0.013,48070,34263,5,0.668,0.095,0.023,242900,0.240,2.957,0.200,47.33,18885,363,0.441,0.161,0.358,4075028,1.22,2.87,0.317,0.682,0.054,10.0,33.8,50.0,161.7,52375,0.200,0.00,0.0018,0.100,571,0.430,0.000,0.412,0.292,3.62,4.71,4.77,0.22,0.079,1.26,1.13,1.25,0.453,0.00260,11.28,8.9667,1102.54,88395.7,140122.1,0.000,5.9080,101.540,0.000,1.000,0.032,72.6,44.552,41.214,4407,25744.7,27.31,33.086,6.20,3.976,731.7,1.607,0.132,2.01,6.7231,17090.0,0.5296,0.3512,20.60,1.668,0.492,0.4655,0.0000,0.325,0.228,0.313,0.0000,5.45,0.74,6,21,36,81,39.8889,0.0079,0.3895,0.0000,0.0000,13.6810,100.00,99.9305,205.6682,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0030,0.0014,0.000004,6,0.1943,0.0197,0.0313,57,180,643,0.0000,0.0000,0.0016,0.006,2.1007,0.0195,0.7316,0.0220,0.4104,0.0691,0.0000,0.00013
