step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1087,0.4977,10687.5,150,444,282,361,20,20,21,34590,36897,36297,0,0,0,1.000,1.000,1.000,297,179,184,0.1465,0.2462,0.3940,0.0809
2000,889,0.4837,8987.5,238,250,399,240,24,41,38,36405,35686,39558,0,0,0,1.000,1.000,1.000,138,264,185,0.1760,0.2098,0.4293,0.0833
3000,1044,0.4895,8724.3,208,315,314,415,43,38,58,40031,37626,36112,0,0,0,1.000,1.000,1.000,236,210,247,0.1485,0.2552,0.4174,0.0932
4000,1213,0.4204,10811.6,210,470,375,368,38,50,43,37199,38130,34803,0,0,0,1.000,1.000,1.000,333,246,239,0.1664,0.2336,0.4031,0.0941
5000,1183,0.4548,9945.4,207,421,470,292,30,37,48,36005,34891,38848,0,0,0,1.000,1.000,1.000,250,333,235,0.1832,0.2068,0.3788,0.0872
6000,1267,0.5604,10557.9,239,420,357,490,42,25,37,38693,35708,34020,0,0,0,1.000,1.000,1.000,278,233,323,0.1694,0.2597,0.3967,0.0808
7000,1382,0.4305,9281.3,188,507,427,448,46,57,52,38340,36818,32350,0,0,0,1.000,1.000,1.000,397,262,274,0.2007,0.2038,0.4304,0.0748
8000,1428,0.4006,7062.4,155,565,571,292,77,79,63,36024,34355,35323,0,0,0,1.000,1.000,1.000,388,429,124,0.2374,0.1547,0.4514,0.0631
9000,1411,0.4408,8203.6,175,465,449,497,54,47,67,37567,34720,32302,0,0,0,1.000,1.000,1.000,327,268,306,0.2135,0.1866,0.4543,0.0612
10000,1098,0.4372,6347.0,198,305,352,441,50,53,73,38427,36333,31644,0,0,0,1.000,1.000,1.000,194,197,267,0.2187,0.1811,0.5048,0.0562
11000,718,0.4805,4861.5,235,278,257,183,32,66,54,38737,37834,34989,0,0,0,1.000,1.000,1.000,194,173,90,0.2158,0.1592,0.4706,0.0613
12000,566,0.4329,4285.7,261,219,175,172,26,51,43,39776,39169,36198,0,0,0,1.000,1.000,1.000,145,78,97,0.1739,0.1950,0.4465,0.0684
13000,538,0.4684,4426.4,256,262,116,160,24,26,57,39963,40457,37460,0,0,0,1.000,1.000,1.000,184,47,57,0.1264,0.2695,0.4232,0.0814
14000,339,0.4720,3247.8,343,256,54,29,16,28,19,39721,42861,39421,0,0,0,1.000,1.000,1.000,165,22,2,0.0962,0.3155,0.3994,0.0945
15000,255,0.3922,2426.5,330,203,38,14,6,31,14,39236,43905,40555,0,0,0,1.000,1.000,1.000,125,10,4,0.0671,0.4099,0.3649,0.0992
16000,249,0.4900,2886.5,331,195,43,11,9,31,11,38969,44326,42196,0,0,0,1.000,1.000,1.000,123,25,1,0.0693,0.3759,0.4242,0.1181
17000,269,0.4981,3180.0,382,195,57,17,15,32,14,37433,45104,42515,0,0,0,1.000,1.000,1.000,141,36,0,0.1215,0.2919,0.5004,0.1171
18000,708,0.3969,5022.7,197,341,231,136,25,61,46,36593,42837,42226,0,0,0,1.000,1.000,1.000,211,111,74,0.1121,0.2581,0.4294,0.1156
19000,841,0.4625,5273.3,232,305,214,322,43,46,71,37259,41432,39101,0,0,0,1.000,1.000,1.000,204,150,128,0.1417,0.2334,0.4224,0.0866
20000,1183,0.4336,7221.3,214,486,346,351,57,70,70,34498,40803,37502,0,0,0,1.000,1.000,1.000,306,228,175,0.1830,0.1920,0.4095,0.0793
