step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west
10000,1098,1.284,1.543,14.60,57542,48519,0,8841,503,944097,652556.6,453021.6,0.128,0.682,0.098,0.092,124,29.51,13.77,0.15,1.49,7.85,5.39,0.22,2.14,10.64,11.47,0.01,0.21,0.279,0.174,638,0.047,0.026,0.943,0.008,0.024,123643,104471,1,0.002,0.998,0.047,1953470,0.179,2.799,0.186,50.85,47716,168,0.480,0.247,0.364,5777499,1.05,2.17,0.375,0.527,0.004,8.6,31.8,48.0,93.2,20711,0.079,0.00,0.0056,0.094,441,0.574,0.001,0.426,0.549,3.38,4.46,4.48,0.02,0.010,1.05,1.05,1.05,0.604,0.00437,32.57,29.3673,609.65,106404.1,140122.1,0.111,17.4663,125.349,0.000,1.000,0.153,33.8,54.047,151.500,4045,23412.5,21.32,58.200,6.61,10.020,489.0,4.317,0.134,2.00,5.7805,6347.0,0.4851,0.2955,18.86,1.729,0.388,1.5345,0.0000,0.492,0.191,0.454,0.0000,5.02,1.36,5,16,40,64,50.2303,0.0007,0.4372,0.0000,0.0000,157.8524,100.00,91.4334,158.8579,0.0,0.0000,0.0000,1.0000,0.0000,0,0.2964,0.0000,0.0000,0.0037,0.0015,0.000007,2,0.1149,0.0128,0.0177,49,178,444,0.0000,0.0000,0.0091,0.030,2.3479,0.0048,0.8006,0.0173,0.3161,0.1129,0.4800,0.00558
20000,1183,1.356,1.083,18.39,23326,19855,0,3342,44,328407,227761.1,136655.9,0.119,0.770,0.062,0.049,127,30.20,16.22,0.50,2.75,8.22,6.28,0.27,1.51,11.25,12.26,0.08,0.52,0.271,0.154,660,0.104,0.065,0.904,0.006,0.025,29577,21389,4,0.416,0.315,0.046,591989,0.249,2.392,0.127,21.26,14608,191,0.416,0.296,0.391,1659719,1.18,2.46,0.424,0.572,0.030,8.0,32.0,50.4,124.1,23943,0.091,0.00,0.0017,0.107,351,0.346,0.000,0.376,0.280,3.54,4.52,4.45,0.17,0.057,1.19,1.15,1.19,0.373,0.00283,3.77,5.3856,611.73,112802.9,140122.1,0.000,4.2424,46.574,0.000,1.000,0.247,38.0,20.107,53.792,2958,16145.4,22.90,17.267,6.22,2.447,285.4,0.812,0.135,2.00,6.1042,7221.3,0.5438,0.3312,20.24,1.723,0.458,0.4655,0.0000,0.769,0.097,0.991,0.0000,5.10,1.65,5,16,49,81,17.7832,0.0000,0.4336,0.0000,0.0000,48.7898,100.00,101.8691,86.3636,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3029,0.0000,0.0000,0.0035,0.0015,0.000005,0,0.0581,0.0152,0.0171,46,158,512,0.0000,0.0000,0.0015,0.007,1.2134,0.0041,0.3549,0.0085,0.4748,0.0820,0.4182,0.00593
