step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
6000,9,322,51.1,0.1,17.4,0.0,17.1,0.0,1.04,2.4,250,186,13.83,17.30,177,111,34,0.0,1.05,1.00,1.04,4.57,6.03,6.15,23.2,1.457,0.608,6.70
6000,8,22,33.0,4.6,8.2,1.3,15.6,0.5,1.82,5.0,21,406,30.92,18.11,0,12,10,0.6,1.59,2.06,1.81,5.45,6.27,6.05,41.4,0.976,0.615,7.41
7000,9,404,41.5,0.0,17.7,0.0,9.9,0.0,1.00,2.6,286,133,6.29,15.67,117,153,134,0.0,1.00,1.00,1.00,4.25,5.32,5.49,32.2,1.495,0.555,6.05
7000,12,142,43.8,1.9,13.3,0.2,24.4,0.2,1.49,4.4,117,181,21.58,5.27,30,42,70,0.4,1.49,1.57,1.49,5.75,6.56,6.52,35.9,1.056,0.547,7.65
7000,8,10,20.4,0.0,5.0,2.7,11.9,0.0,1.00,7.0,10,220,17.72,7.45,1,9,0,0.0,1.00,1.00,1.00,3.20,4.70,5.60,33.4,1.120,0.638,6.90
8000,9,593,53.0,0.1,16.4,0.0,15.4,0.0,1.03,2.2,412,184,10.65,20.39,192,208,193,0.0,1.04,1.02,1.03,4.90,5.91,5.92,30.4,1.651,0.550,6.47
8000,12,94,51.9,2.4,6.4,4.5,38.6,0.0,1.38,2.6,61,128,20.21,5.45,14,30,50,0.1,1.51,1.21,1.39,6.18,7.46,7.41,38.1,0.995,0.534,8.07
9000,9,206,64.7,0.5,24.8,0.1,12.2,0.0,1.13,2.9,139,234,12.38,30.18,64,78,64,0.1,1.15,1.11,1.13,4.93,6.48,6.38,32.3,1.699,0.690,7.16
9000,12,5,41.7,5.6,0.0,0.0,35.0,0.0,2.05,4.4,5,217,11.42,14.73,0,1,4,0.0,1.06,2.92,2.10,6.80,6.40,6.20,40.6,0.925,0.539,7.40
10000,9,156,56.5,2.4,8.2,0.4,25.3,0.1,1.44,4.3,121,101,17.10,4.00,33,69,54,0.6,1.36,1.47,1.47,5.20,6.29,6.24,33.5,1.497,0.663,7.35
10000,26,99,32.1,0.1,8.5,0.0,18.5,0.0,1.03,2.5,82,104,11.97,2.13,79,18,2,0.0,1.02,1.03,1.04,4.39,5.42,5.67,22.1,1.178,0.531,6.18
11000,26,617,28.3,0.1,9.0,0.0,16.6,0.0,1.03,4.3,471,157,12.66,5.41,241,150,226,0.0,1.03,1.03,1.03,4.18,5.12,5.44,30.2,1.096,0.549,6.35
12000,26,712,31.5,0.0,9.4,0.0,17.5,0.0,1.01,2.9,504,179,13.61,6.85,341,195,176,0.0,1.01,1.01,1.01,4.23,5.46,5.54,28.6,1.159,0.508,6.23
13000,26,196,25.0,0.1,7.9,0.1,12.1,0.0,1.03,4.6,146,282,18.46,6.23,99,51,46,0.0,1.04,1.02,1.03,3.77,5.15,4.52,27.3,1.240,0.549,5.97
14000,26,171,25.6,0.0,7.2,0.1,11.9,0.0,1.00,5.1,135,348,21.73,6.14,125,33,13,0.0,1.00,1.00,1.00,3.65,5.09,4.23,19.0,1.351,0.572,5.93
14000,56,89,29.3,0.0,10.8,0.0,4.7,0.0,1.00,0.6,47,138,2.62,10.20,72,13,4,0.0,1.00,1.00,1.00,2.78,3.89,4.07,15.6,1.894,0.540,4.13
15000,26,243,28.0,0.0,7.7,0.0,12.0,0.0,1.01,3.8,179,262,15.54,4.84,177,49,17,0.0,1.00,1.01,1.01,3.67,5.33,4.46,21.9,1.420,0.601,5.84
15000,56,69,27.8,0.0,9.7,0.0,4.9,0.0,1.00,0.7,37,163,5.56,7.89,60,9,0,0.0,1.00,1.00,1.00,2.94,3.84,3.96,18.6,1.907,0.603,4.07
16000,26,164,33.3,0.0,9.3,0.1,13.3,0.0,1.00,3.6,116,254,14.95,8.01,130,27,7,0.0,1.01,1.00,1.01,3.79,5.45,4.76,18.9,1.456,0.568,6.01
17000,26,144,36.2,0.4,8.3,0.0,14.1,0.0,1.13,1.6,90,226,16.16,5.29,127,17,0,0.0,1.12,1.14,1.13,3.76,4.81,4.86,13.6,1.561,0.554,5.23
18000,26,346,34.8,0.5,8.9,0.0,14.0,0.0,1.13,2.4,233,228,15.35,4.85,178,112,56,0.1,1.07,1.18,1.14,3.97,5.14,4.94,26.6,1.448,0.565,5.64
19000,26,330,30.4,0.1,8.3,0.0,10.2,0.0,1.04,2.4,226,189,11.29,6.82,144,83,103,0.0,1.02,1.06,1.04,3.38,4.43,4.57,30.0,1.608,0.524,5.10
20000,83,494,34.0,0.3,10.5,0.1,9.2,0.0,1.09,3.2,390,190,10.76,11.49,149,156,189,0.2,1.11,1.08,1.08,3.84,4.87,4.94,33.4,1.678,0.571,5.70
20000,26,124,26.9,0.4,7.3,0.1,9.7,0.0,1.15,3.8,93,160,10.81,6.15,87,24,13,0.1,1.07,1.16,1.20,3.37,4.16,4.35,17.1,1.500,0.547,5.19
