step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west
10000,944,1.955,1.714,15.91,55783,32774,0,8566,568,785600,630664.5,460312.8,0.163,0.681,0.073,0.083,80,40.79,22.85,0.31,2.31,10.26,8.12,0.01,0.18,10.75,7.46,0.01,0.19,0.247,0.129,671,0.025,0.055,0.926,0.002,0.017,121890,103843,1,0.017,0.983,0.008,811231,0.192,2.878,0.196,48.65,52504,173,0.586,0.223,0.329,5449549,1.10,2.59,0.341,0.646,0.008,12.7,41.1,63.1,207.4,20135,0.077,0.00,0.0062,0.085,316,0.611,0.000,0.463,0.556,3.74,4.71,4.85,0.05,0.025,1.11,1.10,1.09,0.639,0.00419,28.32,44.9210,1555.89,102995.5,140122.1,0.223,30.4930,106.801,0.000,1.000,0.205,26.1,38.993,163.498,4376,24909.1,18.68,57.018,6.39,10.536,505.2,4.488,0.134,2.00,6.7752,6395.8,0.4934,0.3292,21.33,1.888,0.078,1.5345,0.0000,0.746,0.089,0.986,0.0000,5.42,0.91,7,22,34,110,35.5070,0.0005,0.3390,0.0000,0.0000,163.6820,100.00,87.7773,165.1151,0.0,0.0000,0.0000,0.9128,0.7703,14352,0.2964,0.0000,0.0000,0.0028,0.0011,0.000003,0,0.0805,0.0064,0.0140,47,166,411,0.0000,0.0000,0.0154,0.039,1.6495,0.0023,0.6428,0.0169,0.2979,0.0928,0.6257,0.00642
20000,554,2.678,2.407,22.80,16250,10406,0,3234,1,296166,188562.8,143647.6,0.050,0.821,0.086,0.043,69,72.20,37.79,1.03,4.21,13.47,12.88,0.24,2.21,20.56,14.65,0.06,0.45,0.189,0.144,421,0.034,0.052,0.931,0.000,0.016,22350,16328,1,0.560,0.440,0.027,60903,0.155,3.333,0.275,19.07,13454,195,0.485,0.210,0.227,1664850,1.27,2.22,0.431,0.567,0.025,27.9,71.9,108.0,373.9,19550,0.075,0.00,0.0017,0.078,167,0.456,0.000,0.414,0.326,5.21,6.10,6.13,0.22,0.065,1.35,1.15,1.29,0.484,0.00507,3.25,8.8372,958.45,92515.7,140122.1,0.000,9.7190,35.111,0.000,1.000,0.130,24.3,13.062,50.296,5891,36221.9,27.18,15.453,5.95,4.761,976.6,1.006,0.134,1.99,10.5775,5859.9,0.4631,0.3879,35.29,1.994,0.012,0.4655,0.0000,0.885,0.077,1.000,0.0000,6.67,1.16,14,36,50,144,10.8139,0.0000,0.4278,0.0000,0.0000,49.1905,100.00,89.5828,84.3989,0.0,0.0000,0.0000,0.9023,0.8082,2999,0.3029,0.0000,0.0000,0.0026,0.0010,0.000006,0,0.0331,0.0126,0.0163,49,184,495,0.0000,0.0000,0.0023,0.003,0.4532,0.0018,0.1881,0.0090,0.4074,0.0987,0.5550,0.01332
