step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea
1000,13695,10823,121794,781745,748163,647954,11997,59893,2871,1,281734,5540304,184365.945,69428.687,0.2865,64383.645,0.240,0.284,0.256,0.221,0.640,0.328,816,0.0232,0.6997,0.039,12.7,46.5,84.7,43.91,3.87,5.20,2.68,32.16,7.73,1.053,0.103,0.052,0.054,23.828,0.682,0.0023,158,479,1927,13096,97,0,0.000,7078,3934,3465,6296,1142,4885,7668,0.00,0.88,11067,33.6920,65868,9432,539189,2174.0,-0.0,466697,65.773,2631002.543,1.06e-14,0.00093,30.00,228614,85.175,1.464,82.580,1.130,85.175,10862,939,1894,0.4083,0.852,1.036,1.272,1.045,0.932,1.160,37552.058,12182.004,176033.025,38106.595,34609.970,3412.140,866.664,766.238,0.701,0.550,0.539,0.891,0.717,0.665,7047,43159,0.7987,0.6810,0.5722,0.9999,0.0523,0.0565,0.5618,0.7757,0.7540,0.0997,0.0492,0.0280,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,15728,0.9999,0.7312,0.7328,0.9990,0.0523,0.0565,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0203,5.1199,4.9139,0.1297,0.2140,0.1923,0.389,0.474,0.414,0.410,10423,0.1924,0.0099,0.0125,0.00282,0.00179,0.00169,24.17,26.91,28.18,860.0006,0.0116,72.0065,43.3655,22.4072,1077387,1531316,0.0025,0.0000
2000,13136,3992,46489,108274,99756,60998,787,20126,1766,0,205834,2426635,37719.094,15684.479,0.3309,11427.474,0.172,0.487,0.172,0.168,0.574,0.338,1510,0.0340,0.6422,0.044,13.0,44.6,85.7,42.45,3.67,7.18,1.35,30.25,7.64,1.082,0.170,0.174,0.183,12.788,0.373,0.0026,151,1134,1281,14198,61,0,0.000,6467,1564,4039,7533,723,1747,10666,0.00,5.01,10345,11.2699,60739,10438,497011,2886.1,-0.0,533825,25.328,2631002.543,3.19e-15,0.00068,25.34,33665,23.574,1.464,21.461,0.648,23.574,5116,3413,4607,0.3806,0.903,1.041,1.339,1.101,0.941,1.166,13967.218,11599.348,16404.865,13895.916,18845.787,2545.573,868.785,842.647,0.605,0.552,0.559,0.659,0.506,0.561,12598,18626,0.7524,0.5693,0.6050,0.9995,0.0435,0.0745,0.5291,0.7386,0.7758,0.1599,0.0294,0.0353,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,4567,0.9991,0.6204,0.6873,0.9991,0.0435,0.0745,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1920,4.8107,4.9268,0.0641,0.1157,0.1044,0.204,0.228,0.225,0.202,1963,0.0941,0.0047,0.0026,0.00310,0.00097,0.00107,27.79,26.52,26.82,5252.7091,0.0193,33.1156,17.4055,7.9220,1090579,1527118,0.0052,0.0002
