x,y,land,air,ground
102,30,1.000,0.3319,0.4409
103,30,1.000,0.3399,0.4952
104,30,1.000,0.3559,0.5827
105,30,1.000,0.3718,0.6545
106,30,1.000,0.3822,0.6957
107,30,1.000,0.3799,0.6852
108,30,1.000,0.3691,0.6374
109,30,1.000,0.3625,0.6095
110,30,1.000,0.3622,0.6154
111,30,1.000,0.3715,0.6632
112,30,1.000,0.3832,0.7090
113,30,1.000,0.3956,0.7485
114,30,0.938,0.4049,0.7738
115,30,0.188,0.3982,0.7389
116,30,0.000,-0.0000,-0.0000
117,30,0.000,-0.0000,-0.0000
118,30,0.000,-0.0000,-0.0000
119,30,0.000,-0.0000,-0.0000
120,30,0.000,-0.0000,-0.0000
121,30,0.562,0.3741,0.6608
122,30,1.000,0.3681,0.6359
123,30,1.000,0.3553,0.5815
124,30,1.000,0.3580,0.6038
125,30,0.688,0.3628,0.6166
126,30,0.062,0.3552,0.5435
127,30,0.000,-0.0000,-0.0000
0,31,0.000,-0.0000,-0.0000
1,31,0.375,0.3745,0.6510
2,31,1.000,0.3767,0.6735
3,31,0.938,0.3611,0.5980
4,31,0.000,-0.0000,-0.0000
5,31,0.000,-0.0000,-0.0000
6,31,0.000,-0.0000,-0.0000
7,31,0.000,-0.0000,-0.0000
8,31,0.000,-0.0000,-0.0000
9,31,0.000,-0.0000,-0.0000
10,31,0.000,-0.0000,-0.0000
11,31,0.000,-0.0000,-0.0000
12,31,0.000,-0.0000,-0.0000
13,31,0.000,-0.0000,-0.0000
14,31,0.000,-0.0000,-0.0000
15,31,0.000,-0.0000,-0.0000
16,31,0.000,-0.0000,-0.0000
17,31,0.000,-0.0000,-0.0000
18,31,0.000,-0.0000,-0.0000
19,31,0.000,-0.0000,-0.0000
20,31,0.000,-0.0000,-0.0000
21,31,0.000,-0.0000,-0.0000
22,31,0.000,-0.0000,-0.0000
23,31,0.000,-0.0000,-0.0000
24,31,0.000,-0.0000,-0.0000
25,31,0.000,-0.0000,-0.0000
26,31,0.000,-0.0000,-0.0000
27,31,0.000,-0.0000,-0.0000
28,31,0.000,-0.0000,-0.0000
29,31,0.000,-0.0000,-0.0000
30,31,0.000,-0.0000,-0.0000
31,31,0.000,-0.0000,-0.0000
32,31,0.000,-0.0000,-0.0000
33,31,0.000,-0.0000,-0.0000
34,31,0.000,-0.0000,-0.0000
35,31,0.000,-0.0000,-0.0000
36,31,0.000,-0.0000,-0.0000
37,31,0.000,-0.0000,-0.0000
38,31,0.000,-0.0000,-0.0000
39,31,0.375,0.3820,0.6510
40,31,1.000,0.3791,0.6379
41,31,0.500,0.3701,0.5890
42,31,1.000,0.3741,0.6286
43,31,1.000,0.3545,0.5375
44,31,1.000,0.3479,0.5087
45,31,1.000,0.3457,0.4907
46,31,1.000,0.3471,0.4922
47,31,1.000,0.3544,0.5324
48,31,1.000,0.3632,0.5802
49,31,1.000,0.3726,0.6296
50,31,1.000,0.3764,0.6486
51,31,1.000,0.3772,0.6535
52,31,1.000,0.3783,0.6581
53,31,1.000,0.3834,0.6789
54,31,1.000,0.3877,0.6936
55,31,1.000,0.3930,0.7122
56,31,1.000,0.3964,0.7244
57,31,1.000,0.3996,0.7352
58,31,1.000,0.4039,0.7489
59,31,1.000,0.4085,0.7619
60,31,1.000,0.4137,0.7752
61,31,1.000,0.4192,0.7878
62,31,1.000,0.4250,0.8020
63,31,1.000,0.4279,0.8086
64,31,1.000,0.4314,0.8182
65,31,1.000,0.4332,0.8230
66,31,1.000,0.4336,0.8239
67,31,1.000,0.4330,0.8219
68,31,1.000,0.4320,0.8189
69,31,1.000,0.4316,0.8164
70,31,1.000,0.4327,0.8179
71,31,1.000,0.4388,0.8319
72,31,1.000,0.4460,0.8475
73,31,1.000,0.4540,0.8627
74,31,1.000,0.4614,0.8747
75,31,1.000,0.4698,0.8865
76,31,1.000,0.4803,0.9001
77,31,0.938,0.4837,0.9029
78,31,0.125,0.4548,0.8484
79,31,0.000,-0.0000,-0.0000
80,31,0.000,-0.0000,-0.0000
81,31,0.000,-0.0000,-0.0000
82,31,0.000,-0.0000,-0.0000
83,31,0.000,-0.0000,-0.0000
84,31,0.000,-0.0000,-0.0000
85,31,0.000,-0.0000,-0.0000
86,31,0.000,-0.0000,-0.0000
87,31,0.000,-0.0000,-0.0000
88,31,0.000,-0.0000,-0.0000
89,31,0.000,-0.0000,-0.0000
90,31,0.000,-0.0000,-0.0000
91,31,0.000,-0.0000,-0.0000
92,31,0.000,-0.0000,-0.0000
93,31,0.000,-0.0000,-0.0000
94,31,0.000,-0.0000,-0.0000
95,31,0.000,-0.0000,-0.0000
96,31,0.000,-0.0000,-0.0000
97,31,0.000,-0.0000,-0.0000
98,31,0.000,-0.0000,-0.0000
99,31,0.000,-0.0000,-0.0000
100,31,0.938,0.3778,0.6616
101,31,1.000,0.3506,0.5288
102,31,1.000,0.3360,0.4606
103,31,1.000,0.3441,0.5176
104,31,1.000,0.3608,0.6036
105,31,1.000,0.3759,0.6678
106,31,1.000,0.3852,0.7029
107,31,1.000,0.3825,0.6915
108,31,1.000,0.3705,0.6386
109,31,1.000,0.3610,0.5969
110,31,1.000,0.3603,0.6022
111,31,1.000,0.3702,0.6548
112,31,1.000,0.3829,0.7054
113,31,1.000,0.3943,0.7418
114,31,1.000,0.4051,0.7733
115,31,0.688,0.4082,0.7763
116,31,0.000,-0.0000,-0.0000
117,31,0.000,-0.0000,-0.0000
118,31,0.000,-0.0000,-0.0000
119,31,0.000,-0.0000,-0.0000
120,31,0.062,0.3689,0.6146
121,31,1.000,0.3762,0.6647
122,31,1.000,0.3575,0.5800
123,31,1.000,0.3504,0.5591
124,31,1.000,0.3631,0.6251
125,31,0.500,0.3725,0.6568
126,31,0.000,-0.0000,-0.0000
127,31,0.000,-0.0000,-0.0000
0,32,0.562,0.3947,0.7288
1,32,1.000,0.3902,0.7210
2,32,1.000,0.3794,0.6831
3,32,1.000,0.3696,0.6454
4,32,0.062,0.3596,0.5599
5,32,0.000,-0.0000,-0.0000
6,32,0.000,-0.0000,-0.0000
7,32,0.000,-0.0000,-0.0000
8,32,0.000,-0.0000,-0.0000
9,32,0.000,-0.0000,-0.0000
10,32,0.000,-0.0000,-0.0000
11,32,0.000,-0.0000,-0.0000
12,32,0.000,-0.0000,-0.0000
13,32,0.000,-0.0000,-0.0000
14,32,0.000,-0.0000,-0.0000
15,32,0.000,-0.0000,-0.0000
16,32,0.000,-0.0000,-0.0000
17,32,0.000,-0.0000,-0.0000
18,32,0.000,-0.0000,-0.0000
19,32,0.000,-0.0000,-0.0000
20,32,0.000,-0.0000,-0.0000
21,32,0.000,-0.0000,-0.0000
22,32,0.000,-0.0000,-0.0000
23,32,0.000,-0.0000,-0.0000
24,32,0.000,-0.0000,-0.0000
25,32,0.000,-0.0000,-0.0000
26,32,0.000,-0.0000,-0.0000
27,32,0.000,-0.0000,-0.0000
28,32,0.000,-0.0000,-0.0000
29,32,0.000,-0.0000,-0.0000
30,32,0.000,-0.0000,-0.0000
31,32,0.000,-0.0000,-0.0000
32,32,0.000,-0.0000,-0.0000
33,32,0.000,-0.0000,-0.0000
34,32,0.000,-0.0000,-0.0000
35,32,0.000,-0.0000,-0.0000
36,32,0.000,-0.0000,-0.0000
37,32,0.000,-0.0000,-0.0000
38,32,0.000,-0.0000,-0.0000
39,32,0.125,0.3821,0.6435
40,32,0.438,0.3784,0.6108
41,32,0.000,-0.0000,-0.0000
42,32,1.000,0.3851,0.6522
43,32,0.438,0.3580,0.5040
44,32,0.688,0.3807,0.6452
45,32,1.000,0.3591,0.5420
46,32,1.000,0.3413,0.4462
47,32,1.000,0.3431,0.4612
48,32,1.000,0.3556,0.5377
49,32,1.000,0.3720,0.6257
50,32,1.000,0.3815,0.6678
51,32,1.000,0.3831,0.6726
52,32,1.000,0.3806,0.6614
53,32,1.000,0.3818,0.6676
54,32,1.000,0.3807,0.6619
55,32,1.000,0.3840,0.6745
56,32,1.000,0.3888,0.6941
57,32,1.000,0.3914,0.7028
58,32,1.000,0.3973,0.7237
59,32,1.000,0.4031,0.7417
60,32,1.000,0.4093,0.7589
61,32,1.000,0.4139,0.7695
62,32,1.000,0.4204,0.7862
63,32,1.000,0.4230,0.7929
64,32,1.000,0.4252,0.7996
65,32,1.000,0.4263,0.8032
66,32,1.000,0.4274,0.8064
67,32,1.000,0.4271,0.8057
68,32,1.000,0.4247,0.7989
69,32,1.000,0.4245,0.7970
70,32,1.000,0.4253,0.7975
71,32,1.000,0.4324,0.8149
72,32,1.000,0.4406,0.8345
73,32,1.000,0.4478,0.8491
74,32,1.000,0.4555,0.8627
75,32,1.000,0.4636,0.8752
76,32,1.000,0.4740,0.8898
77,32,1.000,0.4829,0.9013
78,32,0.312,0.4690,0.8745
79,32,0.000,-0.0000,-0.0000
80,32,0.000,-0.0000,-0.0000
81,32,0.000,-0.0000,-0.0000
82,32,0.000,-0.0000,-0.0000
83,32,0.000,-0.0000,-0.0000
84,32,0.000,-0.0000,-0.0000
85,32,0.000,-0.0000,-0.0000
86,32,0.000,-0.0000,-0.0000
87,32,0.000,-0.0000,-0.0000
88,32,0.000,-0.0000,-0.0000
89,32,0.000,-0.0000,-0.0000
90,32,0.000,-0.0000,-0.0000
91,32,0.000,-0.0000,-0.0000
92,32,0.000,-0.0000,-0.0000
93,32,0.000,-0.0000,-0.0000
94,32,0.000,-0.0000,-0.0000
95,32,0.000,-0.0000,-0.0000
96,32,0.000,-0.0000,-0.0000
97,32,0.000,-0.0000,-0.0000
98,32,0.000,-0.0000,-0.0000
99,32,0.062,0.3762,0.6235
100,32,0.875,0.3829,0.6693
101,32,1.000,0.3574,0.5570
102,32,1.000,0.3453,0.5124
103,32,1.000,0.3551,0.5729
104,32,1.000,0.3725,0.6517
105,32,1.000,0.3848,0.6976
106,32,1.000,0.3908,0.7178
107,32,1.000,0.3857,0.6977
108,32,1.000,0.3726,0.6421
109,32,1.000,0.3624,0.5983
110,32,1.000,0.3616,0.6035
111,32,1.000,0.3705,0.6516
112,32,1.000,0.3827,0.7005
113,32,1.000,0.3945,0.7389
114,32,1.000,0.4049,0.7691
115,32,0.875,0.4120,0.7854
116,32,0.000,-0.0000,-0.0000
117,32,0.000,-0.0000,-0.0000
118,32,0.000,-0.0000,-0.0000
119,32,0.000,-0.0000,-0.0000
120,32,0.500,0.3823,0.6778
121,32,1.000,0.3712,0.6296
122,32,1.000,0.3519,0.5527
123,32,1.000,0.3531,0.5704
124,32,1.000,0.3708,0.6531
125,32,0.812,0.3893,0.7225
126,32,0.438,0.4019,0.7585
127,32,0.312,0.3999,0.7449
0,33,1.000,0.4171,0.7989
1,33,0.875,0.4051,0.7584
2,33,1.000,0.3937,0.7261
3,33,1.000,0.3862,0.7050
4,33,0.438,0.3826,0.6819
5,33,0.000,-0.0000,-0.0000
6,33,0.000,-0.0000,-0.0000
7,33,0.000,-0.0000,-0.0000
8,33,0.000,-0.0000,-0.0000
9,33,0.000,-0.0000,-0.0000
10,33,0.000,-0.0000,-0.0000
11,33,0.000,-0.0000,-0.0000
12,33,0.000,-0.0000,-0.0000
13,33,0.000,-0.0000,-0.0000
14,33,0.000,-0.0000,-0.0000
15,33,0.000,-0.0000,-0.0000
16,33,0.000,-0.0000,-0.0000
17,33,0.000,-0.0000,-0.0000
18,33,0.000,-0.0000,-0.0000
19,33,0.000,-0.0000,-0.0000
20,33,0.000,-0.0000,-0.0000
21,33,0.000,-0.0000,-0.0000
22,33,0.000,-0.0000,-0.0000
23,33,0.000,-0.0000,-0.0000
24,33,0.000,-0.0000,-0.0000
25,33,0.000,-0.0000,-0.0000
26,33,0.000,-0.0000,-0.0000
27,33,0.000,-0.0000,-0.0000
28,33,0.000,-0.0000,-0.0000
29,33,0.000,-0.0000,-0.0000
30,33,0.000,-0.0000,-0.0000
31,33,0.000,-0.0000,-0.0000
32,33,0.000,-0.0000,-0.0000
33,33,0.000,-0.0000,-0.0000
34,33,0.000,-0.0000,-0.0000
35,33,0.000,-0.0000,-0.0000
36,33,0.000,-0.0000,-0.0000
37,33,0.000,-0.0000,-0.0000
38,33,0.000,-0.0000,-0.0000
39,33,0.000,-0.0000,-0.0000
40,33,0.000,-0.0000,-0.0000
41,33,0.000,-0.0000,-0.0000
42,33,0.000,-0.0000,-0.0000
43,33,0.000,-0.0000,-0.0000
44,33,0.062,0.3796,0.6042
45,33,0.812,0.3844,0.6419
46,33,1.000,0.3605,0.5339
47,33,1.000,0.3433,0.4482
48,33,1.000,0.3475,0.4817
49,33,1.000,0.3648,0.5864
50,33,1.000,0.3804,0.6606
51,33,1.000,0.3882,0.6884
52,33,1.000,0.3856,0.6744
53,33,1.000,0.3794,0.6478
54,33,1.000,0.3733,0.6212
55,33,1.000,0.3735,0.6222
56,33,1.000,0.3780,0.6427
57,33,1.000,0.3819,0.6593
58,33,1.000,0.3878,0.6825
59,33,1.000,0.3952,0.7090
60,33,1.000,0.4023,0.7311
61,33,1.000,0.4078,0.7457
62,33,1.000,0.4115,0.7550
63,33,1.000,0.4145,0.7643
64,33,1.000,0.4162,0.7708
65,33,1.000,0.4162,0.7718
66,33,1.000,0.4161,0.7727
67,33,1.000,0.4175,0.7772
68,33,1.000,0.4187,0.7802
69,33,1.000,0.4208,0.7844
70,33,1.000,0.4215,0.7841
71,33,1.000,0.4266,0.7971
72,33,1.000,0.4341,0.8164
73,33,1.000,0.4432,0.8370
74,33,1.000,0.4508,0.8513
75,33,1.000,0.4600,0.8669
76,33,1.000,0.4719,0.8849
77,33,0.812,0.4759,0.8867
78,33,0.250,0.4602,0.8424
79,33,0.000,-0.0000,-0.0000
80,33,0.000,-0.0000,-0.0000
81,33,0.000,-0.0000,-0.0000
82,33,0.000,-0.0000,-0.0000
83,33,0.000,-0.0000,-0.0000
84,33,0.000,-0.0000,-0.0000
85,33,0.000,-0.0000,-0.0000
86,33,0.000,-0.0000,-0.0000
87,33,0.000,-0.0000,-0.0000
88,33,0.000,-0.0000,-0.0000
89,33,0.000,-0.0000,-0.0000
90,33,0.000,-0.0000,-0.0000
91,33,0.000,-0.0000,-0.0000
92,33,0.000,-0.0000,-0.0000
93,33,0.000,-0.0000,-0.0000
94,33,0.000,-0.0000,-0.0000
95,33,0.000,-0.0000,-0.0000
96,33,0.000,-0.0000,-0.0000
97,33,0.000,-0.0000,-0.0000
98,33,0.000,-0.0000,-0.0000
99,33,0.500,0.3883,0.6790
100,33,1.000,0.3729,0.6104
101,33,1.000,0.3486,0.5050
102,33,1.000,0.3455,0.5088
103,33,1.000,0.3613,0.5993
104,33,1.000,0.3806,0.6804
105,33,1.000,0.3922,0.7189
106,33,1.000,0.3961,0.7295
107,33,1.000,0.3895,0.7048
108,33,1.000,0.3775,0.6571
109,33,1.000,0.3684,0.6224
110,33,1.000,0.3664,0.6208
111,33,1.000,0.3728,0.6552
112,33,1.000,0.3836,0.6981
113,33,1.000,0.3939,0.7312
114,33,1.000,0.4066,0.7695
115,33,1.000,0.4140,0.7876
116,33,0.000,-0.0000,-0.0000
117,33,0.000,-0.0000,-0.0000
118,33,0.000,-0.0000,-0.0000
119,33,0.000,-0.0000,-0.0000
120,33,0.938,0.3831,0.6698
121,33,1.000,0.3607,0.5723
122,33,1.000,0.3454,0.5170
123,33,1.000,0.3524,0.5605
124,33,1.000,0.3722,0.6536
125,33,1.000,0.3945,0.7397
126,33,1.000,0.4118,0.7910
127,33,1.000,0.4182,0.8047
0,34,1.000,0.4098,0.7675
1,34,1.000,0.3990,0.7322
2,34,1.000,0.3927,0.7151
3,34,1.000,0.3907,0.7125
4,34,0.625,0.3898,0.7049
5,34,0.000,-0.0000,-0.0000
6,34,0.000,-0.0000,-0.0000
7,34,0.000,-0.0000,-0.0000
8,34,0.000,-0.0000,-0.0000
9,34,0.000,-0.0000,-0.0000
10,34,0.000,-0.0000,-0.0000
11,34,0.000,-0.0000,-0.0000
12,34,0.000,-0.0000,-0.0000
13,34,0.000,-0.0000,-0.0000
14,34,0.000,-0.0000,-0.0000
15,34,0.000,-0.0000,-0.0000
16,34,0.000,-0.0000,-0.0000
17,34,0.000,-0.0000,-0.0000
18,34,0.000,-0.0000,-0.0000
19,34,0.000,-0.0000,-0.0000
20,34,0.000,-0.0000,-0.0000
21,34,0.000,-0.0000,-0.0000
22,34,0.000,-0.0000,-0.0000
23,34,0.000,-0.0000,-0.0000
24,34,0.000,-0.0000,-0.0000
25,34,0.000,-0.0000,-0.0000
26,34,0.000,-0.0000,-0.0000
27,34,0.000,-0.0000,-0.0000
28,34,0.000,-0.0000,-0.0000
29,34,0.000,-0.0000,-0.0000
30,34,0.000,-0.0000,-0.0000
31,34,0.000,-0.0000,-0.0000
32,34,0.000,-0.0000,-0.0000
33,34,0.000,-0.0000,-0.0000
34,34,0.000,-0.0000,-0.0000
35,34,0.000,-0.0000,-0.0000
36,34,0.000,-0.0000,-0.0000
37,34,0.000,-0.0000,-0.0000
38,34,0.000,-0.0000,-0.0000
39,34,0.000,-0.0000,-0.0000
40,34,0.000,-0.0000,-0.0000
41,34,0.000,-0.0000,-0.0000
42,34,0.000,-0.0000,-0.0000
43,34,0.000,-0.0000,-0.0000
44,34,0.000,-0.0000,-0.0000
45,34,0.062,0.3821,0.6033
46,34,0.562,0.3806,0.6116
47,34,1.000,0.3653,0.5455
48,34,1.000,0.3470,0.4616
49,34,1.000,0.3568,0.5372
50,34,1.000,0.3745,0.6327
51,34,1.000,0.3877,0.6839
52,34,1.000,0.3880,0.6760
53,34,1.000,0.3786,0.6315
54,34,1.000,0.3710,0.5996
55,34,1.000,0.3674,0.5829
56,34,1.000,0.3691,0.5910
57,34,1.000,0.3736,0.6132
58,34,1.000,0.3807,0.6452
59,34,1.000,0.3901,0.6827
60,34,1.000,0.3983,0.7107
61,34,1.000,0.4024,0.7210
62,34,1.000,0.4060,0.7316
63,34,1.000,0.4104,0.7469
64,34,1.000,0.4130,0.7572
65,34,1.000,0.4120,0.7552
66,34,1.000,0.4104,0.7514
67,34,1.000,0.4105,0.7521
68,34,1.000,0.4122,0.7568
69,34,1.000,0.4162,0.7673
70,34,1.000,0.4185,0.7715
71,34,1.000,0.4221,0.7804
72,34,1.000,0.4294,0.8005
73,34,1.000,0.4360,0.8167
74,34,1.000,0.4435,0.8327
75,34,1.000,0.4539,0.8525
76,34,1.000,0.4665,0.8737
77,34,0.375,0.4628,0.8605
78,34,0.000,-0.0000,-0.0000
79,34,0.000,-0.0000,-0.0000
80,34,0.000,-0.0000,-0.0000
81,34,0.000,-0.0000,-0.0000
82,34,0.000,-0.0000,-0.0000
83,34,0.000,-0.0000,-0.0000
84,34,0.000,-0.0000,-0.0000
85,34,0.000,-0.0000,-0.0000
86,34,0.000,-0.0000,-0.0000
87,34,0.000,-0.0000,-0.0000
88,34,0.000,-0.0000,-0.0000
89,34,0.000,-0.0000,-0.0000
90,34,0.000,-0.0000,-0.0000
91,34,0.000,-0.0000,-0.0000
92,34,0.000,-0.0000,-0.0000
93,34,0.000,-0.0000,-0.0000
94,34,0.000,-0.0000,-0.0000
95,34,0.000,-0.0000,-0.0000
96,34,0.000,-0.0000,-0.0000
97,34,0.000,-0.0000,-0.0000
98,34,0.000,-0.0000,-0.0000
99,34,0.062,0.3767,0.6044
100,34,0.938,0.3820,0.6412
101,34,1.000,0.3520,0.5104
102,34,1.000,0.3418,0.4746
103,34,1.000,0.3540,0.5534
104,34,1.000,0.3697,0.6262
105,34,1.000,0.3814,0.6705
106,34,1.000,0.3874,0.6922
107,34,1.000,0.3878,0.6937
108,34,1.000,0.3827,0.6758
109,34,1.000,0.3750,0.6474
110,34,1.000,0.3708,0.6341
111,34,1.000,0.3745,0.6544
112,34,1.000,0.3858,0.6994
113,34,1.000,0.3963,0.7331
114,34,1.000,0.4076,0.7661
115,34,0.875,0.4047,0.7443
116,34,0.188,0.3744,0.5834
117,34,0.000,-0.0000,-0.0000
118,34,0.000,-0.0000,-0.0000
119,34,0.000,-0.0000,-0.0000
120,34,0.312,0.3873,0.6739
121,34,1.000,0.3750,0.6251
122,34,1.000,0.3487,0.5229
123,34,1.000,0.3548,0.5659
124,34,1.000,0.3744,0.6556
125,34,1.000,0.3956,0.7358
126,34,1.000,0.4112,0.7824
127,34,1.000,0.4161,0.7911
0,35,1.000,0.3948,0.7064
1,35,1.000,0.3839,0.6702
2,35,1.000,0.3822,0.6704
3,35,1.000,0.3865,0.6912
4,35,0.562,0.3883,0.6915
5,35,0.000,-0.0000,-0.0000
6,35,0.000,-0.0000,-0.0000
7,35,0.000,-0.0000,-0.0000
8,35,0.000,-0.0000,-0.0000
9,35,0.000,-0.0000,-0.0000
10,35,0.000,-0.0000,-0.0000
11,35,0.000,-0.0000,-0.0000
12,35,0.000,-0.0000,-0.0000
13,35,0.000,-0.0000,-0.0000
14,35,0.000,-0.0000,-0.0000
15,35,0.000,-0.0000,-0.0000
16,35,0.000,-0.0000,-0.0000
17,35,0.000,-0.0000,-0.0000
18,35,0.000,-0.0000,-0.0000
19,35,0.000,-0.0000,-0.0000
20,35,0.000,-0.0000,-0.0000
21,35,0.000,-0.0000,-0.0000
22,35,0.000,-0.0000,-0.0000
23,35,0.000,-0.0000,-0.0000
24,35,0.000,-0.0000,-0.0000
25,35,0.000,-0.0000,-0.0000
26,35,0.000,-0.0000,-0.0000
27,35,0.000,-0.0000,-0.0000
28,35,0.000,-0.0000,-0.0000
29,35,0.000,-0.0000,-0.0000
30,35,0.000,-0.0000,-0.0000
31,35,0.000,-0.0000,-0.0000
32,35,0.000,-0.0000,-0.0000
33,35,0.000,-0.0000,-0.0000
34,35,0.000,-0.0000,-0.0000
35,35,0.000,-0.0000,-0.0000
36,35,0.000,-0.0000,-0.0000
37,35,0.000,-0.0000,-0.0000
38,35,0.000,-0.0000,-0.0000
39,35,0.000,-0.0000,-0.0000
40,35,0.000,-0.0000,-0.0000
41,35,0.000,-0.0000,-0.0000
42,35,0.000,-0.0000,-0.0000
43,35,0.000,-0.0000,-0.0000
44,35,0.000,-0.0000,-0.0000
45,35,0.000,-0.0000,-0.0000
46,35,0.000,-0.0000,-0.0000
47,35,0.625,0.3898,0.6338
48,35,1.000,0.3687,0.5496
49,35,1.000,0.3569,0.5214
50,35,1.000,0.3685,0.5978
51,35,1.000,0.3860,0.6735
52,35,1.000,0.3928,0.6887
53,35,1.000,0.3851,0.6485
54,35,1.000,0.3734,0.5967
55,35,1.000,0.3656,0.5611
56,35,1.000,0.3645,0.5561
57,35,1.000,0.3672,0.5702
58,35,1.000,0.3741,0.6049
59,35,1.000,0.3831,0.6443
60,35,1.000,0.3910,0.6740
61,35,1.000,0.3938,0.6810
62,35,1.000,0.3968,0.6913
63,35,1.000,0.4010,0.7077
64,35,1.000,0.4041,0.7211
65,35,1.000,0.4047,0.7254
66,35,1.000,0.4034,0.7221
67,35,1.000,0.4040,0.7247
68,35,1.000,0.4058,0.7298
69,35,1.000,0.4090,0.7384
70,35,1.000,0.4135,0.7504
71,35,1.000,0.4179,0.7625
72,35,1.000,0.4245,0.7819
73,35,1.000,0.4296,0.7956
74,35,1.000,0.4365,0.8121
75,35,1.000,0.4455,0.8315
76,35,1.000,0.4575,0.8543
77,35,0.875,0.4617,0.8601
78,35,0.625,0.4535,0.8437
79,35,0.375,0.4475,0.8314
80,35,0.000,-0.0000,-0.0000
81,35,0.000,-0.0000,-0.0000
82,35,0.000,-0.0000,-0.0000
83,35,0.000,-0.0000,-0.0000
84,35,0.000,-0.0000,-0.0000
85,35,0.000,-0.0000,-0.0000
86,35,0.000,-0.0000,-0.0000
87,35,0.000,-0.0000,-0.0000
88,35,0.000,-0.0000,-0.0000
89,35,0.000,-0.0000,-0.0000
90,35,0.000,-0.0000,-0.0000
91,35,0.000,-0.0000,-0.0000
92,35,0.000,-0.0000,-0.0000
93,35,0.000,-0.0000,-0.0000
94,35,0.000,-0.0000,-0.0000
95,35,0.000,-0.0000,-0.0000
96,35,0.000,-0.0000,-0.0000
97,35,0.000,-0.0000,-0.0000
98,35,0.000,-0.0000,-0.0000
99,35,0.000,-0.0000,-0.0000
100,35,0.188,0.3835,0.6287
101,35,0.938,0.3742,0.5967
102,35,0.812,0.3434,0.4494
103,35,0.812,0.3414,0.4516
104,35,1.000,0.3487,0.5007
105,35,1.000,0.3474,0.4934
106,35,1.000,0.3582,0.5578
107,35,1.000,0.3712,0.6247
108,35,1.000,0.3775,0.6520
109,35,1.000,0.3738,0.6312
110,35,1.000,0.3628,0.5768
111,35,1.000,0.3603,0.5716
112,35,1.000,0.3693,0.6204
113,35,1.000,0.3763,0.6433
114,35,0.750,0.3777,0.6224
115,35,0.000,-0.0000,-0.0000
116,35,0.000,-0.0000,-0.0000
117,35,0.000,-0.0000,-0.0000
118,35,0.000,-0.0000,-0.0000
119,35,0.000,-0.0000,-0.0000
120,35,0.500,0.3921,0.6688
121,35,1.000,0.3751,0.6061
122,35,1.000,0.3542,0.5417
123,35,1.000,0.3648,0.6055
124,35,1.000,0.3868,0.6961
125,35,1.000,0.4048,0.7571
126,35,1.000,0.4124,0.7763
127,35,1.000,0.4071,0.7526
0,36,1.000,0.3833,0.6511
1,36,1.000,0.3742,0.6213
2,36,1.000,0.3766,0.6398
3,36,1.000,0.3877,0.6874
4,36,0.875,0.3972,0.7180
5,36,0.062,0.3914,0.6719
6,36,0.000,-0.0000,-0.0000
7,36,0.000,-0.0000,-0.0000
8,36,0.000,-0.0000,-0.0000
9,36,0.000,-0.0000,-0.0000
10,36,0.000,-0.0000,-0.0000
11,36,0.000,-0.0000,-0.0000
12,36,0.000,-0.0000,-0.0000
13,36,0.000,-0.0000,-0.0000
14,36,0.000,-0.0000,-0.0000
15,36,0.000,-0.0000,-0.0000
16,36,0.000,-0.0000,-0.0000
17,36,0.000,-0.0000,-0.0000
18,36,0.000,-0.0000,-0.0000
19,36,0.000,-0.0000,-0.0000
20,36,0.000,-0.0000,-0.0000
21,36,0.000,-0.0000,-0.0000
22,36,0.000,-0.0000,-0.0000
23,36,0.000,-0.0000,-0.0000
24,36,0.000,-0.0000,-0.0000
25,36,0.000,-0.0000,-0.0000
26,36,0.000,-0.0000,-0.0000
27,36,0.000,-0.0000,-0.0000
28,36,0.000,-0.0000,-0.0000
29,36,0.000,-0.0000,-0.0000
30,36,0.000,-0.0000,-0.0000
31,36,0.000,-0.0000,-0.0000
32,36,0.000,-0.0000,-0.0000
33,36,0.000,-0.0000,-0.0000
34,36,0.000,-0.0000,-0.0000
35,36,0.000,-0.0000,-0.0000
36,36,0.000,-0.0000,-0.0000
37,36,0.000,-0.0000,-0.0000
38,36,0.562,0.3984,0.6447
39,36,1.000,0.3840,0.5914
40,36,0.625,0.3757,0.5904
41,36,0.000,-0.0000,-0.0000
42,36,0.000,-0.0000,-0.0000
43,36,0.000,-0.0000,-0.0000
44,36,0.000,-0.0000,-0.0000
45,36,0.000,-0.0000,-0.0000
46,36,0.000,-0.0000,-0.0000
47,36,0.125,0.3913,0.6023
48,36,1.000,0.3934,0.6290
49,36,1.000,0.3623,0.5193
50,36,1.000,0.3591,0.5290
51,36,1.000,0.3760,0.6216
52,36,1.000,0.3921,0.6815
53,36,1.000,0.3930,0.6719
54,36,1.000,0.3817,0.6201
55,36,1.000,0.3722,0.5812
56,36,1.000,0.3664,0.5543
57,36,1.000,0.3668,0.5570
58,36,1.000,0.3740,0.5954
59,36,1.000,0.3815,0.6280
60,36,1.000,0.3873,0.6490
61,36,1.000,0.3883,0.6494
62,36,1.000,0.3907,0.6585
63,36,1.000,0.3916,0.6633
64,36,1.000,0.3940,0.6752
65,36,1.000,0.3974,0.6924
66,36,1.000,0.3978,0.6945
67,36,1.000,0.3990,0.6989
68,36,1.000,0.3993,0.6984
69,36,1.000,0.3997,0.6975
70,36,1.000,0.4048,0.7136
