step,lineage,size,mass,hard,muscle,sensor,digestive,bite_any,tooth,age,plant,meat,shapes
6000,323,382,37.97,0.04,13.55,0.21,11.30,0.02,0.005,270,7.68,12.00,227
6000,3,168,27.14,1.18,7.99,0.08,16.45,0.26,0.095,208,12.99,4.13,94
6000,214,104,85.52,2.80,17.53,0.00,38.08,0.10,0.038,370,27.50,16.22,68
6000,697,73,29.47,0.45,6.11,0.14,15.70,0.04,0.014,594,22.04,7.10,54
6000,246,37,24.39,0.03,9.14,0.00,7.70,0.03,0.000,522,13.27,14.08,19
6000,704,34,22.21,0.00,6.26,0.00,14.97,0.00,0.000,724,35.61,3.06,18
6000,9,12,57.66,1.67,13.42,0.00,37.42,0.58,0.083,464,31.10,8.15,12
6000,394,11,85.86,2.45,0.00,0.00,50.00,0.00,0.000,2209,73.99,76.81,7
6000,560,9,26.57,0.11,0.00,0.00,19.22,0.00,0.000,778,24.71,11.08,8
6000,732,6,125.42,49.17,11.33,0.00,14.33,4.83,1.000,2085,110.18,26.84,5
6000,81,5,51.00,0.00,0.00,0.00,39.80,0.00,0.000,1324,36.56,48.40,2
6000,212,5,32.88,0.00,4.20,0.00,16.00,0.00,0.000,2051,48.02,39.82,5
7000,1,3184,20.95,0.72,4.83,1.55,12.85,0.19,0.050,242,12.33,2.87,1428
7000,18,629,30.76,0.45,11.92,0.38,17.57,0.10,0.029,225,14.65,4.93,354
7000,70,400,16.90,1.26,4.36,0.40,9.75,0.24,0.068,339,16.67,2.31,229
7000,724,333,31.59,0.93,2.91,0.25,25.54,0.08,0.027,420,23.79,7.67,214
7000,323,198,52.40,0.06,15.83,0.00,17.12,0.06,0.015,611,18.41,18.98,152
7000,704,39,20.07,0.00,1.79,0.00,17.21,0.00,0.000,418,21.37,4.06,20
7000,697,16,28.54,0.00,5.88,0.00,15.06,0.00,0.000,448,15.14,7.88,11
7000,246,14,24.85,0.00,5.79,0.00,11.07,0.00,0.000,872,26.07,17.82,10
7000,3,13,22.30,0.92,4.38,0.00,14.38,0.31,0.154,1018,37.43,15.75,13
7000,394,12,73.61,2.25,0.00,0.00,42.17,0.00,0.000,2609,73.76,102.44,7
7000,560,10,33.35,0.00,0.00,0.00,25.50,0.00,0.000,797,50.93,19.45,6
7000,9,7,67.68,0.00,31.29,0.00,31.14,0.00,0.000,445,23.09,13.42,5
8000,1,6493,22.65,0.45,5.23,1.43,15.27,0.10,0.026,235,13.35,2.90,2734
8000,18,620,33.20,0.38,12.93,0.39,18.46,0.08,0.021,264,15.42,5.20,278
8000,70,279,17.85,1.75,4.44,0.31,9.74,0.44,0.122,253,12.83,1.10,199
8000,323,214,57.36,0.15,18.19,0.27,17.34,0.04,0.014,531,18.67,14.18,148
8000,724,70,43.53,0.33,15.40,0.00,26.66,0.03,0.014,150,12.03,3.56,42
8000,799,10,13.85,0.00,3.70,0.00,10.20,0.00,0.000,527,23.50,0.71,7
8000,246,5,26.13,0.00,4.80,0.00,13.20,0.00,0.000,884,38.08,2.83,3
9000,1,6611,22.36,0.61,4.97,1.18,15.29,0.15,0.035,225,13.13,2.56,2560
9000,18,725,31.07,0.45,10.48,0.36,18.85,0.07,0.017,255,16.84,4.78,418
9000,814,211,45.77,0.03,14.20,0.43,18.08,0.02,0.009,337,14.35,12.52,125
9000,323,169,60.49,0.76,11.00,0.00,24.96,0.01,0.006,744,26.79,14.20,109
9000,813,32,53.99,0.00,8.88,0.00,24.62,0.00,0.000,417,19.89,7.77,22
9000,70,21,60.44,21.57,6.86,1.86,10.43,2.14,0.619,512,24.65,6.00,16
9000,825,15,33.58,2.73,10.13,0.00,12.27,0.73,0.267,506,24.60,5.50,13
10000,1,5683,19.52,0.50,4.63,1.73,12.66,0.15,0.036,241,12.84,2.27,1995
10000,837,364,30.15,0.26,11.03,0.00,4.23,0.03,0.008,285,4.77,15.54,173
10000,18,308,33.03,1.12,10.86,0.25,19.10,0.13,0.042,254,16.35,4.51,186
10000,323,254,54.19,0.14,13.71,0.13,19.42,0.00,0.000,557,20.44,13.48,182
10000,814,169,45.49,0.56,12.68,0.01,20.58,0.29,0.071,297,14.16,9.55,103
10000,842,43,25.80,0.12,10.91,0.00,3.53,0.05,0.023,143,1.69,9.98,19
10000,3,13,35.41,0.69,1.85,0.00,31.00,0.00,0.000,446,25.45,8.45,10
10000,836,12,23.42,0.00,4.75,0.00,9.83,0.00,0.000,702,21.77,10.61,5
10000,834,12,43.99,0.00,8.50,0.00,16.92,0.00,0.000,298,14.61,3.32,7
10000,825,8,28.66,1.00,8.75,0.62,13.38,0.00,0.000,484,15.58,10.51,7
10000,813,7,47.09,0.00,8.00,0.00,21.29,0.00,0.000,710,35.58,5.52,7
