step,lineage,size,mass,hard,muscle,sensor,digestive,bite_any,tooth,age,plant,meat,shapes
6000,365,18,98.86,11.06,12.94,0.00,35.28,3.78,0.889,4511,308.57,78.92,18
6000,197,16,79.04,31.69,4.31,0.00,22.12,2.69,0.938,4201,283.03,43.08,15
6000,273,10,21.36,0.60,0.00,0.00,19.40,0.00,0.000,2211,74.76,39.78,10
6000,13,8,51.42,7.25,20.25,0.00,10.12,3.25,0.750,3407,216.08,41.53,8
7000,1,4045,42.40,1.43,8.68,0.71,26.29,0.25,0.065,288,18.85,6.50,1778
7000,497,525,24.99,0.78,6.89,0.06,17.60,0.30,0.099,397,27.71,7.93,280
7000,194,513,64.12,8.08,13.70,0.01,27.80,3.76,0.690,1174,99.28,23.10,398
7000,32,314,47.42,5.09,8.84,0.01,13.42,1.80,0.516,1361,81.94,24.09,226
7000,506,193,55.42,18.68,15.44,0.45,28.96,3.87,0.933,489,44.36,4.87,158
7000,217,136,70.92,13.38,10.24,0.00,16.26,3.23,0.860,3002,185.72,31.49,119
7000,31,114,88.62,11.64,20.47,0.00,19.90,4.31,0.930,3970,255.81,40.43,114
7000,507,103,86.12,19.58,19.54,0.10,23.23,4.93,0.961,2582,194.09,13.18,73
7000,343,83,35.77,4.28,6.29,0.11,23.12,0.81,0.277,253,16.50,3.57,63
7000,180,68,35.07,8.57,6.82,0.40,13.34,2.13,0.632,1828,114.47,38.38,62
7000,39,64,39.27,8.75,9.34,0.00,18.22,2.88,0.609,1741,141.81,30.15,52
7000,73,63,45.50,8.89,15.35,0.54,19.87,3.06,0.810,2081,150.04,45.75,62
7000,463,39,26.03,0.00,10.26,0.00,15.79,0.00,0.000,317,17.49,2.22,28
7000,57,33,52.97,12.48,9.94,0.09,11.94,2.64,0.727,2514,129.63,38.84,32
7000,23,26,41.39,0.04,0.00,0.00,37.19,0.00,0.000,317,14.51,16.48,8
7000,197,15,73.80,29.87,4.07,0.00,19.87,2.53,0.933,5227,315.52,52.36,14
7000,453,15,43.86,11.07,13.60,0.00,10.60,3.60,0.800,2209,116.51,7.43,12
7000,472,15,81.59,10.07,19.53,27.73,28.13,4.20,0.867,3844,496.25,68.14,15
7000,365,12,88.68,12.00,9.00,0.00,29.92,2.92,0.833,5735,346.16,81.67,12
7000,43,12,21.63,0.42,1.50,0.92,14.67,0.00,0.000,1119,41.90,15.40,9
7000,25,10,31.73,0.00,11.90,0.00,20.90,0.00,0.000,972,62.35,1.18,7
7000,502,7,24.12,0.00,6.14,0.00,15.00,0.00,0.000,291,16.25,0.74,5
7000,13,6,51.40,6.83,21.17,0.00,9.83,3.33,0.833,3440,228.22,24.64,6
7000,519,5,68.61,31.60,3.60,16.20,23.60,2.20,0.800,4859,431.96,27.36,5
8000,1,3711,42.19,2.39,8.16,0.28,21.26,0.43,0.125,360,21.73,7.85,1992
8000,497,705,28.94,0.70,7.49,0.34,19.36,0.37,0.125,353,23.90,6.86,391
8000,194,538,56.46,6.10,12.08,0.01,25.73,2.87,0.532,1351,100.80,25.89,430
8000,32,256,48.26,5.63,7.53,0.08,14.33,1.80,0.500,1579,93.02,30.56,195
8000,217,149,70.00,13.21,10.24,0.10,15.77,3.17,0.799,3032,176.51,37.11,130
8000,506,149,53.52,14.59,14.27,0.91,28.89,3.68,0.893,699,58.38,8.59,135
8000,31,101,86.46,9.30,20.61,0.00,22.28,3.72,0.832,3328,220.41,45.83,101
8000,507,68,85.07,22.79,18.37,0.00,16.60,4.74,0.971,4445,297.26,21.94,68
8000,180,53,45.75,13.43,7.09,0.42,14.77,2.45,0.698,1312,78.01,20.41,51
8000,39,47,44.36,9.32,13.28,0.28,19.96,3.17,0.638,1574,120.64,39.74,44
8000,73,30,42.47,9.40,15.27,0.47,15.30,2.67,0.733,2467,171.15,46.68,30
8000,57,23,62.36,13.22,12.83,0.13,17.00,2.78,0.870,207,16.31,2.69,18
8000,43,16,19.75,2.62,0.88,0.38,11.50,0.25,0.062,1198,37.55,16.48,10
8000,197,13,61.62,25.46,3.00,0.00,15.85,2.00,0.692,5495,296.83,57.92,12
8000,365,11,76.30,10.55,7.55,0.00,25.64,2.73,0.909,6639,367.68,97.35,11
8000,463,11,18.69,0.00,5.73,0.00,13.64,0.00,0.000,526,24.85,4.25,7
8000,25,10,31.94,0.40,18.30,0.00,13.60,0.10,0.000,555,47.29,1.94,7
8000,472,8,66.64,8.38,16.00,28.12,20.88,3.50,0.750,5384,669.56,91.05,8
9000,1,4531,37.81,1.95,6.67,0.65,22.51,0.44,0.126,320,21.20,6.92,2175
9000,537,624,26.43,0.04,8.87,0.03,17.09,0.00,0.002,109,8.34,2.26,296
9000,194,534,59.34,6.43,10.87,0.02,28.52,2.65,0.500,1213,89.44,20.84,429
9000,497,477,28.50,0.07,5.52,0.42,22.67,0.00,0.000,191,14.67,3.50,263
9000,32,261,51.02,6.58,7.85,0.00,14.16,2.00,0.598,1585,85.95,28.88,204
9000,472,178,96.02,2.77,25.23,18.95,59.20,0.97,0.202,284,50.61,7.14,96
9000,538,165,108.58,18.29,18.72,0.00,30.14,2.25,0.630,1411,90.25,12.27,131
9000,217,149,67.38,12.81,9.42,0.02,15.44,3.13,0.779,2756,160.70,34.32,127
9000,31,88,79.09,8.06,17.86,0.00,22.03,3.38,0.705,2168,158.56,44.38,84
9000,506,87,33.99,0.09,1.68,5.84,33.86,0.00,0.000,179,16.90,8.58,45
9000,39,68,47.88,7.35,6.96,0.66,29.10,1.35,0.324,716,52.00,22.56,51
9000,180,65,37.86,10.80,4.92,0.43,13.09,1.69,0.462,973,57.18,14.79,56
9000,507,60,78.98,21.45,16.53,0.00,15.33,4.38,0.950,5461,341.15,28.97,60
9000,73,15,42.77,10.20,14.60,0.80,15.00,3.13,0.867,3327,216.10,53.66,15
9000,57,14,73.47,20.07,7.50,0.00,19.29,3.00,0.929,462,32.34,2.93,10
9000,365,8,46.25,7.50,3.88,0.00,14.75,1.62,0.625,7341,353.60,121.55,8
9000,463,8,20.02,0.00,7.62,0.00,12.12,0.00,0.000,684,34.06,6.61,6
9000,43,7,15.40,1.43,0.00,0.00,10.86,0.00,0.000,2044,49.95,18.33,7
9000,539,7,25.81,0.86,7.71,0.00,12.43,0.00,0.000,141,6.78,1.39,3
9000,197,6,55.88,23.50,2.83,0.00,13.17,1.83,0.500,5074,259.74,74.14,6
10000,1,9112,44.07,2.11,5.76,0.69,30.23,0.41,0.114,318,25.29,7.41,3781
10000,497,425,26.32,0.08,7.04,0.31,19.41,0.00,0.000,182,13.98,1.79,242
10000,537,424,27.71,0.14,9.13,0.05,17.62,0.03,0.005,216,13.09,4.18,237
10000,194,381,59.84,6.01,11.24,0.02,28.94,2.67,0.499,1665,118.65,30.47,325
10000,32,230,50.65,6.58,7.93,0.00,13.77,1.83,0.530,1890,94.03,32.94,191
10000,180,207,45.97,5.37,6.50,0.31,27.35,1.00,0.295,362,25.96,6.12,139
10000,217,189,66.99,12.31,8.51,0.03,16.94,2.86,0.720,2106,124.04,27.49,149
10000,538,185,93.51,11.62,18.23,0.06,32.65,1.32,0.362,1048,70.94,8.55,139
10000,507,52,64.12,16.54,13.38,0.00,14.19,3.63,0.846,5640,367.43,42.49,51
10000,31,45,64.95,6.29,14.58,0.00,19.44,2.78,0.644,2650,182.01,56.22,44
10000,39,19,59.40,13.53,11.74,0.16,23.32,2.79,0.632,1921,139.43,39.30,19
10000,472,8,71.94,7.88,27.62,13.88,25.38,3.38,0.750,2363,335.45,55.20,8
10000,73,6,42.22,13.33,11.00,0.00,10.83,3.50,0.833,4358,244.73,76.95,6
10000,25,6,30.55,0.00,20.17,0.00,11.00,0.00,0.000,587,58.42,0.83,4
11000,1,5641,46.43,2.83,7.32,0.38,26.63,0.72,0.207,402,25.54,8.27,2739
11000,194,634,52.29,4.78,8.95,0.09,27.34,1.75,0.331,916,60.90,19.92,437
11000,32,531,66.53,3.31,4.82,0.31,34.00,0.82,0.239,914,54.33,17.58,286
11000,538,401,84.28,7.37,18.57,0.01,37.31,0.58,0.175,576,43.83,7.41,251
11000,537,326,30.85,0.07,9.32,0.24,20.66,0.00,0.000,264,15.11,4.15,167
11000,576,229,51.10,10.44,15.19,0.56,19.40,2.99,0.681,494,36.71,6.51,196
11000,497,211,28.33,0.04,8.40,0.62,18.37,0.00,0.000,253,15.59,3.48,134
11000,217,158,70.57,13.89,8.03,0.03,17.52,2.92,0.747,2521,137.39,27.61,135
11000,573,46,61.05,7.09,1.98,0.00,37.09,0.89,0.217,1368,55.77,41.37,31
11000,507,40,54.62,13.07,11.88,0.00,13.62,3.80,0.850,5089,346.66,47.92,38
11000,31,28,66.40,6.82,14.50,0.00,19.32,3.36,0.750,2754,175.87,65.38,28
11000,180,28,43.45,13.54,5.57,0.54,12.00,1.75,0.500,2237,111.69,21.47,28
11000,572,26,42.10,7.19,9.92,0.00,5.77,3.38,0.923,2278,92.77,11.00,20
11000,43,19,19.62,0.00,0.00,0.53,16.42,0.00,0.000,346,21.88,5.45,6
11000,39,11,38.60,9.55,10.18,3.55,11.55,2.64,0.636,2274,158.12,47.97,10
11000,472,7,81.95,20.14,21.57,11.71,20.86,4.43,1.000,1420,169.09,22.97,6
12000,1,4881,39.42,2.04,8.53,0.40,22.68,0.52,0.147,414,23.33,6.56,2251
12000,194,385,60.96,7.32,10.60,0.12,28.66,3.03,0.569,1512,100.18,24.94,319
12000,537,284,31.44,0.08,9.45,0.00,20.33,0.00,0.000,282,15.40,3.82,129
12000,32,277,50.75,6.49,6.94,0.00,14.97,1.60,0.458,1928,89.55,28.18,225
12000,217,150,67.11,13.21,7.71,0.07,16.89,2.70,0.653,2954,155.09,31.77,138
12000,538,117,87.53,15.76,10.47,0.19,28.15,2.32,0.675,1165,74.55,9.38,88
12000,497,78,30.39,0.69,7.04,0.44,20.60,0.12,0.026,384,19.33,6.28,52
12000,573,74,60.42,3.18,1.22,0.00,45.73,0.45,0.095,813,31.91,33.23,32
12000,576,74,65.52,17.59,11.96,0.68,20.57,3.15,0.703,792,51.64,6.99,59
12000,508,48,42.01,0.92,0.56,0.00,31.98,0.15,0.062,907,41.68,17.20,29
12000,507,31,49.97,9.81,10.84,0.00,17.42,3.45,0.742,3624,264.12,37.36,30
12000,601,28,92.84,5.39,11.86,0.00,30.57,0.86,0.250,1664,78.39,29.36,25
12000,31,21,67.12,9.67,10.62,1.00,18.52,2.95,0.714,3194,178.07,70.83,21
12000,180,12,48.15,16.50,4.00,0.75,11.50,1.42,0.500,2772,147.72,29.29,12
12000,472,12,80.93,10.50,31.83,14.58,23.00,5.67,1.000,870,83.78,11.00,10
13000,1,3646,35.11,1.71,7.98,0.61,19.26,0.41,0.112,479,24.74,7.17,1787
13000,612,793,58.20,0.24,14.92,0.19,17.33,0.07,0.019,317,16.40,16.61,499
13000,32,481,55.89,7.14,6.11,0.31,18.11,1.21,0.376,1291,63.74,17.02,349
13000,194,295,58.72,7.49,8.35,0.11,28.84,2.62,0.546,1620,108.62,28.02,247
13000,537,206,28.58,0.00,6.45,0.00,19.44,0.00,0.000,260,17.09,2.16,88
13000,538,198,75.57,12.06,9.90,0.29,26.27,2.29,0.697,790,49.28,6.23,139
13000,604,182,100.57,0.00,0.00,0.40,68.90,0.00,0.000,156,34.55,12.16,47
13000,573,134,53.40,1.17,0.13,0.17,50.42,0.00,0.000,129,14.87,6.33,25
13000,217,119,66.44,13.32,7.36,0.06,16.56,2.71,0.697,2999,158.94,32.53,112
13000,576,37,73.76,22.97,12.11,0.22,17.78,3.59,0.784,1096,56.59,6.56,31
13000,497,28,34.05,0.00,9.04,0.00,23.57,0.00,0.000,340,18.94,0.93,15
13000,507,25,59.41,10.40,13.12,0.00,23.12,4.20,0.880,2338,203.58,24.98,24
13000,601,25,92.58,6.00,11.64,0.00,29.08,1.08,0.320,2361,98.45,33.34,23
13000,605,22,29.93,1.91,9.73,0.00,13.59,2.27,0.773,2246,120.77,42.91,17
13000,31,18,55.33,8.17,10.56,0.00,13.94,1.50,0.333,3240,175.83,75.57,17
13000,472,14,61.27,5.93,25.21,14.29,16.07,3.21,0.643,822,111.52,9.78,12
13000,508,13,33.28,0.46,0.00,0.00,24.77,0.00,0.000,2800,95.22,44.00,12
13000,180,6,51.07,20.67,2.17,0.00,9.50,1.17,0.500,4157,223.89,42.28,6
14000,1,5571,36.89,1.37,5.94,0.95,26.49,0.13,0.034,236,21.23,4.76,2166
14000,32,500,55.42,7.54,5.38,0.16,18.47,1.18,0.396,1443,66.80,20.26,369
14000,612,386,50.01,0.14,16.02,0.02,11.35,0.03,0.005,448,16.69,23.45,280
14000,194,242,53.94,7.01,8.77,2.60,24.64,2.41,0.508,1678,110.06,26.54,207
14000,537,197,28.88,0.00,8.66,0.01,18.91,0.00,0.000,362,18.66,5.86,141
14000,626,195,32.85,1.43,5.87,0.00,11.15,0.40,0.113,408,21.54,14.67,169
14000,604,113,124.33,0.59,0.12,0.00,80.07,0.00,0.000,461,69.95,21.93,43
14000,217,100,58.63,12.23,5.98,0.00,14.78,2.30,0.570,3130,159.19,36.80,98
14000,605,43,33.97,3.30,9.95,0.02,14.88,2.33,0.791,844,58.98,15.69,27
14000,601,31,87.29,5.52,13.84,0.00,25.65,0.97,0.323,2565,115.17,32.50,29
14000,507,25,56.15,9.36,13.76,0.00,21.64,4.04,0.840,2802,225.77,30.94,23
14000,43,25,26.24,0.84,0.60,0.04,20.68,0.00,0.000,421,22.53,10.60,13
14000,538,22,73.89,11.41,4.82,0.00,31.64,1.36,0.545,768,65.31,18.90,12
14000,508,13,34.75,0.38,0.00,0.00,25.54,0.00,0.000,1389,44.23,27.80,12
14000,576,13,73.77,22.31,0.23,0.00,25.38,0.00,0.000,1466,78.32,21.95,10
14000,472,10,79.25,7.70,30.40,18.90,22.80,3.90,0.900,1417,188.07,16.45,9
14000,31,8,61.44,13.88,2.50,0.00,15.75,1.12,0.375,3540,196.55,68.30,8
15000,1,4706,32.65,0.91,6.31,0.65,22.65,0.11,0.030,305,23.32,7.30,1933
15000,612,980,53.04,0.07,10.55,0.14,20.10,0.01,0.003,217,16.83,9.22,467
15000,32,464,52.77,7.62,5.86,0.34,16.31,1.23,0.399,1507,69.79,17.13,363
15000,628,326,46.44,2.40,0.03,0.72,43.55,0.01,0.003,88,11.72,2.22,62
15000,629,319,50.10,9.20,9.82,0.13,15.58,2.38,0.586,2710,149.77,41.23,305
15000,194,318,49.10,3.49,7.17,0.77,27.27,1.20,0.277,1267,83.17,24.56,216
15000,537,128,28.21,0.00,9.02,0.01,18.77,0.00,0.000,143,11.02,1.78,48
15000,626,118,48.08,3.35,5.09,0.27,15.91,0.68,0.186,668,32.44,15.42,95
15000,631,94,33.03,0.17,8.69,0.00,18.44,0.00,0.000,179,11.57,2.75,44
15000,497,65,31.52,0.00,9.68,0.00,20.08,0.00,0.000,230,13.27,3.72,36
15000,217,62,57.50,12.35,5.84,0.00,13.34,2.45,0.645,3433,169.66,42.67,61
15000,601,62,70.33,3.47,13.53,0.00,20.55,0.55,0.210,1472,75.62,20.58,50
15000,605,40,34.43,3.30,9.82,0.00,15.55,2.50,0.850,1188,92.02,21.48,23
15000,538,36,64.07,6.97,4.78,0.00,35.56,1.14,0.389,450,35.67,7.67,21
15000,507,23,55.64,9.52,13.83,0.00,20.65,4.04,0.870,3291,250.70,37.54,22
15000,604,23,113.74,0.00,0.17,0.09,74.83,0.00,0.000,961,94.72,39.88,16
15000,43,18,21.77,0.00,0.00,0.33,17.78,0.00,0.000,789,33.11,34.47,13
15000,508,12,41.30,0.42,0.00,0.00,31.92,0.00,0.000,1945,58.73,41.15,9
15000,576,9,75.69,25.78,0.00,0.00,21.44,0.00,0.000,2485,112.92,23.65,7
15000,31,8,56.98,11.38,4.50,0.00,14.00,1.50,0.375,2228,133.40,48.81,8
15000,472,8,75.49,8.12,26.25,16.88,23.88,4.25,0.875,2474,278.30,22.31,8
15000,637,7,90.30,6.29,13.14,0.00,24.14,4.29,0.857,4893,178.57,23.99,7
16000,1,3817,29.40,0.73,6.47,0.63,19.86,0.05,0.013,305,17.64,5.93,1552
16000,32,518,49.12,5.80,4.84,0.33,19.21,1.08,0.359,1397,62.43,18.06,383
16000,653,513,32.80,0.29,8.76,0.00,7.84,0.05,0.014,437,18.39,16.59,440
16000,612,451,48.60,0.03,12.35,0.03,15.10,0.01,0.004,358,17.70,12.79,263
16000,629,284,48.61,8.88,9.34,0.11,15.31,1.93,0.475,2371,131.97,39.04,268
16000,667,235,51.02,0.68,13.24,0.03,12.07,0.31,0.077,255,14.17,10.50,178
16000,194,205,49.53,3.19,10.26,0.00,27.29,1.08,0.239,1465,92.62,29.04,150
16000,648,186,45.36,6.81,4.60,0.10,10.17,1.58,0.468,965,38.52,13.13,163
16000,537,180,35.57,0.19,8.26,0.13,26.82,0.03,0.011,162,15.05,3.00,92
16000,656,169,43.86,0.00,11.14,0.00,12.19,0.00,0.000,156,9.60,6.13,93
16000,601,127,53.28,1.96,9.83,0.00,17.06,0.36,0.134,1153,58.72,27.63,109
16000,538,108,51.93,0.51,26.79,0.16,35.00,0.06,0.009,56,14.82,1.93,59
16000,217,98,63.62,13.50,4.71,0.00,17.41,2.36,0.531,1933,93.89,26.36,83
16000,649,83,35.63,0.12,9.96,0.27,9.69,0.00,0.000,303,11.69,6.44,42
16000,626,71,38.16,3.46,5.76,0.04,9.44,0.49,0.155,968,42.51,20.00,64
16000,497,51,28.12,0.00,7.84,0.00,19.20,0.00,0.000,409,23.25,1.70,34
16000,604,39,107.43,0.00,0.00,0.00,65.72,0.00,0.000,241,28.00,6.20,8
16000,605,36,35.12,4.53,9.28,0.00,14.39,2.42,0.833,1798,121.61,25.06,28
16000,631,31,41.34,0.00,11.42,0.00,22.52,0.00,0.000,955,33.56,16.29,16
16000,657,29,32.20,0.14,9.83,0.00,13.03,0.00,0.000,163,5.84,9.86,23
16000,507,27,45.83,8.81,11.04,0.00,15.30,3.04,0.741,3118,227.85,31.12,25
16000,43,15,21.46,1.67,2.60,0.20,12.67,0.20,0.067,981,44.98,31.94,11
16000,508,12,50.61,0.00,0.00,0.00,37.25,0.00,0.000,1646,49.50,39.75,7
16000,472,8,73.82,8.12,25.88,16.38,22.88,4.25,0.875,3474,324.99,23.79,8
16000,31,6,56.57,14.00,2.00,0.00,11.00,1.00,0.167,2434,116.03,37.51,6
16000,576,6,73.08,26.17,0.00,0.00,18.67,0.00,0.000,4068,163.99,39.40,6
16000,654,6,46.45,7.33,3.67,0.00,12.67,1.17,0.333,1982,58.93,33.49,6
16000,637,5,82.43,6.60,11.80,0.00,20.60,3.60,0.800,5962,227.79,43.46,5
17000,1,3557,31.51,2.06,6.07,0.61,17.47,0.33,0.096,646,32.22,11.33,1883
17000,537,598,28.31,0.20,7.68,0.19,19.58,0.08,0.027,124,10.97,2.32,297
17000,612,370,53.63,0.21,12.15,0.01,18.10,0.03,0.008,475,24.19,13.00,273
17000,648,238,47.78,6.17,6.20,0.04,12.06,1.76,0.517,719,32.80,10.20,212
17000,538,215,74.95,0.70,20.24,0.00,48.87,0.09,0.019,438,61.00,23.39,143
17000,497,201,28.37,0.01,7.89,1.87,19.83,0.02,0.010,138,11.11,0.82,101
17000,653,144,17.27,0.02,4.44,0.00,4.31,0.00,0.000,262,8.57,13.47,99
17000,628,133,43.99,3.48,0.44,7.41,31.41,0.00,0.000,320,28.14,9.96,55
17000,194,131,53.34,6.15,11.44,0.02,24.37,2.08,0.435,1666,103.96,34.57,108
17000,601,118,48.61,1.97,9.91,0.00,14.37,0.42,0.169,1243,57.09,20.44,101
17000,667,103,47.27,1.58,12.50,0.05,8.88,0.52,0.136,370,17.25,7.27,79
17000,217,84,61.67,13.63,5.71,0.00,14.39,2.70,0.667,1624,80.86,22.97,79
17000,649,41,31.89,0.07,9.68,0.15,8.05,0.02,0.000,547,12.75,18.71,26
17000,605,35,31.38,2.66,9.77,0.00,13.89,1.74,0.571,1985,121.19,27.98,29
17000,657,32,37.69,0.00,10.69,0.00,16.28,0.00,0.000,612,20.84,10.95,23
17000,507,26,50.60,9.50,14.88,0.00,15.04,3.77,0.808,2953,207.93,33.47,22
17000,626,24,74.65,12.75,16.08,0.29,12.79,4.08,0.917,368,27.46,10.34,21
17000,647,20,59.24,4.85,14.05,0.00,26.35,1.30,0.400,3498,212.10,38.86,20
17000,656,17,49.12,0.29,12.24,0.00,12.65,0.29,0.059,471,19.59,11.07,17
17000,32,16,47.23,0.00,0.00,0.00,39.00,0.00,0.000,345,16.08,26.73,6
17000,43,13,17.48,0.00,1.15,0.23,13.15,0.00,0.000,1592,72.36,51.44,10
17000,508,12,45.87,0.17,0.92,1.42,32.75,0.25,0.083,1946,53.54,52.94,11
17000,576,11,71.54,24.73,0.91,0.00,19.00,0.27,0.091,2385,96.96,34.26,8
17000,637,8,79.62,8.88,6.88,0.00,19.50,2.88,0.750,3633,158.01,38.70,8
17000,472,6,72.41,7.17,26.50,15.33,23.67,4.17,0.833,4453,404.24,31.60,6
18000,1,3671,36.83,1.63,5.95,1.12,25.13,0.08,0.019,343,21.24,7.79,1686
18000,537,813,39.40,0.27,10.51,0.13,26.24,0.02,0.006,178,12.32,4.94,456
18000,688,415,48.83,5.97,6.33,0.01,19.39,1.42,0.407,743,37.24,12.69,324
18000,538,325,127.27,0.63,13.78,1.72,82.37,0.06,0.012,526,81.40,22.44,149
18000,612,215,61.28,0.52,11.49,0.16,22.34,0.18,0.037,348,21.72,9.01,176
18000,194,197,69.14,8.63,8.66,0.02,33.91,2.44,0.457,800,65.35,23.72,154
18000,648,162,47.67,6.90,5.81,0.04,10.48,1.66,0.506,938,36.40,13.35,143
18000,601,131,46.01,2.20,7.35,0.00,15.56,0.32,0.122,1055,53.81,22.78,114
18000,717,118,67.23,0.02,15.92,0.00,22.08,0.00,0.000,352,18.86,12.24,79
18000,628,100,32.51,0.52,7.82,0.00,24.82,0.16,0.030,296,17.85,4.74,79
18000,497,90,31.54,0.34,10.27,0.22,19.66,0.14,0.044,279,17.15,2.96,45
18000,626,55,58.25,9.45,8.60,0.04,15.73,1.82,0.455,702,50.60,13.43,55
18000,217,46,49.08,12.78,3.63,0.00,9.02,1.78,0.478,1969,82.44,30.22,45
18000,667,45,83.66,0.00,10.20,0.27,34.82,0.00,0.000,136,18.21,2.40,25
18000,605,33,30.48,2.06,9.61,0.30,14.33,1.64,0.576,2073,117.92,33.08,23
18000,653,30,18.73,0.00,4.13,0.13,5.40,0.00,0.000,430,17.01,17.79,25
18000,657,29,38.93,0.00,10.10,0.00,17.76,0.00,0.000,899,26.63,15.67,23
18000,507,22,40.58,5.86,11.32,0.00,16.09,3.00,0.727,3621,232.71,37.79,22
18000,117,19,31.68,0.00,0.00,0.00,21.79,0.00,0.000,610,21.21,18.51,8
18000,43,13,23.73,0.00,1.15,0.15,18.23,0.00,0.000,712,30.03,18.39,6
18000,508,12,52.33,0.33,0.08,2.17,35.92,0.00,0.000,2191,53.47,67.46,11
18000,692,8,56.06,0.00,14.38,0.00,14.62,0.00,0.000,524,26.23,16.27,4
18000,576,7,66.02,24.00,0.00,0.00,16.14,0.00,0.000,3907,132.98,62.54,6
18000,637,6,58.78,8.00,2.50,0.00,14.17,1.33,0.500,3177,128.51,50.02,6
18000,649,6,32.28,0.00,8.00,0.00,10.17,0.00,0.000,1657,49.59,28.20,6
18000,694,5,42.28,9.60,3.60,0.00,6.60,1.00,0.200,2093,90.44,15.05,5
19000,1,2445,31.66,0.68,4.87,0.56,23.51,0.06,0.015,273,16.26,6.06,969
19000,537,699,39.39,0.29,9.42,0.03,27.87,0.05,0.011,130,10.30,3.97,334
19000,720,660,31.43,0.00,6.49,0.00,9.32,0.00,0.000,228,10.20,10.97,417
19000,497,404,35.01,0.32,6.60,0.38,26.96,0.01,0.002,84,9.89,1.85,172
19000,688,286,49.26,6.76,5.93,0.37,18.50,0.97,0.287,640,29.85,9.81,219
19000,538,223,132.48,0.41,21.33,0.30,75.53,0.02,0.004,845,87.03,23.69,111
19000,725,163,45.25,2.70,5.07,0.09,16.59,0.43,0.086,667,33.88,10.92,116
19000,194,156,72.81,10.02,8.71,0.16,34.94,2.71,0.500,1173,77.75,21.42,113
