step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1599,0.3965,10958.9,252,534,608,457,12,9,8,22719,22973,25252,0,0,0,1.000,1.000,1.000,426,214,98,0.6655,0.0489,0.7328,0.0308
2000,2913,0.4298,24034.1,275,1118,981,814,38,33,49,24843,24097,25674,0,0,0,1.000,1.000,1.000,782,358,120,0.4334,0.1073,0.5511,0.0496
3000,3570,0.3910,27520.4,310,1355,1257,958,92,91,104,23221,22250,23563,0,0,0,1.000,1.000,1.000,984,417,143,0.4341,0.1175,0.5720,0.0467
4000,4662,0.4146,26926.8,272,1726,1596,1340,125,130,157,23114,20915,22445,0,0,0,1.000,1.000,1.000,1236,595,202,0.4518,0.1072,0.5930,0.0433
5000,5093,0.3656,27848.0,248,1656,1807,1630,145,147,199,21584,19701,21792,0,0,0,1.000,1.000,1.000,1163,553,220,0.4468,0.1262,0.6025,0.0475
6000,4710,0.3561,28068.7,254,1598,1686,1426,132,139,157,20838,18194,19804,0,0,0,1.000,1.000,1.000,1119,630,209,0.4964,0.1077,0.6282,0.0462
7000,4464,0.3728,26202.9,265,1484,1558,1422,153,139,169,20497,16505,17625,0,0,0,1.000,1.000,1.000,1065,556,217,0.5658,0.0807,0.6765,0.0374
8000,3699,0.3855,24418.9,296,1279,1306,1114,97,121,131,19287,16543,17363,0,0,0,1.000,1.000,1.000,916,487,175,0.6293,0.0673,0.7180,0.0334
9000,3589,0.4335,24847.8,325,1384,1239,966,110,78,132,22725,19307,19157,0,0,0,1.000,1.000,1.000,980,445,137,0.5693,0.0749,0.6815,0.0363
10000,3380,0.4790,25277.1,364,1403,1135,842,128,97,117,24620,21955,21824,0,0,0,1.000,1.000,1.000,1013,431,120,0.5123,0.0867,0.6503,0.0391
