step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin
10000,4070,1.415,2.963,16.54,113310,78109,0,31355,1225,1911837,1039912.5,910951.7,0.182,0.640,0.080,0.098,82,28.28,15.89,0.06,0.76,7.74,6.52,0.20,1.45,6.50,7.72,0.00,0.10,0.276,0.174,2314,0.060,0.023,0.925,0.010,0.042,233425,188430,2,0.229,0.768,0.039,3323112,0.186,3.526,0.350,88.65,90971,289,0.476,0.154,0.417,11180042,1.02,3.16,0.314,0.619,0.001,8.0,29.8,49.8,189.9,58959,0.225,0.00,0.0039,0.083,1183,0.630,0.000,0.576,0.522,2.86,3.86,4.04,0.01,0.003,1.02,1.03,1.03,0.668,0.00190,88.89,53.3370,2081.94,64838.3,140078.7,0.158,45.8799,198.354,0.000,1.000,0.000,65.8,76.421,95.811,6877,43665.0,18.87,93.335,6.14,27.166,1737.5,9.195,0.136,2.00,4.5608,18562.3,0.5267,0.3511,14.49,1.966,0.088,1.5122,0.0000,0.212,0.235,0.196,0.0000,4.74,0.85,4,15,25,100,69.5651,0.0020,0.4103,0.0000,0.0000,42.9048,100.00,56.0488,249.9221,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0032,0.0013,0.000002,0,0.1538,0.0044,0.0126,67,249,640,0.0000,0.0000,0.0487,0.131,6.4623,0.0112,2.6576,0.0170,0.2619,0.0510,0.0000,0.00040,0.959,0.0502,0.972,0.679,0.15,0.039,0.000,0.000,0.0000,0.000,0.000,0.0000,1.2225,0.0000,2.4976,0.00000,0.03573,0.6800,0.6787,1.0000,2.730,0.000,1.0000,7.8109,0.0000
20000,4743,1.425,2.463,25.03,76762,55505,0,20536,46,868552,454210.5,424752.0,0.222,0.696,0.056,0.026,77,23.50,11.93,0.00,0.00,6.58,4.94,0.06,0.77,5.14,4.52,0.00,0.00,0.271,0.144,1624,0.077,0.045,0.906,0.005,0.044,98410,69131,1,0.695,0.305,0.015,474949,0.171,3.339,0.289,41.98,56825,269,0.489,0.211,0.444,5541999,1.00,2.53,0.377,0.623,0.000,8.0,24.0,32.0,162.0,55870,0.213,0.00,0.0019,0.098,1241,0.455,0.000,0.414,0.259,2.63,3.42,3.61,0.00,0.000,1.00,1.00,1.00,0.487,0.00119,12.21,13.8830,1981.01,70576.0,140078.7,0.000,16.5073,96.826,0.000,1.000,0.001,61.7,37.921,40.443,5845,36203.2,18.04,37.201,4.22,11.878,1024.5,2.797,0.137,1.99,4.2375,20098.3,0.5888,0.4145,11.78,2.000,0.002,0.4878,0.0000,0.573,0.209,0.567,0.0000,4.15,0.42,4,12,16,81,33.1599,0.0000,0.3380,0.0000,0.0000,13.8528,100.00,75.6731,185.6852,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0035,0.0015,0.000001,2,0.0541,0.0048,0.0069,58,215,634,0.0000,0.0000,0.0015,0.003,1.0449,0.0021,0.5311,0.0122,0.3977,0.0421,0.0000,0.00012,0.495,0.0174,1.000,0.981,0.05,0.015,0.000,0.000,0.0000,0.000,0.000,0.0000,1.2291,0.0000,2.3077,0.00000,0.04379,0.6800,0.6786,1.0000,2.280,0.000,1.0000,5.5505,0.0000
30000,3992,1.067,2.676,32.53,143926,96797,0,47784,80,1724426,998642.1,886745.6,0.063,0.883,0.045,0.009,52,29.06,9.86,0.00,0.07,7.41,4.38,0.22,1.64,7.00,4.64,0.00,0.00,0.251,0.125,1201,0.145,0.073,0.911,0.003,0.013,217193,141296,6,0.288,0.250,0.038,1515136,0.096,3.458,0.314,91.64,137715,259,0.514,0.188,0.279,22944288,1.00,1.03,0.650,0.348,0.000,15.0,32.0,32.0,98.0,58441,0.223,0.00,0.0036,0.123,1089,0.666,0.000,0.332,0.352,2.48,3.86,3.91,0.00,0.000,1.00,1.00,1.00,0.687,0.00234,68.71,33.0354,593.22,54373.0,140078.7,1.588,41.7234,216.227,0.000,1.000,0.000,82.7,86.466,99.610,6342,40418.1,13.45,84.859,4.11,38.169,1694.9,12.276,0.134,2.00,8.8165,35195.6,0.7470,0.4197,14.64,2.000,0.001,1.5122,0.0000,0.570,0.209,0.671,0.0000,4.14,0.43,8,16,16,49,78.5705,0.0000,0.5125,0.0000,0.0000,47.6551,100.00,40.8468,256.1653,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0027,0.0011,0.000002,16,0.5548,0.0854,0.0134,56,236,706,0.0000,0.0000,0.0009,0.003,2.1498,0.0536,1.1041,0.0173,0.2485,0.0824,0.0000,-0.00013,0.981,0.0816,1.000,0.995,0.15,0.038,0.000,0.000,0.0000,0.000,0.000,0.0000,1.3805,0.0000,2.6970,0.00000,0.03294,0.6800,0.6789,1.0000,2.537,0.000,1.0000,9.6797,0.0000
40000,4031,1.266,2.379,33.47,45753,38217,0,7410,16,340258,469434.8,180904.5,0.038,0.904,0.047,0.011,68,28.66,9.81,0.00,0.03,6.07,3.77,0.17,1.16,8.17,5.03,0.00,0.02,0.214,0.118,1115,0.188,0.134,0.851,0.003,0.012,51709,30974,8,0.325,0.443,0.036,510035,0.107,3.325,0.276,43.95,36492,253,0.532,0.232,0.166,8380672,1.00,1.04,0.644,0.355,0.000,14.0,32.0,32.0,159.6,58098,0.222,0.00,0.0014,0.112,1011,0.567,0.000,0.264,0.193,2.67,3.83,3.87,0.00,0.000,1.00,1.00,1.00,0.576,0.00113,10.56,7.1841,570.92,57830.5,140078.7,0.166,10.8121,96.728,0.000,1.000,0.000,72.7,44.582,42.694,5726,35782.4,23.79,37.587,4.08,11.094,1361.3,3.208,0.136,2.00,8.8766,35781.4,0.7699,0.4061,14.41,2.000,0.001,0.4878,0.0000,0.659,0.207,0.782,0.0000,4.11,0.42,8,16,16,80,41.2798,0.0013,0.4495,0.0000,0.0000,14.1403,100.00,74.7397,220.9757,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0025,0.0011,0.000001,71,0.8011,0.0571,0.0407,86,283,1036,0.0000,0.0000,0.0005,0.001,0.3464,0.1248,0.2521,0.0146,0.3408,0.0386,0.0000,0.00032,0.988,0.0788,1.000,0.994,0.15,0.036,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9817,0.0000,1.6285,0.00000,0.03958,0.6800,0.6792,1.0000,2.261,0.000,1.0000,3.8217,0.0000
50000,4446,1.188,2.225,33.73,121749,97461,0,23649,72,945741,1078465.1,530759.3,0.032,0.886,0.071,0.011,43,29.41,10.66,0.00,0.14,6.31,3.91,0.25,1.66,8.26,5.30,0.00,0.00,0.214,0.116,1272,0.162,0.102,0.882,0.002,0.014,167463,104597,23,0.196,0.322,0.051,1587812,0.127,3.234,0.259,99.69,113532,216,0.561,0.208,0.158,25224495,1.00,0.83,0.651,0.348,0.000,16.0,32.0,32.0,197.0,65910,0.251,0.00,0.0029,0.104,1336,0.701,0.000,0.289,0.298,2.56,3.88,3.92,0.00,0.001,1.00,1.00,1.00,0.711,0.00146,66.57,23.4665,543.10,53685.5,140078.7,1.474,25.8279,232.056,0.000,1.000,0.000,85.0,104.871,110.757,5515,33599.2,12.16,90.222,4.04,31.420,1171.1,13.383,0.134,2.00,9.4375,41959.3,0.7895,0.3967,14.82,2.000,0.000,1.5122,0.0000,0.671,0.222,0.790,0.0000,4.11,0.42,8,16,16,100,99.8063,0.0017,0.4831,0.0000,0.0000,48.6081,100.00,41.5510,282.0465,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0026,0.0011,0.000001,152,1.4966,0.0969,0.0290,85,277,865,0.0000,0.0000,0.0007,0.001,0.8412,0.2133,0.6053,0.0202,0.2428,0.0498,0.0000,-0.00012,0.989,0.0795,1.000,0.995,0.20,0.051,0.000,0.000,0.0000,0.000,0.000,0.0000,0.9215,0.0000,1.6512,0.00000,0.02383,0.6800,0.6791,1.0000,2.120,0.000,1.0000,9.7461,0.0000
60000,4174,1.152,1.992,34.10,42883,37367,0,5624,11,264399,478075.6,153112.4,0.032,0.885,0.063,0.019,68,28.50,8.23,0.02,0.26,5.76,3.78,0.22,1.40,8.36,3.94,0.00,0.02,0.198,0.115,1125,0.149,0.131,0.851,0.005,0.012,46279,28184,21,0.339,0.075,0.042,771791,0.135,3.096,0.229,45.01,33804,254,0.579,0.241,0.147,8142884,1.01,0.80,0.654,0.343,0.000,16.0,32.0,32.0,128.0,59875,0.228,0.00,0.0014,0.105,1119,0.557,0.000,0.241,0.166,2.77,3.83,3.87,0.00,0.002,1.01,1.00,1.01,0.565,0.00100,11.32,7.4115,416.01,59245.5,140078.7,0.160,9.6094,97.872,0.000,1.000,0.000,77.6,45.447,43.452,5051,29936.9,13.73,37.679,4.03,9.492,978.7,2.962,0.132,2.01,9.8053,40927.1,0.8227,0.4147,14.34,2.000,0.000,0.4878,0.0000,0.693,0.236,0.772,0.0000,4.05,0.26,8,16,16,64,42.5151,0.0011,0.4715,0.0000,0.0000,13.9337,100.00,75.9386,231.0546,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0024,0.0011,0.000001,153,1.1153,0.0740,0.0487,98,286,1133,0.0000,0.0000,0.0006,0.002,0.2378,0.1891,0.2614,0.0149,0.3569,0.0340,0.0000,0.00028,0.979,0.0803,1.000,0.996,0.18,0.042,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8983,0.0000,1.3842,0.00000,0.03823,0.6800,0.6793,1.0000,1.907,0.000,1.0000,3.7367,0.0000
70000,4480,0.981,1.802,33.62,100498,85399,0,14336,35,613489,1088711.2,390183.6,0.019,0.851,0.114,0.017,52,28.25,8.00,0.01,0.23,5.27,3.32,0.42,1.93,8.62,3.84,0.00,0.01,0.185,0.106,1518,0.114,0.100,0.888,0.001,0.011,128876,83447,19,0.466,0.071,0.083,1927456,0.154,2.965,0.206,101.83,88550,220,0.636,0.227,0.069,22756995,1.00,0.64,0.603,0.394,0.000,16.0,32.0,32.0,75.0,64154,0.245,0.00,0.0028,0.091,1251,0.669,0.000,0.255,0.255,2.81,3.87,3.89,0.00,0.002,1.00,1.00,1.00,0.676,0.00137,72.80,21.8318,719.95,48686.5,140078.7,3.357,19.4969,228.432,0.000,1.000,0.000,89.2,104.089,114.671,4631,26805.9,19.93,89.154,3.95,22.815,755.1,10.715,0.135,2.00,12.2432,54849.5,1.0288,0.4024,14.32,2.000,0.000,1.5122,0.0000,0.550,0.265,0.513,0.0000,4.04,0.21,8,16,16,36,99.7444,0.0024,0.5194,0.0000,0.0000,46.9626,100.00,36.3015,282.3512,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0023,0.0010,0.000001,422,2.8654,0.1891,0.0452,99,287,1006,0.0000,0.0000,0.0008,0.002,0.5236,0.4661,0.6495,0.0429,0.2743,0.0473,0.0000,0.00028,0.994,0.0889,1.000,0.996,0.34,0.083,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8572,0.0000,1.1788,0.00000,0.02782,0.6800,0.6793,1.0000,1.712,0.000,1.0000,8.5399,0.0000
80000,3761,1.107,1.806,33.42,35015,33210,0,2082,10,137232,486008.4,110222.5,0.025,0.858,0.083,0.035,84,28.66,8.63,0.01,0.28,4.80,3.06,0.65,2.33,9.18,4.45,0.00,0.05,0.169,0.101,1336,0.095,0.128,0.859,0.002,0.011,35024,22881,10,0.478,0.064,0.139,1697777,0.149,2.958,0.204,46.68,26300,297,0.803,0.253,0.067,7312164,1.00,0.65,0.633,0.363,0.001,18.0,32.0,32.0,162.0,55072,0.210,0.00,0.0014,0.109,985,0.515,0.000,0.209,0.132,2.98,3.89,3.92,0.00,0.001,1.00,1.00,1.00,0.518,0.00094,12.61,9.4666,503.82,54848.7,140078.7,0.265,8.4856,97.839,0.000,1.000,0.000,68.8,45.354,45.063,4682,26951.6,13.57,37.613,3.99,6.542,765.5,2.283,0.135,1.99,13.0935,49244.8,1.0757,0.4217,14.64,2.000,0.000,0.4878,0.0000,0.481,0.225,0.475,0.0000,4.07,0.37,9,16,16,79,43.1018,0.0024,0.4738,0.0000,0.0000,13.8167,100.00,76.0400,233.5383,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0021,0.0010,0.000001,432,1.9801,0.1162,0.0809,115,301,1655,0.0000,0.0000,0.0009,0.001,0.1185,0.3654,0.3182,0.0245,0.4079,0.0328,0.0000,-0.00007,0.998,0.0892,1.000,0.988,0.53,0.139,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8233,0.0000,1.0114,0.00000,0.03703,0.6800,0.6794,1.0000,1.729,0.000,1.0000,3.3210,0.0000
90000,4375,0.906,1.260,33.99,64626,58876,0,3988,51,288991,1072487.2,279069.3,0.026,0.814,0.082,0.078,67,27.95,8.90,0.01,0.18,5.08,2.81,0.54,2.26,8.61,3.67,0.00,0.00,0.181,0.090,1826,0.110,0.067,0.924,0.002,0.007,79239,53314,10,0.842,0.031,0.138,4246376,0.184,2.439,0.137,101.95,55347,282,0.966,0.224,0.030,18605863,1.00,0.75,0.539,0.458,0.000,14.0,32.0,32.0,98.0,62289,0.238,0.00,0.0028,0.097,1256,0.619,0.000,0.252,0.232,3.16,3.89,3.90,0.00,0.000,1.00,1.00,1.00,0.622,0.00139,71.41,28.2097,1240.05,30924.3,140078.7,17.763,16.6352,213.833,0.000,1.000,0.000,84.4,93.973,129.078,3547,17675.9,16.51,85.511,4.02,11.054,255.4,5.755,0.136,2.00,18.7460,82014.0,1.6085,0.3864,14.24,2.000,0.000,1.5122,0.0000,0.542,0.147,0.749,0.0000,4.08,0.32,8,16,16,49,90.0305,0.0236,0.5145,0.0000,0.0000,45.5950,100.00,23.1389,257.6381,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0017,0.0008,0.000001,1097,5.2884,0.3269,0.0874,112,296,1706,0.0000,0.0000,0.0029,0.008,0.3358,0.9573,0.8272,0.0857,0.3178,0.0476,0.0000,-0.00002,0.999,0.0893,1.000,0.970,0.43,0.138,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8533,0.0000,0.8702,0.00000,0.03390,0.6800,0.6795,1.0000,1.169,0.000,1.0000,5.8876,0.0000
100000,3459,1.079,1.339,33.81,23062,22056,0,927,33,92670,488639.0,119666.2,0.040,0.791,0.041,0.129,94,29.56,9.05,0.01,0.13,5.33,3.05,0.66,2.37,9.11,3.78,0.00,0.00,0.178,0.087,1330,0.089,0.097,0.891,0.001,0.012,23179,14268,10,0.723,0.063,0.165,2248631,0.176,2.509,0.144,47.73,17884,369,1.291,0.220,0.039,6396585,1.00,0.63,0.623,0.369,0.000,18.0,32.0,32.0,128.0,52229,0.199,0.00,0.0016,0.102,888,0.493,0.000,0.238,0.145,3.24,3.96,3.99,0.00,0.001,1.00,1.00,1.00,0.495,0.00107,15.03,16.4085,761.27,45230.4,140078.7,0.538,10.1893,96.765,0.000,1.000,0.000,59.5,42.106,45.473,3819,19294.7,15.63,36.745,4.07,3.139,319.7,1.199,0.134,1.99,19.3905,67071.9,1.5294,0.4093,15.10,2.000,0.000,0.4878,0.0000,0.601,0.125,0.829,0.0000,4.13,0.38,9,16,16,64,39.8162,0.0089,0.4527,0.0000,0.0000,13.4854,100.00,69.1893,229.7667,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3088,0.0000,0.0000,0.0014,0.0007,0.000001,962,3.5729,0.1795,0.1696,112,326,4801,0.0000,0.0000,0.0033,0.007,0.1192,0.7188,0.5344,0.0364,0.4180,0.0376,0.0000,0.00005,1.000,0.0886,1.000,0.965,0.53,0.165,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8748,0.0000,0.8938,0.00000,0.04624,0.6800,0.6796,1.0000,1.273,0.000,1.0000,2.2056,0.0000
