step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,809,0.4796,7006.1,468,416,239,154,4,14,8,23209,23174,24841,0,0,0,1.000,1.000,1.000,319,61,2,0.7300,0.0444,0.8113,0.0256
2000,2315,0.4371,19664.4,362,873,771,671,52,55,43,26179,25815,26633,0,0,0,1.000,1.000,1.000,615,208,19,0.4504,0.1042,0.5957,0.0435
3000,3435,0.4399,22321.8,283,1295,1134,1006,122,130,145,24007,23455,23494,0,0,0,1.000,1.000,1.000,948,269,30,0.5042,0.0972,0.6364,0.0395
4000,4769,0.3458,24070.3,225,1728,1640,1401,211,234,167,23014,21990,21829,0,0,0,1.000,1.000,1.000,1264,375,29,0.4728,0.1101,0.6404,0.0420
5000,5094,0.3563,27483.1,237,1807,1726,1561,200,209,185,21527,18994,20805,0,0,0,1.000,1.000,1.000,1346,388,35,0.4811,0.1032,0.6302,0.0450
6000,5415,0.3247,24218.8,210,1936,1887,1592,220,218,231,21200,17961,20628,0,0,0,1.000,1.000,1.000,1395,435,33,0.5325,0.0947,0.6819,0.0387
7000,5701,0.3433,22271.0,180,2046,2097,1558,204,249,205,20541,17736,20599,0,0,0,1.000,1.000,1.000,1469,428,40,0.5765,0.0918,0.7197,0.0358
8000,5678,0.3570,25540.8,215,2092,1938,1648,209,232,182,20811,18459,22627,0,0,0,1.000,1.000,1.000,1503,456,38,0.5294,0.0827,0.6808,0.0366
9000,4811,0.3563,19431.4,203,1745,1777,1289,203,228,232,20637,18517,22664,0,0,0,1.000,1.000,1.000,1277,410,40,0.6324,0.0658,0.7573,0.0327
10000,4412,0.3629,18348.8,203,1646,1513,1253,178,196,201,21746,21298,26130,0,0,0,1.000,1.000,1.000,1221,340,36,0.5980,0.0745,0.7539,0.0341
11000,3476,0.3657,16700.0,232,1413,1156,907,209,190,225,21748,22835,27615,0,0,0,1.000,1.000,1.000,1046,285,19,0.6307,0.0704,0.7780,0.0336
12000,2583,0.3953,14595.8,287,1177,780,626,148,204,183,21390,24612,30179,0,0,0,1.000,1.000,1.000,915,162,17,0.6307,0.0838,0.7940,0.0325
13000,1960,0.4459,11045.5,312,987,582,391,113,162,169,22813,28439,34808,0,0,0,1.000,1.000,1.000,718,143,18,0.5303,0.1007,0.7677,0.0351
14000,984,0.5254,6096.7,383,540,300,144,45,142,108,22489,30509,37780,0,0,0,1.000,1.000,1.000,422,78,6,0.4302,0.1032,0.7479,0.0324
15000,1111,0.4014,7040.0,332,817,228,66,21,129,46,21223,31454,39545,0,0,0,1.000,1.000,1.000,666,51,1,0.3461,0.1168,0.6302,0.0345
16000,1080,0.4389,6460.3,333,747,276,57,37,154,46,21355,33031,41856,0,0,0,1.000,1.000,1.000,540,68,1,0.3450,0.1410,0.6313,0.0380
17000,996,0.4317,6279.1,371,676,214,106,25,117,72,18301,30168,39719,0,0,0,1.000,1.000,1.000,536,43,3,0.6821,0.0829,0.9070,0.0311
18000,1800,0.4222,10439.7,316,957,555,288,91,173,141,15706,26272,35509,0,0,0,1.000,1.000,1.000,771,170,6,0.7123,0.0660,0.8414,0.0286
19000,1880,0.4500,12171.5,347,796,582,502,95,141,162,12080,21289,30711,0,0,0,1.000,1.000,1.000,653,168,22,0.8020,0.0455,0.8795,0.0236
20000,3324,0.4410,17705.3,281,1607,1005,712,153,143,184,11666,17771,26366,0,0,0,1.000,1.000,1.000,1189,233,6,0.7426,0.0482,0.8283,0.0237
21000,4009,0.4278,22148.6,280,1279,1374,1356,147,149,234,10529,17822,26224,0,0,0,1.000,1.000,1.000,962,302,40,0.6746,0.0549,0.7713,0.0281
22000,3349,0.4306,20595.7,336,1169,1222,958,153,154,194,8451,12325,19948,0,0,0,1.000,1.000,1.000,896,389,59,0.7926,0.0385,0.8394,0.0206
23000,5188,0.5019,34392.7,374,1938,1572,1678,195,197,244,14268,14426,22661,0,0,0,1.000,1.000,1.000,1415,321,36,0.5579,0.0780,0.6741,0.0328
24000,5555,0.4578,40706.6,428,1989,1978,1588,201,228,215,11767,12129,17024,0,0,0,1.000,1.000,1.000,1454,399,44,0.5367,0.0716,0.6271,0.0316
25000,5145,0.4548,41186.5,522,1697,1810,1638,193,208,228,10725,10758,16500,0,0,0,1.000,1.000,1.000,1256,438,52,0.5792,0.0659,0.6609,0.0299
26000,4926,0.4992,41811.0,600,1610,1762,1554,196,208,197,12705,12213,16094,0,0,0,1.000,1.000,1.000,1130,440,38,0.5708,0.0711,0.6477,0.0307
27000,5056,0.4850,42085.9,592,1841,1655,1560,190,201,181,14470,13043,16687,0,0,0,1.000,1.000,1.000,1305,366,43,0.5343,0.0745,0.6274,0.0324
28000,4729,0.5037,41489.7,615,1641,1611,1477,199,178,176,15397,14895,19004,0,0,0,1.000,1.000,1.000,1220,427,39,0.5138,0.0803,0.6276,0.0349
29000,4573,0.5069,41167.7,638,1600,1555,1418,189,189,169,16511,16445,21509,0,0,0,1.000,1.000,1.000,1217,403,41,0.4833,0.0906,0.6195,0.0384
30000,3967,0.5188,39207.3,717,1601,1304,1062,174,182,177,17649,18459,24114,0,0,0,1.000,1.000,1.000,1209,315,33,0.4768,0.0938,0.6408,0.0409
31000,3329,0.4896,35955.0,793,1370,1089,870,134,155,140,17623,20741,27316,0,0,0,1.000,1.000,1.000,1017,272,32,0.4789,0.0913,0.6756,0.0417
32000,2603,0.5386,31421.9,916,1210,844,549,104,153,115,19063,24771,32342,0,0,0,1.000,1.000,1.000,927,216,18,0.4291,0.1058,0.7086,0.0477
33000,1938,0.4923,25713.5,1083,1039,557,342,113,137,89,20045,28998,37125,0,0,0,1.000,1.000,1.000,807,134,9,0.3643,0.1310,0.7366,0.0536
34000,1415,0.5477,20238.2,1210,901,311,203,81,114,50,21248,32863,41955,0,0,0,1.000,1.000,1.000,699,72,6,0.2383,0.1956,0.7426,0.0623
35000,1095,0.5416,15502.9,1196,807,214,74,60,93,34,21867,35616,45478,0,0,0,1.000,1.000,1.000,617,52,0,0.2151,0.1981,0.7020,0.0683
36000,1045,0.5187,14000.3,1006,825,198,22,48,102,12,21653,36538,47128,0,0,0,1.000,1.000,1.000,640,48,0,0.2238,0.1854,0.7863,0.0706
37000,1212,0.4629,15934.6,903,941,232,39,52,112,35,18639,33384,44767,0,0,0,1.000,1.000,1.000,716,74,0,0.3882,0.1267,0.8300,0.0534
38000,1883,0.4020,23087.0,725,1077,567,239,60,168,77,14067,27773,39273,0,0,0,1.000,1.000,1.000,810,188,1,0.5203,0.0926,0.7687,0.0424
39000,2773,0.4540,34453.0,714,1252,859,662,120,186,126,10497,22704,35173,0,0,0,1.000,1.000,1.000,949,225,16,0.5034,0.0809,0.7089,0.0431
40000,3727,0.4618,42938.6,712,1543,1261,923,123,178,167,8542,18144,30739,0,0,0,1.000,1.000,1.000,1141,291,31,0.4789,0.0940,0.6578,0.0421
41000,4367,0.4816,49743.7,746,1672,1417,1278,176,178,157,7743,15020,27061,0,0,0,1.000,1.000,1.000,1239,323,24,0.4537,0.0933,0.6160,0.0424
42000,4780,0.4856,53256.7,776,1766,1672,1342,165,167,190,7649,12845,23537,0,0,0,1.000,1.000,1.000,1318,386,32,0.4589,0.0977,0.6029,0.0407
43000,5169,0.4796,56402.7,768,1803,1773,1593,188,172,172,7383,10875,21228,0,0,0,1.000,1.000,1.000,1304,371,24,0.4410,0.1068,0.5712,0.0415
44000,5458,0.5013,58760.1,787,1933,1833,1692,187,168,156,8444,10556,19439,0,0,0,1.000,1.000,1.000,1378,404,45,0.4101,0.1115,0.5403,0.0438
45000,5527,0.4845,62425.4,801,1983,1874,1670,178,167,147,8665,9430,17575,0,0,0,1.000,1.000,1.000,1468,420,26,0.4070,0.1164,0.5421,0.0446
46000,5357,0.4993,64448.4,884,1973,1835,1549,195,161,144,8919,9128,16423,0,0,0,1.000,1.000,1.000,1448,418,34,0.4006,0.1201,0.5419,0.0457
47000,5346,0.5028,68194.1,921,1839,1874,1633,205,173,156,8092,8222,15847,0,0,0,1.000,1.000,1.000,1315,381,30,0.3859,0.1216,0.5383,0.0464
48000,5064,0.5051,69426.9,1000,1847,1734,1483,198,168,146,8627,9006,16097,0,0,0,1.000,1.000,1.000,1373,401,35,0.3668,0.1399,0.5478,0.0496
49000,4555,0.5098,67375.9,1140,1623,1607,1325,192,173,153,9209,10410,17405,0,0,0,1.000,1.000,1.000,1190,382,41,0.3685,0.1336,0.5768,0.0502
50000,4041,0.5266,64473.5,1253,1606,1299,1136,179,127,143,10245,12655,19996,0,0,0,1.000,1.000,1.000,1186,337,30,0.3438,0.1344,0.5945,0.0554
51000,3333,0.5326,58326.0,1389,1363,1091,879,146,126,135,11709,16613,24972,0,0,0,1.000,1.000,1.000,1023,265,15,0.3143,0.1411,0.6414,0.0598
52000,2700,0.5341,49830.8,1504,1306,811,583,134,139,108,14143,21003,29904,0,0,0,1.000,1.000,1.000,984,190,23,0.2855,0.1462,0.6741,0.0662
53000,1961,0.5400,39422.1,1752,1001,570,390,112,109,103,16185,26161,35604,0,0,0,1.000,1.000,1.000,785,142,15,0.2480,0.1898,0.7227,0.0713
54000,1446,0.5588,29166.4,1825,893,364,189,69,103,63,19411,31518,41295,0,0,0,1.000,1.000,1.000,682,106,2,0.1653,0.1998,0.7447,0.0851
55000,1096,0.5776,21385.4,1713,809,217,70,58,80,28,21142,35224,45504,0,0,0,1.000,1.000,1.000,632,67,1,0.1658,0.2429,0.7175,0.0899
56000,956,0.4895,18603.7,1573,778,159,19,47,87,12,21054,35605,46389,0,0,0,1.000,1.000,1.000,587,46,1,0.2086,0.1730,0.8221,0.0809
57000,1172,0.4258,21166.1,1256,923,222,27,48,104,23,18477,32766,43719,0,0,0,1.000,1.000,1.000,729,64,2,0.3139,0.1308,0.8415,0.0639
58000,1625,0.4258,27123.7,1035,1041,470,114,62,153,36,13494,26711,37425,0,0,0,1.000,1.000,1.000,792,150,15,0.5193,0.0816,0.7869,0.0431
59000,2992,0.4291,39351.7,753,1150,989,853,83,162,101,8805,20477,32249,0,0,0,1.000,1.000,1.000,858,234,24,0.4983,0.0889,0.6976,0.0416
60000,3533,0.4585,52732.0,886,1415,1148,970,115,189,132,7367,16993,29404,0,0,0,1.000,1.000,1.000,1057,267,39,0.3951,0.1114,0.6373,0.0519
61000,4175,0.4953,67835.6,984,1563,1428,1184,157,193,146,4537,10726,21879,0,0,0,1.000,1.000,1.000,1159,355,29,0.3840,0.1182,0.5884,0.0508
62000,4748,0.4869,77914.2,1092,1626,1630,1492,186,175,212,3274,6483,16499,0,0,0,1.000,1.000,1.000,1222,361,42,0.3558,0.1330,0.5508,0.0525
63000,4984,0.4878,81318.2,1197,1726,1717,1541,180,187,183,3116,5356,13499,0,0,0,1.000,1.000,1.000,1256,403,33,0.3591,0.1345,0.5456,0.0516
64000,5329,0.4862,84385.7,1162,1854,1828,1647,194,202,176,3698,4985,11755,0,0,0,1.000,1.000,1.000,1378,380,38,0.3193,0.1514,0.5136,0.0543
65000,5262,0.4871,85187.9,1211,1795,1802,1665,184,176,157,3642,4863,10082,0,0,0,1.000,1.000,1.000,1306,386,39,0.3403,0.1321,0.5241,0.0560
66000,5275,0.5117,85712.9,1235,1829,1773,1673,168,181,154,4452,5166,10193,0,0,0,1.000,1.000,1.000,1342,363,27,0.3172,0.1539,0.5084,0.0569
67000,5117,0.4946,84048.0,1269,1815,1704,1598,184,186,140,4602,5518,10768,0,0,0,1.000,1.000,1.000,1322,385,35,0.3293,0.1390,0.5284,0.0556
68000,4892,0.5059,84178.1,1322,1739,1678,1475,180,186,145,4847,5940,11556,0,0,0,1.000,1.000,1.000,1251,371,49,0.3198,0.1315,0.5455,0.0553
69000,4627,0.4964,80197.7,1377,1672,1610,1345,164,184,148,6096,7593,13915,0,0,0,1.000,1.000,1.000,1206,373,37,0.3069,0.1397,0.5533,0.0578
70000,4090,0.5020,73116.7,1434,1561,1387,1142,151,176,141,7787,10505,18012,0,0,0,1.000,1.000,1.000,1145,353,32,0.3134,0.1306,0.5847,0.0612
71000,3374,0.5305,64308.3,1613,1336,1117,921,127,161,116,10662,15005,23352,0,0,0,1.000,1.000,1.000,1001,262,15,0.2715,0.1373,0.6215,0.0666
72000,2679,0.5155,54568.3,1753,1220,844,615,124,159,118,12889,19888,29247,0,0,0,1.000,1.000,1.000,937,217,19,0.2457,0.1580,0.6705,0.0728
73000,2045,0.5594,41278.9,1886,1089,530,426,124,114,92,16688,25871,35881,0,0,0,1.000,1.000,1.000,856,138,17,0.1953,0.1878,0.7084,0.0817
74000,1453,0.5513,28792.1,1913,919,351,183,87,92,52,20213,31753,42099,0,0,0,1.000,1.000,1.000,701,94,3,0.1334,0.2415,0.7437,0.0949
75000,1024,0.5566,21409.4,1879,759,203,62,57,72,20,22081,35094,45446,0,0,0,1.000,1.000,1.000,617,64,1,0.1597,0.1904,0.7136,0.0943
76000,1070,0.4776,21111.1,1459,894,146,30,53,59,14,21436,35107,45766,0,0,0,1.000,1.000,1.000,670,44,1,0.1736,0.1911,0.8227,0.0971
77000,1227,0.4360,22598.7,1241,954,251,22,44,98,17,18664,32314,43362,0,0,0,1.000,1.000,1.000,740,81,0,0.2982,0.1295,0.8340,0.0646
78000,1645,0.4401,29002.5,1094,1039,533,73,60,134,31,13643,26090,36990,0,0,0,1.000,1.000,1.000,792,135,2,0.4725,0.0800,0.7864,0.0438
