step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,21.38,48,0,8,1,5,0,1.00,4,0.374,3067,0.00,103.47,31.27,1629,1,1,0,1.00,1.00,1.00,5,6,8,28.1,13.404,14,1.584,0.475,8,1.000,1,4.26,-0.25,1,0.0000,0.138,0.0000,2085,0.6800
100000,28.85,50,0,7,0,12,0,1.00,8,0.243,3038,0.00,133.88,107.29,1629,2,1,0,1.00,1.00,1.00,5,5,7,37.7,66.523,19,1.518,0.540,8,1.000,1,32.28,-32.25,0,0.0000,0.128,0.0000,2065,0.6800
100000,2.30,24,0,0,0,2,0,1.00,22,0.000,2735,0.03,77.25,14.53,1130,2,1,0,1.00,1.00,1.00,2,1,2,39.9,2.264,2,1.151,0.504,7,1.000,0,60.04,-2.25,0,0.0107,0.083,0.0000,1859,0.6800
100000,23.06,64,0,3,0,17,0,1.00,12,0.130,2731,0.21,169.29,21.43,1130,2,1,0,1.00,1.00,1.00,6,4,6,40.1,36.330,20,1.153,0.494,8,1.000,4,51.50,0.00,0,0.0000,0.045,0.0000,1857,0.6800
100000,4.66,36,0,1,0,2,0,1.00,16,0.215,2706,0.05,71.13,33.48,1666,2,0,0,1.00,1.00,1.00,1,2,2,39.4,5.764,3,1.552,0.365,6,1.000,1,61.09,61.00,0,0.0287,0.100,0.0000,1840,0.6800
100000,4.56,50,0,1,0,2,0,1.00,24,0.220,2699,0.00,169.37,26.72,1629,1,0,0,1.00,1.00,1.00,2,3,1,28.5,4.796,3,1.518,0.540,8,1.000,1,22.93,7.25,0,0.0000,0.128,0.0000,1835,0.6800
100000,34.11,42,0,6,0,16,0,1.00,10,0.176,2556,1.12,119.11,11.14,1654,0,0,0,1.00,1.00,1.00,6,6,5,21.3,40.123,22,1.551,0.429,8,1.000,0,7.36,1.25,0,0.0000,0.403,0.0000,1738,0.6800
100000,6.24,31,0,2,0,2,0,1.00,24,0.321,2552,0.00,47.38,40.34,1654,2,1,0,1.00,1.00,1.00,2,2,2,40.8,0.266,4,1.559,0.411,8,1.000,1,17.95,5.75,0,0.0000,0.329,0.0000,1735,0.6800
100000,13.75,34,0,4,0,5,0,1.00,12,0.291,2401,0.33,72.79,73.26,1629,1,2,0,1.00,1.00,1.00,3,4,4,36.5,19.283,9,1.528,0.588,7,1.000,0,50.77,45.00,0,0.0000,0.074,0.0000,1632,0.6800
100000,8.14,43,1,5,0,0,0,1.38,12,0.615,2388,0.11,83.26,22.17,1130,2,1,2,1.50,1.50,1.25,3,4,4,38.2,1.686,6,1.162,0.544,7,1.000,1,50.75,0.00,0,0.0000,0.011,0.0000,1623,0.6800
100000,9.02,20,2,2,0,2,0,2.12,12,0.222,2368,0.88,37.35,54.62,1130,2,2,0,2.33,2.33,2.00,3,5,3,39.8,14.454,6,1.127,0.482,7,1.000,1,36.25,-36.25,0,0.0000,0.052,0.0000,1610,0.6800
100000,31.50,52,6,3,0,7,1,3.05,10,0.095,2245,0.00,121.07,11.68,1666,2,2,3,2.88,2.62,3.83,3,3,8,44.5,27.514,16,1.432,0.542,8,1.000,0,8.78,3.00,0,0.0200,0.082,0.0000,1526,0.6800
100000,5.16,48,0,0,0,4,0,1.00,20,0.000,2214,0.00,98.70,26.74,1644,2,2,0,1.00,1.00,1.00,2,2,2,38.0,1.212,4,1.290,0.544,7,1.000,0,3.16,-1.00,0,0.0000,0.213,0.0000,1505,0.6800
100000,1.14,36,0,0,0,1,0,1.00,32,0.000,2172,0.00,61.71,12.75,1130,0,0,0,1.00,1.00,1.00,1,1,1,16.4,0.389,1,1.142,0.570,9,1.000,2,6.27,-2.50,0,0.0000,0.000,0.0000,1476,0.6800
100000,10.15,20,2,4,0,1,2,2.17,16,0.394,2105,0.68,34.34,21.17,1130,1,0,2,3.00,1.00,2.25,2,4,2,34.8,5.006,7,1.127,0.482,7,1.000,1,61.50,0.00,0,0.0000,0.052,0.0000,1431,0.6800
100000,21.68,19,3,9,0,4,3,2.22,10,0.415,2091,0.00,31.98,34.60,1130,1,0,3,3.00,1.00,2.33,4,6,3,28.1,2.221,16,1.141,0.487,7,1.000,0,24.27,23.00,0,0.0000,0.095,0.0000,1421,0.6800
100000,12.31,46,0,4,0,5,0,1.00,14,0.325,2081,0.25,97.85,18.63,1629,2,1,0,1.00,1.00,1.00,2,2,5,38.0,8.410,9,1.368,0.475,7,1.000,0,18.34,-5.50,0,0.0000,0.195,0.0000,1415,0.6800
100000,13.88,64,0,2,0,7,0,1.00,20,0.144,2056,0.00,59.12,34.62,1629,0,0,0,1.00,1.00,1.00,2,3,3,23.7,8.084,9,1.542,0.531,8,1.000,0,17.41,4.75,0,0.0000,0.004,0.0000,1398,0.6800
100000,20.58,44,7,1,0,4,1,4.17,14,0.049,2014,0.00,81.74,9.69,1130,2,2,1,5.25,3.50,4.00,3,5,4,49.3,16.036,12,1.083,0.386,8,1.000,0,12.00,-9.75,0,0.0000,0.000,0.0000,1369,0.6800
100000,20.97,34,0,7,0,9,0,1.00,8,0.334,1958,0.00,107.82,10.86,1666,2,2,0,1.00,1.00,1.00,4,4,6,43.0,41.608,16,1.311,0.550,7,1.000,0,5.37,4.75,0,0.0075,0.053,0.0000,1331,0.6800
100000,26.18,49,1,5,0,15,0,1.20,8,0.191,1904,0.00,103.49,10.34,1675,1,1,4,1.00,1.50,1.17,4,6,4,28.9,15.094,21,1.190,0.528,7,1.000,1,9.15,5.25,0,0.0000,0.428,0.0000,1294,0.6800
100000,6.57,62,1,0,0,3,0,1.60,22,0.000,1840,0.00,80.30,4.32,1644,1,1,0,1.67,1.67,1.50,1,2,3,28.9,2.975,4,1.313,0.538,8,1.000,0,1.12,0.50,0,0.0000,0.190,0.0000,1251,0.6800
