step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,2062,31.2,0.2,9.2,0.7,8.5,0.0,1.10,5.4,1445,237,8.10,11.93,620,703,739,0.1,1.12,1.07,1.12,3.72,4.88,4.61,32.9,1.674,0.461,6.10
5000,15,147,18.4,3.6,2.8,0.0,13.3,0.5,2.05,3.3,96,144,7.96,4.90,7,66,74,0.6,2.51,1.60,2.07,3.59,5.25,5.21,37.8,0.783,0.602,6.05
6000,1,533,31.8,2.3,8.0,0.1,7.8,0.8,1.93,6.7,420,308,8.94,13.40,236,160,137,0.9,1.96,1.40,2.43,3.56,4.77,4.69,29.0,1.569,0.453,6.41
6000,15,271,22.9,5.5,3.4,0.1,13.8,0.8,2.68,3.9,222,227,10.67,7.92,44,92,135,0.8,3.29,1.92,2.79,4.17,5.13,5.20,36.3,0.799,0.524,6.14
6000,21,119,27.9,0.2,5.0,0.0,10.5,0.1,1.04,4.6,99,348,13.48,8.94,17,49,53,0.1,1.05,1.03,1.04,3.10,4.19,4.30,35.5,1.758,0.555,5.39
7000,15,554,22.0,4.7,3.4,0.2,14.4,0.6,2.38,4.3,434,231,11.46,7.40,207,151,196,0.6,2.79,1.88,2.46,4.05,5.16,5.07,32.4,0.802,0.524,6.19
7000,1,299,36.5,6.6,10.0,0.0,3.9,2.5,3.57,4.6,223,343,7.49,16.07,181,81,37,2.6,3.60,2.02,4.98,3.86,4.59,5.52,24.0,1.339,0.440,6.20
8000,15,701,22.1,4.7,4.5,0.1,13.5,0.8,2.21,3.9,557,218,10.98,6.15,209,268,224,0.8,2.60,1.82,2.22,4.11,5.41,5.07,31.7,0.805,0.533,6.22
8000,1,489,39.4,6.0,10.7,0.2,6.8,2.4,3.18,3.8,356,329,8.57,14.61,251,163,75,2.5,3.31,1.62,4.42,4.15,4.89,5.66,25.7,1.333,0.436,6.22
8000,34,152,35.5,6.9,5.5,0.1,7.3,1.8,3.76,2.2,111,541,14.14,15.04,92,55,5,1.8,4.03,2.02,4.84,3.55,4.47,5.25,24.5,1.337,0.723,5.41
9000,15,1070,23.2,4.9,5.0,0.2,13.7,0.9,2.24,3.8,839,256,12.19,6.37,361,352,357,1.0,2.88,1.71,2.22,4.15,5.44,5.21,31.6,0.806,0.545,6.29
9000,1,613,41.4,6.2,9.9,0.1,8.9,2.4,3.12,3.0,462,383,11.62,13.96,296,205,112,2.4,3.37,1.67,4.16,4.23,5.20,5.66,26.8,1.326,0.436,6.19
9000,34,273,34.9,5.1,7.1,0.2,9.0,1.9,2.95,2.0,190,340,10.65,9.40,124,126,23,2.0,3.20,1.59,3.81,3.77,4.82,5.16,27.3,1.318,0.727,5.49
9000,40,229,30.7,0.5,5.8,0.0,9.2,0.2,1.17,3.5,200,374,13.02,9.24,135,71,23,0.2,1.24,1.12,1.16,3.15,4.26,4.09,24.7,1.939,0.676,5.06
10000,15,861,24.7,4.6,5.2,0.2,15.8,1.0,2.05,3.4,720,341,15.63,6.85,268,333,260,1.0,2.71,1.50,2.01,4.53,5.58,5.41,31.2,0.815,0.537,6.34
10000,1,744,40.3,5.8,9.4,0.0,9.5,2.1,2.98,3.1,528,384,13.12,12.78,393,212,139,2.1,3.33,1.60,3.85,4.31,5.23,5.59,27.2,1.319,0.437,6.19
