step,event,lineage,other,size
5000,birth,3,0,5
5000,birth,5,0,4297
5000,birth,7,0,653
6000,birth,24,0,9
6000,extinct,3,0,5
8000,extinct,24,0,20
10000,split,64,7,10
11000,split,80,7,220
11000,extinct,64,0,10
12000,split,89,7,136
12000,split,94,5,40
12000,split,100,7,15
13000,split,132,76,24
13000,split,133,76,26
13000,split,155,76,21
13000,split,182,89,41
13000,extinct,94,0,40
14000,split,190,89,33
14000,extinct,5,0,7
14000,extinct,100,0,15
14000,extinct,155,0,21
15000,extinct,132,0,24
15000,extinct,182,0,17
16000,split,270,190,23
16000,split,271,190,17
16000,split,273,132,11
16000,split,279,190,16
16000,split,280,190,11
16000,extinct,7,0,5
16000,extinct,89,0,8
16000,extinct,133,0,26
17000,split,297,190,54
17000,split,308,89,5
18000,split,322,270,11
18000,split,323,190,8
18000,extinct,190,0,12
18000,extinct,273,0,11
19000,extinct,280,0,11
19000,extinct,308,0,5
20000,split,333,80,13
20000,extinct,270,0,6
20000,extinct,279,0,9
21000,extinct,271,0,35
21000,extinct,323,0,7
22000,extinct,322,0,60
22000,extinct,333,0,13
24000,split,357,351,185
24000,split,360,80,20
25000,split,379,80,137
25000,split,380,80,43
25000,extinct,360,0,20
26000,split,397,297,367
26000,split,402,297,12
26000,extinct,297,0,43
27000,split,430,402,9
27000,extinct,357,0,24
27000,extinct,380,0,43
28000,split,453,397,7
28000,split,454,80,12
28000,split,462,80,106
28000,split,464,357,5
29000,split,502,397,371
29000,split,503,397,552
29000,split,504,397,14
29000,split,507,80,121
29000,split,510,397,20
29000,split,521,80,29
29000,extinct,454,0,12
29000,extinct,464,0,5
30000,split,547,397,36
30000,split,555,80,5
30000,extinct,379,0,5
30000,extinct,430,0,10
30000,extinct,453,0,7
31000,extinct,402,0,9
31000,extinct,555,0,5
32000,split,603,80,42
32000,extinct,504,0,14
32000,extinct,510,0,7
33000,split,631,80,10
34000,extinct,521,0,10
35000,split,671,603,8
35000,extinct,502,0,34
35000,extinct,547,0,11
35000,extinct,603,0,11
35000,extinct,631,0,9
36000,split,677,80,228
36000,split,678,503,11
36000,split,679,80,14
36000,extinct,507,0,8
37000,split,689,503,13
39000,split,698,397,24
39000,split,699,80,93
41000,split,700,503,27
41000,split,701,503,12
43000,split,713,80,64
43000,extinct,679,0,47
43000,extinct,698,0,5
44000,split,721,700,46
44000,split,723,678,16
44000,extinct,80,0,6
45000,split,735,700,5
45000,extinct,397,0,5
45000,extinct,699,0,57
45000,extinct,700,0,5
46000,extinct,671,0,8
47000,split,756,677,10
49000,split,799,677,6
50000,split,835,503,141
50000,split,836,677,17
50000,split,839,678,90
50000,split,841,677,24
50000,split,862,766,20
50000,extinct,689,0,12
50000,extinct,701,0,8
50000,extinct,713,0,5
51000,split,873,677,29
51000,split,876,677,22
51000,split,878,677,11
51000,split,893,835,7
51000,extinct,735,0,6
51000,extinct,756,0,5
51000,extinct,799,0,6
52000,split,901,835,91
52000,split,902,677,8
52000,split,922,701,7
53000,split,888,835,7
53000,extinct,841,0,8
53000,extinct,893,0,7
53000,extinct,902,0,8
54000,split,949,677,60
54000,extinct,836,0,9
54000,extinct,862,0,7
54000,extinct,873,0,29
54000,extinct,922,0,7
55000,split,964,835,6
55000,extinct,503,0,7
55000,extinct,835,0,9
55000,extinct,878,0,8
56000,split,975,677,14
56000,extinct,723,0,14
57000,split,984,678,44
57000,extinct,721,0,11
58000,extinct,677,0,6
58000,extinct,975,0,14
60000,split,990,901,70
61000,split,991,678,14
61000,split,994,901,9
61000,extinct,964,0,6
65000,split,1017,901,14
65000,extinct,876,0,6
65000,extinct,888,0,10
65000,extinct,991,0,8
66000,extinct,678,0,5
66000,extinct,990,0,6
67000,extinct,949,0,343
68000,split,1045,984,490
68000,extinct,994,0,6
69000,split,1057,949,25
69000,split,1063,901,8
69000,extinct,839,0,5
69000,extinct,1017,0,6
70000,split,1071,984,53
70000,extinct,1063,0,8
71000,split,1086,984,22
72000,extinct,1057,0,8
73000,split,1125,984,7
73000,split,1129,1045,20
74000,extinct,1125,0,7
75000,split,1167,1045,10
75000,split,1179,1071,9
75000,split,1182,901,6
76000,split,1188,901,15
76000,split,1189,984,16
76000,extinct,901,0,5
76000,extinct,1071,0,15
76000,extinct,1129,0,20
76000,extinct,1182,0,6
77000,split,1203,984,20
77000,extinct,984,0,6
77000,extinct,1045,0,12
77000,extinct,1086,0,9
79000,split,1209,462,84
79000,split,1210,1189,9
79000,extinct,1188,0,5
80000,extinct,1167,0,11
80000,extinct,1179,0,8
80000,merge,1209,462,84
81000,extinct,1210,0,6
83000,split,1166,984,5
85000,split,1221,462,9
86000,extinct,1221,0,9
87000,split,1236,1189,51
88000,split,1241,1189,79
89000,split,1244,1189,12
89000,extinct,1166,0,22
90000,split,1253,1236,9
91000,split,1260,462,101
92000,extinct,1241,0,7
92000,extinct,1253,0,9
93000,extinct,1203,0,20
94000,split,1285,1260,7
95000,extinct,1244,0,5
96000,extinct,1285,0,7
