step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin
10000,3133,2.083,2.117,10.53,35273,30265,0,2178,1086,391596,679899.6,282609.1,0.195,0.437,0.203,0.165,187,49.13,26.33,2.20,7.38,13.40,11.03,0.24,1.64,17.50,12.15,0.08,0.50,0.272,0.172,2301,0.030,0.025,0.967,0.001,0.007,117985,107138,22,0.583,0.187,0.053,1671809,0.217,3.233,0.251,42.99,39122,775,0.722,0.106,0.296,3958335,1.50,2.60,0.277,0.658,0.031,18.9,47.3,80.4,221.4,104441,0.398,0.00,0.0012,0.071,835,0.688,0.000,0.518,0.704,5.04,6.01,6.18,0.21,0.072,1.46,1.55,1.50,0.708,0.00047,134.01,30.0668,1699.63,58456.2,140122.1,0.525,36.2770,114.477,0.000,1.000,0.000,46.5,50.073,53.776,5153,31280.8,30.97,51.655,6.54,37.512,887.4,16.348,0.134,2.00,11.9136,37325.2,0.4909,0.3474,33.34,1.411,0.230,1.5345,0.0000,0.428,0.113,0.215,0.0000,6.75,1.01,13,34,49,117,48.7524,0.0430,0.4312,0.0000,0.0000,36.3683,100.00,42.4694,210.3681,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0025,0.0009,0.000000,32,0.5481,0.0696,0.0421,124,439,1543,0.0000,0.0000,0.0396,0.150,0.9384,0.1154,0.3328,0.0284,0.2580,0.0107,0.0000,0.00011,0.257,0.0039,0.929,0.425,0.17,0.053,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7544,0.0000,1.6640,0.00000,0.03622,0.4297,0.4294,1.0000,1.959,0.000,1.0000,3.0265,0.0000
20000,3426,2.285,2.084,14.05,23668,20552,0,2790,23,497240,349474.3,236246.6,0.178,0.687,0.082,0.053,145,49.85,22.60,0.42,2.50,12.09,8.64,0.49,1.35,14.92,9.66,0.04,0.39,0.239,0.125,2536,0.020,0.047,0.943,0.001,0.009,45803,34338,11,0.342,0.373,0.232,924516,0.146,3.172,0.245,32.64,18979,790,0.475,0.053,0.283,3669400,1.08,1.99,0.256,0.638,0.017,21.4,47.0,78.6,137.8,95629,0.365,0.00,0.0007,0.071,984,0.621,0.000,0.695,0.501,4.37,5.56,5.63,0.10,0.040,1.08,1.07,1.09,0.647,0.00093,24.16,12.1498,1472.50,60195.7,140122.1,0.000,12.2239,67.204,0.000,1.000,0.000,41.7,28.041,33.064,5234,30954.3,29.09,28.118,5.92,7.449,755.0,2.579,0.132,2.00,10.0686,34495.0,0.5312,0.3784,27.91,1.778,0.132,0.4655,0.0000,0.399,0.117,0.127,0.0000,6.09,0.88,12,26,45,80,25.3364,0.0052,0.3707,0.0000,0.0000,12.0265,100.00,71.5456,154.3504,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0026,0.0010,0.000001,10,0.1513,0.0234,0.0338,172,612,1837,0.0000,0.0000,0.0019,0.006,1.1385,0.0298,0.3973,0.0368,0.2838,0.0181,0.0000,0.00010,0.109,0.0015,0.991,0.647,0.46,0.232,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8782,0.0000,1.6673,0.00000,0.04621,0.3752,0.3748,1.0000,1.948,0.000,1.0000,2.0552,0.0000
