step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,13.00,25,0,3,1,3,0,1.00,6,0.231,5105,0.06,223.71,74.44,1236,1,0,0,1.00,1.00,1.00,1,3,4,28.1,49.531,7,2.000,0.209,5,1.000,7,19.58,-1.75,1,0.0000,0.000,0.0000,3251,1.0000
100000,12.32,36,3,4,0,0,1,1.93,10,0.325,4580,0.00,87.07,123.23,462,1,0,1,3.33,1.00,1.75,4,4,3,28.0,3.455,7,1.232,0.363,6,1.000,9,40.90,-3.50,0,0.0327,0.084,0.0000,2723,1.0000
100000,49.82,81,16,1,0,0,1,7.88,12,0.020,4514,0.00,133.14,106.58,1260,0,0,1,5.33,4.78,16.33,5,3,9,23.4,12.130,17,1.510,0.383,9,1.000,0,39.60,-5.25,0,0.0000,0.344,0.0000,1627,0.5667
100000,61.69,64,12,14,0,18,3,3.94,0,0.227,4021,0.00,115.70,33.86,462,2,0,3,4.50,2.25,4.50,7,8,8,41.7,11.271,44,1.102,0.547,8,1.000,3,15.04,-11.00,0,0.0000,0.151,0.0000,1937,0.5093
100000,38.77,64,11,9,0,4,2,3.46,8,0.232,3568,3.04,134.58,73.03,462,1,0,4,4.12,1.62,4.62,2,4,8,35.4,27.070,24,1.108,0.560,8,1.000,1,12.92,12.50,0,0.0000,0.160,0.0000,1688,0.6424
100000,25.81,49,0,11,0,12,0,1.00,4,0.426,3511,0.00,140.82,20.16,462,0,0,0,1.00,1.00,1.00,6,6,6,27.3,19.227,23,1.122,0.470,7,1.000,4,4.51,-4.25,0,0.0265,0.329,0.0000,2097,0.7874
100000,48.47,64,12,9,0,11,3,4.09,0,0.186,3493,0.00,97.16,62.94,462,1,0,4,4.50,2.88,4.50,4,8,8,34.3,18.047,32,1.102,0.547,8,1.000,1,10.91,3.75,0,0.0000,0.151,0.0000,1820,0.5745
100000,60.59,64,12,21,0,10,4,3.97,2,0.347,3271,0.00,114.28,140.68,462,1,1,4,4.50,1.62,5.00,7,7,8,31.4,54.314,43,1.102,0.547,8,1.000,1,7.94,-3.75,0,0.0000,0.151,0.0000,1496,0.5139
100000,34.00,24,0,4,0,13,0,1.00,0,0.118,3239,0.83,143.61,26.73,1236,0,0,0,1.00,1.00,1.00,3,5,5,20.8,81.085,17,2.000,0.216,5,1.000,0,3.13,1.50,0,0.0000,0.000,0.0000,2092,0.6860
100000,16.73,32,0,4,0,10,0,1.00,16,0.239,3193,0.00,155.37,7.85,462,2,1,0,1.00,1.00,1.00,2,4,4,37.8,27.413,14,1.195,0.531,8,1.000,3,9.74,7.25,0,0.0028,0.015,0.0000,2158,0.9779
100000,1.16,49,0,0,0,1,0,1.00,24,0.000,3170,0.00,144.27,34.52,462,2,2,0,1.00,1.00,1.00,1,1,1,47.7,2.353,1,1.161,0.468,7,1.000,0,2.80,-2.75,0,0.0143,0.216,0.0000,2205,1.0000
100000,26.61,49,9,5,0,4,2,3.68,6,0.188,3080,0.00,90.86,19.49,462,1,0,4,4.00,3.14,3.88,4,4,7,30.3,11.184,18,0.986,0.399,7,1.000,0,23.43,-15.00,0,0.0000,0.253,0.0000,1882,0.7754
100000,71.61,64,12,20,0,21,4,3.78,0,0.279,3074,4.43,164.73,52.61,462,1,1,4,4.50,1.62,4.50,6,8,8,35.7,92.542,53,1.102,0.547,8,1.000,2,22.03,10.25,0,0.0000,0.151,0.0000,1380,0.4727
100000,30.94,49,12,4,0,1,2,5.82,6,0.129,3013,0.00,78.56,83.62,462,0,1,2,6.00,4.33,6.60,5,5,6,25.3,3.070,17,1.067,0.376,7,1.000,1,16.13,-3.50,0,0.0193,0.096,0.0000,1790,0.7191
100000,11.76,49,0,3,0,8,0,1.00,10,0.255,2987,2.60,168.72,20.77,462,1,1,0,1.00,1.00,1.00,2,7,2,29.2,26.678,11,1.069,0.494,7,1.000,2,23.88,-8.00,0,0.0165,0.377,0.0000,2145,1.0000
100000,45.03,49,9,10,0,15,3,3.64,0,0.222,2922,0.00,127.23,11.10,462,2,1,5,3.86,2.43,4.14,5,7,7,44.5,36.853,34,1.047,0.391,7,1.000,1,27.23,-26.50,0,0.0140,0.123,0.0000,1636,0.5961
100000,19.90,49,5,6,0,3,3,2.68,6,0.302,2874,0.00,119.98,57.87,462,1,0,3,3.75,1.50,2.71,5,7,4,35.9,21.873,14,1.047,0.391,7,1.000,2,13.81,-13.75,0,0.0140,0.123,0.0000,1632,0.8967
100000,20.32,32,0,5,0,12,0,1.00,12,0.246,2711,0.00,155.95,12.51,462,1,0,0,1.00,1.00,1.00,4,4,6,28.7,62.962,17,1.195,0.531,8,1.000,0,16.62,-6.00,0,0.0028,0.015,0.0000,2090,0.8874
100000,16.00,25,0,2,0,6,0,1.00,6,0.125,2649,0.00,88.46,22.35,1317,0,0,0,1.00,1.00,1.00,3,5,2,17.2,21.330,8,2.000,0.227,5,1.000,1,6.37,-4.25,0,0.0000,0.458,0.0000,1663,1.0000
100000,27.49,32,0,6,0,17,0,1.00,12,0.218,2638,0.00,126.08,7.21,462,0,1,0,1.00,1.00,1.00,2,4,6,19.3,33.515,23,1.195,0.531,8,1.000,0,17.60,-3.50,0,0.0028,0.015,0.0000,1913,0.7629
100000,16.00,25,0,1,0,7,0,1.00,6,0.062,2514,0.22,90.33,4.12,1236,1,0,0,1.00,1.00,1.00,3,4,3,34.6,19.362,8,2.000,0.209,5,1.000,0,13.91,4.25,0,0.0000,0.000,0.0000,1812,1.0000
100000,5.98,32,0,2,0,3,0,1.00,20,0.335,2488,0.00,97.46,10.48,462,0,0,0,1.00,1.00,1.00,2,2,4,26.5,12.814,5,1.195,0.531,8,1.000,1,9.50,8.50,0,0.0028,0.015,0.0000,2019,1.0000
100000,12.79,49,0,7,0,5,0,1.00,10,0.547,2468,2.25,75.14,54.14,462,2,2,0,1.00,1.00,1.00,2,4,5,43.6,14.262,12,1.066,0.482,7,1.000,2,11.72,9.00,0,0.0144,0.357,0.0000,1754,1.0000
100000,14.34,30,1,1,0,9,0,1.38,16,0.070,2450,0.00,85.84,21.25,462,0,0,0,1.50,1.50,1.25,2,4,4,27.8,10.403,11,1.195,0.531,8,1.000,0,5.51,-3.50,0,0.0028,0.015,0.0000,1848,1.0000
100000,46.27,64,11,16,0,4,3,3.50,6,0.346,2385,0.00,61.99,92.78,462,1,1,3,4.25,2.25,3.90,4,5,8,36.3,10.468,31,1.102,0.547,8,1.000,0,29.63,4.75,0,0.0000,0.151,0.0000,1187,0.5880
100000,19.24,49,0,6,0,12,0,1.00,4,0.312,2364,0.00,107.46,6.02,462,0,1,0,1.00,1.00,1.00,3,7,5,18.4,0.824,18,1.069,0.494,7,1.000,0,30.38,29.50,0,0.0165,0.377,0.0000,1825,0.9120
100000,34.11,49,7,8,0,9,3,2.29,0,0.235,2364,0.00,97.37,14.46,462,1,0,3,3.00,1.57,2.29,6,7,7,29.2,0.046,24,1.100,0.367,7,1.000,0,9.25,-3.00,0,0.0000,0.000,0.0000,1313,0.6849
100000,20.32,30,1,2,0,13,1,1.30,12,0.098,2320,0.52,117.15,11.25,462,1,1,1,1.33,1.00,1.50,4,4,6,28.7,28.643,16,1.195,0.531,8,1.000,0,4.72,-2.50,0,0.0028,0.015,0.0000,1692,0.8874
100000,68.07,64,0,20,0,30,0,1.00,0,0.294,2319,0.00,49.23,61.60,1309,1,1,0,1.00,1.00,1.00,6,8,8,35.0,22.514,50,1.361,0.291,8,1.000,2,26.58,26.00,0,0.0000,0.037,0.0000,1055,0.4848
100000,29.75,64,11,5,0,0,2,5.32,10,0.168,2233,0.00,57.65,44.72,462,0,0,4,4.12,3.12,9.83,4,3,8,19.1,1.017,16,1.102,0.547,8,1.000,1,8.16,-7.25,0,0.0000,0.151,0.0000,1098,0.7334
100000,4.78,32,0,1,0,3,0,1.00,22,0.209,2231,0.00,95.19,13.87,462,1,1,0,1.00,1.00,1.00,2,3,2,28.5,4.557,4,1.195,0.531,8,1.000,0,15.35,-14.75,0,0.0028,0.015,0.0000,1710,1.0000
100000,45.17,64,11,16,0,3,3,3.31,6,0.354,2230,1.12,75.20,71.22,462,2,2,3,4.25,1.62,3.90,4,5,8,44.0,26.241,30,1.102,0.547,8,1.000,0,10.55,-10.25,0,0.0000,0.151,0.0000,1071,0.5952
100000,50.27,49,9,13,0,17,3,3.46,0,0.259,2182,1.17,76.48,26.51,462,0,0,5,3.86,1.71,4.14,6,7,7,23.6,29.898,39,1.047,0.391,7,1.000,1,10.98,7.25,0,0.0140,0.123,0.0000,1166,0.5642
100000,24.09,49,9,5,0,0,1,5.11,10,0.208,2159,0.00,56.16,76.58,462,0,0,5,3.86,2.43,12.00,4,2,7,27.1,27.477,14,1.047,0.391,7,1.000,0,23.40,-7.25,0,0.0140,0.123,0.0000,1295,0.8150
100000,27.04,49,3,10,0,10,4,1.38,4,0.370,2102,0.00,95.90,17.60,462,2,1,4,1.80,1.00,1.36,5,7,5,38.6,8.985,23,1.040,0.503,7,1.000,0,31.26,31.25,0,0.0108,0.327,0.0000,1293,0.7692
100000,2.02,49,0,0,0,2,0,1.00,22,0.000,2095,-0.00,82.69,19.23,462,1,1,0,1.00,1.00,1.00,1,2,1,31.4,0.503,2,1.010,0.453,7,1.000,0,2.30,-0.50,0,0.0074,0.330,0.0000,1274,1.0000
100000,53.35,49,12,10,0,16,3,4.54,2,0.187,2033,-0.00,68.66,12.47,462,0,0,5,6.00,3.33,4.43,6,7,6,26.2,20.150,38,1.067,0.376,7,1.000,0,0.71,-0.50,0,0.0193,0.096,0.0000,1060,0.5476
100000,40.43,49,8,15,0,8,3,2.85,2,0.371,2026,0.00,52.80,31.34,462,1,2,5,3.57,2.43,2.67,5,6,7,32.8,7.919,31,1.037,0.461,7,1.000,0,13.59,-11.50,0,0.0048,0.284,0.0000,1143,0.6291
100000,23.90,32,0,6,0,14,0,1.00,8,0.251,2013,1.07,71.07,13.55,462,0,1,0,1.00,1.00,1.00,5,4,8,19.0,13.434,20,1.195,0.531,8,1.000,0,17.22,4.00,0,0.0028,0.015,0.0000,1447,0.8182
100000,46.08,49,9,12,0,14,3,3.64,0,0.260,1996,0.00,106.16,36.04,462,1,1,5,3.86,2.43,4.14,5,7,7,37.3,58.380,35,1.047,0.391,7,1.000,1,5.51,-4.25,0,0.0140,0.123,0.0000,1075,0.5893
100000,36.10,49,7,14,0,8,3,2.14,0,0.388,1994,2.89,77.61,42.40,462,0,0,5,3.14,1.00,2.21,5,7,7,18.4,35.309,29,1.003,0.410,7,1.000,1,8.49,2.00,0,0.0018,0.323,0.0000,1154,0.6658
100000,21.60,49,3,7,0,12,4,1.64,6,0.324,1990,0.00,91.93,20.02,462,0,1,4,2.75,1.00,1.50,4,7,4,21.3,19.629,22,0.864,0.353,7,1.000,0,13.89,-12.75,0,0.0000,0.279,0.0000,1381,0.8608
100000,57.29,64,12,20,0,8,4,3.97,2,0.349,1986,-0.00,63.21,75.30,462,1,2,4,4.50,1.62,5.00,7,7,8,37.2,15.674,40,1.102,0.547,8,1.000,0,16.90,-14.75,0,0.0000,0.151,0.0000,929,0.5285
100000,35.85,32,0,10,0,20,0,1.00,8,0.279,1974,0.00,62.08,7.72,462,0,0,0,1.00,1.00,1.00,3,4,8,26.2,6.925,30,1.195,0.531,8,1.000,0,3.64,3.50,0,0.0028,0.015,0.0000,1318,0.6680
100000,30.07,49,9,11,0,0,2,4.45,8,0.366,1966,0.00,50.52,42.06,462,2,1,5,3.86,1.71,8.33,4,3,7,39.8,1.083,20,1.037,0.461,7,1.000,0,25.24,-3.50,0,0.0048,0.284,0.0000,1054,0.7295
100000,3.59,32,0,1,0,2,0,1.00,24,0.279,1941,0.24,81.53,11.11,462,0,0,0,1.00,1.00,1.00,2,2,2,21.1,12.701,3,1.195,0.531,8,1.000,1,6.40,-4.00,0,0.0028,0.015,0.0000,1470,1.0000
100000,46.85,49,12,7,0,8,2,4.25,0,0.149,1931,-0.00,48.61,71.23,462,0,0,3,5.14,2.43,4.71,5,7,7,8.0,13.167,27,1.201,0.411,7,1.000,1,9.92,-6.50,0,0.0000,0.137,0.0000,1013,0.5844
100000,17.93,32,0,5,0,10,0,1.00,8,0.279,1926,0.00,117.11,5.85,462,1,1,0,1.00,1.00,1.00,4,4,8,31.2,49.959,15,1.195,0.531,8,1.000,0,12.30,5.50,0,0.0028,0.015,0.0000,1611,0.9447
100000,21.38,49,0,4,0,15,0,1.00,8,0.187,1917,0.23,66.01,27.41,1309,1,2,0,1.00,1.00,1.00,3,5,5,33.1,11.900,19,1.125,0.433,7,1.000,0,15.42,2.25,0,0.0000,0.000,0.0000,1202,0.8651
100000,18.85,49,4,7,0,3,3,1.92,4,0.371,1909,0.00,68.18,14.16,462,0,0,3,2.14,1.57,2.00,3,5,7,27.0,3.082,14,1.047,0.391,7,1.000,0,11.07,11.00,0,0.0140,0.123,0.0000,1331,0.9213
