step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1046,0.5354,9230.8,493,317,451,278,5,2,3,21836,23077,25177,0,0,0,1.000,1.000,1.000,263,208,84,0.6991,0.0460,0.7677,0.0275
2000,2057,0.4263,19671.4,357,641,847,569,18,24,17,26001,23390,24658,0,0,0,1.000,1.000,1.000,471,346,167,0.4954,0.0788,0.5867,0.0437
3000,2434,0.4774,26007.3,434,714,946,774,39,33,53,24792,21796,22901,0,0,0,1.000,1.000,1.000,522,374,113,0.4255,0.0921,0.5280,0.0475
4000,3015,0.3695,26361.2,351,1008,1111,896,86,70,76,25009,20336,21819,0,0,0,1.000,1.000,1.000,726,411,139,0.4523,0.1022,0.5745,0.0503
5000,3489,0.3950,30098.9,359,1153,1270,1066,97,68,89,23587,18447,20319,0,0,0,1.000,1.000,1.000,848,463,143,0.4538,0.1057,0.5716,0.0497
6000,3757,0.4245,31231.3,385,1253,1404,1100,83,54,95,24032,17176,18434,0,0,0,1.000,1.000,1.000,836,487,157,0.4661,0.1033,0.5750,0.0456
7000,3842,0.4151,27849.8,360,1333,1356,1153,89,67,116,23554,16757,18846,0,0,0,1.000,1.000,1.000,948,511,192,0.5218,0.0930,0.6392,0.0395
8000,4162,0.3803,28533.3,343,1423,1478,1261,89,98,126,22101,16890,18797,0,0,0,1.000,1.000,1.000,975,564,179,0.5088,0.0937,0.6340,0.0394
9000,3942,0.3394,24579.2,307,1405,1390,1147,101,142,126,22457,17861,20587,0,0,0,1.000,1.000,1.000,1044,510,206,0.5467,0.0830,0.6876,0.0388
10000,3386,0.3438,19751.2,286,1293,1185,908,117,104,148,23908,20061,22138,0,0,0,1.000,1.000,1.000,962,446,173,0.5882,0.0762,0.7314,0.0361
11000,3000,0.3940,19478.0,316,1196,988,816,79,110,131,24074,21998,25105,0,0,0,1.000,1.000,1.000,846,365,127,0.5524,0.0786,0.7123,0.0365
12000,2170,0.4369,17660.7,405,997,673,500,68,92,109,24978,25647,28493,0,0,0,1.000,1.000,1.000,699,243,101,0.5366,0.0785,0.7192,0.0387
13000,1657,0.4659,15494.6,485,832,500,325,54,74,80,25747,30417,32947,0,0,0,1.000,1.000,1.000,638,175,32,0.4415,0.1111,0.7075,0.0438
14000,877,0.5234,10047.5,662,539,194,144,25,52,42,24880,35231,37956,0,0,0,1.000,1.000,1.000,403,80,23,0.3144,0.1756,0.7326,0.0461
15000,641,0.3947,6234.3,520,508,78,55,11,46,20,24109,37566,40582,0,0,0,1.000,1.000,1.000,395,26,13,0.2389,0.1566,0.6920,0.0457
16000,809,0.4586,6612.9,435,615,130,64,11,52,32,23767,39666,43057,0,0,0,1.000,1.000,1.000,472,45,1,0.2290,0.1989,0.6396,0.0546
17000,818,0.4022,7641.5,458,584,145,89,18,63,38,21417,39034,43374,0,0,0,1.000,1.000,1.000,411,39,5,0.4294,0.1733,0.8212,0.0509
18000,1586,0.4622,12404.0,388,733,455,398,53,89,91,20357,37054,42910,0,0,0,1.000,1.000,1.000,543,225,74,0.3798,0.1372,0.7007,0.0562
19000,1995,0.4070,14827.5,350,896,574,525,64,75,88,18010,32811,39433,0,0,0,1.000,1.000,1.000,638,202,94,0.4723,0.0990,0.6915,0.0462
20000,2779,0.3883,21046.6,345,1077,933,769,80,106,116,16408,28278,35241,0,0,0,1.000,1.000,1.000,768,365,128,0.4628,0.1011,0.6324,0.0449
21000,3242,0.4195,24536.1,371,1194,1136,912,94,104,102,15951,24567,31228,0,0,0,1.000,1.000,1.000,861,446,153,0.4893,0.0906,0.6304,0.0430
22000,3640,0.4387,26537.9,370,1330,1332,978,96,101,105,15433,22187,28315,0,0,0,1.000,1.000,1.000,947,502,158,0.4892,0.0965,0.6018,0.0399
23000,3817,0.4451,29309.4,394,1428,1339,1050,94,96,111,15344,19824,26496,0,0,0,1.000,1.000,1.000,987,464,161,0.4897,0.0953,0.5917,0.0394
24000,4136,0.4625,32117.0,398,1430,1479,1227,101,93,103,16209,19280,25820,0,0,0,1.000,1.000,1.000,1046,548,200,0.4539,0.1030,0.5647,0.0436
25000,4027,0.4686,33765.8,434,1383,1394,1250,120,109,98,15579,19221,24433,0,0,0,1.000,1.000,1.000,989,474,191,0.4557,0.1107,0.5599,0.0426
26000,3974,0.4726,32530.3,447,1281,1404,1289,82,110,121,17154,19730,23549,0,0,0,1.000,1.000,1.000,902,499,186,0.4565,0.0974,0.5589,0.0425
27000,3875,0.4769,33027.8,457,1284,1434,1157,87,98,99,18222,19459,23146,0,0,0,1.000,1.000,1.000,944,507,172,0.4518,0.1010,0.5580,0.0438
28000,3693,0.4722,32095.0,455,1211,1319,1163,106,84,94,18706,20195,23514,0,0,0,1.000,1.000,1.000,872,463,186,0.4531,0.1145,0.5684,0.0428
29000,3349,0.5124,29928.5,493,1202,1194,953,74,86,94,20983,22681,25354,0,0,0,1.000,1.000,1.000,868,449,156,0.4338,0.1059,0.5755,0.0445
30000,2991,0.4898,27278.0,501,1082,1063,846,88,89,100,21763,24081,27271,0,0,0,1.000,1.000,1.000,797,412,147,0.4464,0.1063,0.6011,0.0443
31000,2560,0.4980,23547.8,504,1055,835,670,89,71,95,23742,27373,30812,0,0,0,1.000,1.000,1.000,775,304,115,0.4155,0.1050,0.6259,0.0489
32000,1850,0.4622,16931.2,527,839,595,416,79,79,87,25104,31068,34329,0,0,0,1.000,1.000,1.000,592,214,58,0.4393,0.1013,0.6943,0.0480
33000,1455,0.5182,13675.0,555,759,383,313,46,60,73,26200,36087,38953,0,0,0,1.000,1.000,1.000,540,139,55,0.3228,0.1822,0.6927,0.0616
34000,982,0.4837,9242.9,544,683,167,132,33,57,45,26042,39933,42785,0,0,0,1.000,1.000,1.000,507,58,18,0.2073,0.2000,0.7126,0.0668
35000,626,0.4840,6056.2,564,518,69,39,16,37,23,25197,43482,46624,0,0,0,1.000,1.000,1.000,406,16,3,0.1577,0.2520,0.6504,0.0762
