step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
10000,0,1362,37.31,0.25,9.79,0.00,9.01,0.02,1.09,0.009,0.297,404763.8,388515.3,2,87,3.49,1.11,1.12,20.4835,1043.06,21861.8,0.0510,34.2621,5462,28.6731,2287,8.9985,36625.7,149.79,2.3016,0.0,0.0000,1.000,0.7360,2.6570,4.4585
10000,1,1101,33.67,0.21,9.61,0.00,7.66,0.02,1.07,0.011,0.220,396661.3,350501.3,3,120,3.31,1.08,1.08,18.4914,691.63,20134.4,0.0570,33.3917,5461,28.6678,2312,9.0280,37240.0,94.51,10.5915,0.0,0.0000,1.000,0.2913,2.7014,4.4879
10000,2,889,31.35,0.21,9.36,0.01,6.66,0.05,1.07,0.025,0.166,320575.1,255409.1,2,114,3.30,1.09,1.08,13.4851,426.47,23443.4,0.0524,27.1608,5461,28.6678,2075,5.9460,22326.7,55.70,27.9050,0.0,0.0000,1.000,0.0101,2.4891,3.6820
20000,0,1217,32.58,0.38,8.72,0.01,9.84,0.02,1.12,0.017,0.266,219031.5,163316.5,3,88,3.48,1.17,1.15,6.3811,559.19,15170.7,0.7810,20.5158,5462,12.6366,1575,3.2728,9583.0,149.79,1.0391,0.0,0.0000,1.000,0.7360,1.6882,2.0082
20000,1,1022,32.64,0.32,9.74,0.01,9.84,0.06,1.09,0.028,0.230,132878.5,93008.9,4,140,3.59,1.11,1.07,3.4593,432.05,30068.9,0.0000,12.2048,5461,12.6343,1377,1.8153,4646.9,94.51,3.2724,0.0,0.0000,1.000,0.2913,1.5068,1.1987
20000,2,795,33.67,0.31,10.04,0.00,9.71,0.10,1.10,0.040,0.184,92659.3,66115.3,4,136,3.70,1.12,1.09,2.1616,262.12,38740.5,0.0000,8.4489,5461,12.6343,1320,1.0716,2660.1,55.70,7.6993,0.0,0.0000,1.000,0.0101,1.4083,0.9102
30000,0,1276,32.34,0.85,9.62,0.01,9.50,0.15,1.21,0.084,0.292,394325.2,345306.4,9,130,3.67,1.22,1.18,16.2628,388.40,15573.6,0.3824,36.9208,5462,28.7694,1726,7.0632,29077.3,149.79,2.3560,0.0,0.0000,1.000,0.7360,1.8343,3.4701
30000,1,1210,31.39,0.62,9.37,0.02,8.72,0.15,1.15,0.066,0.259,391283.8,347805.0,12,138,3.56,1.19,1.11,16.0559,277.59,20205.6,0.0146,36.5040,5461,28.7642,1559,7.3688,29504.9,94.51,10.8614,0.0,0.0000,1.000,0.2913,1.7188,3.3864
30000,2,934,32.93,1.01,9.83,0.02,9.68,0.36,1.25,0.117,0.220,305109.2,259094.0,8,166,3.75,1.36,1.10,11.3905,368.91,30328.7,0.0000,29.1722,5461,28.7642,1634,4.9996,17772.3,55.70,28.7320,0.0,0.0000,1.000,0.0101,1.7727,2.7148
40000,0,1113,34.92,1.79,9.57,0.05,12.57,0.61,1.44,0.151,0.305,218517.0,104433.7,10,72,4.28,1.56,1.23,4.5118,450.47,14182.8,1.3955,20.9847,5462,13.6260,1355,1.8275,7066.5,149.79,1.0312,0.0,0.0000,1.000,0.7360,1.3724,1.5833
40000,1,1005,34.41,1.54,8.76,0.31,14.15,0.42,1.33,0.118,0.284,131384.4,54331.3,11,95,4.31,1.42,1.21,2.5586,342.07,30138.1,0.0000,12.5541,5461,13.6235,1222,1.1668,3784.1,94.51,3.2088,0.0,0.0000,1.000,0.2913,1.2475,0.8780
40000,2,744,36.43,1.08,9.56,0.26,14.10,0.19,1.19,0.074,0.214,91542.7,38373.5,8,105,4.26,1.24,1.14,1.6489,253.36,39776.8,0.0000,8.6223,5461,13.6235,1036,0.6823,1988.3,55.70,7.6014,0.0,0.0000,1.000,0.0101,1.0731,0.6095
50000,0,1189,39.58,3.16,10.49,0.01,13.45,1.23,1.79,0.303,0.368,366696.4,279444.8,12,92,4.49,2.06,1.26,16.0486,628.09,19906.4,0.6696,34.5339,5462,27.2694,1553,5.9229,27627.9,149.79,2.3020,0.0,0.0000,1.000,0.7360,1.6249,2.4975
50000,1,1026,41.34,3.08,11.99,0.02,12.50,1.39,1.80,0.326,0.325,362071.8,268795.5,11,78,4.62,2.13,1.23,15.1531,734.96,24142.7,0.0687,34.1493,5461,27.2644,1649,5.8682,27476.0,94.51,10.1911,0.0,0.0000,1.000,0.2913,1.7404,2.4224
50000,2,743,43.38,3.58,12.86,0.02,13.06,1.72,1.89,0.401,0.251,290969.7,205582.4,10,94,4.80,2.29,1.20,10.5560,447.50,31305.7,0.0000,28.0827,5461,27.2644,1555,4.2385,17575.0,55.70,27.6428,0.0,0.0000,1.000,0.0101,1.7228,1.9562
60000,0,1010,44.35,2.59,10.63,0.14,17.40,1.00,1.63,0.267,0.356,209266.9,110025.8,9,85,4.88,1.85,1.21,5.4387,445.01,13308.4,0.8226,20.1913,5462,12.3681,1441,2.2709,8832.3,149.79,0.9958,0.0,0.0000,1.000,0.7360,1.5151,1.1924
60000,1,922,48.17,2.18,12.37,0.06,19.97,0.83,1.50,0.213,0.364,127097.6,61803.4,9,91,5.30,1.70,1.17,2.8345,323.61,27853.8,0.0000,12.1215,5461,12.3659,1247,1.1167,4021.8,94.51,3.0718,0.0,0.0000,1.000,0.2913,1.2698,0.7224
60000,2,667,51.69,2.18,13.66,0.12,20.52,1.26,1.44,0.288,0.279,87458.6,39864.8,6,108,5.52,1.65,1.07,1.7081,238.59,36449.3,0.0000,8.3284,5461,12.3659,1207,0.7362,2210.5,55.70,7.3478,0.0,0.0000,1.000,0.0101,1.2477,0.4934
70000,0,1171,41.37,3.03,10.45,0.02,11.19,1.07,1.84,0.281,0.331,360280.2,256771.2,5,94,4.21,2.09,1.28,14.9155,740.97,16189.3,2.6860,33.8416,5462,26.2537,1811,6.0747,29147.3,149.79,2.2959,0.0,0.0000,1.000,0.7360,1.9649,2.0867
70000,1,1127,42.46,2.92,11.08,0.04,11.08,1.12,1.77,0.300,0.323,354361.5,262430.6,6,114,4.27,2.07,1.21,15.4095,595.07,22218.5,0.4414,33.3342,5461,26.2489,1605,5.6945,27947.0,94.51,10.1950,0.0,0.0000,1.000,0.2913,1.6872,2.0253
70000,2,824,44.01,3.29,11.07,0.03,13.16,1.39,1.81,0.364,0.260,282003.9,196484.7,6,120,4.53,2.15,1.20,10.6551,344.42,29559.9,0.0012,27.0338,5461,26.2489,1531,4.0758,17943.9,55.70,26.7792,0.0,0.0000,1.000,0.0101,1.6356,1.6181
80000,0,928,47.41,3.30,11.95,0.16,20.27,1.32,1.77,0.379,0.378,205206.3,118686.8,3,72,5.44,2.10,1.24,5.7645,487.22,14108.0,0.8813,19.5012,5462,12.1448,1388,2.7928,9815.7,149.79,0.9856,0.0,0.0000,1.000,0.7360,1.4732,1.1702
80000,1,826,47.90,4.03,12.57,0.23,19.32,1.43,1.99,0.381,0.340,123493.2,75147.4,4,92,5.57,2.28,1.32,3.3841,334.68,29343.7,0.0000,11.9227,5461,12.1426,1473,1.4268,4345.2,94.51,3.1145,0.0,0.0000,1.000,0.2913,1.5663,0.7440
80000,2,614,49.13,4.63,14.54,0.15,17.87,1.84,2.09,0.480,0.264,84423.7,46907.9,4,97,5.64,2.47,1.32,2.0211,352.52,37258.3,0.0000,8.2789,5461,12.1426,1515,0.8887,2380.6,55.70,7.4439,0.0,0.0000,1.000,0.0101,1.6626,0.5267
90000,0,1022,46.78,5.22,11.47,0.05,16.39,1.73,2.32,0.546,0.384,336472.7,238295.6,4,98,5.18,2.78,1.34,14.3024,552.60,21448.7,0.2060,31.3375,5462,25.4308,1577,6.3993,31434.6,149.79,2.0958,0.0,0.0000,1.000,0.7360,1.6921,1.7650
90000,1,919,46.01,4.70,11.40,0.07,16.06,1.72,2.15,0.503,0.345,334657.2,250691.4,5,93,5.05,2.56,1.33,14.7801,407.69,25799.9,0.0000,30.9977,5461,25.4261,1643,6.7408,31911.0,94.51,9.6050,0.0,0.0000,1.000,0.2913,1.7710,1.8854
90000,2,731,43.88,3.62,11.26,0.05,15.56,1.50,1.89,0.424,0.253,280204.3,194914.3,5,78,4.89,2.24,1.20,10.2770,260.32,28808.8,0.0000,26.6109,5461,25.4261,1407,4.0475,17775.0,55.70,26.2825,0.0,0.0000,1.000,0.0101,1.5572,1.6692
100000,0,894,44.79,5.60,12.15,0.06,17.08,1.85,2.49,0.613,0.359,205630.4,108222.2,4,73,5.39,2.79,1.38,4.8642,375.22,16424.0,0.6412,19.7906,5462,12.5270,1456,2.4437,8870.1,149.79,0.9894,0.0,0.0000,1.000,0.7360,1.5544,1.1598
100000,1,856,45.88,4.82,12.27,0.06,19.22,1.55,2.25,0.507,0.356,125028.6,63588.0,3,102,5.53,2.53,1.32,2.6888,443.03,30948.9,0.0000,11.9120,5461,12.5247,1236,1.0887,3959.7,94.51,3.0523,0.0,0.0000,1.000,0.2913,1.2776,0.7055
100000,2,587,45.97,4.84,12.60,0.03,19.31,1.53,2.17,0.472,0.245,87279.7,41289.1,3,98,5.42,2.47,1.27,1.6026,133.54,38282.4,0.0000,8.4157,5461,12.5247,1184,0.6339,1994.8,55.70,7.3640,0.0,0.0000,1.000,0.0101,1.2514,0.5104
