step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,6.00,25,0,1,0,2,0,1.00,10,0.167,5460,0.00,174.47,40.67,902,0,0,0,1.00,1.00,1.00,2,3,2,17.7,9.256,3,2.000,0.004,5,1.000,18,11.70,11.00,0,0.0282,0.953,0.0000,3712,0.6800
100000,6.00,25,0,1,0,2,0,1.00,10,0.167,5403,0.00,230.39,54.34,902,0,0,0,1.00,1.00,1.00,2,2,3,22.7,15.759,3,2.000,0.004,5,1.000,20,26.60,24.75,0,0.0282,0.953,0.0000,3674,0.6800
100000,4.00,25,0,0,0,2,0,1.00,12,0.000,5282,0.00,210.16,83.40,894,1,0,0,1.00,1.00,1.00,1,2,2,37.2,16.083,2,2.000,0.011,5,1.000,19,24.07,19.75,0,0.0597,0.984,0.0000,3591,0.6800
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,5203,0.00,165.93,26.59,901,1,0,0,1.00,1.00,1.00,1,1,1,35.0,3.411,1,2.000,0.014,4,1.000,13,16.19,-15.75,0,0.0563,0.980,0.0000,3538,0.6800
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,5175,0.00,93.81,21.88,985,0,0,0,1.00,1.00,1.00,1,1,1,2.0,0.210,1,2.000,0.011,4,1.000,12,5.30,-5.00,0,0.0651,0.982,0.0000,3518,0.6800
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,5163,0.00,148.13,51.61,959,2,0,0,1.00,1.00,1.00,1,1,1,38.8,4.768,1,2.000,0.007,4,1.000,14,21.87,8.25,0,0.0094,0.981,0.0000,3510,0.6800
100000,8.00,25,0,2,0,2,0,1.00,10,0.250,5153,-0.00,133.77,52.65,979,0,0,0,1.00,1.00,1.00,2,2,3,25.4,0.424,4,2.000,0.003,5,1.000,16,22.10,16.00,0,0.0566,0.956,0.0000,3504,0.6800
100000,6.00,16,0,1,0,2,0,1.00,6,0.167,5122,0.00,156.50,22.15,965,0,0,0,1.00,1.00,1.00,2,2,3,12.9,20.571,3,2.000,0.009,4,1.000,13,10.30,9.00,0,0.0572,0.987,0.0000,3482,0.6800
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,5107,0.00,191.47,28.18,894,1,0,0,1.00,1.00,1.00,1,1,1,28.0,0.264,1,2.000,0.005,5,1.000,16,16.25,9.75,0,0.0249,0.961,0.0000,3472,0.6800
100000,4.00,25,0,0,0,2,0,1.00,14,0.000,5097,0.48,172.61,81.28,622,0,0,0,1.00,1.00,1.00,1,1,2,20.3,17.847,2,2.000,0.006,5,1.000,16,4.85,-4.75,0,0.0070,0.983,0.0000,3465,0.6800
100000,4.00,16,0,2,0,0,0,1.00,10,0.500,5068,0.00,128.36,40.24,965,0,0,0,1.00,1.00,1.00,1,2,1,23.5,12.468,2,2.000,0.007,4,1.000,12,15.90,15.25,0,0.0473,0.992,0.0000,3446,0.6800
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,5043,0.00,103.72,59.88,965,0,0,0,1.00,1.00,1.00,1,1,1,10.5,0.687,1,2.000,0.008,4,1.000,13,1.68,1.50,0,0.0534,0.991,0.0000,3429,0.6800
100000,4.00,16,0,0,0,2,0,1.00,10,0.000,5042,0.00,150.99,25.76,901,0,0,0,1.00,1.00,1.00,2,2,1,22.9,13.411,2,2.000,0.010,4,1.000,12,15.46,-14.25,0,0.0679,0.993,0.0000,3428,0.6800
100000,10.00,25,0,1,0,4,0,1.00,8,0.100,5012,-0.00,167.73,36.12,976,0,0,0,1.00,1.00,1.00,1,3,3,16.7,25.558,5,2.000,0.005,5,1.000,19,6.05,3.75,0,0.0105,0.971,0.0000,3408,0.6800
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,5012,0.00,136.30,37.61,965,0,0,0,1.00,1.00,1.00,2,2,1,15.4,10.358,2,2.000,0.008,4,1.000,12,4.93,4.25,0,0.0534,0.991,0.0000,3408,0.6800
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,5010,0.00,122.06,20.48,901,0,0,0,1.00,1.00,1.00,1,1,1,20.8,1.523,1,2.000,0.014,4,1.000,11,7.42,-5.25,0,0.0630,0.984,0.0000,3406,0.6800
100000,4.00,25,0,1,0,1,0,1.00,14,0.250,4989,0.00,188.43,47.90,622,0,0,0,1.00,1.00,1.00,1,2,1,14.0,11.634,2,2.000,0.006,5,1.000,19,15.97,15.25,0,0.0070,0.983,0.0000,3392,0.6800
100000,4.00,25,0,0,0,2,0,1.00,14,0.000,4973,0.02,146.58,62.91,894,0,0,0,1.00,1.00,1.00,1,1,2,19.8,10.619,2,2.000,0.011,5,1.000,19,7.75,7.75,0,0.0597,0.984,0.0000,3381,0.6800
100000,8.00,25,0,2,0,2,0,1.00,8,0.250,4973,0.00,165.00,61.50,894,0,0,0,1.00,1.00,1.00,3,3,3,15.3,26.002,4,2.000,0.004,5,1.000,19,5.71,5.25,0,0.0178,0.972,0.0000,3381,0.6800
100000,4.00,25,0,0,0,2,0,1.00,14,0.000,4965,0.00,174.16,48.62,622,2,0,0,1.00,1.00,1.00,2,1,2,38.3,14.289,2,2.000,0.004,5,1.000,17,21.47,5.50,0,0.0272,0.963,0.0000,3376,0.6800
100000,2.00,16,0,0,0,1,0,1.00,12,0.000,4957,-0.00,156.99,51.27,965,0,0,0,1.00,1.00,1.00,1,1,1,19.0,4.780,1,2.000,0.008,4,1.000,14,5.30,1.75,0,0.0569,0.991,0.0000,3370,0.6800
100000,4.00,16,0,1,0,1,0,1.00,10,0.250,4947,0.00,120.57,35.16,965,0,0,0,1.00,1.00,1.00,1,2,1,17.4,2.283,2,2.000,0.008,4,1.000,12,13.33,-5.25,0,0.0534,0.991,0.0000,3363,0.6800
100000,6.00,25,0,1,0,2,0,1.00,12,0.167,4943,0.00,152.75,51.40,622,0,0,0,1.00,1.00,1.00,2,2,2,20.9,13.792,3,2.000,0.005,5,1.000,17,8.96,8.25,0,0.0441,0.972,0.0000,3361,0.6800
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,4941,0.00,186.37,54.02,894,1,0,0,1.00,1.00,1.00,1,1,1,27.5,6.718,1,2.000,0.004,5,1.000,20,27.67,22.75,0,0.0178,0.972,0.0000,3359,0.6800
100000,6.00,25,0,0,0,3,0,1.00,10,0.000,4936,1.02,144.17,41.45,622,0,0,0,1.00,1.00,1.00,2,2,3,12.8,14.843,3,2.000,0.006,5,1.000,18,13.25,-13.25,0,0.0183,0.951,0.0000,3356,0.6800
100000,8.00,25,0,0,0,4,0,1.00,6,0.000,4928,0.31,149.48,51.92,894,0,0,0,1.00,1.00,1.00,3,4,3,14.0,17.869,4,2.000,0.005,5,1.000,17,9.28,-4.25,0,0.0314,0.967,0.0000,3351,0.6800
100000,8.00,25,0,1,0,3,0,1.00,10,0.125,4888,0.00,209.72,46.52,622,0,0,0,1.00,1.00,1.00,2,2,3,18.4,26.402,4,2.000,0.004,5,1.000,15,4.47,2.00,0,0.0289,0.958,0.0000,3323,0.6800
100000,2.00,25,0,1,0,0,0,1.00,16,0.500,4876,0.00,172.91,40.42,622,1,0,0,1.00,1.00,1.00,1,1,1,26.7,6.926,1,2.000,0.004,5,1.000,20,12.35,-4.50,0,0.0289,0.958,0.0000,3315,0.6800
100000,16.00,16,0,1,0,7,0,1.00,0,0.062,4843,0.00,121.91,29.66,986,1,0,0,1.00,1.00,1.00,3,4,4,35.6,41.991,8,2.000,0.009,4,1.000,8,23.91,-22.25,0,0.0532,0.991,0.0000,3293,0.6800
100000,10.00,25,0,1,0,4,0,1.00,6,0.100,4797,1.68,150.56,41.90,894,0,0,0,1.00,1.00,1.00,2,2,5,13.4,17.771,5,2.000,0.011,5,1.000,15,1.46,-1.25,0,0.0597,0.984,0.0000,3261,0.6800
100000,4.00,16,0,1,0,1,0,1.00,8,0.250,4794,0.00,159.45,44.14,985,0,0,0,1.00,1.00,1.00,1,2,2,23.7,10.556,2,2.000,0.013,4,1.000,13,21.64,-21.50,0,0.0613,0.987,0.0000,3259,0.6800
100000,6.00,16,0,0,0,3,0,1.00,8,0.000,4792,0.40,161.49,21.49,971,0,0,0,1.00,1.00,1.00,2,2,2,16.4,22.805,3,2.000,0.010,4,1.000,10,10.31,10.00,0,0.0708,0.987,0.0000,3258,0.6800
100000,16.00,36,0,3,0,5,0,1.00,8,0.188,4788,0.29,189.66,65.72,978,0,0,0,1.00,1.00,1.00,3,5,3,17.5,37.427,8,2.000,0.003,6,1.000,24,12.25,12.25,0,0.0121,0.977,0.0000,3255,0.6800
100000,14.00,25,0,3,0,4,0,1.00,4,0.214,4774,0.11,150.03,45.97,894,1,0,0,1.00,1.00,1.00,3,5,3,25.8,26.295,7,2.000,0.011,5,1.000,15,17.92,-9.00,0,0.0597,0.984,0.0000,3246,0.6800
100000,6.00,16,0,1,0,2,0,1.00,8,0.167,4767,0.95,150.92,25.58,986,1,1,0,1.00,1.00,1.00,1,2,2,37.4,26.817,3,2.000,0.009,4,1.000,12,7.83,7.00,0,0.0532,0.991,0.0000,3241,0.6800
100000,2.00,16,0,1,0,0,0,1.00,12,0.500,4767,0.00,142.72,38.21,985,0,0,0,1.00,1.00,1.00,1,1,1,2.2,4.476,1,2.000,0.013,4,1.000,14,3.69,-1.75,0,0.0613,0.987,0.0000,3241,0.6800
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,4760,-0.00,154.11,59.77,894,1,0,0,1.00,1.00,1.00,1,1,1,31.8,5.671,1,2.000,0.011,5,1.000,18,15.32,13.50,0,0.0580,0.985,0.0000,3236,0.6800
100000,4.00,25,0,1,0,1,0,1.00,12,0.250,4758,0.89,190.24,41.58,880,1,0,0,1.00,1.00,1.00,2,2,2,35.5,16.341,2,2.000,0.004,5,1.000,19,23.55,-18.75,0,0.0245,0.986,0.0000,3235,0.6800
100000,14.00,16,0,4,0,3,0,1.00,2,0.286,4757,0.41,134.73,63.20,789,0,0,0,1.00,1.00,1.00,2,3,4,18.5,38.699,7,2.000,0.008,4,1.000,9,9.65,2.75,0,0.0262,0.989,0.0000,3234,0.6800
100000,14.00,16,0,2,0,5,0,1.00,2,0.143,4740,0.00,79.16,42.76,965,0,0,0,1.00,1.00,1.00,4,3,4,4.8,9.163,7,2.000,0.008,4,1.000,9,11.88,-3.00,0,0.0533,0.991,0.0000,3223,0.6800
100000,6.00,16,0,0,0,3,0,1.00,6,0.000,4735,0.00,114.42,24.02,971,0,0,0,1.00,1.00,1.00,2,2,3,19.5,7.845,3,2.000,0.010,4,1.000,11,18.15,-7.00,0,0.0708,0.987,0.0000,3219,0.6800
100000,14.00,25,0,2,0,5,0,1.00,4,0.143,4728,0.00,148.47,45.58,957,0,0,0,1.00,1.00,1.00,1,4,4,24.4,26.091,7,2.000,0.007,5,1.000,17,16.16,16.00,0,0.0430,0.969,0.0000,3215,0.6800
100000,16.00,25,0,3,0,5,0,1.00,6,0.188,4727,0.00,196.26,51.29,894,0,0,0,1.00,1.00,1.00,4,3,4,18.6,67.321,8,2.000,0.005,5,1.000,13,20.68,-2.75,0,0.0249,0.961,0.0000,3214,0.6800
