step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1037,0.4041,8127.9,358,436,419,182,9,7,5,20820,22151,25417,0,0,0,1.000,1.000,1.000,346,108,0,0.7362,0.0418,0.7941,0.0287
2000,2673,0.4362,25258.9,307,1159,937,577,34,36,21,23440,23886,26686,0,0,0,1.000,1.000,1.000,833,277,11,0.3909,0.1113,0.4926,0.0558
3000,3050,0.5334,33033.0,455,1177,1036,837,59,65,61,23486,24302,27550,0,0,0,1.000,1.000,1.000,880,313,9,0.3002,0.1560,0.4599,0.0593
4000,4527,0.3813,27628.8,295,1546,1626,1355,122,152,192,22751,22089,25921,0,0,0,1.000,1.000,1.000,1169,555,20,0.3631,0.1442,0.5417,0.0553
5000,4999,0.3435,23711.2,219,1755,1805,1439,122,160,172,20564,19849,23894,0,0,0,1.000,1.000,1.000,1299,597,22,0.4937,0.0995,0.6260,0.0423
6000,5359,0.4018,27401.1,245,1813,1885,1661,117,125,159,20571,19253,23299,0,0,0,1.000,1.000,1.000,1366,566,18,0.4567,0.1133,0.5684,0.0449
7000,5874,0.3958,27455.6,245,2071,2186,1617,164,144,147,20649,19437,23632,0,0,0,1.000,1.000,1.000,1521,704,24,0.4499,0.1119,0.5684,0.0423
8000,4618,0.3592,19846.0,220,1776,1646,1196,169,143,179,18727,17881,23168,0,0,0,1.000,1.000,1.000,1316,504,16,0.6223,0.0725,0.7209,0.0333
9000,4162,0.3789,19449.7,228,1711,1338,1113,136,100,128,20144,18580,24215,0,0,0,1.000,1.000,1.000,1298,434,12,0.5940,0.0728,0.7018,0.0344
10000,3127,0.4237,17713.3,268,1176,1068,883,87,98,146,20453,21488,27519,0,0,0,1.000,1.000,1.000,884,355,9,0.5861,0.0723,0.7214,0.0353
11000,2677,0.4348,15885.5,291,1104,860,713,71,111,108,23937,25348,30797,0,0,0,1.000,1.000,1.000,801,237,10,0.5375,0.0807,0.7186,0.0399
12000,2192,0.4630,15139.1,338,851,724,617,59,63,94,25095,29663,34682,0,0,0,1.000,1.000,1.000,647,227,13,0.4438,0.1039,0.7070,0.0459
13000,1455,0.4708,10902.9,411,823,403,229,35,79,79,26679,34541,39029,0,0,0,1.000,1.000,1.000,655,145,1,0.4001,0.1472,0.7437,0.0532
14000,1085,0.4249,8641.6,440,593,258,234,25,55,49,27663,39217,43296,0,0,0,1.000,1.000,1.000,475,101,5,0.1829,0.2743,0.7001,0.0704
15000,603,0.4776,5923.0,524,475,71,57,25,31,21,27505,42912,46996,0,0,0,1.000,1.000,1.000,399,24,1,0.1763,0.2399,0.6277,0.0852
16000,754,0.4231,6375.2,459,650,83,21,16,54,10,26351,44387,48819,0,0,0,1.000,1.000,1.000,493,20,0,0.1324,0.3535,0.7374,0.1058
17000,912,0.4441,7668.9,417,687,183,42,28,69,28,23219,42287,47603,0,0,0,1.000,1.000,1.000,541,77,1,0.2523,0.2192,0.8066,0.0759
18000,1674,0.4170,13506.8,387,848,479,347,57,95,87,20354,38601,45210,0,0,0,1.000,1.000,1.000,642,166,6,0.2822,0.1890,0.7000,0.0724
19000,2656,0.3874,17254.9,332,1172,835,649,84,120,146,18416,34229,41420,0,0,0,1.000,1.000,1.000,892,303,9,0.3428,0.1318,0.6417,0.0583
20000,3390,0.3740,19013.1,271,1397,1144,849,118,129,159,15643,29606,37239,0,0,0,1.000,1.000,1.000,1057,384,20,0.4515,0.1079,0.6543,0.0475
21000,4035,0.3879,22441.3,283,1547,1456,1032,118,135,134,13981,26783,34180,0,0,0,1.000,1.000,1.000,1138,532,14,0.4604,0.1139,0.6397,0.0452
22000,4562,0.3799,23430.9,254,1720,1638,1204,143,127,178,12548,23895,30554,0,0,0,1.000,1.000,1.000,1265,510,23,0.5092,0.1101,0.6624,0.0395
23000,5357,0.3844,26153.6,260,1856,1871,1630,171,119,182,11985,21066,27685,0,0,0,1.000,1.000,1.000,1390,597,22,0.5189,0.0943,0.6447,0.0372
24000,5614,0.4077,29064.4,300,1981,1923,1710,158,171,215,12591,20149,25805,0,0,0,1.000,1.000,1.000,1438,580,27,0.5067,0.1093,0.6270,0.0395
25000,5478,0.4425,32262.2,337,2043,1934,1501,161,144,179,12783,19838,23691,0,0,0,1.000,1.000,1.000,1511,576,20,0.4979,0.1012,0.6072,0.0381
26000,5525,0.4668,33079.1,374,1983,1881,1661,147,146,185,14371,20573,25947,0,0,0,1.000,1.000,1.000,1470,619,16,0.4294,0.1231,0.5623,0.0436
27000,5343,0.4612,32943.4,382,1936,1906,1501,184,166,171,15513,21244,26234,0,0,0,1.000,1.000,1.000,1459,628,24,0.4338,0.1165,0.5809,0.0418
28000,5113,0.4764,33161.4,420,1902,1698,1513,146,170,177,16901,21844,27102,0,0,0,1.000,1.000,1.000,1472,569,24,0.4117,0.1186,0.5766,0.0456
29000,4568,0.4613,29834.8,455,1677,1568,1323,145,156,169,18297,23730,29295,0,0,0,1.000,1.000,1.000,1258,491,16,0.4020,0.1203,0.5862,0.0453
30000,4101,0.4723,27820.1,491,1749,1422,930,163,166,174,19848,26072,31629,0,0,0,1.000,1.000,1.000,1302,461,17,0.3964,0.1138,0.6113,0.0495
31000,3321,0.4938,23622.4,532,1394,1093,834,130,124,209,20586,29046,34948,0,0,0,1.000,1.000,1.000,1087,353,17,0.3848,0.1224,0.6487,0.0513
32000,2552,0.5208,17842.5,576,1262,814,476,127,133,137,22844,33490,39072,0,0,0,1.000,1.000,1.000,961,269,11,0.3560,0.1243,0.6802,0.0578
33000,1634,0.5300,12858.9,652,890,404,340,75,85,108,24079,37846,43075,0,0,0,1.000,1.000,1.000,729,149,1,0.3003,0.1478,0.7411,0.0666
34000,1068,0.5272,8443.0,696,766,185,117,47,62,58,24051,41763,46561,0,0,0,1.000,1.000,1.000,624,42,1,0.1805,0.1965,0.7388,0.0746
35000,835,0.5114,6676.1,629,659,131,45,25,69,29,23658,44172,48869,0,0,0,1.000,1.000,1.000,525,33,1,0.1374,0.2208,0.6024,0.0848
36000,747,0.5596,5743.6,596,605,102,40,14,57,30,22944,45156,50169,0,0,0,1.000,1.000,1.000,464,33,0,0.1536,0.2211,0.6880,0.0877
37000,921,0.4159,7657.3,526,708,162,51,31,71,40,20284,42065,48120,0,0,0,1.000,1.000,1.000,526,64,0,0.3383,0.1354,0.8110,0.0657
38000,1623,0.4455,13743.8,478,803,482,338,51,119,112,17720,37959,45149,0,0,0,1.000,1.000,1.000,629,156,9,0.3736,0.1131,0.6985,0.0590
39000,2577,0.4195,17070.3,406,1088,882,607,111,149,178,15758,34026,42098,0,0,0,1.000,1.000,1.000,799,286,9,0.4171,0.1030,0.6914,0.0506
40000,3476,0.4324,23301.0,403,1359,1198,919,166,160,219,12298,28230,37676,0,0,0,1.000,1.000,1.000,983,434,16,0.4965,0.0862,0.6767,0.0428
41000,4243,0.4537,29758.0,442,1605,1528,1110,191,178,279,11295,24067,33823,0,0,0,1.000,1.000,1.000,1195,502,13,0.4564,0.1081,0.6250,0.0440
42000,4643,0.4508,32583.4,466,1685,1703,1255,188,184,279,10279,20716,29932,0,0,0,1.000,1.000,1.000,1261,565,22,0.4909,0.0896,0.6208,0.0385
43000,5290,0.4285,36879.6,472,1933,1879,1478,195,208,272,9674,18705,27490,0,0,0,1.000,1.000,1.000,1460,605,28,0.4670,0.1055,0.5974,0.0423
44000,5480,0.4662,40166.3,494,1959,1886,1635,217,222,271,9307,17320,25227,0,0,0,1.000,1.000,1.000,1414,576,15,0.4688,0.1072,0.5855,0.0404
45000,5319,0.4693,39844.4,526,1883,1858,1578,199,221,276,10288,16530,23346,0,0,0,1.000,1.000,1.000,1426,626,20,0.4800,0.0993,0.5920,0.0383
46000,5230,0.4818,41502.6,572,1851,1849,1530,220,222,259,9774,15750,22384,0,0,0,1.000,1.000,1.000,1369,628,29,0.4944,0.0931,0.5920,0.0375
47000,5297,0.4865,41491.8,575,1882,1837,1578,213,211,243,10737,16000,23254,0,0,0,1.000,1.000,1.000,1444,577,28,0.4656,0.1002,0.5778,0.0385
48000,5011,0.4660,40642.1,584,1818,1765,1428,172,224,253,12257,16850,24445,0,0,0,1.000,1.000,1.000,1356,577,17,0.4575,0.1050,0.5809,0.0419
49000,4582,0.4771,38040.5,622,1716,1581,1285,191,180,219,13963,18776,26724,0,0,0,1.000,1.000,1.000,1287,491,19,0.4366,0.1011,0.5907,0.0424
50000,3796,0.5216,33584.2,686,1482,1328,986,154,205,228,16076,21530,29158,0,0,0,1.000,1.000,1.000,1111,400,12,0.4750,0.0951,0.6324,0.0422
51000,3251,0.5011,30286.4,714,1309,1102,840,144,180,209,17282,24924,32134,0,0,0,1.000,1.000,1.000,992,343,18,0.4323,0.1113,0.6475,0.0475
52000,2462,0.5134,23558.4,776,1051,831,580,102,137,174,19642,29798,36495,0,0,0,1.000,1.000,1.000,790,326,4,0.4011,0.1164,0.6852,0.0535
