step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
60000,2,749,35.55,3.94,8.35,0.15,13.21,1.17,2.36,0.454,0.221,83947.4,52986.6,6,139,4.29,2.53,1.40,1.6260,159.16,35629.8,0.0000,8.2618,5461,13.3450,1242,0.7186,2116.6,53.21,8.0441,0.0,0.0000,1.000,0.0207,1.3441,0.8021
70000,0,1301,31.67,4.44,6.81,0.14,11.07,1.24,2.62,0.526,0.331,380132.0,289788.7,9,126,4.00,2.79,1.50,13.7700,400.37,24531.7,0.0000,35.9007,5462,29.6193,1523,5.7093,27301.9,165.42,1.9397,0.0,0.0000,1.000,0.7635,1.6226,3.4313
70000,1,1134,32.87,4.09,7.18,0.10,11.74,1.10,2.45,0.456,0.301,362544.9,273864.7,10,93,3.96,2.59,1.53,12.7416,419.54,27900.7,0.0000,33.9924,5461,29.6139,1256,5.3199,25304.7,81.35,14.0754,0.0,0.0000,1.000,0.2025,1.2905,3.1913
70000,2,826,32.84,4.42,7.50,0.16,11.05,1.35,2.52,0.540,0.220,291964.7,228627.1,12,123,4.01,2.72,1.45,9.3715,239.31,32194.8,0.0000,27.9176,5461,29.6139,1203,3.5710,15420.1,53.21,30.0499,0.0,0.0000,1.000,0.0207,1.2934,2.6914
80000,0,1120,35.46,4.93,8.37,0.17,11.93,1.23,2.65,0.431,0.326,235231.8,162266.0,11,118,4.30,2.88,1.63,6.1479,529.48,23165.4,0.0000,22.7605,5462,13.4268,1489,2.2961,8864.3,165.42,0.9194,0.0,0.0000,1.000,0.7635,1.5533,2.0412
80000,1,951,35.26,3.92,8.42,0.31,13.13,1.13,2.29,0.395,0.280,125822.2,80591.2,11,110,4.31,2.43,1.43,2.7495,345.93,28710.8,0.0000,12.3898,5461,13.4244,1394,1.0269,3594.1,81.35,4.2591,0.0,0.0000,1.000,0.2025,1.4875,1.1049
80000,2,810,38.03,4.60,8.70,0.31,13.40,1.30,2.44,0.456,0.250,84985.2,51569.6,9,135,4.35,2.64,1.50,1.6661,207.18,35963.5,0.0000,8.2922,5461,13.4244,1129,0.6695,2013.6,53.21,8.0306,0.0,0.0000,1.000,0.0207,1.1841,0.7304
90000,0,1206,35.66,4.50,7.93,0.08,13.09,1.34,2.52,0.502,0.356,376304.4,325353.5,8,108,4.26,2.66,1.39,16.0081,568.07,25241.0,0.0000,35.4408,5462,28.1649,1419,5.8471,27509.9,165.42,1.9346,0.0,0.0000,1.000,0.7635,1.4981,3.2275
90000,1,1079,36.57,4.49,8.38,0.28,13.56,1.27,2.50,0.453,0.327,351400.0,288805.9,15,119,4.38,2.63,1.43,13.7876,295.52,28020.9,0.0000,32.9844,5461,28.1598,1409,5.6433,26404.8,81.35,13.9173,0.0,0.0000,1.000,0.2025,1.4837,2.9578
90000,2,770,36.32,4.94,8.30,0.13,12.64,1.58,2.64,0.575,0.229,283869.8,226206.5,9,128,4.34,2.83,1.45,9.8158,284.58,31719.6,0.0000,27.2259,5461,28.1598,1300,3.7225,16160.6,53.21,29.6159,0.0,0.0000,1.000,0.0207,1.4164,2.4860
100000,0,1062,42.02,4.71,9.64,0.39,14.58,1.39,2.48,0.459,0.356,228662.3,154032.4,4,107,4.75,2.69,1.40,6.0997,501.60,22725.6,0.0000,22.1396,5462,13.0266,1495,2.6220,9618.7,165.42,0.8797,0.0,0.0000,1.000,0.7635,1.5684,1.7531
100000,1,896,41.28,5.02,9.53,0.24,14.41,1.56,2.60,0.521,0.299,123677.1,77659.1,4,123,4.76,2.78,1.45,2.6882,319.20,27969.7,0.0000,12.0745,5461,13.0242,1417,1.0876,3664.5,81.35,4.1812,0.0,0.0000,1.000,0.2025,1.5105,0.9922
100000,2,621,42.49,5.35,10.13,0.44,14.52,1.42,2.69,0.473,0.217,83733.6,53359.0,4,127,4.78,2.90,1.55,1.7556,208.29,35369.6,0.0000,8.2040,5461,13.0242,1263,0.6396,1948.4,53.21,7.9326,0.0,0.0000,1.000,0.0207,1.3673,0.6955
