step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,955,0.3152,5919.7,280,425,315,215,7,10,2,21134,21347,25204,0,0,0,1.000,1.000,1.000,344,106,6,0.7776,0.0404,0.8383,0.0284
2000,2569,0.4714,26045.7,282,885,976,708,42,47,76,24801,25923,27099,0,0,0,1.000,1.000,1.000,702,338,41,0.3567,0.1251,0.4772,0.0569
3000,2948,0.4820,28518.6,373,1074,1051,823,75,95,78,22129,22641,25031,0,0,0,1.000,1.000,1.000,830,380,28,0.4146,0.1197,0.5362,0.0517
4000,3162,0.4981,30468.6,400,1007,1167,988,67,99,85,19942,21641,24737,0,0,0,1.000,1.000,1.000,802,399,38,0.4241,0.1082,0.5335,0.0500
5000,3709,0.3953,28332.9,331,1213,1369,1127,100,97,98,18220,19716,24160,0,0,0,1.000,1.000,1.000,962,468,44,0.4856,0.1032,0.6101,0.0464
6000,4375,0.4409,29706.6,351,1406,1627,1342,128,119,137,17357,18296,23154,0,0,0,1.000,1.000,1.000,1138,603,61,0.4977,0.0989,0.6121,0.0398
7000,4698,0.4634,29826.5,353,1584,1655,1459,115,147,122,18924,19587,22651,0,0,0,1.000,1.000,1.000,1320,608,42,0.4711,0.0942,0.5895,0.0397
8000,4886,0.4515,29710.3,353,1748,1780,1358,143,143,162,18858,19579,21539,0,0,0,1.000,1.000,1.000,1434,707,52,0.4948,0.0886,0.5969,0.0396
9000,4738,0.4304,26503.6,349,1763,1669,1306,163,129,160,20248,21072,23534,0,0,0,1.000,1.000,1.000,1436,595,43,0.5034,0.0860,0.6229,0.0371
10000,3977,0.4488,19897.4,318,1556,1425,996,164,128,180,20913,23608,26006,0,0,0,1.000,1.000,1.000,1248,571,40,0.5718,0.0759,0.7076,0.0338
11000,2854,0.4769,16669.2,337,1136,956,762,110,134,149,21324,25064,28567,0,0,0,1.000,1.000,1.000,926,305,36,0.5878,0.0736,0.7331,0.0347
12000,2321,0.4670,14116.4,347,1021,748,552,93,101,115,24830,31576,35164,0,0,0,1.000,1.000,1.000,840,254,8,0.4389,0.1059,0.7158,0.0461
13000,1446,0.4585,9261.5,389,825,383,238,43,112,67,23644,33753,37798,0,0,0,1.000,1.000,1.000,674,133,5,0.5070,0.1345,0.7929,0.0417
14000,1417,0.4778,9878.5,392,900,267,250,31,76,60,25123,37285,41675,0,0,0,1.000,1.000,1.000,719,105,12,0.2511,0.1840,0.6976,0.0568
15000,896,0.5011,6779.6,528,686,153,57,25,68,35,25405,41336,46041,0,0,0,1.000,1.000,1.000,552,60,1,0.2028,0.2798,0.6405,0.0708
16000,777,0.5315,6782.7,585,617,140,20,10,84,16,24253,42188,47721,0,0,0,1.000,1.000,1.000,526,41,1,0.1934,0.2072,0.7507,0.0745
17000,1183,0.4328,10124.9,465,763,283,137,24,92,54,21374,40214,46707,0,0,0,1.000,1.000,1.000,602,100,12,0.2744,0.2001,0.7830,0.0696
18000,1734,0.4146,13039.5,454,964,480,290,59,103,77,18816,37211,44728,0,0,0,1.000,1.000,1.000,790,170,16,0.3334,0.1373,0.7155,0.0598
19000,3008,0.4318,19016.1,398,1277,987,744,103,134,167,16404,33214,41338,0,0,0,1.000,1.000,1.000,1038,382,44,0.3611,0.1242,0.6426,0.0551
20000,3812,0.4360,21587.8,368,1537,1301,974,166,160,173,14735,29111,38062,0,0,0,1.000,1.000,1.000,1259,473,35,0.4136,0.1111,0.6384,0.0483
21000,4466,0.4411,25785.8,360,1675,1611,1180,173,150,176,11479,23301,32920,0,0,0,1.000,1.000,1.000,1342,591,79,0.5150,0.0893,0.6575,0.0378
22000,5316,0.4357,29600.2,359,1875,1956,1485,134,204,198,11551,20202,29756,0,0,0,1.000,1.000,1.000,1506,638,68,0.4852,0.0900,0.6125,0.0391
23000,5854,0.4387,31667.4,350,2048,2117,1689,163,196,209,12884,19152,27241,0,0,0,1.000,1.000,1.000,1664,788,61,0.4648,0.0958,0.5918,0.0401
24000,5726,0.4494,32406.8,369,1850,2090,1786,180,176,207,13016,18657,25667,0,0,0,1.000,1.000,1.000,1458,728,82,0.4678,0.0957,0.5814,0.0388
25000,5983,0.4533,34147.9,350,2126,2097,1760,179,166,195,15793,19327,25089,0,0,0,1.000,1.000,1.000,1615,735,59,0.4133,0.1178,0.5480,0.0470
26000,5739,0.4447,29328.5,338,2150,1952,1637,176,177,203,16454,19063,25911,0,0,0,1.000,1.000,1.000,1721,664,66,0.4761,0.1071,0.6140,0.0410
27000,5616,0.4261,25686.8,289,1995,2055,1566,206,152,193,17865,19716,26058,0,0,0,1.000,1.000,1.000,1617,744,40,0.5069,0.0907,0.6487,0.0380
28000,5502,0.4124,25519.6,272,1990,1849,1663,190,130,205,19272,20788,27820,0,0,0,1.000,1.000,1.000,1670,680,65,0.4705,0.0995,0.6299,0.0441
29000,4907,0.4386,23251.8,281,1834,1755,1318,158,152,175,22180,23978,29647,0,0,0,1.000,1.000,1.000,1455,618,35,0.4310,0.1060,0.6356,0.0458
30000,4303,0.4253,21056.2,310,1769,1460,1074,123,168,179,24428,26283,32368,0,0,0,1.000,1.000,1.000,1335,508,26,0.4102,0.1167,0.6415,0.0483
31000,3591,0.4227,17424.2,306,1448,1203,940,131,118,152,24709,28514,35461,0,0,0,1.000,1.000,1.000,1103,325,15,0.4053,0.1157,0.6569,0.0499
32000,2710,0.4310,14288.8,331,1218,869,623,86,107,92,26310,33032,39870,0,0,0,1.000,1.000,1.000,985,297,21,0.3287,0.1374,0.6789,0.0607
33000,1966,0.4944,11990.1,401,1111,543,312,65,94,66,28203,38003,44569,0,0,0,1.000,1.000,1.000,956,219,11,0.1882,0.1990,0.6903,0.0899
34000,1360,0.4971,9602.8,456,910,312,138,41,68,32,28077,41890,48254,0,0,0,1.000,1.000,1.000,734,120,5,0.0972,0.3233,0.7307,0.1254
