step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
10000,0,1566,27.71,0.05,7.58,0.26,6.31,0.01,1.02,0.001,0.254,371353.7,328658.6,1,158,2.84,1.02,1.02,19.1641,693.50,19811.2,0.0630,31.5469,5462,25.4769,2493,9.9095,34665.2,160.59,3.1224,0.0,0.0000,1.000,0.7105,2.9237,2.7612
10000,1,1321,28.37,0.07,7.83,0.20,6.46,0.00,1.03,0.001,0.221,358565.3,315838.2,1,179,2.85,1.03,1.04,18.6154,778.37,20332.5,0.0462,30.2584,5461,25.4722,2284,9.4862,32457.8,80.07,14.0164,0.0,0.0000,1.000,0.1979,2.7445,2.6058
10000,2,1183,28.93,0.06,7.84,0.10,6.79,0.00,1.02,0.001,0.199,318657.3,273506.2,2,186,2.88,1.02,1.02,15.5575,610.07,24694.5,0.0486,26.8466,5461,25.4722,2100,7.7699,24831.6,59.33,25.7660,0.0,0.0000,1.000,0.0179,2.5224,2.4439
20000,0,1893,23.62,0.00,6.47,0.08,5.30,0.00,1.00,0.000,0.257,232657.1,228583.7,1,214,2.62,1.00,1.00,7.5247,798.28,14568.6,0.0002,21.5113,5462,12.6419,2036,6.7116,16698.1,160.59,1.7059,0.0,0.0000,1.000,0.7105,2.3226,2.7569
20000,1,1609,23.06,0.00,6.38,0.06,5.12,0.00,1.00,0.000,0.213,129544.0,120221.6,1,249,2.59,1.00,1.00,3.9196,651.39,23267.2,0.0000,12.0569,5461,12.6396,1942,3.1530,7114.4,80.07,4.9161,0.0,0.0000,1.000,0.1979,2.2648,1.6730
20000,2,1241,23.86,0.00,6.99,0.04,4.92,0.00,1.00,0.000,0.169,89038.9,75978.7,1,275,2.71,1.00,1.00,2.4387,531.34,32740.2,0.0000,8.4087,5461,12.6396,1867,2.0132,4158.1,59.33,7.2307,0.0,0.0000,1.000,0.0179,2.2519,1.1206
30000,0,1637,29.19,0.00,7.37,0.24,7.10,0.00,1.00,0.000,0.276,364874.1,327799.7,6,261,2.50,1.00,1.00,12.3019,300.96,13900.1,0.9454,32.9784,5462,28.8255,2172,13.8318,45799.1,160.59,3.5595,0.0,0.0000,1.000,0.7105,2.5394,3.4569
30000,1,1266,28.84,0.00,7.39,0.18,6.94,0.00,1.00,0.000,0.210,346908.2,308536.6,6,229,2.44,1.00,1.00,11.3442,142.85,15981.6,0.6209,31.2559,5461,28.8202,2193,13.2317,43705.2,80.07,15.7434,0.0,0.0000,1.000,0.1979,2.6315,3.3107
30000,2,1089,29.12,0.00,7.51,0.23,6.93,0.00,1.00,0.000,0.182,301016.3,257913.7,6,290,2.51,1.00,1.00,9.3893,149.41,24491.3,0.0219,27.4059,5461,28.8202,1977,11.1060,33259.0,59.33,28.3522,0.0,0.0000,1.000,0.0179,2.4388,2.9121
40000,0,1711,28.31,0.00,5.92,0.21,8.13,0.00,1.00,0.000,0.279,241292.0,101900.7,8,166,2.65,1.00,1.00,3.9947,268.93,8811.3,0.1661,22.4333,5462,14.8624,1903,6.3107,19131.6,160.59,1.7366,0.0,0.0000,1.000,0.7105,2.2359,1.9711
40000,1,1309,28.98,0.00,6.19,0.18,8.21,0.00,1.00,0.001,0.218,135727.4,48933.8,8,287,2.66,1.00,1.00,1.9418,218.26,18421.4,0.0000,12.7003,5461,14.8597,1943,2.9048,8131.7,80.07,5.0257,0.0,0.0000,1.000,0.1979,2.2804,1.1063
40000,2,1011,28.82,0.00,6.17,0.10,8.19,0.00,1.00,0.000,0.168,93037.6,30074.2,8,289,2.74,1.00,1.00,1.2477,83.73,30597.8,0.0000,8.8210,5461,14.8597,1880,1.8780,4820.5,59.33,7.3780,0.0,0.0000,1.000,0.0179,2.2677,0.7443
50000,0,1626,29.73,0.01,6.32,0.37,8.34,0.00,1.00,0.000,0.280,395592.2,192349.4,19,203,2.54,1.00,1.00,8.6496,208.18,12830.0,1.1988,35.8974,5462,34.9613,1944,11.2316,48976.5,160.59,3.6141,0.0,0.0000,1.000,0.7105,2.2243,3.5862
50000,1,1484,29.41,0.00,6.10,0.24,8.48,0.00,1.00,0.000,0.252,377882.8,184687.0,18,259,2.63,1.00,1.00,8.2946,180.44,15734.1,0.2717,33.9046,5461,34.9549,1870,11.1566,48375.1,80.07,15.9680,0.0,0.0000,1.000,0.1979,2.1555,3.2962
50000,2,1336,29.01,0.00,6.54,0.13,7.90,0.00,1.00,0.000,0.223,329262.9,154051.4,18,261,2.53,1.00,1.00,6.5222,154.47,25121.4,0.0031,29.8909,5461,34.9549,1701,9.0322,36473.9,59.33,29.0260,0.0,0.0000,1.000,0.0179,1.9810,2.8637
60000,0,1664,28.21,0.02,5.57,0.23,8.37,0.00,1.01,0.001,0.271,245984.7,83713.5,19,159,2.70,1.01,1.01,3.9922,143.57,8653.1,0.1597,23.0647,5462,15.1509,1782,5.3485,17591.5,160.59,1.7497,0.0,0.0000,1.000,0.7105,2.0069,1.9337
60000,1,1391,28.34,0.00,6.01,0.23,8.05,0.00,1.00,0.000,0.227,137870.2,41330.8,20,280,2.80,1.00,1.00,1.9905,161.14,18993.1,0.0000,13.0288,5461,15.1481,1677,2.4916,7575.4,80.07,4.9194,0.0,0.0000,1.000,0.1979,1.9190,1.0751
60000,2,1119,29.14,0.02,5.72,0.18,8.71,0.00,1.00,0.000,0.188,93714.3,28018.8,19,247,2.84,1.01,1.00,1.4288,111.29,31599.4,0.0000,8.9147,5461,15.1481,1592,1.6522,4455.5,59.33,7.2646,0.0,0.0000,1.000,0.0179,1.7957,0.7279
70000,0,1771,28.40,0.01,5.03,0.53,8.88,0.00,1.00,0.000,0.293,394579.4,135312.5,16,218,2.79,1.00,1.00,8.1853,306.23,11915.9,2.2944,36.3289,5462,34.7006,1581,7.9141,37989.4,160.59,3.4281,0.0,0.0000,1.000,0.7105,1.6980,3.0256
70000,1,1458,28.24,0.01,5.42,0.40,8.48,0.00,1.00,0.000,0.239,380057.7,139804.9,18,190,2.83,1.00,1.00,7.5459,198.87,14350.5,1.0425,34.7419,5461,34.6943,1519,8.1145,38716.0,80.07,15.3862,0.0,0.0000,1.000,0.1979,1.6713,2.9232
70000,2,1251,28.05,0.02,5.42,0.27,8.42,0.00,1.01,0.001,0.202,332378.2,115413.7,18,205,2.83,1.01,1.00,6.1005,214.86,22420.1,0.0203,30.7559,5461,34.6943,1531,6.7866,30446.7,59.33,28.1483,0.0,0.0000,1.000,0.0179,1.7669,2.5911
80000,0,1580,28.66,0.02,4.72,0.59,9.28,0.00,1.00,0.001,0.264,251753.9,57102.7,9,162,3.01,1.00,1.00,4.8492,216.20,7461.4,0.2649,24.0000,5462,15.1200,1483,3.6225,13674.7,160.59,1.7252,0.0,0.0000,1.000,0.7105,1.5829,1.7205
80000,1,1196,28.53,0.01,5.01,0.70,8.89,0.00,1.00,0.000,0.200,138916.6,31524.6,9,249,2.92,1.00,1.00,2.6676,173.90,17238.5,0.0000,13.5002,5461,15.1172,1650,1.7386,5693.2,80.07,4.8729,0.0,0.0000,1.000,0.1979,1.8422,0.9397
80000,2,985,28.82,0.01,4.66,0.69,9.39,0.00,1.00,0.000,0.166,94463.2,21594.8,9,208,3.00,1.00,1.00,1.9497,113.72,30148.8,0.0000,9.1817,5461,15.1172,1549,1.1808,3464.1,59.33,7.2186,0.0,0.0000,1.000,0.0179,1.7618,0.6608
90000,0,1701,28.06,0.01,4.99,0.60,8.73,0.00,1.00,0.000,0.278,377512.2,96186.7,6,211,3.16,1.00,1.00,9.8764,456.68,5612.8,8.9355,35.6660,5462,31.3282,1298,4.1279,21533.2,160.59,3.4613,0.0,0.0000,1.000,0.7105,1.2356,2.0983
90000,1,1418,27.93,0.01,5.00,0.53,8.67,0.00,1.00,0.000,0.233,367563.1,96464.4,8,213,3.14,1.00,1.00,9.7368,373.60,9161.8,7.2515,34.5202,5461,31.3224,1105,3.7016,19626.1,80.07,15.1810,0.0,0.0000,1.000,0.1979,1.0888,1.9927
