step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
10000,0,1104,33.25,3.73,7.02,0.06,10.85,1.13,2.19,0.410,0.273,393330.4,370471.4,5,137,3.91,2.49,1.43,21.9598,416.40,24214.2,0.0572,33.1609,5462,26.6155,1973,9.9023,37466.1,166.47,2.4613,0.0,0.0000,1.000,0.7549,2.2328,3.3466
10000,1,954,33.70,3.58,6.95,0.27,12.86,1.08,2.04,0.389,0.257,381620.5,361204.0,5,105,4.15,2.37,1.34,20.8803,379.98,26714.5,0.0570,32.0552,5461,26.6106,1789,9.0100,34056.3,81.57,14.1015,0.0,0.0000,1.000,0.1939,2.0259,3.2297
10000,2,734,33.24,3.31,7.44,0.21,11.73,1.07,1.90,0.401,0.193,309099.1,276145.0,5,135,4.04,2.31,1.41,15.4028,275.77,28807.1,0.0546,25.8375,5461,26.6106,1569,5.7719,20551.3,51.95,31.0344,0.0,0.0000,1.000,0.0059,1.8297,2.8217
20000,0,1130,39.39,3.65,8.02,0.06,12.60,1.02,2.18,0.372,0.315,234944.7,161548.5,5,113,4.11,2.39,1.33,6.8895,592.68,19198.0,0.0000,22.2341,5462,13.1077,1710,3.7584,13081.5,166.47,1.2135,0.0,0.0000,1.000,0.7549,1.8602,1.8909
20000,1,937,40.14,3.29,8.28,0.12,12.66,0.88,2.05,0.327,0.262,128965.2,77345.9,5,149,4.12,2.17,1.41,3.0923,404.47,28483.7,0.0000,12.3481,5461,13.1053,1680,1.6678,5233.0,81.57,4.2776,0.0,0.0000,1.000,0.1939,1.8309,1.0603
20000,2,728,39.77,2.95,8.95,0.15,12.39,0.88,1.95,0.315,0.202,83609.4,49253.0,5,151,4.15,2.09,1.30,1.7953,231.21,33422.6,0.0000,8.0134,5461,13.1053,1403,0.9231,2675.9,51.95,8.2399,0.0,0.0000,1.000,0.0059,1.5710,0.6994
30000,0,1223,36.64,4.24,7.12,0.13,10.87,1.29,2.40,0.487,0.313,361647.0,257136.8,5,129,3.98,2.70,1.46,12.9397,484.76,21255.7,0.0011,33.2853,5462,28.3284,1796,9.4483,38327.1,166.47,2.5008,0.0,0.0000,1.000,0.7549,1.9960,2.8960
30000,1,1103,38.00,4.35,7.81,0.01,11.51,1.27,2.47,0.464,0.298,346702.4,237003.5,6,146,4.08,2.71,1.48,11.7463,383.53,25709.1,0.0000,31.7532,5461,28.3232,1737,9.1885,36277.0,81.57,14.3710,0.0,0.0000,1.000,0.1939,1.9505,2.6688
30000,2,823,38.59,4.24,7.58,0.02,11.27,1.22,2.42,0.445,0.218,279556.1,193517.5,7,137,4.02,2.64,1.45,8.5941,198.04,28744.2,0.0000,26.3081,5461,28.3232,1504,5.9167,21937.3,51.95,32.0967,0.0,0.0000,1.000,0.0059,1.7165,2.2927
40000,0,1096,36.35,3.01,8.51,0.10,10.15,0.79,1.97,0.295,0.273,232878.7,151267.4,5,89,3.91,2.11,1.37,5.9453,385.79,16955.6,0.0116,22.3594,5462,13.3247,1839,3.4853,12141.6,166.47,1.2134,0.0,0.0000,1.000,0.7549,2.0820,1.8867
40000,1,999,37.12,3.52,8.12,0.18,10.54,0.94,2.16,0.349,0.256,128030.2,76600.3,5,159,3.94,2.34,1.42,2.7108,403.48,28255.9,0.0000,12.3539,5461,13.3222,1767,1.7470,5169.2,81.57,4.3006,0.0,0.0000,1.000,0.1939,1.9534,1.0082
40000,2,732,37.57,3.44,9.47,0.11,9.57,0.97,2.14,0.359,0.189,81636.6,46470.9,4,151,3.95,2.36,1.37,1.5587,352.39,33301.7,0.0000,7.9857,5461,13.3222,1564,1.0547,2696.4,51.95,8.4254,0.0,0.0000,1.000,0.0059,1.7824,0.6551
50000,0,1317,36.19,4.09,7.07,0.04,10.89,1.12,2.37,0.417,0.331,369225.3,247894.1,9,126,3.99,2.54,1.48,12.2665,416.93,21624.6,0.1751,34.0469,5462,29.2039,1637,7.6187,34413.5,166.47,2.4221,0.0,0.0000,1.000,0.7549,1.7265,2.8384
50000,1,1125,36.20,4.10,7.22,0.03,10.83,1.12,2.34,0.418,0.288,351312.2,222541.6,11,129,3.96,2.55,1.43,10.7990,312.07,25978.3,0.0000,32.3425,5461,29.1986,1579,7.4966,32628.5,81.57,14.0377,0.0,0.0000,1.000,0.1939,1.7385,2.6349
50000,2,885,38.36,4.39,7.54,0.06,11.53,1.26,2.39,0.489,0.238,283739.5,171675.8,9,121,4.20,2.67,1.37,7.4587,251.95,29580.0,0.0000,26.6117,5461,29.1986,1368,5.0575,19965.8,51.95,31.6931,0.0,0.0000,1.000,0.0059,1.4928,2.2576
60000,0,1207,37.92,3.73,7.96,0.12,12.16,1.00,2.23,0.396,0.332,232472.5,137373.2,6,113,4.23,2.33,1.39,5.4186,447.71,19832.9,0.0001,22.2970,5462,13.6083,1577,3.2787,11401.2,166.47,1.2179,0.0,0.0000,1.000,0.7549,1.6644,1.7825
60000,1,999,37.24,3.29,7.90,0.10,12.81,1.01,2.11,0.384,0.276,128676.2,67758.8,4,121,4.21,2.18,1.31,2.4676,424.76,29490.6,0.0000,12.3839,5461,13.6058,1426,1.4702,4644.4,81.57,4.2709,0.0,0.0000,1.000,0.1939,1.5694,0.9800
60000,2,680,39.91,3.80,8.39,0.08,13.16,1.08,2.28,0.419,0.196,82822.4,40151.1,4,163,4.35,2.41,1.33,1.3465,214.79,34362.7,0.0000,8.1112,5461,13.6058,1362,0.8378,2259.8,51.95,8.2826,0.0,0.0000,1.000,0.0059,1.4915,0.6286
70000,0,1164,40.39,5.66,7.43,0.04,12.96,1.52,3.00,0.631,0.348,364563.1,247643.8,1,112,4.36,2.96,1.45,12.6664,366.62,24036.3,0.0022,33.7501,5462,29.0991,1554,8.1132,36409.9,166.47,2.4294,0.0,0.0000,1.000,0.7549,1.6599,2.9435
70000,1,991,40.29,5.24,8.00,0.04,12.94,1.52,2.84,0.630,0.297,350019.2,238281.5,2,117,4.44,2.83,1.42,11.6516,369.59,27585.2,0.0000,32.4265,5461,29.0937,1541,7.5183,33815.4,81.57,14.0854,0.0,0.0000,1.000,0.1939,1.6912,2.8308
