step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2635,0.4106,22472.3,143,1085,896,654,22,22,30,24894,25475,28229,0,0,0,1.000,1.000,1.000,778,236,5,0.3781,0.1175,0.4891,0.0713
2000,2408,0.4514,18928.7,248,878,867,663,66,73,111,26757,27365,32930,0,0,0,1.000,1.000,1.000,629,296,12,0.4164,0.1117,0.6232,0.0513
3000,3416,0.4374,23788.4,202,1215,1237,964,72,86,105,24220,23192,29771,0,0,0,1.000,1.000,1.000,947,389,8,0.4247,0.1282,0.5951,0.0519
4000,3645,0.3819,22830.0,177,1379,1376,890,122,126,102,21262,20551,26617,0,0,0,1.000,1.000,1.000,1031,452,14,0.5173,0.1038,0.6481,0.0471
5000,4085,0.3958,23500.2,188,1393,1500,1192,130,122,139,19232,19126,25346,0,0,0,1.000,1.000,1.000,1008,507,12,0.5478,0.1000,0.6732,0.0400
6000,4289,0.4428,25993.2,215,1617,1508,1164,135,113,129,18651,19917,26840,0,0,0,1.000,1.000,1.000,1190,497,19,0.5211,0.0911,0.6477,0.0398
7000,4311,0.4356,26258.5,235,1606,1548,1157,129,129,134,18152,20629,28384,0,0,0,1.000,1.000,1.000,1169,471,18,0.5032,0.1122,0.6423,0.0414
8000,3827,0.4301,24771.8,236,1410,1375,1042,114,119,117,19008,20897,29545,0,0,0,1.000,1.000,1.000,1099,420,12,0.5013,0.0961,0.6590,0.0423
9000,3225,0.4447,23447.2,275,1223,1185,817,86,119,122,21515,23269,30714,0,0,0,1.000,1.000,1.000,939,416,13,0.4857,0.0956,0.6667,0.0451
10000,2738,0.4434,22281.9,295,1078,969,691,101,87,113,22489,26275,33049,0,0,0,1.000,1.000,1.000,843,307,14,0.4348,0.0972,0.6545,0.0502
11000,1939,0.4595,17048.8,330,788,688,463,74,87,97,24754,30142,36042,0,0,0,1.000,1.000,1.000,608,248,3,0.4236,0.1098,0.7040,0.0516
12000,1465,0.5038,13993.1,363,706,426,333,50,60,70,26744,34566,40137,0,0,0,1.000,1.000,1.000,540,132,5,0.3304,0.1461,0.7091,0.0663
13000,1049,0.5100,11190.2,407,591,263,195,32,65,56,27195,39197,44220,0,0,0,1.000,1.000,1.000,458,97,3,0.2253,0.2359,0.7134,0.0841
14000,583,0.5437,6950.5,551,428,92,63,20,42,27,27146,43804,48459,0,0,0,1.000,1.000,1.000,348,28,0,0.1182,0.2590,0.7639,0.1045
15000,445,0.5506,5462.2,561,349,74,22,5,43,10,26145,46838,51503,0,0,0,1.000,1.000,1.000,292,21,0,0.0717,0.3893,0.6511,0.1399
