step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,12,1228,46.1,9.6,10.1,0.3,15.4,1.9,3.94,2.6,846,214,9.47,21.94,418,452,358,2.0,4.28,1.75,5.45,5.18,6.04,6.79,31.2,1.027,0.670,7.06
5000,3,1120,31.0,1.3,0.6,1.8,26.1,0.0,1.31,5.2,860,320,27.64,5.50,381,390,349,0.1,1.16,1.47,1.32,4.81,5.81,5.60,31.1,1.024,0.413,7.00
5000,6,213,22.1,0.5,0.0,1.3,26.0,0.0,1.16,4.9,149,279,21.81,4.11,103,77,33,0.0,1.22,1.13,1.16,4.48,5.38,5.22,27.9,0.799,0.484,6.52
5000,2,36,12.8,0.1,0.0,0.0,14.7,0.0,1.11,8.3,21,278,14.30,2.08,26,9,1,0.0,1.31,1.31,1.06,2.97,3.42,4.81,24.9,0.885,0.476,6.19
6000,3,1237,29.6,0.6,0.6,1.0,26.5,0.0,1.15,5.2,861,276,23.95,4.99,435,473,329,0.1,1.06,1.22,1.16,4.70,5.68,5.44,30.7,1.023,0.412,6.86
6000,12,1229,45.4,9.3,9.8,0.3,15.5,1.9,3.87,2.8,824,215,9.65,22.26,423,442,364,1.9,4.20,1.74,5.37,5.12,5.97,6.72,31.1,1.030,0.669,7.04
6000,6,230,20.1,0.4,0.5,1.0,23.7,0.0,1.11,4.8,169,219,17.30,3.63,133,57,40,0.0,1.14,1.06,1.13,4.41,5.21,5.04,25.7,0.789,0.490,6.33
7000,12,1227,45.1,8.9,9.7,0.4,16.4,1.9,3.67,2.4,841,223,9.49,21.21,472,421,334,1.9,4.04,1.64,4.97,5.17,6.06,6.71,30.3,1.027,0.672,6.99
7000,3,968,30.5,0.7,0.5,0.8,27.6,0.0,1.16,5.5,707,296,26.02,4.92,345,337,286,0.0,1.09,1.25,1.16,4.79,5.65,5.47,31.1,1.017,0.411,6.94
7000,6,221,21.2,0.5,0.0,1.2,26.3,0.0,1.13,4.3,157,261,21.51,3.80,88,66,67,0.0,1.18,1.08,1.12,4.49,5.35,5.34,29.3,0.755,0.482,6.43
7000,37,17,27.1,0.0,0.0,0.5,24.8,0.0,1.00,4.9,13,297,22.46,6.83,3,12,2,0.0,1.00,1.00,1.00,4.35,5.24,5.47,29.9,1.080,0.467,6.59
8000,12,1243,44.6,9.0,9.1,0.3,16.3,1.8,3.73,2.6,870,212,9.49,20.30,485,401,357,1.8,4.08,1.72,5.05,5.13,5.99,6.73,30.4,1.027,0.673,7.01
8000,3,839,26.6,0.4,0.3,0.4,25.6,0.0,1.09,6.1,587,265,22.16,3.74,298,321,220,0.0,1.06,1.13,1.09,4.56,5.35,5.27,30.7,0.987,0.400,6.83
8000,6,239,20.0,0.6,0.0,1.6,24.9,0.0,1.17,5.1,178,262,21.44,3.97,103,76,60,0.0,1.21,1.08,1.21,4.43,5.18,5.30,28.3,0.744,0.474,6.52
8000,42,13,5.8,0.5,0.0,0.0,5.8,0.0,1.16,12.0,13,480,16.55,2.25,1,7,5,0.0,1.08,1.27,1.16,1.77,2.08,3.62,40.0,0.821,0.489,5.85
8000,37,9,32.7,0.0,0.0,4.9,28.3,0.0,1.00,4.0,8,218,20.22,4.79,9,0,0,0.0,1.00,1.00,1.00,5.67,5.44,6.33,18.3,1.061,0.491,6.89
9000,12,1080,41.9,7.6,10.1,0.2,14.5,1.7,3.34,3.1,852,221,8.94,20.80,418,373,289,1.8,3.66,1.65,4.42,4.89,5.88,6.46,29.8,1.062,0.678,6.94
9000,3,794,25.6,0.7,0.2,0.5,24.5,0.0,1.17,5.3,593,275,22.82,3.53,284,288,222,0.0,1.06,1.28,1.17,4.53,5.46,5.28,30.9,0.969,0.391,6.70
