step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel
100000,24.78,36,2,5,3,9,3,1.70,4,0.202,2013,0.00,108.54,23.01,225,2,2,3,2.00,1.00,1.83,4,6,4,48.4,4.041,19,1.271,0.408,6,1.000,1,19.24
100000,20.00,16,0,6,0,4,0,1.00,2,0.300,1998,0.00,43.25,124.21,804,2,0,0,1.00,1.00,1.00,2,4,3,58.4,39.801,10,2.000,0.079,4,1.000,0,59.63
100000,22.00,16,0,8,0,3,0,1.00,0,0.364,1928,0.26,30.52,186.37,804,2,0,0,1.00,1.00,1.00,2,4,4,39.1,51.013,11,2.000,0.041,4,1.000,0,53.46
100000,16.00,16,0,3,0,5,0,1.00,2,0.188,1924,0.00,72.96,38.28,804,0,0,0,1.00,1.00,1.00,3,4,3,25.3,22.154,8,2.000,0.078,4,1.000,0,18.37
100000,19.41,36,3,7,0,2,3,2.33,6,0.361,1906,0.00,65.09,46.24,225,2,0,3,2.50,1.50,2.60,3,5,4,38.8,3.807,12,1.294,0.457,6,1.000,1,47.29
100000,7.77,36,3,0,0,0,0,4.50,16,0.000,1868,0.00,104.19,46.09,225,0,0,0,3.00,3.00,9.00,2,1,3,22.1,8.394,3,1.294,0.457,6,1.000,1,30.61
100000,8.00,16,0,2,0,2,0,1.00,8,0.250,1863,0.10,52.35,60.56,804,1,2,0,1.00,1.00,1.00,4,2,2,34.1,15.396,4,2.000,0.060,4,1.000,1,25.76
100000,10.00,16,0,4,0,1,0,1.00,6,0.400,1861,0.00,29.98,52.86,804,1,2,0,1.00,1.00,1.00,2,3,2,34.6,5.263,5,2.000,0.053,4,1.000,1,61.15
100000,24.59,36,4,8,0,3,3,2.67,6,0.325,1841,1.90,87.42,41.02,225,0,0,3,3.00,1.00,3.20,4,5,4,3.4,21.773,15,1.294,0.457,6,1.000,0,18.86
100000,24.59,36,3,8,0,5,3,2.22,6,0.325,1797,-0.00,59.19,45.48,225,1,1,3,2.50,1.00,2.60,3,5,4,29.7,12.478,16,1.294,0.457,6,1.000,1,5.84
100000,19.41,36,4,5,0,2,2,2.78,6,0.258,1793,0.00,82.18,13.02,225,2,1,2,3.00,1.50,3.20,2,5,4,40.2,6.660,11,1.294,0.457,6,1.000,0,40.14
100000,14.00,16,0,5,0,2,0,1.00,4,0.357,1789,2.24,38.59,100.18,804,1,2,0,1.00,1.00,1.00,2,3,3,28.5,23.051,7,2.000,0.041,4,1.000,0,38.21
100000,7.77,36,0,3,0,3,0,1.00,10,0.386,1784,0.00,105.85,44.53,225,2,0,0,1.00,1.00,1.00,2,3,4,38.1,10.011,6,1.294,0.457,6,1.000,0,19.60
100000,24.00,16,0,6,0,6,0,1.00,0,0.250,1757,2.16,55.98,52.83,804,0,0,0,1.00,1.00,1.00,4,4,4,26.8,33.844,12,2.000,0.067,4,1.000,0,28.96
100000,10.35,35,3,1,0,1,1,3.00,12,0.097,1753,0.00,65.52,23.65,225,0,0,1,3.00,1.67,3.67,2,3,3,24.9,0.633,5,1.294,0.457,6,1.000,0,7.00
100000,16.00,16,0,6,0,2,0,1.00,2,0.375,1725,0.00,48.25,45.99,804,0,0,0,1.00,1.00,1.00,4,4,3,6.9,24.006,8,2.000,0.051,4,1.000,0,13.05
100000,12.94,35,3,1,0,3,1,2.71,10,0.077,1714,0.00,105.97,10.08,225,2,1,1,2.50,1.50,3.67,1,3,4,42.8,23.030,7,1.294,0.457,6,1.000,2,19.07
100000,16.83,36,2,1,0,8,1,1.64,10,0.059,1707,0.00,66.35,37.33,225,0,0,1,2.00,1.00,1.83,4,3,4,23.5,9.522,11,1.294,0.457,6,1.000,0,29.86
100000,7.77,35,2,1,0,1,0,2.00,12,0.129,1687,0.00,64.93,41.84,225,0,1,0,2.33,2.33,1.67,2,3,3,24.7,0.087,4,1.294,0.457,6,1.000,2,9.84
100000,26.14,36,4,5,0,7,3,2.05,2,0.191,1684,0.75,63.61,33.35,225,1,1,3,2.33,1.67,2.10,4,5,6,29.9,12.942,16,1.307,0.466,6,1.000,1,46.30
100000,2.59,36,0,1,0,1,0,1.00,18,0.386,1673,0.00,74.63,7.65,225,0,0,0,1.00,1.00,1.00,1,2,1,24.7,0.924,2,1.294,0.457,6,1.000,0,8.16
100000,10.35,36,4,0,0,0,0,4.80,14,0.000,1665,0.00,50.82,49.18,225,1,0,0,3.00,3.00,12.00,2,1,4,34.2,4.259,4,1.294,0.457,6,1.000,0,16.00
100000,18.12,36,2,8,0,2,3,1.72,6,0.442,1657,0.00,83.92,43.52,225,1,0,3,2.67,1.00,1.67,2,6,3,28.7,27.219,12,1.294,0.457,6,1.000,0,23.00
100000,25.39,36,0,7,0,13,0,1.00,2,0.276,1644,2.89,133.16,16.92,225,1,0,0,1.00,1.00,1.00,4,5,6,34.3,38.710,20,1.269,0.411,6,1.000,0,10.29
100000,32.36,36,2,8,0,13,3,1.38,0,0.247,1642,0.00,101.10,42.11,225,1,2,3,1.67,1.00,1.42,4,6,6,28.0,47.385,23,1.294,0.457,6,1.000,0,33.02
100000,8.00,16,0,2,0,2,0,1.00,6,0.250,1616,0.00,40.65,36.70,804,2,1,0,1.00,1.00,1.00,2,4,1,37.9,4.163,4,2.000,0.041,4,1.000,0,20.90
100000,19.87,36,3,9,0,1,4,2.20,4,0.453,1616,0.00,65.58,32.69,225,0,0,4,2.40,2.00,2.20,3,5,5,25.1,2.045,13,1.242,0.448,6,1.000,2,12.35
100000,28.59,36,2,5,3,12,3,1.45,4,0.175,1606,0.00,121.52,7.94,225,2,2,3,2.00,1.00,1.42,6,6,4,48.0,28.119,22,1.271,0.408,6,1.000,0,8.81
100000,22.00,16,0,9,0,2,0,1.00,2,0.409,1599,0.00,38.54,76.13,804,2,1,0,1.00,1.00,1.00,3,3,4,44.4,34.050,11,2.000,0.098,4,1.000,0,50.94
100000,2.52,35,0,0,0,2,0,1.00,18,0.000,1588,0.00,66.99,7.10,225,0,0,0,1.00,1.00,1.00,1,1,2,14.8,3.053,2,1.261,0.458,6,1.000,0,16.78
100000,24.31,36,3,2,1,10,1,1.89,6,0.082,1588,0.00,85.43,16.57,225,0,0,1,2.00,1.33,2.33,5,3,6,27.5,29.171,16,1.314,0.455,6,1.000,0,15.73
100000,18.00,16,0,5,0,4,0,1.00,0,0.278,1586,0.00,52.91,19.68,804,0,0,0,1.00,1.00,1.00,4,4,4,8.8,22.958,9,2.000,0.051,4,1.000,1,22.01
100000,14.24,35,3,4,0,1,2,2.50,8,0.281,1586,0.00,45.73,65.00,225,0,1,2,3.00,1.67,2.60,2,5,3,20.4,11.900,8,1.294,0.457,6,1.000,1,10.74
100000,18.00,16,0,5,0,4,0,1.00,2,0.278,1567,0.00,36.89,51.45,804,1,2,0,1.00,1.00,1.00,2,3,4,29.7,7.279,9,2.000,0.084,4,1.000,0,21.05
100000,12.00,16,0,4,0,2,0,1.00,6,0.333,1564,0.00,22.93,47.94,804,2,2,0,1.00,1.00,1.00,2,3,2,44.2,11.351,6,2.000,0.041,4,1.000,0,50.51
100000,22.00,16,0,6,0,5,0,1.00,0,0.273,1557,0.00,32.25,31.83,804,0,0,0,1.00,1.00,1.00,2,4,4,14.8,2.172,11,2.000,0.088,4,1.000,0,17.50
100000,12.00,16,0,4,0,2,0,1.00,4,0.333,1556,0.00,23.58,110.48,804,1,0,0,1.00,1.00,1.00,2,4,2,33.0,17.787,6,2.000,0.060,4,1.000,0,43.24
100000,6.47,35,2,0,0,1,0,2.20,14,0.000,1553,-0.00,72.79,19.22,225,1,0,0,2.33,2.33,2.00,1,2,3,35.3,1.586,3,1.294,0.457,6,1.000,0,18.03
100000,9.71,35,0,3,1,4,0,1.00,8,0.309,1550,0.00,59.71,30.89,225,0,0,0,1.00,1.00,1.00,3,3,5,24.2,2.516,8,1.294,0.457,6,1.000,1,11.16
100000,8.00,16,0,3,0,1,0,1.00,6,0.375,1545,0.79,25.38,111.38,804,2,2,0,1.00,1.00,1.00,1,4,1,42.1,4.309,4,2.000,0.130,4,1.000,0,50.73
100000,26.53,35,3,3,1,11,1,1.70,4,0.113,1523,1.83,95.39,24.83,225,2,2,1,2.00,1.00,2.00,3,4,6,52.5,19.047,18,1.294,0.457,6,1.000,1,7.07
100000,18.40,36,3,2,0,6,2,1.80,4,0.109,1517,0.00,82.61,21.60,225,0,0,2,2.00,1.33,2.00,4,4,6,18.9,8.383,11,1.314,0.455,6,1.000,0,14.25
100000,18.12,35,3,6,0,2,3,2.22,6,0.331,1512,2.18,25.55,69.38,225,0,0,3,3.00,1.00,2.33,4,6,3,11.7,12.013,11,1.294,0.457,6,1.000,0,13.29
100000,7.77,35,1,3,0,1,3,1.50,12,0.386,1499,0.00,84.80,38.78,225,0,0,3,3.00,1.00,1.40,2,5,1,18.7,17.536,5,1.294,0.457,6,1.000,0,48.15
100000,44.00,36,4,10,0,16,3,1.79,0,0.227,1497,3.46,98.71,34.37,225,2,1,3,2.33,1.00,1.92,4,6,6,41.8,31.571,30,1.294,0.457,6,1.000,0,20.91
100000,20.06,35,3,3,1,6,3,1.80,4,0.150,1489,0.00,74.94,20.34,225,1,1,3,2.50,1.50,1.67,3,6,4,29.5,37.318,13,1.294,0.457,6,1.000,0,12.50
100000,3.54,36,0,0,2,2,0,1.00,16,0.000,1489,0.00,76.02,4.84,225,0,0,0,1.00,1.00,1.00,2,2,2,25.5,2.352,4,1.179,0.441,6,1.000,0,2.70
100000,35.59,35,2,7,1,16,3,1.38,0,0.197,1489,2.52,86.30,55.12,225,1,2,3,1.67,1.00,1.42,4,6,6,37.1,44.054,26,1.294,0.457,6,1.000,0,48.35
100000,32.91,36,1,4,7,16,0,1.25,0,0.122,1489,0.00,85.26,17.71,225,0,0,0,1.33,1.33,1.17,6,6,6,25.0,28.889,28,1.291,0.407,6,1.000,1,12.54
100000,38.18,35,3,8,1,15,3,1.58,0,0.210,1483,0.00,128.29,8.05,225,2,2,3,2.00,1.00,1.67,6,6,6,50.3,50.234,27,1.294,0.457,6,1.000,0,31.65
100000,18.07,36,2,0,0,10,0,1.56,8,0.000,1473,2.66,118.69,32.92,225,0,0,0,1.67,1.00,2.25,6,2,6,23.1,33.940,12,1.291,0.407,6,1.000,1,5.70
100000,20.00,16,0,3,0,7,0,1.00,0,0.150,1472,0.00,66.62,3.15,804,0,0,0,1.00,1.00,1.00,4,4,4,10.2,23.006,10,2.000,0.069,4,1.000,0,16.25
100000,22.00,35,3,8,0,3,3,2.22,6,0.364,1470,0.00,34.93,41.76,225,1,2,3,3.00,1.00,2.33,4,6,3,33.6,7.637,14,1.294,0.457,6,1.000,0,22.34
100000,24.46,36,5,7,0,1,4,3.20,4,0.286,1444,0.00,47.77,26.26,225,2,2,4,3.00,2.20,3.80,3,5,5,40.6,6.873,13,1.359,0.454,6,1.000,0,3.36
100000,6.95,36,1,2,0,1,2,1.60,14,0.288,1437,0.55,42.65,38.91,225,0,0,2,3.00,1.00,1.50,2,4,1,18.7,3.128,4,1.390,0.465,6,1.000,1,21.58
100000,26.53,35,3,5,1,9,3,1.73,2,0.188,1436,0.00,57.22,15.39,225,2,2,3,2.20,1.40,1.67,3,6,5,45.8,5.881,18,1.294,0.457,6,1.000,0,9.98
100000,14.00,15,0,4,0,3,0,1.00,4,0.286,1435,0.07,39.55,38.26,917,0,0,0,1.00,1.00,1.00,1,3,3,22.3,11.712,7,2.000,0.080,4,1.000,0,9.50
100000,14.24,35,3,4,0,1,2,2.57,10,0.281,1434,0.00,19.70,58.76,225,2,0,2,3.00,1.00,3.00,4,4,3,39.0,7.120,8,1.294,0.457,6,1.000,0,24.90
100000,6.00,16,0,2,0,1,0,1.00,8,0.333,1431,0.00,16.13,23.50,804,0,0,0,1.00,1.00,1.00,1,3,1,10.8,8.529,3,2.000,0.087,4,1.000,0,2.24
100000,8.71,36,1,0,2,4,0,1.43,10,0.000,1427,0.00,95.14,4.41,225,0,0,0,1.50,1.00,1.67,2,3,4,23.2,4.982,7,1.245,0.439,6,1.000,2,11.32
100000,24.00,16,0,6,0,6,0,1.00,2,0.250,1419,1.58,48.35,29.79,804,0,0,0,1.00,1.00,1.00,2,4,3,19.1,25.616,12,2.000,0.078,4,1.000,0,6.05
100000,3.88,35,0,0,0,3,0,1.00,16,0.000,1407,0.00,103.18,8.47,225,2,2,0,1.00,1.00,1.00,2,3,1,37.6,3.676,3,1.294,0.457,6,1.000,0,3.82
100000,11.65,36,0,3,0,6,0,1.00,8,0.258,1405,0.91,58.44,17.24,225,2,0,0,1.00,1.00,1.00,2,3,5,39.2,8.656,9,1.294,0.462,6,1.000,0,24.37
100000,23.32,36,4,1,0,8,1,2.14,2,0.043,1403,1.83,81.03,19.23,225,1,1,1,2.33,2.00,2.10,4,5,6,35.6,29.768,13,1.372,0.453,6,1.000,1,2.24
100000,5.82,35,0,0,1,4,0,1.00,10,0.000,1400,-0.00,61.40,22.00,225,0,0,0,1.00,1.00,1.00,3,4,3,21.2,3.378,5,1.294,0.457,6,1.000,0,9.34
100000,32.36,36,4,8,0,9,3,2.33,0,0.247,1394,0.00,50.46,18.02,225,0,0,3,2.33,1.33,2.83,4,6,6,20.2,9.898,21,1.294,0.457,6,1.000,1,2.80
100000,11.63,36,1,2,0,5,2,1.33,6,0.172,1373,0.00,69.37,20.20,225,0,0,2,1.67,1.00,1.33,3,6,3,27.2,5.933,8,1.292,0.432,6,1.000,0,33.00
100000,30.41,35,3,8,1,9,3,1.92,0,0.263,1372,1.65,111.32,30.41,225,2,1,3,2.00,1.00,2.33,5,6,6,42.9,43.556,21,1.294,0.457,6,1.000,0,8.62
100000,6.00,9,0,3,0,0,0,1.00,8,0.500,1370,0.00,29.76,16.06,804,0,1,0,1.00,1.00,1.00,1,2,2,26.0,6.049,3,2.000,0.146,4,1.000,0,49.40
100000,15.53,35,3,5,0,1,3,2.50,8,0.322,1370,0.24,46.41,26.66,225,1,0,3,3.00,1.67,2.60,3,5,3,34.3,17.024,9,1.294,0.457,6,1.000,0,12.62
100000,21.68,36,3,4,3,5,2,1.64,2,0.184,1359,3.50,92.32,26.73,225,1,0,2,2.20,1.00,1.67,4,6,5,33.4,27.975,15,1.314,0.455,6,1.000,0,16.55
100000,11.65,35,1,0,0,7,0,1.44,6,0.000,1353,0.95,73.91,2.41,225,1,1,0,1.50,1.50,1.40,3,5,4,32.0,7.808,8,1.294,0.457,6,1.000,0,4.12
100000,8.89,36,0,2,2,4,0,1.00,12,0.225,1349,-0.00,73.40,4.17,225,2,1,0,1.00,1.00,1.00,2,3,3,42.4,2.670,8,1.271,0.408,6,1.000,0,10.93
100000,22.00,16,0,7,0,4,0,1.00,0,0.318,1347,0.00,34.84,37.71,804,2,2,0,1.00,1.00,1.00,2,4,4,53.8,5.106,11,2.000,0.078,4,1.000,0,4.60
100000,35.22,36,2,10,0,12,3,1.38,0,0.284,1342,3.09,63.55,46.72,225,0,0,3,1.67,1.00,1.42,4,6,6,27.2,10.311,24,1.355,0.426,6,1.000,0,12.77
100000,12.35,36,0,2,0,7,0,1.00,10,0.162,1341,0.00,73.47,34.43,225,1,2,0,1.00,1.00,1.00,4,2,5,35.3,11.121,9,1.372,0.453,6,1.000,0,9.02
100000,21.95,36,1,4,0,10,1,1.18,2,0.182,1338,0.88,69.90,49.23,225,1,2,1,1.40,1.00,1.17,3,6,5,28.2,8.517,15,1.372,0.453,6,1.000,0,14.87
100000,18.00,16,0,5,0,4,0,1.00,2,0.278,1335,0.00,27.19,81.20,804,2,1,0,1.00,1.00,1.00,4,3,4,39.9,8.465,9,2.000,0.115,4,1.000,0,55.49
100000,4.00,15,0,1,0,1,0,1.00,10,0.250,1332,0.00,29.80,12.19,804,0,0,0,1.00,1.00,1.00,1,2,1,18.7,1.450,2,2.000,0.060,4,1.000,0,17.00
100000,26.00,16,0,6,0,7,0,1.00,0,0.231,1328,0.00,27.43,63.08,804,0,0,0,1.00,1.00,1.00,4,4,4,5.2,17.329,13,2.000,0.078,4,1.000,0,20.84
100000,2.59,36,0,0,0,2,0,1.00,18,0.000,1327,0.00,63.97,9.84,225,1,0,0,1.00,1.00,1.00,1,2,1,33.5,1.916,2,1.294,0.457,6,1.000,0,11.88
100000,9.06,35,1,3,0,2,3,1.43,10,0.331,1324,0.00,42.41,34.10,225,1,2,3,3.00,1.00,1.33,3,6,1,33.4,1.806,6,1.294,0.457,6,1.000,0,18.02
100000,14.00,16,0,2,0,5,0,1.00,0,0.143,1322,0.00,46.89,9.72,804,0,0,0,1.00,1.00,1.00,2,4,4,26.8,23.539,7,2.000,0.078,4,1.000,1,12.20
100000,20.00,16,0,5,0,5,0,1.00,2,0.250,1318,0.00,28.75,61.33,804,0,0,0,1.00,1.00,1.00,2,4,3,5.1,20.080,10,2.000,0.072,4,1.000,1,21.32
100000,32.36,36,3,8,0,11,3,1.64,2,0.247,1318,0.00,59.34,27.98,225,0,0,3,2.20,1.00,1.67,4,6,5,17.4,33.018,22,1.294,0.457,6,1.000,2,3.36
100000,14.24,35,3,1,0,4,1,2.44,6,0.070,1310,0.00,96.12,26.55,225,0,0,1,2.00,1.67,3.67,4,3,6,6.0,12.714,8,1.294,0.457,6,1.000,0,8.06
100000,12.00,16,0,1,0,5,0,1.00,6,0.083,1309,2.95,61.50,2.10,804,1,1,0,1.00,1.00,1.00,2,3,2,37.2,27.597,6,2.000,0.035,4,1.000,0,6.21
100000,12.94,35,3,2,0,2,1,3.00,12,0.155,1308,0.00,72.68,17.45,225,1,1,1,3.00,1.67,3.67,2,3,3,29.0,13.628,7,1.294,0.457,6,1.000,0,21.36
100000,27.18,36,2,10,0,7,3,1.41,2,0.368,1294,0.10,64.98,42.94,225,1,1,3,1.67,1.00,1.50,3,5,6,36.2,26.724,19,1.294,0.457,6,1.000,0,1.90
100000,1.34,36,0,1,0,0,0,1.00,20,0.746,1290,0.00,53.68,10.73,225,1,0,0,1.00,1.00,1.00,1,1,1,30.2,0.481,1,1.340,0.421,6,1.000,0,14.30
100000,7.77,35,3,0,0,0,0,4.50,16,0.000,1290,0.00,45.33,31.45,225,2,1,0,3.00,3.00,9.00,1,1,3,39.9,3.524,3,1.294,0.457,6,1.000,0,7.16
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,1280,2.69,88.78,14.08,804,2,1,0,1.00,1.00,1.00,2,4,4,41.4,63.878,16,2.000,0.108,4,1.000,0,24.15
100000,12.94,35,3,1,0,3,1,2.71,10,0.077,1280,0.00,50.83,13.80,225,0,0,1,2.50,1.50,3.67,3,3,4,5.9,0.506,7,1.294,0.457,6,1.000,0,5.01
100000,12.94,36,4,0,0,2,0,4.20,14,0.000,1279,0.00,57.88,23.96,225,1,0,0,4.00,2.67,5.50,2,2,3,32.6,4.196,6,1.294,0.457,6,1.000,0,13.29
100000,14.00,16,0,4,0,3,0,1.00,0,0.286,1279,0.00,49.83,3.61,804,0,0,0,1.00,1.00,1.00,3,4,4,15.8,17.051,7,2.000,0.067,4,1.000,0,21.37
100000,28.26,36,3,7,3,7,4,2.00,2,0.248,1275,0.00,38.74,44.49,225,1,0,4,2.20,1.00,2.33,5,6,5,29.7,20.197,20,1.314,0.455,6,1.000,0,24.97
100000,27.83,35,3,5,1,10,3,2.09,2,0.180,1271,0.00,51.59,32.63,225,2,2,3,2.20,1.40,2.33,4,6,5,41.3,26.376,19,1.294,0.457,6,1.000,0,4.25
100000,14.00,16,0,5,0,2,0,1.00,4,0.357,1267,0.00,33.17,68.43,804,0,1,0,1.00,1.00,1.00,2,4,2,25.7,23.354,7,2.000,0.051,4,1.000,0,23.19
100000,26.53,35,1,3,1,15,3,1.20,4,0.113,1261,0.00,60.77,17.17,225,2,2,3,1.50,1.00,1.17,4,6,4,50.6,12.500,20,1.294,0.457,6,1.000,1,18.82
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,1249,0.88,68.24,26.76,804,2,1,0,1.00,1.00,1.00,2,4,4,44.2,49.016,16,2.000,0.106,4,1.000,0,16.93
100000,32.00,16,0,7,0,9,0,1.00,0,0.219,1249,0.00,53.71,33.16,804,0,2,0,1.00,1.00,1.00,2,4,4,18.7,34.268,16,2.000,0.105,4,1.000,0,15.21
100000,16.00,16,0,4,0,4,0,1.00,4,0.250,1248,0.00,33.81,9.55,804,1,1,0,1.00,1.00,1.00,4,4,2,28.0,3.022,8,2.000,0.078,4,1.000,0,23.75
100000,25.89,35,3,3,0,11,1,1.78,6,0.116,1238,0.00,64.50,16.86,225,2,2,1,2.00,1.00,2.33,2,3,6,38.5,1.064,17,1.294,0.457,6,1.000,0,27.29
100000,24.59,36,4,4,0,7,1,2.67,6,0.163,1236,2.97,89.58,30.98,225,1,1,1,2.60,1.00,3.75,2,4,5,32.9,41.988,15,1.294,0.457,6,1.000,1,2.51
100000,5.26,36,0,2,0,2,0,1.00,14,0.380,1227,0.00,55.56,22.09,225,1,1,0,1.00,1.00,1.00,2,1,4,28.1,5.036,4,1.314,0.455,6,1.000,0,6.27
100000,24.00,16,0,6,0,6,0,1.00,2,0.250,1227,0.00,37.58,8.40,804,0,1,0,1.00,1.00,1.00,2,4,3,15.3,10.782,12,2.000,0.106,4,1.000,0,12.55
100000,16.45,28,1,0,0,11,0,1.22,6,0.000,1224,0.00,55.85,4.77,225,1,0,0,1.67,1.00,1.17,2,6,3,29.9,4.768,12,1.266,0.487,6,1.000,0,12.97
100000,5.10,19,0,3,0,1,0,1.00,10,0.588,1220,0.00,26.73,22.44,225,2,2,0,1.00,1.00,1.00,2,2,3,40.5,0.381,4,1.276,0.536,5,1.000,0,13.45
100000,14.00,16,0,1,0,6,0,1.00,4,0.071,1220,0.00,45.74,5.02,804,1,2,0,1.00,1.00,1.00,4,4,2,34.7,11.603,7,2.000,0.028,4,1.000,0,7.52
100000,34.30,35,3,7,1,13,3,1.58,0,0.204,1214,2.68,71.45,24.56,225,0,1,3,2.00,1.00,1.67,4,6,6,8.2,26.363,24,1.294,0.457,6,1.000,0,27.27
100000,18.00,16,0,6,0,3,0,1.00,4,0.333,1212,-0.00,41.67,36.20,804,0,0,0,1.00,1.00,1.00,2,3,3,25.7,19.979,9,2.000,0.078,4,1.000,0,4.51
100000,14.46,36,3,3,0,2,2,2.71,10,0.208,1209,0.25,38.25,24.36,225,1,0,2,3.00,1.67,3.00,3,4,3,28.3,5.588,8,1.314,0.455,6,1.000,0,3.64
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,1207,3.41,52.76,105.78,804,0,0,0,1.00,1.00,1.00,4,4,4,16.8,43.728,16,2.000,0.078,4,1.000,0,14.78
