step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,1075,23.51,1.96,6.14,0.20,11.55,0.60,1.52,0.249,0.244,474075.8,411105.4,2,141,3.65,1.69,1.22,22.2337,297.04,26913.5,0.0361,40.8708,5462,34.8291,1379,7.1873,33069.4,166.47,2.6667,0.0,0.0000,1.000,0.7549
10000,1,912,21.72,2.03,6.06,0.12,10.56,0.68,1.56,0.270,0.198,452874.2,418184.4,2,163,3.45,1.80,1.20,21.5394,212.75,33409.2,0.0373,38.7581,5461,34.8227,1218,6.9948,31279.6,81.57,15.2909,0.0,0.0000,1.000,0.1939
10000,2,658,22.66,1.89,5.79,0.14,10.20,0.56,1.48,0.225,0.135,356476.4,306862.7,2,175,3.42,1.65,1.21,15.2437,163.69,37053.8,0.0359,30.1240,5461,34.8227,1128,4.6816,19270.1,51.95,33.3869,0.0,0.0000,1.000,0.0059
20000,0,1051,22.90,2.55,6.58,0.35,11.21,0.93,1.68,0.343,0.249,259327.5,145918.0,3,130,3.61,2.02,1.27,5.5256,327.71,21456.6,0.0038,25.0110,5462,15.1005,1363,2.5087,10654.3,166.47,1.2285,0.0,0.0000,1.000,0.7549
20000,1,846,23.15,2.74,6.34,0.47,12.32,0.90,1.64,0.333,0.212,138887.3,74733.0,3,147,3.87,1.98,1.22,2.6769,205.38,35199.4,0.0000,13.5184,5461,15.0977,1267,1.1747,4502.3,81.57,4.4224,0.0,0.0000,1.000,0.1939
20000,2,620,23.75,2.74,6.50,0.49,12.43,0.87,1.65,0.315,0.157,87732.6,45893.9,3,169,3.85,2.04,1.24,1.5493,193.48,41152.9,0.0000,8.5549,5461,15.0977,1059,0.6781,2331.7,51.95,8.4794,0.0,0.0000,1.000,0.0059
30000,0,1130,23.68,2.54,6.83,0.18,12.06,0.99,1.67,0.369,0.279,460387.4,332107.4,5,115,3.82,2.01,1.27,15.4641,305.87,27855.5,0.0060,43.1119,5462,36.9462,1099,5.7597,31516.2,166.47,2.7168,0.0,0.0000,1.000,0.7549
30000,1,901,24.44,2.09,6.60,0.19,14.49,0.88,1.51,0.349,0.242,436180.0,296990.3,5,155,4.02,1.78,1.16,14.4223,312.41,33489.1,0.0000,40.9385,5461,36.9394,1044,5.4913,29585.7,81.57,15.6238,0.0,0.0000,1.000,0.1939
30000,2,626,24.07,2.08,6.49,0.12,14.15,0.90,1.51,0.364,0.163,333604.1,217963.4,4,158,4.00,1.81,1.18,9.5730,134.12,38403.5,0.0000,31.6848,5461,36.9394,787,3.4026,17322.0,51.95,33.7811,0.0,0.0000,1.000,0.0059
40000,0,1096,26.53,0.43,7.36,0.45,10.10,0.08,1.07,0.034,0.229,257810.5,142174.8,4,144,3.37,1.09,1.05,5.5871,308.09,19046.3,0.0096,25.2337,5462,14.7623,1420,1.9708,8619.7,166.47,1.2404,0.0,0.0000,1.000,0.7549
40000,1,956,26.35,0.69,7.35,0.31,10.35,0.11,1.10,0.044,0.207,136659.9,69044.6,4,177,3.47,1.12,1.06,2.5392,276.06,32490.5,0.0000,13.4459,5461,14.7596,1240,1.0381,3958.9,81.57,4.3628,0.0,0.0000,1.000,0.1939
40000,2,651,26.94,0.50,7.88,0.55,9.98,0.07,1.10,0.026,0.140,85379.4,38833.8,4,211,3.40,1.13,1.10,1.3211,156.39,38361.8,0.0000,8.6549,5461,14.7596,1225,0.6148,2077.0,51.95,8.5256,0.0,0.0000,1.000,0.0059
50000,0,1274,27.00,0.43,6.90,0.24,7.71,0.18,1.09,0.062,0.223,463523.7,245269.6,8,189,2.90,1.15,1.04,11.8741,467.46,14560.5,1.3820,43.1136,5462,37.3514,1509,7.7080,36258.6,166.47,2.9153,0.0,0.0000,1.000,0.7549
50000,1,1055,27.29,0.77,6.90,0.23,8.96,0.33,1.18,0.105,0.203,443812.3,239463.2,8,184,3.08,1.27,1.08,11.7545,353.32,23391.4,0.1636,41.3767,5461,37.3446,1278,6.6442,32298.1,81.57,16.1085,0.0,0.0000,1.000,0.1939
50000,2,792,27.67,0.79,7.15,0.10,10.12,0.30,1.17,0.102,0.165,338352.2,172666.0,7,201,3.27,1.27,1.08,7.7531,283.75,29213.9,0.0072,31.9512,5461,37.3446,1039,4.1714,19115.0,51.95,34.6455,0.0,0.0000,1.000,0.0059
60000,0,1102,26.63,0.68,6.79,0.33,8.72,0.43,1.14,0.136,0.208,268102.8,86459.9,9,122,3.11,1.24,1.04,6.0214,352.53,16791.7,0.0980,25.7671,5462,15.2880,1252,2.0668,8857.0,166.47,1.2660,0.0,0.0000,1.000,0.7549
60000,1,852,25.61,0.82,7.19,0.28,8.69,0.51,1.15,0.161,0.166,141243.8,48266.0,7,155,3.20,1.25,1.06,3.2705,249.93,30336.0,0.0000,13.7552,5461,15.2852,1189,0.7979,3089.9,81.57,4.3760,0.0,0.0000,1.000,0.1939
60000,2,575,25.38,0.53,7.19,0.31,8.58,0.36,1.09,0.123,0.109,89192.5,28708.4,8,165,3.14,1.15,1.05,2.1588,161.01,37050.3,0.0000,8.7626,5461,15.2852,987,0.4253,1461.0,51.95,8.5005,0.0,0.0000,1.000,0.0059
70000,0,1352,27.32,0.01,5.64,0.33,7.84,0.00,1.00,0.000,0.214,472094.5,148707.0,15,196,2.78,1.00,1.00,11.4362,505.60,9788.3,4.5989,44.7336,5462,37.6172,1243,4.5747,24593.9,166.47,2.8990,0.0,0.0000,1.000,0.7549
70000,1,1176,26.98,0.02,5.69,0.25,7.64,0.00,1.01,0.000,0.183,457910.3,148106.6,17,183,2.74,1.01,1.00,11.1246,562.85,17026.3,1.6945,43.3809,5461,37.6103,1231,4.4745,23825.3,81.57,16.4455,0.0,0.0000,1.000,0.1939
70000,2,820,26.97,0.01,5.72,0.22,7.62,0.00,1.00,0.000,0.127,352426.7,104796.2,15,239,2.72,1.00,1.00,8.4926,368.76,24154.5,0.1811,33.8170,5461,37.6103,1077,2.9986,14680.1,51.95,35.8575,0.0,0.0000,1.000,0.0059
80000,0,1070,28.69,0.05,5.36,0.27,8.74,0.00,1.02,0.000,0.177,271284.7,61069.7,19,155,2.82,1.03,1.01,7.9275,310.00,10552.1,0.5026,26.3134,5462,14.6418,1161,1.8147,7699.8,166.47,1.2894,0.0,0.0000,1.000,0.7549
80000,1,962,28.35,0.01,5.42,0.46,8.50,0.00,1.00,0.000,0.159,144404.5,32911.0,19,186,2.72,1.01,1.00,4.7442,200.99,22739.6,0.0000,14.1426,5461,14.6391,1251,0.9991,3395.7,81.57,4.5894,0.0,0.0000,1.000,0.1939
