step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2670,0.6030,22748.7,170,919,931,820,34,55,43,30043,30349,32759,0,0,0,1.000,1.000,1.000,745,314,28,0.2542,0.1800,0.4536,0.0798
2000,2568,0.3672,13200.5,143,819,1034,715,78,105,125,24283,25843,30624,0,0,0,1.000,1.000,1.000,673,402,46,0.5889,0.0803,0.7458,0.0411
3000,3568,0.3646,19651.5,169,1191,1331,1046,120,131,138,20954,22227,27973,0,0,0,1.000,1.000,1.000,985,524,33,0.5408,0.0858,0.6940,0.0406
4000,3714,0.4472,23750.6,206,1361,1319,1034,129,122,131,19489,20973,26378,0,0,0,1.000,1.000,1.000,1109,456,34,0.5436,0.0927,0.6794,0.0419
5000,3845,0.4502,23714.1,225,1314,1343,1188,125,121,171,18935,19476,26727,0,0,0,1.000,1.000,1.000,1005,479,41,0.5632,0.0887,0.6813,0.0381
6000,4335,0.4235,23849.6,204,1601,1448,1286,137,140,159,18247,18858,26251,0,0,0,1.000,1.000,1.000,1290,553,62,0.5811,0.0812,0.7021,0.0363
7000,4133,0.3629,22548.1,186,1520,1409,1204,130,174,153,17355,17987,24793,0,0,0,1.000,1.000,1.000,1210,503,61,0.6178,0.0769,0.7294,0.0363
8000,3903,0.4138,25788.0,210,1353,1414,1136,110,153,113,18007,19501,25982,0,0,0,1.000,1.000,1.000,1050,507,59,0.5213,0.0898,0.6617,0.0414
9000,3184,0.4030,18912.9,205,1134,1213,837,128,126,175,17861,20902,28046,0,0,0,1.000,1.000,1.000,951,457,26,0.6368,0.0678,0.7573,0.0346
10000,3014,0.4267,18291.5,227,1203,1014,797,114,125,161,20428,23947,31224,0,0,0,1.000,1.000,1.000,985,355,20,0.5590,0.0792,0.7233,0.0415
11000,2013,0.4208,14979.9,245,720,804,489,82,112,136,19226,25549,32224,0,0,0,1.000,1.000,1.000,592,306,27,0.6141,0.0682,0.7628,0.0349
12000,1320,0.4220,10219.6,244,589,438,293,73,92,76,21917,30077,36345,0,0,0,1.000,1.000,1.000,490,173,9,0.5983,0.0804,0.7925,0.0385
13000,1329,0.4394,10050.6,238,718,447,164,50,102,75,22101,33070,38970,0,0,0,1.000,1.000,1.000,568,143,2,0.4722,0.1035,0.7333,0.0435
14000,776,0.4639,8333.6,371,554,134,88,25,50,39,21896,36986,42867,0,0,0,1.000,1.000,1.000,478,57,0,0.3035,0.1355,0.6911,0.0495
15000,581,0.4871,9064.1,487,421,110,50,15,69,26,21315,39997,46161,0,0,0,1.000,1.000,1.000,350,44,3,0.2087,0.1907,0.5632,0.0599
16000,558,0.4839,6386.8,447,452,80,26,10,58,21,20008,41031,47890,0,0,0,1.000,1.000,1.000,381,27,1,0.2793,0.1583,0.5952,0.0574
17000,659,0.4416,7287.1,419,509,126,24,13,63,22,16108,37438,45204,0,0,0,1.000,1.000,1.000,432,47,1,0.5365,0.1100,0.8664,0.0420
18000,1248,0.4599,15927.8,454,687,386,175,39,122,77,12927,32786,41560,0,0,0,1.000,1.000,1.000,584,186,6,0.5757,0.0859,0.7864,0.0399
19000,1785,0.4790,23267.7,550,820,597,368,63,138,111,9202,27206,37340,0,0,0,1.000,1.000,1.000,651,204,14,0.6270,0.0695,0.7805,0.0360
20000,2588,0.4780,35103.7,602,1066,869,653,106,154,184,6424,21849,33257,0,0,0,1.000,1.000,1.000,840,378,25,0.5957,0.0766,0.7368,0.0365
21000,3236,0.4642,47332.2,668,1222,1136,878,142,167,214,4878,16458,29339,0,0,0,1.000,1.000,1.000,1004,435,35,0.5460,0.0819,0.6865,0.0394
22000,4126,0.4724,50321.8,606,1540,1462,1124,166,162,221,6616,14444,27551,0,0,0,1.000,1.000,1.000,1216,506,32,0.4940,0.1002,0.6640,0.0486
23000,3632,0.5124,34200.8,409,1458,1264,910,149,126,160,7815,16647,28529,0,0,0,1.000,1.000,1.000,1174,462,30,0.6298,0.0695,0.7250,0.0316
24000,4227,0.4857,47180.4,533,1521,1458,1248,141,149,185,6402,13392,25498,0,0,0,1.000,1.000,1.000,1203,602,64,0.5468,0.0929,0.6562,0.0366
25000,4556,0.5053,55466.9,657,1571,1605,1380,160,152,181,7119,11490,25195,0,0,0,1.000,1.000,1.000,1207,552,63,0.4592,0.1099,0.5959,0.0435
26000,4589,0.4925,61425.3,725,1592,1672,1325,145,147,182,7712,10400,23603,0,0,0,1.000,1.000,1.000,1241,601,52,0.4073,0.1086,0.5687,0.0486
27000,4304,0.5088,64992.5,856,1518,1566,1220,171,174,157,8506,10411,23578,0,0,0,1.000,1.000,1.000,1174,582,52,0.3680,0.1420,0.5653,0.0563
28000,4029,0.5130,65797.8,951,1383,1521,1125,158,138,178,8701,10924,23929,0,0,0,1.000,1.000,1.000,1095,538,60,0.3488,0.1289,0.5670,0.0572
29000,3716,0.4946,63738.7,1034,1390,1307,1019,176,136,161,9677,13199,26080,0,0,0,1.000,1.000,1.000,1078,493,46,0.3017,0.1442,0.5714,0.0691
30000,3275,0.5102,57712.8,1083,1308,1120,847,150,106,151,10961,16756,29766,0,0,0,1.000,1.000,1.000,1035,415,42,0.2753,0.1589,0.5964,0.0702
31000,2635,0.4949,46556.0,1137,1152,843,640,130,104,129,12649,22037,34382,0,0,0,1.000,1.000,1.000,930,349,35,0.3036,0.1224,0.6365,0.0707
32000,1898,0.5258,33981.0,1148,884,594,420,80,90,81,15065,28627,39546,0,0,0,1.000,1.000,1.000,707,237,14,0.3082,0.1334,0.6768,0.0699
33000,1243,0.5519,23937.9,1185,697,360,186,39,79,42,16521,33782,43938,0,0,0,1.000,1.000,1.000,567,144,11,0.3223,0.1292,0.7368,0.0677
34000,857,0.5566,17764.0,1172,600,182,75,29,59,33,17006,37912,47104,0,0,0,1.000,1.000,1.000,496,74,7,0.1838,0.1866,0.7172,0.0738
35000,715,0.4909,14807.4,1116,552,130,33,22,55,20,17115,40752,49687,0,0,0,1.000,1.000,1.000,443,64,2,0.1533,0.1853,0.6567,0.0806
36000,635,0.4787,13154.5,1038,517,103,15,16,58,9,16442,41485,50530,0,0,0,1.000,1.000,1.000,427,39,2,0.1836,0.1606,0.7134,0.0798
37000,795,0.4314,16114.6,893,602,176,17,24,80,14,14423,38873,48380,0,0,0,1.000,1.000,1.000,500,80,1,0.3620,0.1120,0.8107,0.0639
38000,1297,0.4063,26450.4,758,675,376,246,41,93,51,10456,32542,43331,0,0,0,1.000,1.000,1.000,552,154,12,0.4324,0.0851,0.7312,0.0546
