step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel
100000,4.93,36,2,0,0,0,0,4.00,18,0.000,1476,0.00,64.40,77.91,67,1,0,0,3.00,3.00,6.00,2,1,2,31.5,0.033,2,1.232,0.357,6,1.000,0,42.33
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,1470,0.00,69.22,26.24,67,2,2,0,3.00,3.00,18.00,3,1,6,45.1,5.811,6,1.232,0.357,6,1.000,0,5.15
100000,20.36,36,0,10,0,4,0,1.00,6,0.491,1443,0.00,42.07,49.01,67,1,1,0,1.00,1.00,1.00,3,5,4,28.7,11.720,14,1.454,0.418,6,1.000,1,47.51
100000,23.31,36,7,3,0,2,3,3.67,0,0.129,1405,0.00,22.52,49.09,67,1,1,3,3.50,3.17,4.00,5,6,6,37.9,0.115,12,1.227,0.422,6,1.000,0,16.55
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,1372,0.00,90.97,13.25,67,2,1,0,3.00,3.00,18.00,2,1,6,39.8,13.183,6,1.232,0.357,6,1.000,0,50.00
100000,29.99,25,0,7,0,14,0,1.00,0,0.233,1338,0.97,73.32,10.90,1036,0,1,0,1.00,1.00,1.00,4,5,5,21.2,18.224,21,1.428,0.410,5,1.000,1,19.46
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,1325,0.00,60.68,20.49,67,0,2,0,3.00,3.00,18.00,2,1,6,20.0,1.078,6,1.232,0.357,6,1.000,0,31.88
100000,10.72,25,0,4,0,3,0,1.00,8,0.373,1319,0.17,67.53,10.67,1036,0,0,0,1.00,1.00,1.00,2,2,4,22.2,23.352,7,1.531,0.332,5,1.000,0,31.53
100000,19.71,36,6,0,0,4,0,4.00,6,0.000,1318,0.00,29.33,49.02,67,1,0,0,3.00,2.33,6.67,3,3,6,32.2,9.194,10,1.232,0.357,6,1.000,0,28.75
100000,16.02,36,6,0,0,1,0,4.50,8,0.000,1265,0.00,52.74,58.09,67,1,0,0,3.00,2.67,9.50,3,2,6,38.8,7.411,7,1.232,0.357,6,1.000,0,33.75
100000,23.68,25,0,5,0,11,0,1.00,4,0.211,1263,0.28,68.46,25.25,1036,2,2,0,1.00,1.00,1.00,1,4,4,40.8,12.026,16,1.480,0.365,5,1.000,0,10.78
100000,34.50,36,6,6,0,10,2,3.18,2,0.174,1242,1.94,62.25,10.63,67,2,1,2,3.00,1.33,4.40,3,5,6,44.3,17.418,22,1.232,0.357,6,1.000,0,49.75
100000,4.59,25,0,1,0,2,0,1.00,12,0.218,1235,0.95,52.93,49.82,1036,1,0,0,1.00,1.00,1.00,3,2,2,28.1,10.429,3,1.531,0.332,5,1.000,0,14.79
100000,32.03,36,6,9,0,5,2,2.92,0,0.281,1206,0.00,57.75,40.15,67,0,0,2,3.00,1.00,3.83,5,6,6,25.6,7.112,20,1.232,0.357,6,1.000,0,17.75
100000,4.59,25,0,1,0,2,0,1.00,12,0.218,1201,0.99,89.10,9.38,1036,0,0,0,1.00,1.00,1.00,2,2,2,14.6,7.345,3,1.531,0.332,5,1.000,0,10.43
100000,41.89,36,8,12,0,6,3,3.50,0,0.286,1197,0.41,55.69,52.06,67,1,0,3,4.00,1.67,4.17,4,6,6,35.7,28.896,26,1.232,0.357,6,1.000,0,36.10
100000,20.94,36,6,0,0,5,0,4.00,8,0.000,1189,0.00,72.62,44.87,67,1,2,0,3.00,1.33,9.50,2,2,6,34.2,15.435,11,1.232,0.357,6,1.000,0,30.46
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,1166,0.00,58.97,36.44,67,2,1,0,3.00,3.00,18.00,3,1,6,43.0,5.458,6,1.232,0.357,6,1.000,0,41.62
100000,4.93,36,0,2,0,2,0,1.00,14,0.406,1164,0.00,61.81,20.00,67,2,1,0,1.00,1.00,1.00,1,3,2,42.2,3.517,4,1.232,0.357,6,1.000,0,33.17
100000,19.21,25,0,2,0,11,0,1.00,4,0.104,1154,0.11,65.48,21.44,1036,0,1,0,1.00,1.00,1.00,3,4,4,20.4,25.910,13,1.477,0.371,5,1.000,0,19.58
100000,7.66,25,0,2,0,3,0,1.00,10,0.261,1153,0.00,47.78,5.97,1036,0,0,0,1.00,1.00,1.00,2,3,2,23.3,4.349,5,1.531,0.332,5,1.000,0,14.06
100000,23.53,25,0,4,0,11,0,1.00,4,0.170,1145,0.00,47.74,21.97,1036,1,0,0,1.00,1.00,1.00,1,4,4,38.1,4.103,15,1.569,0.311,5,1.000,0,22.86
100000,11.73,25,0,0,0,8,0,1.00,8,0.000,1142,0.00,59.97,21.15,1036,2,2,0,1.00,1.00,1.00,2,2,4,42.2,5.579,8,1.466,0.381,5,1.000,0,21.25
100000,44.19,36,6,14,0,13,3,2.92,0,0.317,1130,1.24,63.54,21.03,67,2,1,3,3.00,1.00,3.83,6,6,6,44.0,9.073,33,1.133,0.441,6,1.000,1,31.35
100000,32.03,36,6,4,0,10,1,3.40,4,0.125,1128,0.00,35.71,76.37,67,1,0,1,3.00,1.33,5.25,2,4,6,28.4,5.029,20,1.232,0.357,6,1.000,1,30.12
100000,28.34,36,6,9,0,2,3,3.08,0,0.318,1116,0.00,30.45,75.14,67,0,0,3,3.00,1.67,3.83,5,6,6,25.8,23.935,17,1.232,0.357,6,1.000,0,29.25
100000,1.37,36,0,0,0,1,0,1.00,20,0.000,1097,0.00,53.56,5.04,67,0,1,0,1.00,1.00,1.00,1,1,1,2.5,0.661,1,1.365,0.358,6,1.000,0,41.00
100000,22.97,25,0,1,0,14,0,1.00,4,0.044,1085,0.00,35.62,52.50,1036,0,0,0,1.00,1.00,1.00,4,3,5,23.9,9.877,15,1.531,0.332,5,1.000,0,11.50
100000,10.36,36,1,1,0,4,0,1.43,10,0.097,1083,0.00,41.65,9.66,1036,2,2,0,1.00,2.00,1.40,2,5,2,42.0,22.305,6,1.480,0.368,6,1.000,0,7.16
100000,16.02,36,6,0,0,1,0,4.50,8,0.000,1082,0.00,61.87,23.88,67,1,1,0,3.00,2.67,9.50,2,2,6,30.3,5.564,7,1.232,0.357,6,1.000,0,17.88
100000,12.32,36,3,0,0,4,0,2.83,12,0.000,1081,0.00,67.14,68.47,67,1,0,0,3.00,1.00,3.67,1,3,3,37.4,5.676,7,1.232,0.357,6,1.000,0,21.12
100000,26.47,36,6,4,0,6,1,3.50,4,0.151,1074,0.00,51.10,2.40,67,2,2,1,3.00,1.67,5.25,2,4,6,42.3,2.523,16,1.203,0.386,6,1.000,0,17.15
100000,20.63,25,0,4,0,10,0,1.00,4,0.194,1069,0.00,33.54,24.71,1036,1,0,0,1.00,1.00,1.00,1,4,4,31.9,1.751,14,1.474,0.383,5,1.000,0,17.03
100000,7.39,36,1,2,0,2,2,1.50,12,0.271,1067,0.00,24.44,37.98,67,2,1,2,3.00,1.00,1.40,2,5,1,41.1,7.267,5,1.232,0.357,6,1.000,0,10.03
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,1050,0.00,62.33,38.31,67,0,0,0,3.00,3.00,18.00,2,1,6,17.6,4.152,6,1.232,0.357,6,1.000,0,26.00
100000,35.74,36,6,9,0,10,3,3.00,0,0.252,1047,0.00,69.10,25.65,67,2,1,3,3.00,1.33,3.83,5,6,6,40.3,27.042,25,1.153,0.429,6,1.000,0,29.00
100000,35.73,36,6,9,0,8,3,3.08,0,0.252,1040,0.00,45.77,43.30,67,1,1,3,3.00,1.67,3.83,4,6,6,38.1,6.869,23,1.232,0.357,6,1.000,0,32.35
100000,27.10,36,6,2,0,8,1,3.50,4,0.074,1036,1.98,71.05,4.92,67,2,2,1,3.00,1.67,5.25,2,4,6,46.8,25.956,16,1.232,0.357,6,1.000,1,22.55
100000,28.88,36,6,7,0,5,3,3.08,0,0.242,1024,0.33,45.66,28.29,67,0,2,3,3.00,1.67,3.83,3,6,6,15.6,11.084,18,1.203,0.386,6,1.000,0,35.25
100000,18.48,36,3,4,0,5,1,2.09,2,0.216,1024,0.43,50.21,35.19,67,0,0,1,2.00,1.33,2.60,3,5,6,17.3,2.014,12,1.232,0.357,6,1.000,0,15.61
100000,11.09,36,2,3,0,2,2,2.00,10,0.271,1020,0.67,37.62,44.51,67,0,0,2,3.00,1.00,2.00,4,5,2,5.5,10.282,7,1.232,0.357,6,1.000,0,20.18
100000,27.10,36,6,5,0,5,3,3.17,0,0.184,1008,0.00,46.86,36.85,67,1,1,3,3.00,2.00,3.83,3,6,6,36.2,2.364,16,1.232,0.357,6,1.000,0,21.76
100000,39.42,36,6,8,0,12,3,3.00,0,0.203,1005,4.06,55.00,30.81,67,1,1,3,3.00,1.33,3.83,6,6,6,36.8,16.951,26,1.232,0.357,6,1.000,0,29.00
100000,12.35,36,2,1,0,5,0,1.71,10,0.081,999,0.00,54.63,13.67,67,2,1,0,2.00,1.50,1.67,4,3,4,39.9,14.369,8,1.235,0.346,6,1.000,0,21.51
100000,27.10,36,6,4,0,6,2,3.25,0,0.148,990,0.00,74.36,34.33,67,2,2,2,3.00,2.33,3.83,5,6,6,46.5,28.587,16,1.232,0.357,6,1.000,0,54.50
100000,8.11,36,0,2,0,4,0,1.00,10,0.247,989,0.00,58.39,23.40,67,2,2,0,1.00,1.00,1.00,2,6,1,49.9,21.694,6,1.351,0.418,6,1.000,0,8.39
100000,35.73,36,6,6,0,11,2,3.09,2,0.168,984,0.37,63.87,58.52,67,1,1,2,3.00,1.00,4.40,4,5,6,35.5,51.506,23,1.232,0.357,6,1.000,0,22.73
100000,13.32,25,0,5,0,4,0,1.00,2,0.375,978,0.00,52.96,6.70,1036,2,1,0,1.00,1.00,1.00,3,5,4,41.9,9.837,9,1.480,0.365,5,1.000,0,17.71
100000,31.29,36,6,6,0,8,2,3.18,2,0.192,969,0.00,63.31,27.42,67,2,2,2,3.00,1.33,4.40,5,5,6,40.1,22.075,20,1.203,0.386,6,1.000,2,63.50
100000,6.12,25,0,1,0,3,0,1.00,10,0.163,962,0.19,60.11,15.15,1036,0,0,0,1.00,1.00,1.00,2,4,1,28.0,18.554,4,1.531,0.332,5,1.000,0,2.80
100000,38.19,36,5,12,0,9,3,1.96,0,0.314,957,0.00,30.68,63.65,67,2,0,3,2.67,1.00,2.08,6,6,6,46.8,14.032,26,1.232,0.357,6,1.000,1,20.26
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,955,0.00,34.37,53.15,67,1,0,0,3.00,3.00,18.00,2,1,6,37.2,8.790,6,1.232,0.357,6,1.000,0,13.98
100000,34.50,36,6,7,0,9,3,3.08,0,0.203,954,0.00,46.28,56.39,67,1,2,3,3.00,1.67,3.83,3,6,6,35.8,28.607,22,1.232,0.357,6,1.000,0,23.04
100000,16.84,25,0,3,0,8,0,1.00,6,0.178,953,3.21,39.23,9.22,1036,0,0,0,1.00,1.00,1.00,2,4,3,8.3,14.184,11,1.531,0.332,5,1.000,1,8.63
100000,27.10,36,6,5,0,5,3,3.25,0,0.184,949,0.00,26.94,22.66,67,0,0,3,3.00,2.33,3.83,3,6,6,27.0,6.702,16,1.232,0.357,6,1.000,0,26.25
100000,34.50,36,6,7,0,9,3,3.27,2,0.203,932,0.68,47.47,53.79,67,2,0,3,3.00,1.67,4.40,4,5,6,41.4,22.878,22,1.232,0.357,6,1.000,0,39.83
100000,11.16,14,0,5,0,4,0,1.00,10,0.448,928,0.00,22.71,10.45,67,0,0,0,1.00,1.00,1.00,1,4,3,14.8,3.867,9,1.240,0.383,6,1.000,0,10.28
100000,39.42,36,6,10,0,10,3,2.92,0,0.254,923,-0.00,35.23,36.15,67,0,0,3,3.00,1.00,3.83,5,6,6,13.2,16.726,26,1.232,0.357,6,1.000,0,29.00
100000,38.96,35,5,7,0,14,2,2.73,2,0.180,921,0.00,12.71,49.31,67,0,0,2,3.00,1.00,3.33,4,6,5,0.7,11.094,26,1.257,0.359,6,1.000,0,8.95
100000,25.16,25,0,5,0,12,0,1.00,2,0.199,921,0.00,49.86,25.21,1036,1,1,0,1.00,1.00,1.00,4,5,4,33.2,26.183,17,1.480,0.365,5,1.000,0,28.98
100000,9.41,25,0,2,0,4,0,1.00,8,0.212,907,0.00,39.38,15.03,1036,1,0,0,1.00,1.00,1.00,2,4,2,33.8,13.247,6,1.569,0.311,5,1.000,0,14.78
100000,18.48,36,2,3,0,8,1,1.78,6,0.162,906,0.08,55.33,10.35,67,1,0,1,1.80,1.00,2.25,3,4,5,37.3,23.250,13,1.232,0.357,6,1.000,0,21.75
100000,6.90,36,0,1,0,4,0,1.00,12,0.145,904,0.00,44.72,4.90,1032,1,0,0,1.00,1.00,1.00,2,5,1,30.4,2.579,5,1.380,0.531,6,1.000,0,17.15
100000,38.19,36,6,7,0,12,2,3.00,0,0.183,899,0.00,41.10,44.55,67,0,0,2,3.00,1.33,3.83,4,6,6,10.0,18.806,25,1.232,0.357,6,1.000,0,18.03
100000,28.24,25,0,5,0,13,0,1.00,2,0.177,895,0.00,62.31,8.06,1036,0,0,0,1.00,1.00,1.00,2,4,5,26.8,26.895,18,1.569,0.311,5,1.000,0,25.41
100000,10.36,25,0,3,0,4,0,1.00,6,0.290,895,2.55,29.67,40.19,1036,2,2,0,1.00,1.00,1.00,3,2,5,40.3,6.310,7,1.480,0.365,5,1.000,0,9.57
100000,48.05,36,6,16,0,11,4,2.92,0,0.333,892,0.00,46.97,70.63,67,0,0,4,3.00,1.00,3.83,4,6,6,12.7,42.958,33,1.232,0.357,6,1.000,0,13.11
100000,30.56,36,0,5,0,16,0,1.00,4,0.164,890,1.40,77.47,15.09,1032,2,1,0,1.00,1.00,1.00,4,5,5,44.0,26.620,21,1.455,0.502,6,1.000,0,32.05
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,888,0.00,38.88,97.62,67,2,0,0,3.00,3.00,18.00,2,1,6,46.7,7.045,6,1.232,0.357,6,1.000,0,41.02
100000,24.81,25,0,7,0,9,0,1.00,0,0.282,886,0.00,40.78,46.07,1036,0,0,0,1.00,1.00,1.00,3,5,5,7.6,10.948,16,1.551,0.366,5,1.000,0,21.01
100000,33.99,36,6,9,0,7,2,2.38,0,0.265,886,0.03,24.04,56.13,67,0,0,2,3.33,1.67,2.25,4,6,6,15.3,10.248,22,1.214,0.407,6,1.000,0,24.50
100000,48.05,36,6,15,0,12,3,2.92,0,0.312,885,-0.00,50.15,25.46,67,0,2,3,3.00,1.00,3.83,4,6,6,12.2,30.857,33,1.232,0.357,6,1.000,0,31.00
100000,32.29,25,0,9,0,12,0,1.00,0,0.279,885,0.66,43.30,32.92,1036,2,1,0,1.00,1.00,1.00,4,5,5,44.1,29.318,21,1.537,0.369,5,1.000,0,27.64
100000,17.25,36,6,0,0,2,0,4.38,8,0.000,882,1.15,32.79,23.98,67,1,1,0,3.00,2.33,9.50,2,2,6,28.4,10.946,8,1.232,0.357,6,1.000,0,25.74
100000,42.50,36,9,10,0,6,3,3.73,2,0.235,877,2.83,32.87,61.97,1047,2,2,3,5.40,1.00,4.17,4,6,5,43.1,43.932,25,1.250,0.282,6,1.000,0,42.67
100000,33.26,36,6,4,0,11,2,3.40,4,0.120,876,0.00,42.77,6.18,67,2,0,2,3.00,1.33,5.25,4,4,6,42.3,0.483,21,1.232,0.357,6,1.000,0,25.50
100000,22.20,25,0,4,0,11,0,1.00,4,0.180,872,0.00,32.76,2.58,1036,1,1,0,1.00,1.00,1.00,1,4,4,38.7,7.415,15,1.480,0.365,5,1.000,0,3.01
100000,25.14,35,5,7,0,3,3,2.92,0,0.278,869,0.00,48.61,26.89,67,2,0,3,2.67,2.33,3.33,3,6,6,41.6,6.964,15,1.257,0.359,6,1.000,0,34.49
100000,35.70,25,0,7,0,18,0,1.00,0,0.196,869,1.43,57.82,5.50,1036,2,2,0,1.00,1.00,1.00,4,5,5,42.2,22.143,25,1.428,0.410,5,1.000,0,20.50
100000,14.78,36,4,1,0,3,1,3.12,8,0.068,861,0.00,13.01,25.76,67,0,2,1,3.25,2.75,3.25,3,4,4,25.2,0.362,8,1.232,0.357,6,1.000,1,15.32
100000,28.34,36,6,2,0,9,1,3.50,4,0.071,850,0.00,29.23,48.18,67,0,0,1,3.00,1.67,5.25,2,4,6,11.7,8.242,17,1.232,0.357,6,1.000,0,7.75
100000,20.40,36,6,0,0,6,0,3.67,6,0.000,850,0.00,20.34,43.50,67,1,1,0,3.00,1.33,6.67,4,3,6,36.0,0.325,12,1.133,0.441,6,1.000,1,27.53
100000,31.41,25,0,5,0,17,0,1.00,0,0.159,850,0.09,65.29,2.36,1036,0,1,0,1.00,1.00,1.00,4,5,5,26.9,32.735,22,1.428,0.410,5,1.000,0,12.23
100000,25.23,24,0,7,0,10,0,1.00,2,0.277,850,0.00,31.94,24.12,1036,2,2,0,1.00,1.00,1.00,4,5,4,42.0,2.428,17,1.484,0.429,5,1.000,0,15.82
100000,33.26,36,6,6,0,9,3,3.08,0,0.180,849,0.90,49.12,43.19,67,0,1,3,3.00,1.67,3.83,6,6,6,16.9,36.030,21,1.232,0.357,6,1.000,0,31.23
100000,16.85,36,6,0,0,2,0,4.38,8,0.000,848,-0.00,34.02,6.77,67,1,0,0,3.00,2.33,9.50,2,2,6,31.9,2.667,8,1.203,0.386,6,1.000,0,8.68
100000,14.89,36,0,6,0,4,0,1.00,6,0.403,840,0.33,33.62,30.85,67,0,1,0,1.00,1.00,1.00,3,6,3,24.0,12.235,10,1.489,0.394,6,1.000,0,17.64
100000,2.75,36,0,2,0,0,0,1.00,18,0.728,840,0.00,46.24,11.41,1036,2,2,0,1.00,1.00,1.00,1,2,1,41.6,3.134,2,1.375,0.415,6,1.000,0,3.95
100000,6.12,25,0,2,0,2,0,1.00,12,0.327,838,0.00,26.13,2.36,1036,0,0,0,1.00,1.00,1.00,2,2,2,3.4,1.409,4,1.531,0.332,5,1.000,0,17.89
100000,17.25,36,6,0,0,2,0,4.11,6,0.000,833,0.00,12.37,12.25,67,2,2,0,3.00,2.67,6.67,4,3,6,43.2,0.219,8,1.232,0.357,6,1.000,0,5.51
100000,18.48,36,6,0,0,3,0,4.25,8,0.000,830,0.00,41.37,3.50,67,0,0,0,3.00,2.00,9.50,5,2,6,11.4,10.178,9,1.232,0.357,6,1.000,0,21.50
100000,27.10,36,6,1,0,9,1,3.50,4,0.037,828,0.15,46.16,31.55,67,2,2,1,3.00,1.67,5.25,4,4,6,41.1,22.326,16,1.232,0.357,6,1.000,0,32.50
100000,5.92,25,0,1,0,3,0,1.00,10,0.169,824,0.35,42.20,27.07,1036,1,1,0,1.00,1.00,1.00,2,4,1,39.1,6.950,4,1.480,0.365,5,1.000,0,18.22
100000,24.93,36,6,3,0,7,1,3.50,4,0.120,824,0.00,36.45,27.15,67,1,1,1,3.00,1.67,5.25,4,4,6,33.4,15.650,16,1.133,0.441,6,1.000,0,17.25
100000,32.39,25,0,10,0,10,0,1.00,0,0.309,820,0.00,26.96,95.60,1036,0,0,0,1.00,1.00,1.00,4,5,5,14.5,46.639,20,1.619,0.305,5,1.000,0,19.93
100000,32.03,36,6,3,0,11,2,3.18,2,0.094,818,3.36,24.55,44.43,67,1,1,2,3.00,1.33,4.40,3,5,6,32.4,2.779,20,1.232,0.357,6,1.000,0,11.52
100000,2.48,14,1,0,0,0,0,3.00,20,0.000,818,-0.00,46.10,0.85,67,2,1,0,3.00,3.00,3.00,1,1,1,48.6,1.248,1,1.240,0.383,6,1.000,0,41.59
100000,12.03,36,4,0,0,2,0,3.57,10,0.000,817,0.00,32.45,40.94,67,1,2,0,3.00,2.50,4.67,2,3,4,35.4,7.564,6,1.203,0.386,6,1.000,0,32.02
100000,10.72,25,0,2,0,5,0,1.00,6,0.187,817,0.69,62.24,15.97,1036,0,0,0,1.00,1.00,1.00,2,5,2,9.4,14.893,7,1.531,0.332,5,1.000,0,14.87
100000,27.10,36,6,2,0,8,1,3.50,4,0.074,817,0.00,44.25,14.12,67,1,1,1,3.00,1.67,5.25,2,4,6,29.9,20.015,16,1.232,0.357,6,1.000,0,6.02
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,809,0.00,77.22,90.51,67,0,2,0,3.00,3.00,18.00,2,1,6,24.3,11.881,6,1.232,0.357,6,1.000,0,49.90
100000,31.13,36,5,6,0,11,1,2.15,4,0.193,809,4.38,53.50,19.85,67,2,0,1,2.67,1.00,2.62,3,4,6,42.1,22.553,22,1.153,0.429,6,1.000,1,24.43
100000,51.74,36,6,16,0,14,3,2.92,0,0.309,804,0.00,50.23,55.78,67,1,0,3,3.00,1.00,3.83,6,6,6,34.0,33.845,36,1.232,0.357,6,1.000,0,47.50
100000,51.74,36,6,16,0,14,3,2.92,0,0.309,803,0.02,52.96,18.00,67,0,1,3,3.00,1.00,3.83,4,6,6,25.1,38.469,36,1.232,0.357,6,1.000,0,7.50
100000,19.71,36,6,0,0,4,0,4.00,6,0.000,802,0.00,20.34,18.52,67,0,1,0,3.00,2.33,6.67,3,3,6,20.9,2.525,10,1.232,0.357,6,1.000,0,7.25
100000,44.35,36,6,11,0,13,3,2.92,0,0.248,800,5.10,39.18,61.16,67,2,2,3,3.00,1.00,3.83,4,6,6,46.7,29.166,30,1.232,0.357,6,1.000,0,18.50
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,800,0.00,51.37,37.15,67,1,1,0,3.00,3.00,18.00,2,1,6,36.5,11.351,6,1.232,0.357,6,1.000,0,19.41
100000,4.42,25,0,0,0,3,0,1.00,12,0.000,788,0.00,16.99,16.39,1036,0,0,0,1.00,1.00,1.00,1,3,1,26.3,0.155,3,1.474,0.383,5,1.000,0,16.55
100000,32.49,36,6,8,0,7,3,3.08,0,0.246,788,0.00,43.37,18.31,67,0,2,3,3.00,1.67,3.83,3,6,6,27.5,15.667,21,1.203,0.386,6,1.000,0,21.00
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,784,0.00,29.34,16.17,67,1,0,0,3.00,3.00,18.00,2,1,6,35.5,5.247,6,1.232,0.357,6,1.000,0,6.00
100000,22.67,25,0,7,0,7,0,1.00,2,0.309,784,0.00,12.25,35.28,1036,2,0,0,1.00,1.00,1.00,3,4,5,45.2,0.110,14,1.619,0.305,5,1.000,0,14.18
100000,32.03,36,6,2,0,12,1,3.30,4,0.062,784,0.00,39.29,10.46,67,2,1,1,3.00,1.00,5.25,6,4,6,41.7,12.435,20,1.232,0.357,6,1.000,0,20.25
100000,66.30,49,9,12,0,25,2,3.25,0,0.181,782,0.00,52.00,10.91,67,2,1,2,4.00,1.00,4.00,8,7,7,41.2,1.787,46,1.205,0.387,7,1.000,0,12.50
100000,23.92,25,0,4,0,12,0,1.00,4,0.167,781,0.00,41.17,15.89,1036,1,1,0,1.00,1.00,1.00,4,4,4,37.5,4.741,16,1.495,0.351,5,1.000,0,17.32
100000,14.44,36,6,0,0,0,0,5.14,10,0.000,781,0.00,43.13,21.40,67,1,1,0,3.00,3.00,18.00,3,1,6,35.0,11.014,6,1.203,0.386,6,1.000,0,47.50
100000,33.26,36,5,9,0,8,3,2.12,0,0.271,778,1.26,62.37,29.62,67,1,0,3,2.67,1.67,2.08,4,6,6,36.7,45.974,22,1.232,0.357,6,1.000,0,40.25
100000,45.32,36,6,14,0,14,3,2.92,0,0.309,776,0.00,23.40,54.75,67,2,1,3,3.00,1.00,3.83,4,6,6,41.9,14.382,34,1.133,0.441,6,1.000,0,18.90
100000,28.12,25,0,5,0,14,0,1.00,2,0.178,775,0.00,38.48,19.64,1036,1,1,0,1.00,1.00,1.00,2,4,5,32.7,2.486,19,1.480,0.365,5,1.000,0,15.10
100000,18.48,36,3,3,0,6,1,2.57,10,0.162,773,0.00,44.03,21.11,67,1,0,1,3.00,1.00,3.00,2,4,3,37.8,4.256,12,1.232,0.357,6,1.000,0,28.40
100000,5.98,25,0,3,0,1,0,1.00,8,0.502,772,0.00,23.63,24.58,1036,1,1,0,1.00,1.00,1.00,3,3,3,32.8,0.593,4,1.495,0.351,5,1.000,0,11.88
100000,9.19,25,0,2,0,4,0,1.00,10,0.218,770,1.29,41.70,2.25,1036,1,0,0,1.00,1.00,1.00,1,3,2,29.8,26.968,6,1.531,0.332,5,1.000,0,12.37
100000,40.65,36,6,9,0,12,2,3.00,0,0.221,768,0.00,14.70,22.95,67,1,1,2,3.00,1.33,3.83,6,6,6,33.5,1.754,27,1.232,0.357,6,1.000,0,10.50
100000,44.35,36,6,11,0,13,4,2.92,0,0.248,768,0.00,57.78,6.13,67,0,0,4,3.00,1.00,3.83,4,6,6,9.9,9.022,30,1.232,0.357,6,1.000,0,15.00
100000,20.94,36,6,3,0,2,3,3.45,2,0.143,767,0.00,29.56,30.93,67,0,1,3,3.60,3.20,3.50,5,6,5,23.5,10.861,11,1.232,0.357,6,1.000,0,18.22
