step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,1078,36.36,0.35,8.60,0.23,10.79,0.06,1.10,0.020,0.247,475078.8,421907.8,6,101,3.69,1.09,1.11,21.2207,595.38,22488.6,0.0294,40.8185,5462,34.9068,1686,8.7637,35857.4,149.79,2.5984,0.0,0.0000,1.000,0.7360
10000,1,969,36.55,0.47,8.97,0.13,10.73,0.12,1.14,0.047,0.224,467304.8,414086.1,4,87,3.75,1.19,1.08,20.4069,465.61,26274.7,0.0335,39.8848,5461,34.9004,1587,9.2329,36598.9,94.51,11.9512,0.0,0.0000,1.000,0.2913
10000,2,691,37.33,1.00,8.74,0.05,12.24,0.28,1.30,0.100,0.175,369602.2,279032.7,4,113,3.95,1.41,1.13,13.8039,184.68,33049.4,0.0322,31.4042,5461,34.9004,1354,5.7739,21864.5,55.70,30.7975,0.0,0.0000,1.000,0.0101
20000,0,981,30.88,0.17,8.54,0.21,11.33,0.02,1.04,0.009,0.227,238194.2,146987.9,6,74,3.65,1.03,1.06,5.1007,338.93,14351.3,1.4206,22.8505,5462,14.5526,1320,2.2454,8643.2,149.79,1.0874,0.0,0.0000,1.000,0.7360
20000,1,872,31.34,0.22,8.57,0.25,11.56,0.03,1.06,0.021,0.207,139708.0,77703.9,7,120,3.72,1.06,1.06,2.6662,326.82,32463.2,0.0000,13.4918,5461,14.5499,1483,1.2462,4328.8,94.51,3.3918,0.0,0.0000,1.000,0.2913
20000,2,621,32.20,0.10,9.30,0.27,12.95,0.01,1.02,0.003,0.160,93430.0,48262.9,7,92,3.98,1.01,1.03,1.5559,204.70,43069.8,0.0000,9.1914,5461,14.5499,1361,0.7435,2287.2,55.70,7.9271,0.0,0.0000,1.000,0.0101
30000,0,1123,28.67,1.55,8.15,0.36,10.52,0.90,1.48,0.271,0.263,457535.4,383443.0,11,113,3.82,1.59,1.16,16.8427,458.35,21440.3,0.2760,42.7423,5462,35.8281,1510,7.2170,32232.8,149.79,2.6400,0.0,0.0000,1.000,0.7360
30000,1,950,28.14,1.77,7.77,0.28,9.83,0.84,1.55,0.288,0.215,448798.0,372381.3,12,135,3.73,1.69,1.19,16.5268,446.70,28225.5,0.0002,41.7555,5461,35.8216,1493,7.4523,32724.5,94.51,12.0509,0.0,0.0000,1.000,0.2913
30000,2,669,30.93,1.62,9.02,0.21,9.97,0.78,1.51,0.263,0.159,348828.3,260262.5,9,132,3.90,1.64,1.14,10.3548,211.06,36425.4,0.0000,32.9136,5461,35.8216,1287,4.6002,19331.0,55.70,31.2108,0.0,0.0000,1.000,0.0101
40000,0,939,31.91,1.63,7.72,0.28,11.64,1.08,1.44,0.300,0.229,232341.2,117957.7,3,101,3.93,1.59,1.15,4.1816,287.73,14716.6,1.8497,22.2993,5462,14.5623,1287,2.2008,8758.9,149.79,1.0883,0.0,0.0000,1.000,0.7360
40000,1,840,31.69,1.30,7.96,0.52,11.35,1.03,1.36,0.285,0.203,140364.5,68060.0,3,126,3.99,1.49,1.11,2.3479,235.06,32518.5,0.0000,13.5243,5461,14.5596,1332,1.1458,4192.8,94.51,3.3555,0.0,0.0000,1.000,0.2913
40000,2,618,30.91,1.39,8.58,0.14,10.30,1.09,1.37,0.283,0.145,94846.2,42113.8,3,153,3.83,1.51,1.11,1.3335,145.60,43487.7,0.0000,9.1912,5461,14.5596,1133,0.6284,2191.4,55.70,7.8511,0.0,0.0000,1.000,0.0101
50000,0,1195,30.80,1.72,7.21,0.08,10.07,1.15,1.48,0.325,0.260,466460.2,230863.5,4,125,3.69,1.69,1.14,11.1241,369.29,17938.2,2.2542,43.5279,5462,38.7917,1334,5.8001,30821.8,149.79,2.6619,0.0,0.0000,1.000,0.7360
50000,1,1072,30.68,2.04,7.41,0.24,9.50,1.28,1.55,0.361,0.238,465702.0,231547.2,3,157,3.69,1.81,1.14,11.2971,374.06,24984.8,0.6002,43.2523,5461,38.7846,1352,6.2477,32316.7,94.51,12.2532,0.0,0.0000,1.000,0.2913
50000,2,670,31.86,2.81,8.50,0.07,10.47,1.85,1.70,0.515,0.166,353357.4,196299.3,4,148,4.05,2.12,1.15,8.0999,180.59,37212.3,0.0000,33.4418,5461,38.7846,1156,4.0321,19414.0,55.70,31.2421,0.0,0.0000,1.000,0.0101
60000,0,938,34.23,2.69,8.72,0.20,12.36,1.96,1.69,0.563,0.258,234965.4,111895.2,4,99,4.30,2.02,1.15,4.1644,300.23,15032.8,1.7765,22.6618,5462,14.9571,1181,1.8240,8051.2,149.79,1.0826,0.0,0.0000,1.000,0.7360
60000,1,755,34.03,2.27,8.53,0.19,13.32,2.00,1.57,0.595,0.210,140369.8,61096.3,3,97,4.40,1.86,1.10,2.2248,240.60,33082.9,0.0000,13.5332,5461,14.9544,1116,0.8846,3623.9,94.51,3.3187,0.0,0.0000,1.000,0.2913
60000,2,571,33.37,2.13,8.81,0.35,12.67,1.82,1.54,0.543,0.157,94954.6,38483.2,3,141,4.37,1.79,1.12,1.3357,172.10,44675.5,0.0000,9.1994,5461,14.9544,966,0.5245,1944.9,55.70,7.8087,0.0,0.0000,1.000,0.0101
70000,0,1200,30.34,1.28,6.91,0.17,9.26,0.92,1.34,0.258,0.242,465372.0,255298.9,5,174,3.46,1.51,1.09,11.4056,434.49,16974.8,0.7618,43.7419,5462,38.6461,1356,5.3093,29251.4,149.79,2.6278,0.0,0.0000,1.000,0.7360
70000,1,1089,30.70,1.25,6.55,0.06,10.01,0.86,1.33,0.248,0.222,460781.4,253615.2,5,138,3.49,1.47,1.08,11.2608,264.75,23208.9,0.0976,43.2276,5461,38.6390,1250,5.3191,29251.4,94.51,11.9189,0.0,0.0000,1.000,0.2913
70000,2,726,29.73,1.40,6.75,0.01,9.85,1.14,1.36,0.320,0.151,354844.2,188024.9,4,147,3.55,1.54,1.08,7.5239,153.31,34585.6,0.0000,33.9193,5461,38.6390,1191,3.3228,17026.5,55.70,31.0144,0.0,0.0000,1.000,0.0101
80000,0,898,31.70,1.97,7.49,0.58,11.05,1.88,1.53,0.567,0.216,234059.4,122070.7,4,80,4.06,1.78,1.09,4.3645,257.65,14968.1,1.7987,22.6383,5462,15.1045,1243,1.8474,8136.3,149.79,1.0805,0.0,0.0000,1.000,0.7360
