step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,5,1288,38.8,0.0,11.2,0.2,9.5,0.0,1.00,3.3,953,161,7.66,16.79,379,603,306,0.0,1.00,1.00,1.00,3.69,4.69,4.86,31.2,1.854,0.498,5.60
5000,7,673,20.7,4.2,5.0,0.1,14.3,1.1,2.24,3.3,560,166,10.89,7.05,304,130,239,1.2,2.58,1.73,2.36,4.16,5.31,5.09,30.0,0.746,0.529,6.04
5000,2,112,33.7,1.8,8.8,1.8,6.6,1.0,1.53,4.3,109,350,14.27,17.93,49,45,18,1.2,1.72,1.17,1.64,3.88,4.82,4.68,27.5,1.709,0.455,5.82
6000,5,1495,30.5,0.0,8.6,0.5,6.8,0.0,1.00,3.2,1033,174,7.19,12.81,342,684,469,0.0,1.00,1.00,1.00,3.10,4.09,4.19,32.6,1.950,0.653,4.94
6000,7,1202,20.8,4.1,5.3,0.1,14.0,1.0,2.21,3.4,1058,181,12.21,6.82,508,306,388,1.2,2.63,1.66,2.30,4.09,5.22,5.16,30.3,0.757,0.506,6.04
7000,5,1879,23.2,0.0,6.6,0.3,4.9,0.0,1.00,2.5,1154,197,5.75,11.46,749,614,516,0.0,1.00,1.00,1.00,2.57,3.56,3.68,29.9,1.985,0.836,4.25
7000,7,1523,21.0,4.1,6.0,0.1,13.1,1.1,2.16,3.6,1313,176,11.08,6.54,622,474,427,1.2,2.62,1.53,2.26,4.00,5.17,5.11,29.9,0.769,0.507,6.05
8000,7,1706,22.5,4.4,6.0,0.3,14.1,1.2,2.18,2.8,1469,197,12.85,6.38,662,571,473,1.3,2.61,1.52,2.33,4.21,5.40,5.31,30.5,0.774,0.516,6.04
8000,5,1569,23.3,0.0,5.6,0.0,6.0,0.0,1.01,2.2,974,216,6.89,9.86,584,587,398,0.0,1.01,1.02,1.01,2.54,3.55,3.60,29.9,1.996,0.873,4.12
9000,7,1979,23.1,4.8,6.4,0.2,14.0,1.3,2.22,2.6,1672,201,13.01,6.29,767,679,533,1.4,2.71,1.46,2.39,4.33,5.41,5.36,30.2,0.768,0.519,6.04
9000,5,397,21.9,0.0,5.3,0.2,5.5,0.0,1.01,2.0,300,265,7.26,11.80,151,161,85,0.0,1.02,1.00,1.00,2.51,3.48,3.50,30.3,1.999,0.989,4.00
10000,7,1466,22.0,3.5,6.5,0.2,14.5,1.1,1.94,2.8,1299,243,14.69,6.05,609,535,322,1.2,2.29,1.37,2.08,4.24,5.40,5.30,28.7,0.779,0.515,6.05
10000,5,447,23.7,0.0,5.6,0.1,6.2,0.0,1.01,1.6,329,294,8.36,11.67,154,143,150,0.0,1.01,1.01,1.02,2.66,3.55,3.66,32.8,1.999,0.988,4.00
11000,7,1268,23.0,4.1,6.8,0.3,14.2,1.3,2.02,2.6,1109,220,13.64,5.60,544,430,294,1.4,2.45,1.38,2.14,4.29,5.46,5.36,29.1,0.786,0.518,6.05
11000,5,469,21.9,0.0,4.8,0.1,6.0,0.0,1.01,2.0,326,374,11.50,11.20,192,125,152,0.0,1.01,1.00,1.00,2.44,3.52,3.48,30.8,1.999,0.985,4.01
12000,7,1199,23.9,3.7,7.6,0.2,14.9,1.3,1.88,2.5,985,228,14.63,5.32,578,376,245,1.4,2.31,1.24,2.00,4.34,5.57,5.38,27.4,0.796,0.515,6.10
12000,5,273,22.0,0.0,5.2,0.1,5.8,0.0,1.00,2.1,198,397,12.07,11.97,140,81,52,0.0,1.00,1.00,1.00,2.40,3.46,3.48,27.9,2.000,0.984,4.00
13000,7,723,24.3,3.5,8.2,0.2,14.8,1.3,1.87,2.5,584,267,17.03,5.72,455,182,86,1.3,2.31,1.23,1.99,4.34,5.62,5.39,24.0,0.811,0.525,6.13
13000,5,101,22.8,0.0,5.1,0.0,6.3,0.0,1.00,1.9,85,445,12.98,12.33,53,20,28,0.0,1.00,1.00,1.00,2.35,3.56,3.50,28.5,1.999,0.980,4.00
14000,7,469,25.8,2.9,7.5,0.5,17.5,1.0,1.68,2.3,389,285,19.03,4.70,309,129,31,1.1,2.08,1.23,1.73,4.48,5.83,5.54,22.7,0.829,0.519,6.26
14000,5,66,23.0,0.0,5.9,0.0,5.6,0.0,1.00,1.6,53,428,12.92,12.78,35,16,15,0.0,1.00,1.00,1.00,2.61,3.70,3.50,25.8,1.999,0.967,4.00
14000,177,29,24.6,0.0,7.2,1.0,4.6,0.0,1.00,0.9,25,528,13.44,18.73,19,3,7,0.0,1.00,1.00,1.00,2.28,3.72,3.83,19.6,2.000,0.986,4.00
15000,7,439,27.6,2.4,8.0,0.1,19.1,0.9,1.50,1.8,344,251,18.46,4.45,369,61,9,1.0,1.86,1.10,1.53,4.81,5.95,5.77,17.8,0.861,0.500,6.31
15000,5,59,25.7,0.0,7.0,0.1,5.8,0.0,1.00,1.2,42,502,15.99,13.59,29,23,7,0.0,1.00,1.00,1.00,2.53,3.69,3.71,26.3,1.999,0.970,4.00
15000,177,8,25.2,0.0,5.8,0.0,6.9,0.0,1.00,1.0,6,293,9.77,8.36,8,0,0,0.0,1.00,1.00,1.00,2.12,3.88,3.62,14.8,2.000,0.967,4.00
16000,7,318,32.6,2.1,8.8,0.2,22.1,0.7,1.45,1.7,242,357,26.53,4.77,275,40,3,0.7,1.69,1.16,1.48,5.13,6.18,5.95,16.9,0.910,0.470,6.48
16000,5,25,25.4,0.0,7.4,0.0,5.3,0.0,1.00,1.0,20,431,10.63,13.04,20,4,1,0.0,1.00,1.00,1.00,2.56,3.84,3.64,19.9,1.999,0.979,4.00
17000,7,588,26.4,1.6,8.4,0.4,18.9,0.5,1.27,2.0,445,311,23.17,4.46,396,123,69,0.6,1.43,1.08,1.29,4.67,5.80,5.59,22.7,0.861,0.497,6.20
17000,5,98,26.8,0.0,8.4,0.0,5.0,0.0,1.00,0.9,54,227,5.92,11.36,56,23,19,0.0,1.00,1.00,1.00,2.94,3.78,3.80,24.1,1.996,0.952,4.01
18000,7,636,25.3,3.3,7.9,0.3,15.5,1.2,1.78,2.6,525,277,19.40,5.37,374,139,123,1.2,2.21,1.29,1.82,4.46,5.58,5.45,25.1,0.838,0.506,6.17
18000,5,286,23.4,0.0,6.3,0.3,5.3,0.0,1.00,1.6,201,329,9.93,12.14,137,90,59,0.0,1.01,1.00,1.00,2.76,3.58,3.64,26.5,2.000,0.983,4.00
18000,224,170,24.3,0.0,6.3,0.1,5.8,0.0,1.00,1.6,119,284,8.72,10.42,75,66,29,0.0,1.00,1.00,1.00,2.68,3.58,3.64,28.7,1.999,0.979,4.00
19000,7,1283,24.1,3.5,7.0,0.5,15.2,1.1,1.80,3.1,1074,213,14.62,5.00,534,420,329,1.2,2.22,1.29,1.87,4.34,5.53,5.32,29.6,0.820,0.521,6.20
19000,5,549,21.8,0.0,5.7,0.1,5.1,0.0,1.00,2.1,348,312,8.69,12.48,255,166,128,0.0,1.00,1.00,1.00,2.43,3.54,3.43,28.6,2.000,0.985,4.00
19000,224,124,19.3,0.0,4.0,0.1,5.6,0.0,1.00,2.9,102,445,13.87,11.89,42,43,39,0.0,1.00,1.00,1.00,2.22,3.31,3.25,32.1,1.999,0.974,4.00
