step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain
1000,30,0,5007,863.1458,216.33,83.01,13.37,205,23.47,9.211,7.591,0.2212,147.605
1000,30,1,2689,1399.3613,330.12,1192.49,6.30,367,25.68,10.098,6.621,0.5032,372.858
1000,30,2,1578,986.6179,336.96,2607.19,9.90,248,25.01,9.784,6.861,0.7100,485.855
1000,40,0,5393,729.6549,250.16,51.61,1.73,134,16.31,6.661,10.811,0.2141,90.587
1000,40,1,2177,1305.2358,352.78,980.48,-5.39,288,20.87,8.031,8.289,0.6459,316.052
1000,40,2,600,380.9402,96.06,791.08,-3.64,101,20.85,7.870,8.110,0.7966,384.366
1000,50,0,4903,311.6842,105.66,13.05,-11.17,17,8.67,4.381,15.103,0.1745,42.939
1000,50,1,797,523.9280,143.33,332.62,-12.01,89,15.23,5.897,10.893,0.8273,256.107
1000,50,2,16,12.8379,6.81,18.87,-6.66,2,17.08,5.383,8.541,0.9280,283.460
1000,60,0,3847,100.0632,120.69,1.72,-24.96,1,1.14,2.468,19.731,0.1332,16.574
1000,60,1,8,5.4262,1.20,1.26,-8.15,0,8.29,2.600,13.182,0.9264,116.201
1000,70,0,4656,67.3657,102.27,0.48,-31.41,0,-3.15,1.385,22.500,0.1411,10.750
1000,80,0,3564,64.7278,99.73,0.22,-30.79,0,-4.69,0.783,23.764,0.1574,9.612
2000,-60,0,4229,505.8779,703.94,111.60,13.89,48,4.46,2.497,16.186,0.5483,92.094
2000,-60,1,3502,692.0409,804.46,1013.93,18.73,83,2.91,2.197,17.241,0.9062,133.529
2000,-60,2,3,0.7022,0.77,3.21,0.73,0,7.88,2.303,12.814,0.9827,180.692
2000,-50,0,5386,548.3278,635.39,82.95,20.73,91,12.91,4.385,11.039,0.3876,114.346
2000,-50,1,2772,486.7710,471.47,1272.74,17.98,117,11.86,4.138,11.668,0.7408,197.931
2000,-50,2,540,69.5756,71.50,694.99,6.18,12,12.85,4.323,11.122,0.8794,256.257
2000,-40,0,4789,472.0505,506.90,90.40,22.70,98,21.35,7.226,7.351,0.3484,177.413
2000,-40,1,2606,491.5779,426.58,1080.45,22.92,172,21.22,7.225,7.483,0.5641,277.919
2000,-40,2,686,88.1493,73.90,842.26,7.86,56,19.17,6.398,8.367,0.7289,323.753
2000,-30,0,2393,325.4123,319.31,51.28,21.60,68,27.67,10.394,5.385,0.3515,275.812
2000,-30,1,3149,663.9947,570.88,1292.22,31.95,164,27.42,10.360,5.569,0.4918,372.686
2000,-30,2,2635,466.9519,358.32,5138.11,16.44,204,27.53,10.492,5.617,0.7083,562.883
2000,-20,0,1376,154.5456,168.78,24.28,11.46,5,32.28,13.161,4.247,0.2751,327.685
2000,-20,1,2424,570.3659,548.96,1080.52,36.94,40,32.24,13.237,4.390,0.4393,494.663
2000,-20,2,4419,548.7788,335.06,12765.76,20.52,275,31.32,12.780,4.710,0.7688,793.513
2000,-10,0,1688,228.2387,251.38,37.98,9.09,8,35.46,15.216,3.565,0.2922,443.710
2000,-10,1,2258,673.6832,716.61,1091.25,37.96,11,35.79,15.425,3.536,0.4022,619.660
2000,-10,2,4278,730.5863,421.22,13845.96,18.33,355,33.41,14.196,4.327,0.7773,945.740
2000,0,0,1714,210.0900,223.83,28.95,7.00,4,36.81,16.132,3.303,0.2339,406.884
2000,0,1,1916,660.6524,703.63,988.32,37.41,14,37.22,16.335,3.217,0.3852,670.249
2000,0,2,4737,707.0047,560.16,13562.11,15.10,299,34.05,14.701,4.254,0.7177,923.471
2000,10,0,2628,272.6488,306.77,34.42,-0.64,16,35.29,15.336,3.771,0.2181,333.785
2000,10,1,2676,371.8327,305.94,1373.21,30.99,22,36.05,15.644,3.527,0.3966,606.927
2000,10,2,4141,699.0919,558.32,10160.34,14.70,209,31.43,13.352,5.158,0.6971,738.278
2000,20,0,3173,198.8479,230.39,29.55,-7.44,24,30.44,12.735,5.320,0.1612,159.625
2000,20,1,2581,340.5088,264.79,1333.78,16.23,51,31.24,12.971,4.945,0.4507,470.582
2000,20,2,2691,549.8420,417.88,5594.29,10.59,204,28.94,11.865,5.795,0.6951,601.795
2000,30,0,5014,289.4568,291.18,82.97,-7.09,82,24.39,9.571,7.260,0.2209,147.771
2000,30,1,2680,455.4375,359.29,1191.09,10.21,134,27.40,10.627,5.852,0.5015,373.138
2000,30,2,1580,343.8473,224.79,2618.03,-2.80,123,26.25,10.208,6.373,0.7079,489.768
2000,40,0,5398,287.0403,289.54,51.68,-11.74,85,17.72,6.739,9.810,0.2145,89.644
2000,40,1,2165,450.7504,341.25,977.80,-3.47,129,22.43,8.188,7.328,0.6453,315.762
2000,40,2,607,130.0989,95.58,802.39,-12.68,46,21.92,8.026,7.664,0.7955,385.665
2000,50,0,4903,110.4142,140.60,12.92,-20.06,17,10.20,4.377,13.649,0.1749,42.047
2000,50,1,796,193.7155,155.89,334.06,-16.16,35,16.57,5.906,9.709,0.8278,255.801
2000,50,2,17,7.0848,4.74,20.04,-7.94,3,18.35,5.405,7.664,0.9273,282.841
2000,60,0,3847,84.5352,129.80,1.69,-27.48,0,2.60,2.477,18.290,0.1334,16.057
2000,60,1,8,1.1085,1.25,1.26,-13.36,0,9.43,2.627,12.038,0.9277,114.681
2000,70,0,4656,66.5059,100.96,0.46,-30.77,0,-2.38,1.393,21.734,0.1412,10.594
2000,80,0,3564,66.0661,110.45,0.21,-30.74,0,-4.58,0.782,23.653,0.1575,9.586
3000,-60,0,4252,670.2677,312.65,112.00,14.03,14,8.24,4.511,15.153,0.5187,131.676
3000,-60,1,3479,1064.7657,417.94,1002.66,13.49,16,7.02,4.286,16.011,0.8630,199.316
3000,-60,2,3,1.0123,0.47,3.20,30.56,0,11.15,4.100,11.922,0.9710,244.146
3000,-50,0,5399,683.6149,601.18,82.90,26.83,71,16.33,6.426,10.263,0.3573,148.650
3000,-50,1,2766,583.8930,399.29,1270.78,23.56,75,15.10,6.082,10.927,0.6955,267.469
3000,-50,2,533,116.2351,76.10,685.79,31.63,31,15.62,6.076,10.504,0.8305,333.905
3000,-40,0,4798,669.7109,598.58,88.94,36.68,160,24.08,9.027,6.861,0.3203,209.043
3000,-40,1,2601,660.1995,534.89,1079.21,30.88,199,23.45,8.745,7.103,0.5254,333.262
3000,-40,2,682,148.5943,76.52,836.94,39.95,72,21.31,7.912,8.008,0.6865,385.700
3000,-30,0,2400,491.8102,439.17,50.34,45.35,125,29.48,11.651,5.092,0.3292,300.870
3000,-30,1,3145,1011.7359,950.90,1291.68,33.90,146,29.00,11.460,5.309,0.4623,413.669
3000,-30,2,2632,637.0959,578.08,5137.85,39.50,124,28.79,11.454,5.459,0.6757,610.734
3000,-20,0,1380,319.9034,322.10,24.44,68.50,17,33.76,14.181,4.041,0.2668,326.813
3000,-20,1,2421,1115.7660,1079.53,1079.54,35.70,41,32.96,13.770,4.293,0.4256,515.918
3000,-20,2,4418,869.0199,635.30,12797.17,37.50,424,31.83,13.236,4.669,0.7526,826.021
3000,-10,0,1692,466.9646,501.99,37.92,70.50,14,36.04,15.623,3.525,0.2950,425.396
3000,-10,1,2253,1254.6032,1344.70,1086.20,37.95,10,35.79,15.467,3.570,0.4039,613.572
3000,-10,2,4279,885.7523,594.87,13913.14,37.50,564,33.09,14.108,4.467,0.7847,932.098
3000,0,0,1714,413.0949,440.85,28.71,73.51,4,36.82,16.113,3.346,0.2444,376.091
3000,0,1,1916,1179.6392,1283.96,987.18,40.48,3,36.51,15.891,3.399,0.4017,637.349
3000,0,2,4737,1145.7556,794.46,13632.05,38.88,505,33.12,14.231,4.562,0.7401,869.618
3000,10,0,2631,526.1185,557.79,34.48,75.43,14,34.90,14.992,3.863,0.2337,298.518
3000,10,1,2673,747.2806,654.37,1371.19,41.65,53,34.66,14.807,3.883,0.4207,558.915
3000,10,2,4141,1098.8917,787.74,10201.07,24.61,398,29.52,12.442,5.826,0.7229,686.771
3000,20,0,3173,348.5013,319.67,29.33,65.44,54,29.29,12.081,5.694,0.1713,140.645
3000,20,1,2582,618.7282,474.27,1332.95,34.34,62,29.12,11.955,5.687,0.4732,428.230
3000,20,2,2690,742.2694,442.72,5605.18,16.35,258,26.40,10.844,6.852,0.7181,555.488
3000,30,0,5026,415.6860,390.60,83.34,38.84,112,22.16,8.910,8.341,0.2308,132.511
3000,30,1,2667,571.4464,303.84,1186.66,20.70,128,24.73,9.805,7.074,0.5202,341.051
3000,30,2,1581,356.6644,234.83,2622.22,34.99,129,23.90,9.462,7.447,0.7261,446.672
3000,40,0,5407,335.2556,379.22,51.88,19.62,95,14.87,6.503,11.825,0.2212,81.737
3000,40,1,2153,504.1283,345.87,973.92,29.95,190,19.80,7.862,8.954,0.6589,289.181
3000,40,2,610,115.7469,66.10,807.60,46.70,69,19.89,7.750,8.773,0.8075,351.323
3000,50,0,4903,144.8264,187.18,12.74,9.17,35,7.17,4.358,16.401,0.1786,37.773
3000,50,1,796,273.1502,236.14,334.84,35.20,75,14.12,5.856,11.782,0.8355,236.724
3000,50,2,17,4.2297,3.71,20.11,28.80,1,16.40,5.363,9.111,0.9282,264.137
3000,60,0,3847,86.9489,144.04,1.66,-0.12,7,-0.22,2.468,21.081,0.1357,13.258
3000,60,1,8,1.6119,2.12,1.26,8.42,0,7.22,2.589,14.122,0.9337,110.310
3000,70,0,4656,61.9220,113.19,0.44,-7.22,1,-4.12,1.385,23.473,0.1427,7.835
3000,80,0,3564,66.4256,123.90,0.20,-15.37,1,-5.20,0.779,24.264,0.1582,7.277
4000,-60,0,4257,636.7702,430.54,111.51,-16.43,20,13.29,5.528,12.198,0.5076,144.166
4000,-60,1,3474,1128.0463,527.86,1004.20,-20.86,64,11.83,5.158,13.108,0.8485,220.677
4000,-60,2,3,0.4990,0.00,3.21,-10.31,0,15.39,5.101,9.755,0.9599,272.880
4000,-50,0,5408,779.5759,588.61,82.70,-10.48,114,20.55,7.956,8.443,0.3416,168.046
4000,-50,1,2752,568.9862,251.21,1265.57,-9.12,60,19.54,7.606,8.941,0.6716,303.973
4000,-50,2,538,56.9803,12.97,692.17,-3.97,17,20.42,7.801,8.432,0.8006,382.212
4000,-40,0,4808,638.6051,500.18,88.86,0.16,166,27.55,10.736,5.683,0.2970,241.795
4000,-40,1,2590,507.7942,257.08,1074.81,4.32,121,27.27,10.587,5.798,0.4923,386.021
4000,-40,2,683,77.5661,13.88,838.04,4.72,37,25.59,9.855,6.433,0.6482,446.686
4000,-30,0,2412,464.7035,400.46,51.23,12.01,99,32.35,13.235,4.275,0.3003,345.933
4000,-30,1,3138,1071.2697,815.97,1291.41,12.10,243,31.82,13.048,4.524,0.4263,476.813
4000,-30,2,2627,685.6380,300.63,5131.85,19.33,259,32.04,13.200,4.530,0.6280,702.408
4000,-20,0,1384,294.4869,300.22,24.59,13.25,10,35.38,15.088,3.568,0.2445,365.474
4000,-20,1,2415,1229.8580,1090.06,1074.23,18.55,137,34.86,14.962,3.853,0.3944,572.536
4000,-20,2,4420,913.0340,535.59,12823.40,29.84,358,34.25,14.593,4.049,0.7085,918.058
4000,-10,0,1692,510.8065,523.33,37.49,22.57,11,36.81,16.014,3.291,0.2829,448.107
4000,-10,1,2255,1526.6823,1529.41,1085.26,24.59,53,36.61,16.034,3.410,0.3883,646.975
4000,-10,2,4277,879.8032,585.75,13975.39,39.74,361,34.58,14.925,4.089,0.7587,975.352
4000,0,0,1716,327.6723,275.29,28.61,25.16,8,36.32,15.669,3.375,0.2458,374.172
4000,0,1,1913,1122.1219,818.71,985.05,30.30,13,36.11,15.672,3.475,0.4082,633.383
4000,0,2,4738,1124.4540,765.76,13715.10,43.38,362,33.38,14.263,4.450,0.7440,845.664
4000,10,0,2636,359.0874,236.07,34.16,22.23,6,32.94,13.613,4.201,0.2466,284.424
4000,10,1,2664,676.8830,378.04,1365.80,36.73,15,33.08,13.783,4.201,0.4467,521.128
4000,10,2,4145,966.8104,507.89,10271.63,53.74,410,29.04,12.037,5.908,0.7494,608.471
4000,20,0,3175,251.8496,156.48,29.31,24.36,39,26.56,10.365,6.324,0.1839,123.748
4000,20,1,2577,443.3840,168.51,1330.34,45.56,60,26.80,10.506,6.237,0.5098,363.653
4000,20,2,2693,614.9285,361.28,5636.30,61.07,163,24.92,9.846,7.179,0.7590,451.588
4000,30,0,5030,313.4467,225.61,82.90,36.11,92,18.96,7.216,9.316,0.2492,104.926
4000,30,1,2663,436.9483,257.38,1185.35,53.66,106,21.52,7.947,7.932,0.5616,268.144
4000,30,2,1581,408.4081,233.86,2623.93,46.19,174,20.69,7.649,8.325,0.7744,343.982
4000,40,0,5410,391.4649,458.98,51.49,44.94,38,11.05,4.993,13.346,0.2364,59.180
4000,40,1,2154,335.5574,236.29,973.50,39.06,103,15.40,5.855,10.445,0.7023,210.451
4000,40,2,606,123.8346,108.80,801.19,23.23,44,15.43,5.695,10.296,0.8525,263.794
4000,50,0,4904,155.8678,225.90,12.60,43.22,7,2.61,3.335,18.968,0.1891,24.854
4000,50,1,795,133.5614,90.16,332.18,25.16,69,9.11,4.249,13.994,0.8716,165.091
4000,50,2,17,3.5952,2.51,20.00,27.19,5,12.27,3.866,10.622,0.9419,190.475
4000,60,0,3847,68.9492,143.78,1.62,36.43,2,-5.62,2.032,25.124,0.1428,7.815
4000,60,1,8,2.9097,3.91,1.24,34.30,0,3.54,2.086,16.425,0.9491,72.307
4000,70,0,4656,46.9430,111.45,0.42,29.62,0,-10.45,1.237,28.977,0.1501,3.822
4000,80,0,3564,52.5676,124.15,0.19,29.74,0,-12.24,0.748,30.639,0.1669,2.706
5000,-60,0,4259,695.5395,334.63,111.13,-12.50,103,14.84,5.532,10.825,0.5078,143.487
5000,-60,1,3470,990.7888,363.68,1007.91,-9.93,173,13.56,5.154,11.523,0.8481,220.238
5000,-60,2,5,1.0812,0.48,5.24,-11.40,1,16.15,4.967,9.038,0.9591,255.847
5000,-50,0,5411,671.1299,430.16,82.31,1.23,128,22.11,8.150,7.560,0.3414,167.005
5000,-50,1,2740,556.1849,288.29,1262.85,-2.80,156,20.97,7.739,8.076,0.6707,304.162
5000,-50,2,547,54.9163,39.12,705.15,-17.89,18,21.29,7.964,8.105,0.7998,383.790
5000,-40,0,4816,540.5442,396.24,88.82,11.41,107,28.83,11.322,5.304,0.2959,241.760
5000,-40,1,2583,408.8553,278.39,1074.55,5.05,85,28.33,11.133,5.531,0.4912,388.471
5000,-40,2,682,48.7377,23.17,838.55,-13.92,31,26.14,10.228,6.466,0.6476,452.286
5000,-30,0,2421,387.5526,289.63,51.87,11.89,67,33.15,13.845,4.172,0.2978,349.591
5000,-30,1,3129,731.1178,441.80,1287.99,17.87,76,32.82,13.688,4.310,0.4231,481.619
5000,-30,2,2627,469.0807,295.88,5130.92,2.97,126,32.34,13.589,4.567,0.6248,717.983
5000,-20,0,1389,340.4872,374.61,24.86,14.31,5,35.61,15.497,3.685,0.2411,373.555
5000,-20,1,2413,1013.6727,880.51,1073.72,25.10,3,35.57,15.453,3.706,0.3877,581.736
5000,-20,2,4417,839.0992,433.21,12829.49,10.69,377,34.33,14.803,4.081,0.7016,943.197
5000,-10,0,1691,586.6701,738.24,36.81,15.60,6,36.41,15.986,3.466,0.2809,463.465
5000,-10,1,2255,1547.0683,1716.42,1082.42,33.03,4,37.01,16.293,3.320,0.3815,656.413
5000,-10,2,4278,803.2990,334.68,14010.04,11.75,470,34.16,14.775,4.193,0.7531,1011.529
5000,0,0,1716,413.5436,466.19,28.37,25.27,5,35.62,15.371,3.552,0.2472,387.744
5000,0,1,1912,1125.2031,925.72,983.64,36.93,14,36.22,15.742,3.463,0.4056,638.182
5000,0,2,4739,1086.2709,412.22,13768.76,17.71,426,32.59,13.822,4.600,0.7447,875.982
5000,10,0,2634,361.0899,320.12,33.76,37.10,73,31.93,13.063,4.416,0.2515,290.869
5000,10,1,2662,683.5832,430.72,1362.72,37.01,46,32.82,13.655,4.272,0.4499,517.593
5000,10,2,4149,811.2219,381.54,10316.82,13.23,428,27.85,11.276,6.119,0.7545,634.507
5000,20,0,3177,269.2060,247.82,29.29,31.36,79,24.95,9.425,6.662,0.1888,129.370
5000,20,1,2572,525.8437,396.30,1327.35,26.79,135,25.73,9.848,6.453,0.5184,361.441
5000,20,2,2696,497.2128,237.99,5653.55,13.62,244,23.35,8.809,7.441,0.7697,466.826
5000,30,0,5040,300.5239,298.25,83.03,19.90,63,16.83,5.921,9.760,0.2556,108.126
5000,30,1,2652,476.7925,317.35,1181.70,28.66,142,20.20,7.066,8.166,0.5730,260.651
5000,30,2,1582,270.7696,154.92,2624.73,24.81,93,18.86,6.458,8.671,0.7945,339.162
5000,40,0,5414,363.9478,352.36,51.13,11.76,71,8.52,3.529,13.948,0.2404,61.995
5000,40,1,2152,334.8543,236.04,970.74,30.30,61,13.50,4.642,10.804,0.7212,201.170
5000,40,2,604,128.1834,73.34,797.46,36.38,30,13.42,4.440,10.720,0.8787,244.318
5000,50,0,4906,147.5360,197.05,12.53,5.56,11,-0.40,1.820,19.834,0.1910,29.721
5000,50,1,794,132.4465,120.63,330.01,29.91,8,6.61,2.766,14.526,0.8944,154.797
5000,50,2,16,2.4370,0.70,18.88,32.96,1,10.59,2.767,10.960,0.9675,177.415
5000,60,0,3847,58.9453,133.02,1.58,4.77,0,-9.05,0.684,26.366,0.1426,13.488
5000,60,1,8,3.5097,4.78,1.22,3.35,0,0.75,0.926,17.216,0.9589,82.090
5000,70,0,4656,29.7726,90.49,0.40,11.36,0,-14.63,0.185,30.822,0.1485,10.431
5000,80,0,3564,22.5785,92.16,0.18,17.51,0,-17.02,0.029,32.799,0.1640,9.720
6000,-60,0,4266,430.6233,352.88,110.89,25.34,147,12.30,5.510,13.077,0.5146,129.608
6000,-60,1,3463,688.0172,475.39,1009.14,19.90,261,10.98,5.156,13.884,0.8536,202.745
6000,-60,2,5,0.6766,0.58,5.27,31.16,0,14.24,4.957,10.614,0.9592,236.239
6000,-50,0,5421,536.4478,481.09,82.31,31.63,68,19.81,7.885,8.997,0.3511,147.652
6000,-50,1,2729,499.1224,329.70,1262.31,34.23,173,18.67,7.514,9.583,0.6832,275.840
6000,-50,2,548,84.5359,43.06,708.46,52.88,60,19.42,7.690,9.137,0.8120,347.330
6000,-40,0,4825,519.6273,423.80,88.78,40.96,58,26.96,10.606,6.071,0.3102,212.625
6000,-40,1,2569,461.3989,287.99,1068.17,45.74,96,26.44,10.371,6.278,0.5104,347.238
6000,-40,2,687,79.0187,44.41,845.63,62.68,45,24.73,9.686,6.971,0.6676,404.248
6000,-30,0,2435,403.0755,302.13,51.55,49.87,42,31.85,13.106,4.579,0.3167,310.486
6000,-30,1,3114,711.7650,482.66,1283.46,44.85,48,31.21,12.806,4.797,0.4469,432.298
6000,-30,2,2628,364.3769,123.12,5142.59,61.77,82,31.25,12.929,4.897,0.6530,639.278
6000,-20,0,1392,465.5786,412.48,24.98,60.31,0,35.45,15.285,3.729,0.2559,332.250
6000,-20,1,2406,1189.7811,1112.52,1068.39,49.58,6,34.39,14.685,3.978,0.4103,531.096
6000,-20,2,4421,477.3598,213.42,12874.39,58.07,213,33.55,14.300,4.322,0.7279,847.226
6000,-10,0,1692,759.9853,942.91,36.62,66.44,9,37.03,16.290,3.368,0.2894,423.583
6000,-10,1,2255,1793.3773,2302.14,1082.14,50.33,0,36.37,15.814,3.427,0.3975,620.691
6000,-10,2,4277,596.5463,378.36,14084.52,59.00,367,34.02,14.665,4.278,0.7730,930.590
6000,0,0,1717,599.8219,753.19,28.25,60.32,6,36.90,16.177,3.370,0.2461,368.969
6000,0,1,1910,1367.2693,1642.35,981.78,45.26,2,36.19,15.630,3.411,0.4075,632.616
6000,0,2,4740,1003.8160,771.74,13851.91,55.08,376,33.14,14.166,4.536,0.7453,844.194
6000,10,0,2634,463.0542,534.57,33.52,49.86,14,33.99,14.409,4.095,0.2389,288.532
6000,10,1,2663,950.5114,858.98,1362.93,36.11,202,33.46,13.985,4.097,0.4355,543.772
6000,10,2,4148,839.6962,556.00,10368.34,48.42,392,28.74,11.845,5.945,0.7392,649.052
6000,20,0,3181,298.9279,265.54,29.39,45.66,63,27.69,11.110,6.123,0.1763,136.974
6000,20,1,2567,659.0091,326.07,1323.88,32.59,245,27.24,10.760,6.101,0.4905,410.965
6000,20,2,2697,456.0629,184.65,5666.83,39.37,312,24.75,9.742,7.193,0.7382,517.242
6000,30,0,5049,387.9643,295.78,82.93,38.15,143,19.82,7.651,9.038,0.2370,129.392
6000,30,1,2644,480.3540,233.53,1176.79,19.29,165,22.01,8.224,7.775,0.5359,329.000
6000,30,2,1581,280.4982,168.13,2619.65,27.66,64,21.42,8.085,8.143,0.7454,420.142
6000,40,0,5416,348.3287,289.76,50.52,25.23,62,11.83,5.323,13.013,0.2239,81.985
6000,40,1,2157,428.5636,180.44,971.71,16.02,129,16.51,6.382,10.066,0.6726,281.455
6000,40,2,597,111.7738,25.34,787.93,20.84,50,16.90,6.411,9.815,0.8235,337.701
6000,50,0,4907,176.8435,200.48,12.37,14.60,12,3.58,3.639,18.462,0.1791,40.459
6000,50,1,793,213.1607,56.12,327.51,12.95,15,10.62,4.836,13.384,0.8448,232.045
6000,50,2,16,1.1477,0.00,18.81,9.96,5,13.35,4.296,10.188,0.9425,258.558
6000,60,0,3848,77.4220,130.01,1.64,0.86,0,-4.34,2.230,24.299,0.1349,16.438
6000,60,1,7,4.7564,5.90,1.11,17.06,0,4.36,2.299,15.993,0.9362,113.451
6000,70,0,4656,52.6199,88.98,0.39,-13.56,0,-8.64,1.363,27.629,0.1418,10.805
6000,80,0,3564,57.6601,75.29,0.17,-24.43,0,-9.93,0.775,28.865,0.1577,9.701
7000,-60,0,4286,452.5837,524.28,110.91,18.01,84,6.79,3.950,15.749,0.5408,92.395
7000,-60,1,3444,750.1842,719.92,998.41,18.53,201,5.22,3.610,16.762,0.8892,143.417
7000,-60,2,4,0.0037,0.00,4.23,16.48,0,10.44,3.416,11.726,0.9585,167.495
7000,-50,0,5434,595.5206,591.99,82.38,20.13,93,14.77,5.668,10.746,0.3789,115.960
7000,-50,1,2717,473.3493,360.95,1255.20,19.51,138,13.74,5.432,11.376,0.7256,207.273
7000,-50,2,547,54.6155,43.54,705.11,16.52,8,14.78,5.619,10.772,0.8563,262.334
7000,-40,0,4836,587.8001,411.17,88.90,21.40,69,22.75,8.260,7.169,0.3401,180.639
7000,-40,1,2561,430.4555,210.22,1067.34,25.61,119,22.63,8.252,7.299,0.5518,284.039
7000,-40,2,684,88.8490,59.58,841.40,17.43,44,20.74,7.497,8.125,0.7116,328.601
7000,-30,0,2450,409.9219,227.36,52.28,25.46,18,28.68,11.123,5.242,0.3452,277.730
7000,-30,1,3099,791.0968,474.89,1278.08,30.74,48,28.29,11.004,5.454,0.4840,380.825
7000,-30,2,2628,372.2951,215.15,5147.12,22.28,181,28.53,11.218,5.486,0.6964,566.943
7000,-20,0,1393,423.4631,386.81,24.89,14.88,15,32.79,13.482,4.150,0.2726,325.046
7000,-20,1,2403,1418.4584,1336.68,1065.82,34.28,122,32.64,13.529,4.333,0.4347,496.256
7000,-20,2,4423,637.7624,355.76,12905.55,25.54,371,31.88,13.180,4.625,0.7611,789.482
7000,-10,0,1691,783.6633,1093.66,36.14,12.65,63,35.53,15.183,3.517,0.2931,436.958
7000,-10,1,2256,1942.4155,2556.22,1081.30,33.54,76,35.72,15.373,3.549,0.4046,615.957
7000,-10,2,4277,704.5754,536.69,14136.30,23.56,319,33.52,14.258,4.301,0.7790,931.796
7000,0,0,1719,637.3129,857.93,28.16,8.76,9,36.40,15.735,3.311,0.2377,400.613
7000,0,1,1909,1497.9720,1869.00,980.74,33.19,56,36.68,15.949,3.303,0.3931,662.385
7000,0,2,4739,1359.8659,1162.42,13900.10,18.25,396,33.70,14.426,4.310,0.7247,907.523
7000,10,0,2632,582.5115,669.99,32.97,-1.21,74,34.42,14.630,3.853,0.2214,329.707
7000,10,1,2672,965.2002,850.84,1364.42,29.17,58,35.09,15.006,3.703,0.4046,598.807
7000,10,2,4141,952.3421,693.08,10394.29,18.08,424,30.71,12.893,5.338,0.7032,726.686
7000,20,0,3186,291.9718,276.32,29.59,-8.36,68,29.22,11.948,5.544,0.1630,159.797
7000,20,1,2564,455.4469,224.59,1322.57,17.88,179,30.06,12.294,5.256,0.4556,467.651
7000,20,2,2695,372.9219,196.48,5679.41,13.17,200,27.88,11.311,6.138,0.6986,595.186
7000,30,0,5055,366.9250,320.15,82.61,-8.26,69,22.94,9.054,7.799,0.2230,149.400
7000,30,1,2642,435.7124,211.12,1178.54,11.69,115,26.00,10.135,6.405,0.5046,373.873
7000,30,2,1577,286.9379,78.28,2617.67,-1.18,105,24.82,9.667,6.892,0.7113,488.520
7000,40,0,5418,360.3078,266.30,50.14,-12.57,55,16.12,6.620,10.885,0.2152,91.151
7000,40,1,2152,290.6822,97.28,968.29,-3.94,64,20.75,7.994,8.294,0.6475,316.735
