step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err
11000,8292,2069,60683,122016,110350,60473,860,21449,94,0,213138,2603096,34573.408,25689.577,1.1715,10083.465,0.055,0.760,0.099,0.086,0.508,0.367,183,0.0904,0.6534,0.063,14.2,42.3,72.1,31.42,4.47,8.64,0.50,17.82,6.72,1.291,0.209,0.323,0.327,6.725,0.280,0.0034,81,360,579,13394,70,18,0.262,4662,236,1580,6476,364,1380,6548,3.75,10.76,17752,21.1895,81399,21998,291977,1435.0,-0.0,752558,11.770,2617220.592,1.87e-14,0.00002,36.81,42504,25.919,2.285,23.261,0.374,25.923,3869,1020,3403,0.1712,0.996,1.186,1.770,1.189,0.966,1.503,7441.915,12918.024,18329.161,7387.791,18939.921,9810.191,956.606,4839.315,0.519,0.536,0.482,0.514,0.450,0.508,46627,30757,0.6731,0.1243,0.2612,0.9996,0.0371,0.0534,0.4789,1.0091,0.9884,0.2185,0.0253,0.0383,0.0000,0.8192,0.9666,0.0618,0.5808,0.9153,0.00356,1932,0.9994,0.8445,0.9025,0.9984,0.0371,0.0534,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0481,5.2892,4.5117,0.0396,0.0769,0.0699,0.114,0.118,0.048,0.124,1856,0.1052,0.0057,0.0044,0.00274,0.00044,0.00066,23.72,26.51,27.79,1950.4204,0.0948,26.7494,6.2915,5.4781,1100793,1511293,1.9906,0.0478,2878.5,1950.4204,23.27,0,0,0,0,0,0,6086,15606.112,14006.204,0.9512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-14
12000,9545,2224,90949,214193,198439,121543,1701,25599,127,0,286727,3727735,53918.389,37080.944,1.1093,17202.320,0.056,0.759,0.113,0.073,0.544,0.348,161,0.0898,0.6647,0.082,16.3,43.8,75.5,33.81,4.01,9.68,0.39,19.72,6.89,1.270,0.217,0.284,0.290,6.899,0.297,0.0031,71,313,631,14750,67,16,0.295,5230,214,1882,7449,332,1569,7644,3.75,10.42,16242,21.4574,81544,15887,272550,3817.1,-0.0,766258,13.412,2617220.592,2.67e-14,0.00016,13.20,77233,35.356,2.244,32.608,0.505,35.359,4200,1338,4007,0.1895,0.991,1.166,1.806,1.201,0.975,1.441,15747.053,22108.821,21146.643,15669.087,34304.979,11516.112,1577.787,6784.725,0.513,0.567,0.558,0.516,0.548,0.609,39140,49098,0.5207,0.1220,0.1880,0.9990,0.0299,0.0427,0.4971,0.8467,0.8777,0.1852,0.0352,0.0430,0.0000,0.0000,0.8131,0.2074,0.5621,0.8825,0.00355,4944,0.9987,0.7852,0.7778,0.9980,0.0299,0.0427,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0208,5.2133,4.6954,0.0393,0.0555,0.0530,0.085,0.087,0.053,0.100,1840,0.0904,0.0029,0.0022,0.00296,0.00091,0.00096,27.08,26.69,27.44,2067.2929,0.1153,50.4865,6.1882,7.2235,1102323,1508808,2.2426,0.0515,2759.7,2067.2929,20.66,0,0,0,0,0,0,8088,19878.624,17817.002,0.9518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.03e-15
13000,9080,2216,46333,81964,72069,35075,556,19477,52,0,196289,2327998,26449.740,21288.437,1.1525,7149.449,0.047,0.809,0.077,0.067,0.506,0.372,85,0.0733,0.6331,0.072,22.0,45.8,74.4,35.14,4.52,10.12,0.48,20.03,6.84,1.250,0.220,0.328,0.335,6.856,0.292,0.0036,100,405,562,6980,50,18,0.220,5071,159,1931,6990,368,1809,6903,3.50,10.83,17335,20.2688,81641,21775,269461,1799.0,-0.0,778219,10.922,2617220.592,2.56e-14,0.00033,16.86,28622,21.646,2.222,18.993,0.432,21.650,4389,1296,3395,0.1812,0.991,1.162,1.812,1.187,0.962,1.443,5220.018,8553.618,16111.213,5187.774,12300.203,10254.927,766.834,3117.227,0.500,0.528,0.500,0.439,0.373,0.446,47115,19874,0.5848,0.1125,0.2104,0.9994,0.0322,0.0674,0.4948,0.8954,0.8196,0.2043,0.0261,0.0442,0.0000,0.1956,0.9355,0.0110,0.5946,0.9019,0.00359,1837,0.9989,0.7743,0.7456,0.9984,0.0322,0.0674,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0139,5.2302,4.9496,0.0358,0.0564,0.0530,0.135,0.063,0.077,0.084,1647,0.1108,0.0050,0.0044,0.00282,0.00022,0.00057,23.64,25.91,26.54,1856.1199,0.1072,17.8392,6.1572,4.7648,1103662,1507743,2.2092,0.0477,2855.9,1856.1199,16.50,0,0,0,0,0,0,3911,14138.988,12831.591,0.9556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.64e-15
14000,10320,2185,66049,127913,115167,61307,557,22154,65,0,249637,2634708,41008.241,28448.730,1.1504,10499.998,0.058,0.790,0.064,0.088,0.505,0.368,119,0.0755,0.6217,0.078,22.0,47.4,75.5,36.19,4.55,10.01,0.54,21.10,6.79,1.269,0.218,0.337,0.343,6.567,0.277,0.0036,73,353,631,8621,20,18,0.281,5445,156,2002,8162,374,2151,7795,5.25,11.59,15070,20.8164,81923,21219,262131,2913.0,-0.0,791523,11.620,2617220.592,1.78e-16,0.00076,27.63,45944,27.925,2.247,25.150,0.528,27.928,4998,1745,3577,0.2007,0.993,1.166,1.872,1.239,0.973,1.454,9973.673,14305.135,21535.383,9929.929,20042.927,12426.615,1038.445,4483.673,0.500,0.544,0.488,0.494,0.440,0.493,50296,33143,0.5856,0.0998,0.1930,0.9996,0.0334,0.0676,0.4818,0.7990,0.7998,0.1939,0.0478,0.0456,0.0000,0.5193,0.9276,0.1865,0.6638,0.9070,0.00354,2339,0.9984,0.7968,0.7646,0.9983,0.0334,0.0676,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1503,5.6290,5.1247,0.0323,0.0613,0.0558,0.125,0.077,0.187,0.073,2001,0.0888,0.0061,0.0045,0.00278,0.00038,0.00056,26.80,26.61,26.70,2082.5197,0.1189,30.4519,6.4429,5.1770,1104682,1505951,2.1879,0.0515,2726.9,2082.5197,21.74,0,0,0,0,0,0,5107,17948.732,16253.278,0.9515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.87e-14
15000,9299,2004,64292,138137,127170,73051,794,19820,80,0,208891,2607331,40826.930,28266.583,1.1754,12920.697,0.057,0.770,0.093,0.080,0.518,0.367,152,0.0724,0.6219,0.106,20.6,42.8,71.1,32.86,3.85,8.73,0.44,19.85,6.66,1.271,0.205,0.296,0.301,6.696,0.304,0.0032,77,349,634,7986,100,15,0.240,4544,185,1843,7271,364,1356,7579,5.25,11.35,14087,17.7666,81995,20563,251804,2125.7,-0.0,804983,11.177,2617220.592,2.28e-14,0.00011,9.13,44904,25.980,2.241,23.345,0.393,25.983,3638,1962,3699,0.2449,0.980,1.146,1.919,1.225,0.974,1.474,10864.955,16277.525,18203.084,10784.795,24759.748,9769.670,762.871,4813.345,0.505,0.564,0.510,0.468,0.521,0.574,49624,30919,0.6075,0.1377,0.2097,0.9995,0.0379,0.0540,0.4807,0.8758,0.8590,0.2175,0.0248,0.0383,0.0000,0.0000,0.8392,0.1165,0.5521,0.9034,0.00359,7920,0.9982,0.7555,0.7615,0.9983,0.0379,0.0540,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1276,5.3186,5.0546,0.0367,0.0448,0.0401,0.083,0.073,0.097,0.063,1717,0.0923,0.0035,0.0036,0.00292,0.00068,0.00071,25.57,25.81,26.59,1996.6938,0.1056,36.0676,6.0010,5.1762,1107054,1504422,2.2790,0.0506,2717.2,1996.6938,21.31,0,0,0,0,0,0,4857,15345.886,13844.167,0.9580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.21e-15
16000,8724,2000,74079,165406,151534,90555,772,24884,68,0,264462,3265925,46117.130,31857.021,1.1125,13469.122,0.055,0.809,0.092,0.044,0.517,0.370,160,0.0956,0.6434,0.069,19.0,41.9,70.8,30.71,4.05,9.18,0.32,17.16,6.28,1.322,0.217,0.319,0.323,6.121,0.280,0.0034,83,350,692,9258,49,16,0.141,4734,217,1381,7126,161,1451,7112,7.25,13.68,12462,18.1864,82142,18703,236698,2120.9,-0.0,818001,13.961,2617220.592,1.41e-14,0.00005,33.84,57192,30.900,2.256,28.152,0.492,30.903,3864,1566,3294,0.2056,0.983,1.162,1.956,1.288,0.956,1.535,11560.682,19017.498,20303.273,11483.172,27799.808,11456.932,1282.727,5648.241,0.492,0.551,0.523,0.503,0.495,0.601,44194,35139,0.6203,0.0802,0.1898,0.9994,0.0336,0.0470,0.4907,0.9251,0.8783,0.2261,0.0221,0.0371,0.0000,0.7541,0.9635,0.0119,0.5901,0.9354,0.00362,5642,0.9991,0.7558,0.6640,0.9983,0.0336,0.0470,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0451,5.4149,4.9356,0.0331,0.0430,0.0385,0.081,0.058,0.065,0.070,2298,0.1176,0.0037,0.0035,0.00267,0.00077,0.00086,23.62,26.10,27.62,2070.8954,0.1148,39.6745,6.8538,7.1069,1108598,1503559,2.0955,0.0468,2643.1,2070.8954,23.79,0,0,0,0,0,0,6623,18387.899,16498.188,0.9483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.25e-15
17000,8856,2405,60183,113836,101644,52976,677,21927,105,0,242125,2957578,33211.597,25868.843,1.1172,8961.992,0.044,0.838,0.063,0.055,0.517,0.369,94,0.0859,0.6409,0.062,22.0,45.5,76.8,31.87,4.25,10.18,0.22,17.21,6.30,1.407,0.224,0.339,0.347,6.918,0.286,0.0035,88,369,518,8555,67,19,0.210,5077,292,1806,6758,670,1419,6767,4.00,10.60,15263,19.2698,82358,20665,229488,1873.2,-0.0,823987,11.599,2617220.592,2.03e-14,0.00025,22.19,43463,26.282,2.238,23.557,0.486,26.285,4263,860,3733,0.1256,1.000,1.314,1.952,1.293,0.980,1.635,6756.678,14970.783,14206.320,6707.123,21260.147,10338.289,994.808,5573.753,0.483,0.572,0.526,0.376,0.409,0.539,45410,26395,0.6051,0.1114,0.2156,0.9998,0.0298,0.0469,0.4919,0.9569,0.8899,0.2021,0.0206,0.0449,0.0000,0.0858,0.9259,0.1737,0.5750,0.9026,0.00358,3674,0.9996,0.7958,0.7228,0.9988,0.0298,0.0469,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0729,5.4114,4.9850,0.0351,0.0369,0.0317,0.038,0.056,0.038,0.051,1860,0.1047,0.0050,0.0036,0.00270,0.00034,0.00071,26.34,26.06,27.51,1913.7980,0.1113,28.1945,6.1734,5.4258,1109304,1502221,1.9385,0.0520,2717.3,1913.7980,24.53,0,0,0,0,0,0,6090,16906.851,15133.210,0.9458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.25e-15
18000,9517,2387,64361,138949,125897,73706,882,22796,90,0,247307,3066420,37396.405,29220.256,1.1283,11780.461,0.048,0.830,0.068,0.055,0.517,0.368,113,0.0830,0.6363,0.061,22.0,45.0,70.4,32.79,3.45,8.47,0.34,20.53,6.47,1.366,0.192,0.266,0.269,6.891,0.277,0.0034,87,376,570,9250,70,21,0.225,5040,176,1724,7617,450,1638,7429,4.25,10.86,16631,20.2544,82396,20215,225667,2718.7,-0.0,829398,12.095,2617220.592,4.89e-14,0.00000,13.08,50214,28.082,2.241,25.247,0.594,28.085,4297,1358,3862,0.1952,0.984,1.193,1.957,1.303,0.967,1.577,9690.065,14866.647,16801.931,9640.932,22734.003,10334.381,1219.686,5885.728,0.480,0.577,0.521,0.473,0.517,0.581,47380,29540,0.5811,0.2469,0.1994,0.9996,0.0329,0.0515,0.5322,0.9148,0.8796,0.1714,0.0337,0.0365,0.0000,0.1593,0.9119,0.0625,0.5598,0.8806,0.00362,3500,0.9990,0.7569,0.7207,0.9982,0.0329,0.0515,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0476,4.9762,4.8894,0.0356,0.0548,0.0476,0.064,0.077,0.082,0.080,1934,0.1071,0.0042,0.0043,0.00277,0.00061,0.00080,23.64,26.41,27.62,1983.7271,0.1140,32.6682,6.2505,5.8444,1110804,1500314,2.2459,0.0556,2726.1,1983.7271,17.46,0,0,0,0,0,0,5840,17439.795,15635.688,0.9537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.85e-15
19000,11111,2184,71944,165992,152867,92813,1235,23218,90,0,229944,2972976,45375.444,30368.385,1.1237,14218.433,0.069,0.769,0.059,0.103,0.518,0.367,107,0.0691,0.6429,0.071,19.4,42.9,75.0,35.27,3.20,8.04,0.41,23.62,6.78,1.234,0.182,0.263,0.267,6.482,0.266,0.0033,81,349,590,8285,45,21,0.200,5477,107,1546,9458,398,1941,8772,5.75,11.35,15281,19.8513,82609,15534,216926,4880.3,0.0,836717,12.571,2617220.592,9.79e-15,0.00037,30.48,59503,30.550,2.250,27.584,0.716,30.553,4430,2199,4482,0.2684,0.913,1.111,1.928,1.199,0.938,1.413,13043.561,17503.533,19720.333,12968.131,26905.413,10204.914,1047.131,4897.907,0.478,0.583,0.518,0.534,0.541,0.594,44080,34977,0.5288,0.1367,0.1707,0.9995,0.0367,0.0502,0.5011,0.8309,0.8805,0.1644,0.0198,0.0298,0.0000,0.6944,0.9380,0.1394,0.7023,0.9195,0.00359,4877,0.9987,0.7307,0.7540,0.9984,0.0367,0.0502,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0175,5.3325,5.1658,0.0358,0.0475,0.0397,0.084,0.059,0.069,0.076,2067,0.1074,0.0046,0.0030,0.00283,0.00074,0.00084,26.61,28.10,28.05,1948.0929,0.1131,40.1989,6.2395,6.3320,1111876,1498401,2.2269,0.0511,2768.8,1948.0929,20.27,0,0,0,0,0,0,5121,16149.952,14548.200,0.9607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.09e-14
20000,11351,2075,64655,128132,116266,62685,792,21804,97,0,234313,2815070,36198.103,26869.938,1.1242,10406.250,0.052,0.812,0.061,0.076,0.512,0.365,144,0.0701,0.6397,0.061,19.0,43.6,73.1,34.57,3.56,9.72,0.33,20.96,6.75,1.243,0.225,0.281,0.285,6.115,0.272,0.0034,81,357,501,8405,42,23,0.288,5826,915,2196,8240,484,2308,8559,7.25,12.91,15861,19.1327,82739,16299,208864,2548.0,-0.0,842828,12.029,2617220.592,3.06e-14,0.00015,7.90,44665,26.206,2.238,23.350,0.618,26.209,5262,2454,3635,0.2972,0.915,1.095,1.901,1.257,0.948,1.421,9765.621,13774.064,16492.614,9717.227,20394.512,9700.747,1237.116,5525.824,0.485,0.567,0.506,0.444,0.441,0.548,41255,31006,0.6107,0.2886,0.2618,0.9998,0.0326,0.0517,0.5362,0.8438,0.8270,0.1661,0.0317,0.0487,0.0000,0.0000,0.6849,0.1415,0.5713,0.8864,0.00360,3945,0.9981,0.7031,0.7023,0.9984,0.0326,0.0517,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9091,4.9217,4.8803,0.0345,0.0472,0.0415,0.077,0.054,0.069,0.062,1749,0.1082,0.0036,0.0030,0.00272,0.00066,0.00087,25.11,27.22,27.41,1967.3690,0.1084,30.4198,6.1255,5.9039,1113133,1497379,2.1000,0.0543,2787.7,1967.3690,19.12,0,0,0,0,0,0,5814,16463.687,14781.605,0.9556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.19e-14
21000,10219,1881,65990,133593,120784,66694,909,22430,85,0,242373,2540495,36991.636,28137.704,1.1129,11278.573,0.055,0.808,0.068,0.068,0.483,0.386,131,0.0792,0.6311,0.063,19.0,43.7,73.4,33.90,4.10,9.97,0.37,19.46,6.84,1.228,0.227,0.328,0.334,6.012,0.255,0.0037,79,329,473,9112,46,25,0.228,5178,173,1570,8476,445,2057,7717,7.75,13.24,15455,18.7633,82834,17450,202809,2266.7,-0.0,849676,11.383,2617220.592,4.55e-14,0.00003,26.75,43780,25.866,2.253,23.163,0.450,25.869,4644,2305,3270,0.2797,0.984,1.101,1.854,1.202,0.980,1.440,9349.140,13790.468,18043.383,9273.342,20953.484,11010.749,1149.754,4698.628,0.479,0.530,0.456,0.488,0.439,0.542,39904,31230,0.5887,0.1598,0.2139,0.9999,0.0332,0.0521,0.5008,1.0139,0.8504,0.1901,0.0342,0.0461,0.0000,0.5971,0.9451,0.0290,0.5593,0.9051,0.00362,6482,0.9991,0.9025,0.7273,0.9981,0.0332,0.0521,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1113,5.4206,5.1969,0.0320,0.0496,0.0392,0.045,0.088,0.081,0.043,1679,0.0854,0.0038,0.0037,0.00286,0.00073,0.00108,23.94,27.15,27.39,2134.6591,0.1177,30.5311,6.1175,5.2658,1114592,1496611,2.2764,0.0540,2654.9,2134.6591,21.22,0,0,0,0,0,0,5216,16859.131,15234.860,0.9549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.89e-14
22000,7933,1857,57950,120086,109333,61422,714,22315,85,0,204129,2745874,36581.570,24220.744,1.1794,9173.395,0.084,0.793,0.062,0.060,0.523,0.358,118,0.0915,0.6359,0.065,18.0,43.3,75.4,33.92,4.39,10.29,0.26,18.98,6.69,1.215,0.231,0.366,0.372,6.344,0.283,0.0036,91,371,581,9550,42,27,0.177,4229,286,1067,6580,195,1042,6696,6.75,13.24,16186,18.9821,83017,17104,197884,1586.8,-0.0,855424,12.665,2617220.592,3.56e-15,0.00021,27.87,40834,25.051,2.244,22.494,0.313,25.054,3403,1606,2924,0.2353,0.980,1.121,1.603,1.214,0.965,1.353,10491.600,13404.000,16267.364,10436.577,19051.023,9778.461,1261.234,4007.655,0.514,0.581,0.485,0.465,0.470,0.575,39467,28146,0.6132,0.1114,0.2058,0.9997,0.0343,0.0520,0.4673,0.8629,0.8207,0.2234,0.0392,0.0422,0.0000,0.4692,0.9262,0.1311,0.5857,0.9380,0.00360,3585,0.9988,0.7299,0.7180,0.9983,0.0343,0.0520,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0570,5.3181,5.3055,0.0332,0.0405,0.0339,0.038,0.073,0.033,0.059,1903,0.1179,0.0052,0.0051,0.00293,0.00068,0.00079,27.11,27.31,27.52,2008.3068,0.1065,29.7828,6.3682,6.2972,1116544,1495920,2.0139,0.0491,2658.8,2008.3068,26.43,0,0,0,0,0,0,4202,15047.349,13638.040,0.9506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.04e-15
23000,7323,1946,54215,105383,95288,50440,728,20156,68,0,207247,2355344,31447.934,23752.741,1.1489,8871.589,0.064,0.799,0.073,0.064,0.505,0.368,165,0.0954,0.6271,0.056,21.7,47.6,80.1,37.10,4.67,11.26,0.42,20.75,6.80,1.244,0.231,0.386,0.393,7.208,0.334,0.0036,84,357,573,9344,95,27,0.172,4041,311,1609,5403,582,1469,5272,5.75,12.21,17915,20.7347,83082,19526,199020,1941.3,-0.0,857012,10.988,2617220.592,4.71e-14,0.00055,12.44,34202,22.331,2.244,19.823,0.264,22.334,3938,1093,2292,0.1999,0.988,1.141,1.681,1.232,0.973,1.394,8333.388,10835.273,15354.605,8283.315,16681.602,10227.689,1323.229,3330.234,0.489,0.539,0.503,0.419,0.446,0.553,43657,24492,0.5973,0.1259,0.2085,1.0000,0.0352,0.0585,0.4912,0.8758,0.7886,0.1852,0.0191,0.0494,0.0000,0.0000,0.9025,0.0582,0.5453,0.8960,0.00362,4578,0.9993,0.7744,0.7556,0.9980,0.0352,0.0585,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0031,5.1933,5.1918,0.0341,0.0580,0.0519,0.059,0.105,0.072,0.093,1523,0.0905,0.0048,0.0051,0.00283,0.00049,0.00069,23.33,26.18,26.15,2015.4424,0.1139,25.2433,6.0312,4.9565,1117144,1495261,1.9001,0.0547,2660.4,2015.4424,20.78,0,0,0,0,0,0,4008,14881.152,13545.197,0.9562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.25e-15
24000,9427,2235,73650,156658,144153,82367,641,21180,82,0,258363,2752293,45835.726,29947.838,1.1067,12077.226,0.075,0.787,0.077,0.062,0.514,0.361,167,0.0843,0.6265,0.066,19.8,44.9,80.3,35.16,4.27,10.02,0.43,20.44,6.59,1.315,0.220,0.343,0.349,6.720,0.270,0.0033,66,322,520,9808,39,27,0.203,4987,153,2127,7147,295,1545,7587,4.50,10.92,16229,20.8955,83243,16828,194208,3919.6,-0.0,861882,11.475,2617220.592,3.01e-14,0.00010,34.54,52932,27.429,2.235,24.685,0.509,27.432,4021,1453,3953,0.1868,0.995,1.165,1.990,1.214,0.971,1.543,11831.163,18043.724,20572.712,11789.504,25550.737,10487.567,1292.772,6090.273,0.505,0.547,0.504,0.537,0.491,0.540,41433,35022,0.6273,0.1517,0.2211,0.9998,0.0326,0.0538,0.4507,0.9317,0.8084,0.1948,0.0484,0.0388,0.0000,0.7958,0.9543,0.0943,0.6188,0.8948,0.00360,7741,0.9984,0.8206,0.7117,0.9983,0.0326,0.0538,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0256,5.2753,5.1131,0.0331,0.0542,0.0453,0.053,0.091,0.055,0.084,1602,0.0911,0.0045,0.0041,0.00285,0.00063,0.00079,26.41,26.09,27.03,2084.6468,0.1170,37.6157,5.8843,5.5904,1118317,1492827,2.2319,0.0584,2594.6,2084.6468,20.88,0,0,0,0,0,0,5919,17870.612,16147.822,0.9477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.61e-15
25000,9997,2223,68044,126770,113216,58111,615,22770,94,0,291389,2899405,37832.570,31138.993,1.1140,10851.061,0.069,0.828,0.047,0.056,0.505,0.365,103,0.0870,0.6236,0.061,19.0,46.4,79.1,35.87,4.09,10.66,0.28,20.84,6.82,1.282,0.227,0.333,0.339,6.178,0.287,0.0035,81,343,541,11286,36,27,0.153,5364,161,2238,7598,280,1670,8047,6.00,12.07,17144,19.5684,83334,18053,190897,2827.4,-0.0,865885,11.795,2617220.592,3.04e-14,0.00084,9.41,45930,28.116,2.270,25.339,0.507,28.120,4103,2185,3709,0.2468,0.966,1.141,1.957,1.258,0.951,1.505,9269.494,16040.935,15565.805,9238.326,23879.499,11429.122,1399.509,7459.301,0.506,0.548,0.482,0.393,0.434,0.507,41081,29328,0.5503,0.1218,0.1714,1.0000,0.0312,0.0458,0.4681,0.8124,0.8292,0.2037,0.0220,0.0458,0.0000,0.0000,0.6672,0.1483,0.6221,0.9061,0.00361,6212,0.9985,0.7609,0.7390,0.9987,0.0312,0.0458,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9541,5.0303,5.0185,0.0332,0.0473,0.0332,0.043,0.057,0.046,0.066,1622,0.0964,0.0053,0.0026,0.00307,0.00058,0.00081,25.81,26.57,26.35,2191.0131,0.1255,33.3384,6.2062,5.5892,1119871,1491292,2.1114,0.0518,2448.0,2191.0131,18.74,0,0,0,0,0,0,7448,20287.932,18248.956,0.9482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.03e-15
26000,9339,1985,58224,108967,97571,50069,674,21624,97,0,257539,2406468,34324.463,25690.111,1.1178,7697.601,0.058,0.832,0.051,0.058,0.480,0.388,113,0.0828,0.6210,0.064,17.7,45.8,81.9,34.45,4.25,11.85,0.47,17.87,6.77,1.280,0.241,0.381,0.389,6.167,0.283,0.0038,82,351,466,10103,34,24,0.248,5104,280,1791,7268,366,2029,6944,6.75,12.47,16493,19.7278,83441,19933,191559,2164.4,-0.0,869656,11.399,2617220.592,2.74e-14,0.00030,19.56,36938,24.126,2.239,21.476,0.410,24.129,4529,1524,3286,0.1819,1.000,1.170,1.898,1.262,0.970,1.450,8988.323,11260.246,17120.827,8962.210,15939.027,11496.235,1083.810,5412.465,0.481,0.540,0.440,0.453,0.449,0.478,44282,24909,0.5947,0.0777,0.2505,0.9999,0.0299,0.0489,0.4827,1.0381,0.7943,0.1822,0.0316,0.0505,0.0000,0.1862,0.9402,0.0356,0.5798,0.8928,0.00363,5013,0.9992,0.7648,0.7270,0.9985,0.0299,0.0489,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9235,5.2729,4.9558,0.0330,0.0540,0.0440,0.077,0.092,0.078,0.083,1682,0.0989,0.0046,0.0052,0.00270,0.00049,0.00066,23.99,26.29,26.89,2084.8597,0.1282,25.0751,6.1965,5.2026,1120642,1490961,2.0681,0.0545,2422.6,2084.8597,17.88,0,0,0,0,0,0,5557,17992.510,16317.511,0.9484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.51e-14
