step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err
11000,7935,1945,68691,126979,110543,57257,1031,22104,155,0,255496,2760993,27776.043,23348.898,0.9605,8010.487,0.061,0.796,0.092,0.051,0.505,0.358,351,0.1105,0.6660,0.056,14.5,31.8,57.7,23.78,1.70,7.40,0.45,14.24,6.34,1.524,0.213,0.203,0.211,5.509,0.299,0.0036,69,318,375,10795,38,32,0.074,4448,633,2175,5127,182,908,6845,4.00,12.56,44895,35.3232,81407,22138,364838,1470.9,-0.0,665480,8.260,2617293.567,8.72e-15,0.00075,36.81,52411,28.209,2.252,25.359,0.598,28.212,3881,1340,2714,0.2066,0.977,1.667,1.986,1.639,0.960,1.636,7577.729,8105.282,16407.198,7494.657,11884.675,9327.592,1694.231,4316.588,0.502,0.545,0.484,0.491,0.414,0.428,65374,34650,0.5181,0.1281,0.1847,0.9997,0.0369,0.0557,0.7444,1.0795,0.9895,0.1215,0.0146,0.0277,0.0000,0.8192,0.9666,0.0618,0.5808,0.9153,0.00356,997,0.9997,0.9232,0.8676,0.9973,0.0369,0.0557,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9039,4.9070,5.1768,0.0377,0.0819,0.0634,0.097,0.081,0.090,0.081,0,0.0000,0.0000,0.0000,0.00365,0.00039,0.00037,18.86,25.52,24.89,1272.0756,0.0816,19.6630,2.9880,5.2723,1098057,1515169,1.8337,0.0426,5815.6,1272.0756,23.27,0,0,0,0,0,0,10959,15338.411,13169.398,0.9436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-14
12000,9908,1817,69180,125124,108423,54807,1137,21450,335,0,272574,2690098,26889.776,23270.743,0.9337,7365.101,0.056,0.823,0.096,0.025,0.487,0.372,479,0.0920,0.6679,0.054,9.9,29.9,53.4,21.85,1.20,6.64,0.51,13.50,6.48,1.471,0.228,0.166,0.173,4.825,0.297,0.0036,66,310,348,14023,32,28,0.134,5308,744,2603,6561,215,1303,8390,5.00,13.64,48781,37.0018,81551,22305,362676,2275.3,0.0,668303,7.522,2617293.567,2.83e-14,0.00134,13.20,53657,28.504,2.245,25.372,0.888,28.508,4434,1786,3688,0.2155,0.965,1.468,1.991,1.622,0.956,1.538,7512.052,8371.913,14284.550,7440.434,12529.894,8506.975,2080.641,5318.026,0.491,0.524,0.462,0.449,0.404,0.460,69141,29796,0.4972,0.1001,0.1410,0.9999,0.0416,0.0455,0.8240,1.0311,1.0019,0.0994,0.0145,0.0247,0.0000,0.0000,0.8131,0.2074,0.5621,0.8825,0.00355,1168,0.9983,0.8859,0.8740,0.9973,0.0416,0.0455,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0386,4.9064,5.2128,0.0405,0.0942,0.0877,0.107,0.135,0.135,0.124,0,0.0000,0.0000,0.0000,0.00404,0.00034,0.00038,22.24,25.39,24.71,1373.1041,0.0765,20.2325,2.6015,4.9209,1099216,1513523,2.0635,0.0457,5800.1,1373.1041,20.66,0,0,0,0,0,0,14458,15905.642,13419.553,0.9441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.03e-15
13000,10386,2002,73574,133700,116173,59342,784,23846,259,0,281199,3042069,30174.697,25644.284,0.9916,8216.922,0.052,0.831,0.091,0.025,0.493,0.370,358,0.0948,0.6326,0.057,13.6,31.4,53.9,22.03,1.37,7.25,0.50,12.91,6.50,1.515,0.229,0.176,0.186,4.498,0.257,0.0036,76,339,337,12473,6,24,0.156,5867,355,2550,7481,130,1170,9086,5.50,14.34,48454,38.0810,81640,23365,360791,2807.3,-0.0,672646,8.446,2617293.567,3.10e-14,0.00043,16.86,58912,31.635,2.233,28.399,1.003,31.638,4619,1857,3910,0.2118,0.984,1.669,1.992,1.679,0.964,1.582,6165.757,8802.091,20057.344,6113.886,12220.389,11494.557,1117.400,4815.404,0.529,0.518,0.430,0.480,0.343,0.439,70826,34959,0.4570,0.0726,0.1762,0.9999,0.0412,0.0459,0.8240,1.0493,0.9876,0.1160,0.0105,0.0300,0.0000,0.1956,0.9355,0.0110,0.5946,0.9019,0.00359,939,0.9991,0.9076,0.9110,0.9977,0.0412,0.0459,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0107,4.8679,5.3403,0.0331,0.1041,0.0945,0.089,0.158,0.152,0.097,0,0.0000,0.0000,0.0000,0.00379,0.00021,0.00048,13.46,25.39,26.21,1469.4115,0.0971,18.5444,3.1720,5.2738,1100262,1512342,2.0123,0.0404,5708.4,1469.4115,16.50,0,0,0,0,0,0,13093,17427.362,14785.079,0.9377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.64e-15
14000,11161,1918,78723,145128,127419,64863,1542,22538,581,0,287751,3068453,31765.015,26372.063,0.9872,8617.714,0.059,0.838,0.084,0.019,0.495,0.368,417,0.0876,0.6517,0.043,12.7,31.7,54.8,23.12,1.43,6.99,0.51,14.18,6.33,1.506,0.222,0.201,0.209,4.856,0.268,0.0034,64,310,332,16706,49,30,0.114,6170,1478,1725,7958,269,992,9900,6.25,14.55,49537,37.5514,81913,22677,357086,2762.6,-0.0,676497,8.106,2617293.567,5.39e-14,0.00008,27.63,63813,32.777,2.252,29.396,1.128,32.780,5035,1945,4181,0.2034,0.978,1.589,1.996,1.661,0.956,1.575,7589.741,10633.280,17911.680,7511.246,14959.803,10718.607,1183.225,5852.517,0.507,0.545,0.462,0.477,0.419,0.435,71033,39248,0.4434,0.0724,0.1656,0.9994,0.0427,0.0353,0.7934,0.9058,0.9390,0.1127,0.0129,0.0320,0.0000,0.5193,0.9276,0.1865,0.6638,0.9070,0.00354,917,0.9995,0.8066,0.8403,0.9970,0.0427,0.0353,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9387,5.1674,5.2042,0.0344,0.1010,0.0875,0.081,0.135,0.169,0.082,0,0.0000,0.0000,0.0000,0.00380,0.00028,0.00074,25.51,25.38,26.48,1396.1341,0.0872,22.7036,3.1026,5.0030,1101328,1510697,2.0151,0.0433,5687.9,1396.1341,21.74,0,0,0,0,0,0,14664,17754.349,15016.733,0.9372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.87e-14
15000,10824,1998,62939,114441,99835,50675,827,21469,370,0,235293,2446355,26061.320,21423.541,0.9822,6979.360,0.055,0.813,0.106,0.027,0.480,0.379,509,0.0780,0.6352,0.047,15.0,33.7,57.1,29.08,1.56,7.16,0.58,19.78,6.53,1.297,0.221,0.218,0.223,4.834,0.229,0.0038,77,333,293,11414,28,27,0.201,5743,1463,2664,6697,234,2125,8465,3.25,11.99,49954,36.5474,81969,23438,357545,2284.0,0.0,678513,7.716,2617293.567,2.47e-14,0.00038,9.13,48941,27.410,2.280,24.253,0.878,27.414,6230,2101,2493,0.3080,0.850,1.153,1.978,1.383,0.904,1.412,6743.577,6922.112,15983.508,6665.151,10392.021,9495.447,952.148,3996.585,0.513,0.514,0.420,0.470,0.428,0.418,73494,29927,0.5046,0.2318,0.2638,0.9997,0.0434,0.0461,0.7455,0.7708,0.8800,0.0809,0.0169,0.0214,0.0000,0.0000,0.8392,0.1165,0.5521,0.9034,0.00359,1157,0.9998,0.7226,0.8177,0.9972,0.0434,0.0461,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9465,5.4089,5.4049,0.0332,0.0973,0.0868,0.138,0.096,0.166,0.098,0,0.0000,0.0000,0.0000,0.00365,0.00035,0.00046,15.09,26.71,25.24,1487.0860,0.0777,17.2342,2.8532,4.8624,1101668,1510204,2.0974,0.0410,5619.5,1487.0860,21.31,0,0,0,0,0,0,10353,14444.181,12346.838,0.9491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.21e-15
16000,8379,2298,77004,164082,148398,85825,1253,23460,286,0,259814,3036843,37460.677,26670.258,0.9861,10657.459,0.048,0.786,0.126,0.041,0.521,0.347,476,0.1085,0.6514,0.056,16.0,33.9,60.6,26.10,1.97,8.36,0.63,15.14,6.19,1.454,0.237,0.305,0.312,5.218,0.266,0.0035,66,310,369,11860,18,28,0.122,4870,1216,1642,5521,71,1576,6732,3.25,11.75,44751,35.5055,82104,22007,350736,2251.6,-0.0,689037,8.518,2617293.567,2.58e-14,0.00005,33.84,68956,32.786,2.240,29.912,0.634,32.790,5248,1080,2051,0.2235,0.941,1.441,1.995,1.516,0.959,1.554,8756.596,9657.275,25311.643,8667.988,14138.504,11056.225,1492.758,3463.815,0.550,0.537,0.461,0.572,0.439,0.493,70469,42267,0.4338,0.1129,0.1654,0.9998,0.0444,0.0399,0.7175,0.9747,0.9669,0.1080,0.0110,0.0278,0.0000,0.7541,0.9635,0.0119,0.5901,0.9354,0.00362,2949,0.9998,0.8932,0.8858,0.9980,0.0444,0.0399,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9548,4.9845,5.4255,0.0346,0.1023,0.0802,0.146,0.097,0.141,0.138,0,0.0000,0.0000,0.0000,0.00407,0.00062,0.00059,11.07,25.03,24.79,1737.9988,0.0835,22.9896,3.2004,5.3175,1103293,1509733,1.9417,0.0368,5351.1,1737.9988,23.79,0,0,0,0,0,0,10487,16012.799,13850.359,0.9385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.25e-15
17000,7681,1716,76186,152260,136963,74580,1494,23151,225,0,254932,2770660,35332.775,24720.825,0.9795,9113.832,0.055,0.794,0.120,0.031,0.490,0.371,347,0.1191,0.6518,0.059,13.0,33.0,60.5,24.30,1.84,7.68,0.53,14.24,6.22,1.511,0.230,0.275,0.283,5.100,0.286,0.0036,66,312,391,15259,44,26,0.123,4285,833,1821,5027,491,1081,6109,5.75,14.37,43122,33.7221,82312,20747,341170,2272.0,0.0,698129,8.538,2617293.567,1.80e-14,0.00050,22.19,59813,29.884,2.252,27.138,0.494,29.888,4660,844,2177,0.1561,0.999,1.518,1.997,1.605,0.970,1.520,9141.703,10618.256,20275.689,9093.586,15077.332,10760.648,1147.225,3699.120,0.507,0.548,0.432,0.513,0.461,0.486,66608,41591,0.4725,0.1402,0.2026,0.9998,0.0440,0.0380,0.7529,1.0491,0.9663,0.1158,0.0119,0.0224,0.0000,0.0858,0.9259,0.1737,0.5750,0.9026,0.00358,1819,0.9995,0.8718,0.8235,0.9968,0.0440,0.0380,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2406,5.0237,5.4896,0.0342,0.1030,0.0877,0.105,0.090,0.163,0.104,0,0.0000,0.0000,0.0000,0.00383,0.00059,0.00050,19.12,24.94,25.54,1607.4216,0.0867,24.3371,3.1838,5.3540,1104791,1508709,1.8071,0.0403,5265.8,1607.4216,24.53,0,0,0,0,0,0,10098,15606.993,13506.943,0.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.25e-15
18000,11114,2232,73845,157454,142424,82393,1216,21984,190,0,244593,2904588,41474.156,25368.750,1.0349,9548.084,0.041,0.798,0.130,0.031,0.510,0.358,320,0.0788,0.6346,0.061,13.3,35.0,67.5,30.23,1.53,6.89,1.02,20.80,6.63,1.412,0.206,0.180,0.186,5.506,0.270,0.0034,70,320,421,13397,39,31,0.147,5745,1012,3276,6826,265,1903,8946,2.50,11.53,40788,33.8263,82344,18074,331398,4389.9,-0.0,704588,8.632,2617293.567,1.97e-14,0.00055,13.08,62966,32.624,2.254,29.366,1.003,32.627,5716,1461,3937,0.2416,0.913,1.369,1.988,1.456,0.935,1.524,11773.840,13388.879,20862.104,11696.321,18463.816,10237.228,1645.614,3937.824,0.491,0.563,0.500,0.519,0.476,0.564,61079,38466,0.4868,0.1533,0.2226,0.9998,0.0383,0.0409,0.6733,0.8698,0.8767,0.0799,0.0138,0.0234,0.0000,0.1593,0.9119,0.0625,0.5598,0.8806,0.00362,1137,0.9991,0.7852,0.7454,0.9970,0.0383,0.0409,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2306,5.3002,5.5878,0.0339,0.1396,0.1046,0.132,0.159,0.183,0.134,0,0.0000,0.0000,0.0000,0.00378,0.00067,0.00067,14.74,25.16,26.31,1686.6322,0.0865,30.3889,2.8961,5.7364,1105286,1506001,2.1255,0.0427,5138.0,1686.6322,17.46,0,0,0,0,0,0,8635,15820.666,13828.983,0.9473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.85e-15
19000,9116,1822,77119,168982,153835,90481,1382,21922,264,0,249452,2953751,39910.188,27705.190,1.0525,11295.312,0.051,0.776,0.137,0.037,0.521,0.348,397,0.0953,0.6432,0.063,10.0,31.9,57.9,24.13,1.52,6.63,0.78,15.19,6.47,1.405,0.220,0.224,0.231,5.013,0.274,0.0033,68,321,466,17792,41,25,0.268,4846,348,2199,6569,95,1319,7702,4.25,12.46,35665,32.3488,82551,18348,321398,3108.5,-0.0,718253,8.530,2617293.567,9.25e-15,0.00019,30.48,66372,32.278,2.247,29.400,0.631,32.281,4402,1466,3248,0.2096,0.979,1.305,1.997,1.511,0.958,1.463,8424.540,11278.051,26462.077,8383.289,16360.135,10901.745,1092.678,4415.455,0.526,0.571,0.484,0.584,0.455,0.503,57557,44735,0.4240,0.0991,0.1674,0.9999,0.0399,0.0417,0.7787,0.9720,0.9389,0.1093,0.0125,0.0320,0.0000,0.6944,0.9380,0.1394,0.7023,0.9195,0.00359,1898,0.9984,0.8734,0.8366,0.9981,0.0399,0.0417,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2227,5.0308,5.3083,0.0372,0.1027,0.0830,0.122,0.150,0.198,0.113,0,0.0000,0.0000,0.0000,0.00416,0.00061,0.00067,16.42,26.14,25.90,1735.3670,0.0895,24.9077,3.0042,5.5257,1107160,1505730,2.1081,0.0400,4984.3,1735.3670,20.27,0,0,0,0,0,0,10298,16409.878,14222.357,0.9425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.09e-14
20000,10784,1748,63867,121892,108316,57028,997,20497,239,0,229848,2495261,29065.755,22811.409,1.0275,8050.228,0.044,0.817,0.114,0.025,0.488,0.372,365,0.0785,0.6370,0.062,13.0,32.0,58.3,25.81,1.62,7.02,0.44,16.72,6.35,1.345,0.230,0.237,0.244,4.808,0.260,0.0036,72,335,376,14241,42,27,0.149,5802,1123,2406,7255,217,1042,9525,5.00,12.89,37073,32.6874,82660,20699,317890,3795.7,-0.0,722846,7.718,2617293.567,2.79e-14,0.00141,7.90,46995,25.865,2.251,22.723,0.892,25.868,4820,2143,3821,0.2361,0.953,1.213,1.999,1.517,0.951,1.348,7077.242,7803.517,18599.823,7009.538,11506.622,9608.531,1290.468,3862.182,0.512,0.504,0.442,0.517,0.382,0.445,60247,29333,0.3938,0.1186,0.1939,0.9996,0.0441,0.0479,0.7457,0.8571,0.9281,0.1202,0.0137,0.0275,0.0000,0.0000,0.6849,0.1415,0.5713,0.8864,0.00360,2859,0.9992,0.7741,0.7587,0.9971,0.0441,0.0479,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0688,5.1248,5.1741,0.0345,0.0728,0.0602,0.097,0.068,0.120,0.081,0,0.0000,0.0000,0.0000,0.00379,0.00029,0.00043,21.94,26.17,25.23,1651.4325,0.0783,18.7137,2.9846,4.7331,1107903,1504292,2.0093,0.0427,4927.9,1651.4325,19.12,0,0,0,0,0,0,9271,14761.181,12828.323,0.9406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.19e-14
21000,10774,2408,73388,155255,140287,80471,1396,21040,240,0,252514,2733262,36168.279,25553.032,0.9895,9936.689,0.048,0.810,0.107,0.036,0.505,0.360,446,0.0801,0.6249,0.053,14.0,33.0,60.3,28.97,1.83,7.04,0.66,19.44,6.71,1.306,0.221,0.229,0.237,5.397,0.267,0.0034,66,293,368,15232,47,25,0.234,5753,1814,2848,6112,408,1917,8449,1.50,9.00,34766,31.8169,82751,19893,313661,3409.3,-0.0,730663,7.816,2617293.567,2.06e-14,0.00057,26.75,57985,28.894,2.250,25.818,0.827,28.898,5914,2073,2787,0.3292,0.901,1.138,1.998,1.397,0.958,1.371,9656.178,9398.230,22366.685,9585.156,14153.127,9940.437,1467.551,4208.355,0.503,0.536,0.493,0.549,0.484,0.504,61083,37808,0.5189,0.1582,0.2269,0.9998,0.0447,0.0449,0.6854,0.8945,0.9206,0.0891,0.0202,0.0360,0.0000,0.5971,0.9451,0.0290,0.5593,0.9051,0.00362,3465,0.9995,0.8743,0.8236,0.9976,0.0447,0.0449,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1663,5.0315,5.3789,0.0348,0.1056,0.0807,0.088,0.118,0.173,0.087,0,0.0000,0.0000,0.0000,0.00373,0.00072,0.00063,18.22,24.64,24.89,1667.8380,0.0908,23.9147,3.0830,4.7334,1107981,1503772,2.2051,0.0433,4889.7,1667.8380,21.22,0,0,0,0,0,0,10845,15616.343,13508.707,0.9459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.89e-14
22000,8653,2355,70731,148203,133284,76073,1399,23228,268,0,232552,2859657,33170.301,24285.247,1.0136,9552.713,0.040,0.796,0.126,0.038,0.507,0.362,328,0.0995,0.6357,0.056,12.0,34.0,59.5,26.56,1.93,7.17,0.33,17.13,6.24,1.411,0.225,0.229,0.234,5.251,0.297,0.0036,75,336,374,15966,28,21,0.160,4556,1392,2058,5203,187,1374,7092,3.00,9.92,35324,30.3329,82926,18907,305521,2372.3,-0.0,738837,8.879,2617293.567,3.70e-14,0.00036,27.87,59195,30.371,2.254,27.473,0.644,30.375,4464,1361,2828,0.2508,0.924,1.362,1.999,1.506,0.943,1.486,8904.924,10500.726,18654.321,8860.628,15208.064,9923.830,1419.569,3389.135,0.492,0.552,0.503,0.503,0.505,0.546,58777,37307,0.4340,0.2841,0.2960,0.9999,0.0432,0.0464,0.7380,0.8601,0.9080,0.1139,0.0278,0.0349,0.0000,0.4692,0.9262,0.1311,0.5857,0.9380,0.00360,1629,0.9996,0.7190,0.7647,0.9974,0.0432,0.0464,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0621,4.9521,5.2977,0.0360,0.0666,0.0530,0.054,0.077,0.106,0.056,0,0.0000,0.0000,0.0000,0.00396,0.00070,0.00065,12.63,25.21,24.81,1524.5058,0.0840,24.2318,3.3136,5.5654,1110141,1502837,1.9630,0.0398,4989.4,1524.5058,26.43,0,0,0,0,0,0,10420,14732.534,12642.881,0.9392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.04e-15
23000,9304,1792,58394,105643,92497,46446,803,20393,295,0,221764,2384336,25555.309,20414.007,0.9796,6836.466,0.043,0.833,0.097,0.027,0.484,0.372,400,0.0896,0.6444,0.053,12.0,34.5,64.1,27.22,1.78,7.62,0.42,17.40,6.53,1.381,0.230,0.257,0.264,5.107,0.253,0.0037,79,342,314,11904,36,21,0.210,5383,748,2575,5981,424,1179,7701,5.50,13.56,38971,31.8023,82983,21447,303445,2290.5,-0.0,739247,7.426,2617293.567,2.31e-15,0.00019,12.44,43754,25.360,2.251,22.375,0.734,25.363,5236,1423,2645,0.2117,0.945,1.337,1.993,1.482,0.939,1.420,6484.632,8131.267,14372.761,6455.254,11563.760,9004.108,1343.494,3229.939,0.471,0.510,0.490,0.441,0.413,0.463,60584,25757,0.5143,0.1047,0.1756,1.0000,0.0314,0.0413,0.7221,0.8598,0.9016,0.1013,0.0209,0.0261,0.0000,0.0000,0.9025,0.0582,0.5453,0.8960,0.00362,2603,0.9994,0.7686,0.7569,0.9973,0.0314,0.0413,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9416,4.8197,5.0425,0.0380,0.0751,0.0593,0.065,0.114,0.115,0.064,0,0.0000,0.0000,0.0000,0.00352,0.00044,0.00050,15.32,26.86,25.50,1532.9121,0.0862,18.1674,2.9442,4.4819,1110501,1502033,1.8523,0.0460,5056.8,1532.9121,20.78,0,0,0,0,0,0,8695,13577.541,11734.001,0.9386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.25e-15
24000,8020,1784,64661,129119,115040,63374,1084,20515,203,0,211112,2540730,31547.084,22259.132,1.0092,8942.990,0.049,0.811,0.104,0.036,0.494,0.370,379,0.1037,0.6465,0.049,12.1,31.4,55.4,24.20,1.43,7.13,0.57,15.06,6.53,1.388,0.224,0.199,0.205,5.232,0.272,0.0035,68,327,376,12565,28,20,0.173,4495,654,2218,5148,93,914,7013,3.75,12.61,38345,32.3439,83131,21097,302462,2176.3,-0.0,745200,8.019,2617293.567,6.41e-14,0.00049,34.54,53360,27.769,2.244,24.978,0.547,27.772,3616,1342,3062,0.2289,0.975,1.328,1.993,1.531,0.972,1.402,7676.598,8109.628,20435.592,7634.835,12419.646,8023.979,1785.918,3506.246,0.483,0.491,0.510,0.561,0.390,0.458,63340,34318,0.5626,0.1238,0.2082,0.9999,0.0380,0.0455,0.7459,1.1822,1.0764,0.1048,0.0108,0.0226,0.0000,0.7958,0.9543,0.0943,0.6188,0.8948,0.00360,2885,0.9992,0.8842,0.8527,0.9969,0.0380,0.0455,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2623,4.7388,5.3296,0.0382,0.1024,0.0776,0.101,0.080,0.172,0.080,0,0.0000,0.0000,0.0000,0.00417,0.00045,0.00046,20.82,26.43,25.62,1525.1903,0.0767,20.1935,2.7630,5.2562,1112300,1501007,2.1763,0.0497,5137.3,1525.1903,20.88,0,0,0,0,0,0,8024,13316.142,11541.612,0.9430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.61e-15
25000,8471,1599,64480,118328,104587,52605,1243,19542,245,0,208943,2460150,27790.359,20542.036,1.0111,7337.894,0.047,0.827,0.093,0.032,0.484,0.377,317,0.0983,0.6558,0.054,8.0,29.1,58.0,23.73,1.42,7.22,0.32,14.77,6.59,1.372,0.241,0.204,0.209,4.809,0.287,0.0035,66,314,326,17776,58,19,0.192,4489,339,1826,6306,160,781,7530,5.50,13.53,40261,32.4562,83213,21425,302404,2286.2,-0.0,747114,7.584,2617293.567,1.42e-14,0.00110,9.41,48263,25.809,2.250,22.962,0.596,25.812,3404,1769,3298,0.2419,0.990,1.218,1.999,1.588,0.971,1.364,7237.180,7911.594,16665.524,7171.174,11291.555,9155.660,1267.432,2781.050,0.475,0.526,0.469,0.487,0.380,0.430,66193,34789,0.4104,0.1365,0.1918,0.9999,0.0347,0.0489,0.8178,1.0963,0.9753,0.1160,0.0156,0.0357,0.0000,0.0000,0.6672,0.1483,0.6221,0.9061,0.00361,926,0.9992,0.8875,0.8350,0.9968,0.0347,0.0489,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2664,4.9215,5.1668,0.0386,0.0621,0.0541,0.072,0.066,0.108,0.073,0,0.0000,0.0000,0.0000,0.00417,0.00033,0.00043,18.33,26.73,25.59,1528.9335,0.0793,18.6336,2.6613,4.9224,1113424,1499955,2.0639,0.0442,5192.2,1528.9335,18.74,0,0,0,0,0,0,8527,13204.142,11407.393,0.9392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.03e-15
26000,11276,1699,69360,128075,113340,57582,1133,21068,336,0,232832,2684795,29395.003,23169.777,1.0505,7883.294,0.048,0.822,0.095,0.035,0.499,0.363,338,0.0781,0.6437,0.064,8.9,32.6,59.6,25.04,1.79,6.53,0.44,16.28,6.25,1.397,0.213,0.267,0.274,4.512,0.263,0.0035,69,318,352,15972,44,19,0.233,5974,1730,2222,7324,209,1513,9554,5.50,12.70,43684,35.3748,83307,22063,301903,2752.2,-0.0,743855,7.766,2617293.567,4.11e-14,0.00153,19.56,51114,27.544,2.231,24.250,1.063,27.547,6011,1953,3312,0.2001,0.969,1.294,2.000,1.560,0.951,1.362,7276.523,9845.321,15937.377,7234.467,14106.453,10675.256,1200.730,3410.496,0.498,0.535,0.478,0.443,0.398,0.493,66249,33783,0.4515,0.1051,0.1845,0.9998,0.0314,0.0421,0.7941,0.9162,0.9725,0.1259,0.0131,0.0368,0.0000,0.1862,0.9402,0.0356,0.5798,0.8928,0.00363,1954,0.9997,0.8551,0.8641,0.9970,0.0314,0.0421,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1357,5.1355,5.3472,0.0343,0.0829,0.0705,0.093,0.092,0.135,0.083,0,0.0000,0.0000,0.0000,0.00378,0.00059,0.00059,18.58,26.09,25.76,1712.9878,0.0835,21.5133,2.8322,4.9342,1113276,1498858,2.0259,0.0468,5058.1,1712.9878,17.88,0,0,0,0,0,0,9414,15286.483,13207.626,0.9347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.51e-14
