step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,571,1.409,0.922,12.19,19196,19112,0,609,370,160013,333819.8,113788.6,0.174,0.532,0.128,0.165,172,47.27,20.42,0.75,3.12,12.64,8.60,0.32,1.23,22.14,15.05,0.04,0.33,0.264,0.143,427,0.028,0.040,0.953,0.002,0.005,53602,49602,7,0.466,0.271,0.086,1185512,0.221,2.244,0.099,20.39,19891,343,0.711,0.212,0.242,1892238,1.17,1.38,0.392,0.513,0.014,24.2,45.5,75.5,119.3,20472,0.078,0.00,0.0026,0.000,9,0.602,0.000,0.429,0.654,5.10,6.11,6.17,0.17,0.060,1.17,1.18,1.16,0.615,0.00267,10.97,12.9647,175.32,117420.7,140221.4,2.894,9.5777,58.400,0.000,0.998,0.454,17.8,27.717,25.179,2314,13359.7,12.23,29.825,7.02,5.166,140.9,1.475,0.134,2.01,11.1000,6338.1,0.4273,0.2716,35.85,1.334,0.265,1.5308,0.0000,0.523,0.119,0.483,0.0000,6.49,1.02,17,35,54,100,26.6514,0.0010,0.5184,0.0000,0.0000,11.2768,100.00,82.5785,265.0195,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0035,0.0016,0.000004,0,0.0750,0.0648,0.0282,100,322,780,0.0000,0.0000,0.0355,0.104,0.2946,0.0026,0.0987,0.0105,0.3137,0.0540,0.0000,0.00034,0.366,0.0115,0.301,0.033,0.32,0.086,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8625,0.0000,1.3135,0.00000,0.05815,0.6370,0.6363,0.3256,1.289,0.716,0.7881,1.0991,0.8121,0.0000,0.0000,0.0000,0.0000,0.1466,2.2247
20000,604,1.252,0.701,14.46,7340,6828,0,476,1,79366,98906.4,35041.9,0.071,0.769,0.071,0.088,193,34.19,13.65,0.26,1.08,8.91,6.57,1.45,2.94,13.73,7.87,0.05,0.43,0.250,0.142,478,0.023,0.079,0.914,0.002,0.005,8180,6573,2,0.368,0.439,0.356,595083,0.255,1.951,0.074,9.28,4289,445,0.442,0.147,0.197,706538,1.03,1.36,0.386,0.589,0.020,16.6,35.9,46.6,126.1,14704,0.056,0.00,0.0012,0.000,6,0.379,0.000,0.274,0.227,4.07,5.13,5.12,0.08,0.030,1.04,1.01,1.04,0.393,0.00218,1.51,1.3668,96.10,122198.1,140221.4,0.193,1.6242,20.075,0.000,1.000,0.454,17.7,9.342,8.644,1802,10034.8,10.79,7.251,5.68,1.208,122.5,0.282,0.140,1.98,8.8466,5343.4,0.5000,0.3563,24.34,1.480,0.396,0.4692,0.0000,0.518,0.131,0.541,0.0000,5.46,0.71,12,25,36,77,8.5131,0.0006,0.4934,0.0000,0.0000,2.8531,100.00,107.0485,242.7181,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0030,0.0014,0.000004,2,0.0507,0.0331,0.0353,88,279,1004,0.0000,0.0000,0.0005,0.001,0.1316,0.0039,0.0560,0.0232,0.4619,0.0576,0.0000,0.00047,0.560,0.0176,0.391,0.105,1.28,0.356,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6789,0.0000,1.0132,0.00000,0.11044,0.6761,0.6753,0.2841,1.367,0.419,0.8079,0.5079,0.1749,0.0000,0.0000,0.0000,0.0000,0.1221,1.9359
30000,528,1.552,1.062,21.78,18339,16451,0,1957,5,242864,205566.3,111643.0,0.094,0.794,0.046,0.066,175,42.35,17.61,0.75,2.58,10.07,6.38,0.27,1.27,11.33,7.36,0.03,0.27,0.237,0.120,400,0.034,0.070,0.911,0.000,0.019,24850,18040,5,0.172,0.686,0.081,1383764,0.204,2.438,0.118,20.06,13324,366,0.460,0.141,0.259,2265141,1.16,1.75,0.409,0.587,0.009,19.7,43.8,63.2,116.4,11836,0.045,0.00,0.0034,0.000,4,0.487,0.000,0.378,0.318,3.79,4.86,4.95,0.22,0.089,1.08,1.20,1.18,0.505,0.00450,7.11,4.4411,108.79,117048.8,140221.4,7.031,4.8450,42.365,0.000,0.994,0.360,10.9,18.668,29.782,2585,15741.9,9.05,15.798,5.41,3.972,270.6,1.169,0.136,1.99,8.5021,4489.1,0.5415,0.3619,22.42,1.883,0.260,1.5308,0.0000,0.462,0.207,0.430,0.0000,5.34,0.72,10,25,36,49,17.0003,0.0009,0.4167,0.0000,0.0000,12.6362,100.00,100.4380,359.2722,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0030,0.0013,0.000008,2,0.0601,0.0360,0.0227,91,292,895,0.0000,0.0000,0.0003,0.001,0.5107,0.0056,0.2012,0.0076,0.3933,0.1188,0.0000,-0.00170,0.155,0.0042,0.116,0.020,0.24,0.081,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7752,0.0000,1.1583,0.00000,0.06308,0.6862,0.6852,0.2709,2.097,0.646,0.7879,1.2153,0.4298,0.0000,0.0000,0.0000,0.0000,0.1017,2.4143
40000,691,1.811,0.844,22.59,5977,5467,0,343,1,58736,92903.7,30232.5,0.073,0.780,0.050,0.097,194,50.56,24.04,0.52,2.51,8.83,5.93,0.01,0.16,16.64,9.42,0.00,0.11,0.175,0.090,498,0.077,0.109,0.883,0.000,0.009,6692,4987,5,0.436,0.137,0.003,97255,0.181,2.170,0.092,8.63,4407,450,0.515,0.152,0.187,737608,1.09,1.53,0.401,0.590,0.001,23.4,49.3,73.5,175.4,17961,0.069,0.00,0.0008,0.000,3,0.415,0.000,0.346,0.230,4.04,5.23,5.23,0.11,0.036,1.07,1.07,1.11,0.426,0.00147,1.71,1.3256,146.48,117401.2,140221.4,0.192,1.7857,18.044,0.000,1.000,0.350,15.4,8.315,8.503,2102,12286.7,12.25,7.144,5.50,1.434,157.4,0.330,0.136,2.00,10.1584,7019.4,0.5689,0.4040,25.99,1.911,0.155,0.4692,0.0000,0.362,0.105,0.097,0.0000,5.61,0.84,12,25,36,81,7.6393,0.0000,0.4689,0.0000,0.0000,2.9535,100.00,105.6334,255.5718,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0025,0.0011,0.000002,3,0.0688,0.0391,0.0391,125,371,1243,0.0000,0.0000,0.0015,0.002,0.0753,0.0117,0.0381,0.0174,0.4733,0.0320,0.0000,-0.00027,0.033,0.0006,0.104,0.016,0.01,0.003,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7028,0.0000,0.9165,0.00000,0.06346,0.6129,0.6123,0.3010,1.528,0.524,0.8220,0.4178,0.1289,0.0000,0.0000,0.0000,0.0000,0.1405,2.1467
50000,672,1.239,1.158,26.20,19701,17166,0,2552,1,236289,215436.5,122296.1,0.130,0.735,0.065,0.071,156,43.27,23.64,1.02,2.61,8.61,8.95,0.17,1.01,11.10,6.64,0.01,0.14,0.195,0.120,560,0.039,0.055,0.940,0.001,0.003,24974,16484,9,0.164,0.400,0.048,71481,0.205,2.530,0.129,20.86,16713,375,0.518,0.149,0.185,2303938,1.15,1.36,0.378,0.622,0.009,20.0,41.7,67.9,263.7,14045,0.054,0.00,0.0029,0.000,9,0.470,0.000,0.405,0.275,3.58,4.76,4.72,0.21,0.098,1.19,1.12,1.15,0.488,0.00367,7.02,4.3805,149.86,112896.2,140221.4,4.719,5.4824,44.455,0.000,0.999,0.332,16.5,19.548,29.440,2789,17149.8,10.58,16.902,4.86,4.621,229.0,1.305,0.137,2.00,10.2984,6920.5,0.6669,0.4245,20.90,1.979,0.041,1.5308,0.0000,0.281,0.190,0.198,0.0000,5.08,0.95,10,21,32,133,17.6619,0.0003,0.5164,0.0000,0.0000,14.0006,100.00,95.8934,360.7296,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0028,0.0012,0.000004,1,0.0691,0.0536,0.0202,93,319,999,0.0000,0.0000,0.0001,0.000,0.3700,0.0058,0.1735,0.0074,0.4160,0.0925,0.0000,-0.00019,0.043,0.0009,0.034,0.006,0.15,0.048,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8625,0.0000,1.3033,0.00000,0.05041,0.6657,0.6648,0.2948,1.883,0.822,0.8051,1.2769,0.4397,0.0000,0.0000,0.0000,0.0000,0.1223,2.5092
60000,705,1.970,1.309,25.70,4349,4132,0,176,0,27394,71418.5,16298.5,0.151,0.671,0.079,0.099,175,45.68,18.13,0.87,2.87,7.82,6.00,1.01,3.60,14.17,6.93,0.00,0.08,0.171,0.098,492,0.028,0.142,0.844,0.000,0.014,4262,3340,4,0.423,0.380,0.132,102088,0.236,2.619,0.143,7.23,3274,437,0.595,0.239,0.088,446714,1.15,0.67,0.508,0.471,0.001,27.8,45.9,67.3,166.7,16830,0.064,0.00,0.0007,0.000,12,0.363,0.000,0.271,0.176,3.89,5.01,5.03,0.18,0.068,1.09,1.21,1.15,0.370,0.00094,1.10,0.9064,157.54,109897.5,140221.4,0.055,1.7531,13.822,0.000,1.000,0.270,12.6,6.609,7.847,3323,19289.4,17.21,5.566,5.14,1.434,308.3,0.172,0.138,2.01,9.6823,6826.0,0.5772,0.4470,23.87,1.895,0.170,0.4692,0.0000,0.309,0.189,0.237,0.0000,5.19,0.70,14,25,36,81,6.1603,0.0000,0.3617,0.0000,0.0000,3.8880,100.00,102.1160,233.9021,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0023,0.0011,0.000001,8,0.0800,0.0340,0.0582,135,398,1587,0.0000,0.0000,0.0000,0.000,0.0300,0.0131,0.0214,0.0085,0.5317,0.0206,0.0000,-0.00020,0.157,0.0032,0.028,0.003,0.64,0.132,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7569,0.0000,1.1209,0.00000,0.05381,0.6125,0.6120,0.3091,2.104,0.913,0.6752,0.3211,0.0921,0.0000,0.0000,0.0000,0.0000,0.1376,2.5849
70000,692,1.445,1.176,26.56,16607,15355,0,1255,0,159806,231189.2,90654.3,0.144,0.702,0.081,0.073,155,53.06,25.45,1.17,3.06,8.37,7.38,0.02,0.33,16.01,9.55,0.01,0.15,0.161,0.096,546,0.035,0.065,0.932,0.000,0.003,20146,14550,8,0.197,0.592,0.004,142978,0.229,2.515,0.129,21.86,13982,486,0.567,0.159,0.124,2163536,1.13,0.93,0.412,0.588,0.007,30.0,49.9,72.9,237.2,17692,0.067,0.00,0.0021,0.000,3,0.474,0.000,0.405,0.264,4.13,5.20,5.22,0.12,0.062,1.15,1.10,1.14,0.486,0.00308,8.03,3.9596,142.35,111595.0,140221.4,3.071,4.9259,46.469,0.000,0.998,0.418,16.6,21.257,29.000,2916,17332.3,9.56,18.147,5.03,4.154,224.6,1.177,0.136,2.00,10.9975,7610.3,0.6082,0.4414,25.57,1.988,0.029,1.5308,0.0000,0.307,0.161,0.134,0.0000,5.44,0.93,14,25,36,117,19.7174,0.0008,0.5231,0.0000,0.0000,14.1844,100.00,93.3977,320.8093,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0025,0.0011,0.000004,10,0.1302,0.0592,0.0357,125,384,1215,0.0000,0.0000,0.0001,0.000,0.2469,0.0156,0.1175,0.0087,0.4320,0.0691,0.0000,0.00014,0.172,0.0037,0.049,0.004,0.02,0.004,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7731,0.0000,1.2490,0.00000,0.04534,0.6279,0.6273,0.3278,1.743,0.866,0.7543,1.1391,0.3964,0.0000,0.0000,0.0000,0.0000,0.1439,2.4979
80000,773,1.792,1.091,26.21,4394,4212,0,82,0,25142,83459.6,15842.4,0.173,0.675,0.076,0.076,169,51.88,21.60,1.05,3.03,7.91,5.52,0.21,1.08,16.72,8.62,0.00,0.00,0.158,0.093,574,0.019,0.119,0.875,0.001,0.005,4012,3044,7,0.154,0.439,0.056,51486,0.214,2.400,0.118,8.04,3209,509,0.630,0.159,0.088,461184,1.10,0.79,0.488,0.512,0.000,31.5,49.6,73.4,174.1,20013,0.076,0.00,0.0006,0.000,6,0.351,0.000,0.255,0.146,4.13,5.19,5.22,0.08,0.039,1.08,1.08,1.13,0.357,0.00100,1.11,1.0689,147.96,111389.6,140221.4,0.153,1.8052,15.894,0.000,1.000,0.379,16.9,7.603,8.476,2819,15954.9,34.09,6.461,5.48,1.390,145.8,0.194,0.140,2.00,11.3264,8755.3,0.6082,0.4446,25.89,1.944,0.155,0.4692,0.0000,0.311,0.163,0.144,0.0000,5.40,0.77,16,25,36,91,7.0811,0.0001,0.4489,0.0000,0.0000,3.7353,100.00,100.5029,213.6242,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0022,0.0011,0.000001,19,0.1220,0.0453,0.0668,163,457,1678,0.0000,0.0000,0.0000,0.000,0.0394,0.0209,0.0254,0.0142,0.5478,0.0192,0.0000,0.00000,0.039,0.0007,0.074,0.014,0.20,0.056,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6834,0.0000,1.0058,0.00000,0.05405,0.5706,0.5702,0.3251,1.472,0.881,0.7620,0.3070,0.1142,0.0000,0.0000,0.0000,0.0000,0.1606,2.3765
90000,569,1.043,1.055,26.66,13958,13352,0,799,0,128629,213994.5,77954.0,0.157,0.675,0.089,0.079,153,44.54,17.83,0.54,1.35,8.81,6.25,0.36,1.44,14.20,7.94,0.01,0.11,0.196,0.096,465,0.018,0.049,0.951,0.000,0.000,16432,11346,10,0.218,0.497,0.081,221043,0.269,2.378,0.114,20.42,11575,586,0.606,0.154,0.134,1888857,1.05,0.81,0.420,0.580,0.007,26.0,46.0,65.9,242.0,13602,0.052,0.00,0.0026,0.000,2,0.466,0.000,0.405,0.244,3.94,5.07,5.08,0.09,0.056,1.06,1.03,1.06,0.477,0.00351,7.26,3.2069,90.05,114854.7,140221.4,4.246,3.9080,43.805,0.000,0.997,0.468,15.2,20.236,30.471,2638,15406.9,8.65,16.558,5.16,3.375,157.3,1.018,0.137,2.00,12.2308,6959.3,0.6621,0.4776,23.91,1.877,0.339,1.5308,0.0000,0.234,0.142,0.044,0.0000,5.28,0.84,14,24,36,121,18.7871,0.0000,0.5624,0.0000,0.0000,15.8028,100.00,93.7632,312.7283,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0023,0.0011,0.000003,11,0.1743,0.0615,0.0444,129,400,1431,0.0000,0.0000,0.0005,0.002,0.2025,0.0261,0.1131,0.0246,0.4365,0.0777,0.0000,-0.00020,0.028,0.0004,0.120,0.016,0.33,0.081,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7443,0.0000,1.2831,0.00000,0.05098,0.6256,0.6250,0.3054,1.479,0.847,0.7645,0.9844,0.3508,0.0000,0.0000,0.0000,0.0000,0.1187,2.3696
100000,440,1.872,0.605,20.07,4904,4825,0,201,0,49251,89150.2,22190.0,0.201,0.650,0.084,0.066,190,48.29,24.26,0.46,1.92,14.75,11.58,2.63,4.60,24.77,12.12,0.00,0.00,0.289,0.146,384,0.016,0.091,0.905,0.000,0.005,5168,3752,2,0.289,0.623,0.493,572251,0.228,1.700,0.058,8.03,3719,540,0.451,0.159,0.145,460728,1.06,1.55,0.314,0.589,0.000,21.7,42.6,84.3,129.1,18744,0.072,0.00,0.0008,0.000,6,0.361,0.000,0.303,0.219,5.96,6.87,6.79,0.10,0.036,1.04,1.06,1.07,0.371,0.00205,1.49,1.1339,104.99,123615.7,140221.4,0.377,1.1613,17.699,0.000,1.000,0.511,13.4,8.468,8.266,1655,8056.0,16.80,6.412,6.20,0.721,85.6,0.166,0.134,2.02,12.3310,5425.6,0.4150,0.3424,42.60,1.163,0.364,0.4692,0.0000,0.385,0.132,0.182,0.0000,7.21,1.07,21,43,64,100,7.8459,0.0000,0.4250,0.0000,0.0000,3.6496,100.00,106.5192,238.0506,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3182,0.0000,0.0000,0.0026,0.0013,0.000003,7,0.1016,0.0386,0.0598,104,341,1488,0.0000,0.0000,0.0022,0.003,0.0783,0.0145,0.0392,0.0182,0.5016,0.0468,0.0000,0.00087,0.048,0.0011,0.682,0.145,2.13,0.493,0.000,0.000,0.0000,0.000,0.000,0.0000,0.5923,0.0000,0.8645,0.00000,0.08210,0.6310,0.6304,0.2802,1.192,0.361,0.7773,0.3519,0.1306,0.0000,0.0000,0.0000,0.0000,0.1351,1.6827
